Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
777	586.881	581.1675	5.713497	8.027678	0.01394967	-0.001180415	0.004218731	0.9884262	0.8878826	1	0.01084896	49.68914	0.004218166	-0.1019904
778	586.9386	581.1152	5.823339	11.09399	0.01184802	-0.00355262	0.004927585	0.9773415	0.8680448	1	0.01080575	58.50322	0.004925056	-0.1567895
779	587.419	581.7116	5.707324	5.968338	0.01618609	-0.01154747	0.004151331	0.9943375	0.9033639	1	0.01159257	42.82363	0.004151198	-2.039275
780	586.451	580.6004	5.850616	10.70105	0.01206669	-0.01876251	0.005166625	0.9788712	0.8704273	1	0.01116638	57.44304	0.005164318	-0.8880044
781	587.2222	581.3906	5.831646	7.536075	0.01439966	-0.004916277	0.005074903	0.9899768	0.8913826	1	0.01208941	48.13635	0.005074393	-0.4904891
782	585.7702	579.9191	5.851072	13.60543	0.01067675	-0.0125747	0.005371067	0.9670519	0.8536527	1	0.01070939	64.9212	0.005365237	-0.3816519
783	587.1785	581.347	5.83144	10.5149	0.01217444	-9.302866e-05	0.005181152	0.9795865	0.8715703	1	0.01123188	56.93465	0.005178992	-0.004557208
784	586.3214	580.4985	5.822862	10.5149	0.01217444	0.007137564	0.005405385	0.9795865	0.8715703	1	0.01147236	56.93465	0.005403132	0.3496489
785	587.4409	581.6077	5.833217	9.86375	0.01257455	-0.002901803	0.005130078	0.9820372	0.8756451	1	0.01135856	55.12303	0.005128423	-0.1615454
786	587.649	581.8587	5.790325	7.884646	0.01407629	0.003362293	0.004708034	0.9888853	0.8888899	1	0.01151274	49.24218	0.004707452	0.3025082
787	587.8025	581.9857	5.816772	7.439439	0.01449327	-0.01104913	0.004782177	0.9902723	0.8920835	1	0.01177365	47.82544	0.004781724	-1.135839
788	587.885	582.1231	5.761845	6.051166	0.01607473	-0.004875659	0.004441962	0.9941323	0.9026947	1	0.01195018	43.12029	0.004441809	-0.8309283
789	587.2886	581.5444	5.744187	7.871149	0.01408841	-0.0110951	0.004304154	0.9889283	0.8889854	1	0.0110126	49.19981	0.004303626	-1.002111
790	585.3223	579.4886	5.833708	9.061173	0.01312478	-0.004119306	0.005692036	0.9849343	0.8808471	1	0.01222348	52.81209	0.005690744	-0.2734233
791	586.5833	580.7336	5.849773	10.03386	0.01246635	-0.01306847	0.005408254	0.9814051	0.8745687	1	0.01161216	55.60147	0.005406384	-0.7027981
792	586.9592	581.1488	5.810407	10.446	0.01221503	-0.007378175	0.004738448	0.9798497	0.8719957	1	0.01075921	56.74543	0.004736524	-0.3661563
793	587.939	582.1429	5.796106	6.677687	0.01530039	-0.008220158	0.004635714	0.9924843	0.8977723	1	0.01191035	45.3026	0.004635452	-1.093739
794	587.724	581.8993	5.824691	7.724306	0.01422234	-0.005707678	0.004939228	0.9893923	0.8900297	1	0.01185305	48.73649	0.004938672	-0.5380677
795	586.915	581.0859	5.829091	7.724306	0.01422234	-0.01884702	0.004844185	0.9893923	0.8900297	1	0.01173846	48.73649	0.00484364	-1.776725
796	586.381	580.5744	5.806613	10.86393	0.01197464	0.008865895	0.004975576	0.9782403	0.8694349	1	0.01091611	57.88458	0.00497322	0.407445
797	585.1667	579.3194	5.847296	15.13004	0.01010841	-0.008575221	0.005483179	0.9604881	0.8454981	1	0.01052865	68.5713	0.005474619	-0.2170291
798	585.5295	579.7594	5.770045	9.278682	0.01296875	0.01584901	0.004732441	0.9841638	0.8794163	1	0.01107915	53.44751	0.004731255	1.000812
799	586.3717	580.5227	5.848967	12.25105	0.01126496	-0.01272718	0.005243177	0.9726993	0.8612471	1	0.01086869	61.53127	0.005239269	-0.4661855
800	586.6321	580.7947	5.837351	6.868479	0.01508577	-0.01223119	0.005044075	0.9919507	0.8963189	1	0.01233643	45.94708	0.005043748	-1.51953
801	587.3388	581.5529	5.785861	6.597083	0.01539382	0.002923001	0.004675283	0.9927055	0.8983925	1	0.01199754	45.02763	0.004675034	0.4007128
802	588.116	582.3331	5.782872	6.863286	0.0150915	-0.005939242	0.004558203	0.9919654	0.8963582	1	0.01172946	45.92965	0.004557909	-0.7392069
803	587.1642	581.3193	5.844862	9.847759	0.01258486	-0.009762091	0.005244066	0.9820963	0.8757468	1	0.01148876	55.07786	0.005242385	-0.5452569
804	585.1095	579.2851	5.824452	5.47002	0.01690836	-0.01849821	0.004824612	0.9955048	0.9074907	1	0.01277312	40.99436	0.004824515	-4.115146
805	585.352	579.7238	5.628218	5.388888	0.01703531	0.006507171	0.003961038	0.9956836	0.90818	1	0.01161701	40.68886	0.003960964	1.507549
806	587.7437	582.0269	5.716789	6.527061	0.01547638	-0.007629988	0.004203785	0.9928955	0.8989342	1	0.01140696	44.78742	0.004203572	-1.073963
807	586.635	580.9513	5.683679	5.686895	0.0165824	0.004007605	0.004139955	0.9950112	0.9056727	1	0.01171754	41.80018	0.004139852	0.803323
808	587.7424	581.9418	5.800543	8.882814	0.01325692	-8.302256e-06	0.004745333	0.9855574	0.8820326	1	0.01121682	52.28567	0.004744343	-0.0005748464
809	587.6336	581.8325	5.801066	6.800952	0.0151607	-0.01353266	0.004632802	0.9921412	0.896831	1	0.01185213	45.71999	0.004632516	-1.721971
810	587.8674	582.114	5.753318	7.621842	0.01431806	-0.005376433	0.004382471	0.9897119	0.8907642	1	0.01120254	48.41069	0.004382007	-0.5225877
811	587.2086	581.4353	5.773356	7.555012	0.01438153	-0.01668633	0.004432008	0.9899185	0.8912458	1	0.01129062	48.19705	0.004431557	-1.655146
812	587.5933	581.8256	5.767716	8.260252	0.01375078	-0.008994636	0.004435426	0.9876665	0.886263	1	0.01104451	50.40784	0.004434751	-0.7292856
813	585.7905	579.9935	5.797021	11.48042	0.01164377	-0.00320714	0.004664479	0.9758127	0.8657397	1	0.01042229	59.52947	0.00466175	-0.1325963
814	588.055	582.2776	5.777458	6.912291	0.01503774	-0.002469055	0.004551529	0.9918261	0.8959879	1	0.01169998	46.09384	0.004551225	-0.3020671
815	583.6026	577.8293	5.773284	18.13312	0.009198067	0.002991787	0.006430179	0.9471428	0.8304165	1	0.01087614	75.35792	0.006412214	0.05660135
816	585.0309	579.2296	5.801363	11.40826	0.01168114	0.01773631	0.00534972	0.9761	0.8661674	1	0.01117952	59.33901	0.005346664	0.742104
817	585.1037	579.2653	5.83844	15.64622	0.009934353	-0.005125046	0.005693555	0.9582274	0.84282	1	0.01063596	69.77275	0.00568362	-0.1226893
818	586.3289	580.4892	5.839729	7.152768	0.01478196	-0.007687807	0.005213857	0.9911298	0.8941894	1	0.01241539	46.89143	0.005213446	-0.8666959
819	587.3166	581.5453	5.771225	8.976194	0.01318726	-7.69812e-05	0.004521645	0.9852322	0.8814105	1	0.01092045	52.56189	0.004520659	-0.005212776
820	582.1514	576.4247	5.726686	11.93302	0.01141696	0.01151567	0.004374171	0.973994	0.863085	1	0.00999397	60.71208	0.004371213	0.442809
821	587.7642	581.9615	5.802757	7.425256	0.01450717	0.0003447482	0.00478297	0.9903154	0.8921868	1	0.01178027	47.77964	0.004782522	0.03559746
822	587.1777	581.377	5.800751	9.818837	0.01260358	0.003339111	0.004791933	0.9822031	0.8759308	1	0.0109905	54.99607	0.004790415	0.1876235
823	587.1117	581.429	5.682733	6.885024	0.01506758	-0.001751916	0.004097004	0.9919037	0.8961938	1	0.01111143	46.00255	0.004096735	-0.2163856
824	586.4973	580.6697	5.827684	8.64514	0.01343924	-0.02196111	0.004802945	0.986375	0.8836303	1	0.01136203	51.57638	0.004802053	-1.611829
825	585.8924	580.0845	5.807892	11.68817	0.01153806	-0.005416753	0.004731695	0.9749816	0.8645152	1	0.01044936	60.07482	0.004728733	-0.2165104
826	585.8685	580.0386	5.829889	7.504834	0.01442973	0.001385571	0.005320236	0.9900727	0.8916087	1	0.01239109	48.03605	0.005319712	0.1395712
827	585.8655	580.0394	5.826137	11.7822	0.01149112	0.001204055	0.00573612	0.9746033	0.8639643	1	0.01148168	60.32026	0.00573242	0.04740986
828	587.075	581.2584	5.816579	8.292645	0.01372374	0.004747849	0.005046743	0.9875594	0.8860391	1	0.01176947	50.50717	0.005045962	0.3816424
829	587.094	581.4149	5.679024	6.291174	0.01576452	-0.01075273	0.004047123	0.9935206	0.9007807	1	0.0112961	43.96881	0.004046953	-1.659528
830	587.763	582.034	5.728967	7.046711	0.01489316	-0.006875603	0.004258093	0.9914395	0.8949789	1	0.01126201	46.5413	0.004257781	-0.8031799
831	586.2152	580.3636	5.851532	9.01804	0.01315638	-0.02070002	0.005194027	0.9850857	0.8811328	1	0.01169056	52.68523	0.005192872	-1.387935
832	586.7816	580.9947	5.786973	7.584641	0.01435329	-0.01999272	0.004499861	0.9898271	0.891032	1	0.01136554	48.29188	0.004499395	-1.965291
833	588.1241	582.3384	5.785606	6.965971	0.01497951	-0.00644163	0.004572028	0.9916726	0.8955838	1	0.01170357	46.27303	0.004571711	-0.7735424
834	587.6661	581.8361	5.829976	9.119788	0.01308219	-0.004036812	0.005039208	0.9847278	0.8804599	1	0.0114825	52.98402	0.005038032	-0.2643246
835	584.9955	579.184	5.811502	6.082717	0.01603291	0.006229682	0.005042536	0.9940533	0.902441	1	0.01271586	43.23276	0.005042358	1.047588
836	587.5742	581.85	5.724236	7.072604	0.01486578	0.0002727209	0.004279774	0.9913643	0.8947856	1	0.01128027	46.62702	0.004279455	0.03158054
837	585.5079	579.9518	5.556062	5.114933	0.01748601	-0.005144266	0.0037103	0.9962627	0.9105463	1	0.01139108	39.6401	0.003710248	-1.376481
838	586.3396	580.5575	5.782097	5.359909	0.01708135	-0.01679023	0.004498706	0.9957467	0.9084274	1	0.01239709	40.57918	0.004498625	-3.947548
839	587.8604	582.0399	5.820528	8.959087	0.01319994	-0.005906031	0.004870044	0.985292	0.8815243	1	0.01133881	52.51139	0.004868991	-0.401551
840	586.8381	581.0419	5.796232	10.18978	0.01236951	0.004342424	0.004761973	0.9808205	0.8735895	1	0.01085387	56.03676	0.004760222	0.2264097
841	585.4401	579.6196	5.820504	7.957359	0.0140115	0.007385212	0.005362586	0.9886527	0.8883767	1	0.0122587	49.46988	0.005361896	0.6508341
842	588.037	582.2825	5.754469	6.441553	0.01557901	-0.004501395	0.004400938	0.9931248	0.8995997	1	0.01171002	44.49238	0.00440073	-0.6547264
843	585.2578	579.4048	5.853009	12.38925	0.01120069	-0.02299626	0.00514965	0.9721326	0.8604553	1	0.01074054	61.88435	0.005145651	-0.8252038
844	586.3481	580.6948	5.653342	4.608583	0.01842225	-0.009905896	0.00397211	0.9972293	0.9150919	1	0.01209754	37.62555	0.00397208	-3.575289
845	585.4719	579.6567	5.815237	5.088233	0.01753187	-0.007979878	0.004830703	0.9963171	0.9107802	1	0.0130147	39.53641	0.004830637	-2.166752
846	584.2558	578.4471	5.808786	11.01453	0.01189132	-0.002282053	0.006093368	0.9776529	0.8685234	1	0.01203812	58.2902	0.006090325	-0.1021186
847	585.0002	579.2213	5.778891	4.565798	0.01850841	-0.0004283672	0.004605618	0.9973046	0.9154871	1	0.013057	37.45039	0.004605585	-0.1589258
848	586.9248	581.2663	5.6585	6.502593	0.01550554	-0.003304887	0.004005349	0.9929614	0.8991242	1	0.01114496	44.70319	0.00400515	-0.4695376
849	587.566	581.7492	5.816793	9.759603	0.01264216	-0.002060684	0.004878916	0.9824213	0.8763085	1	0.01110676	54.82822	0.004877409	-0.1172261
850	584.965	579.1477	5.817323	9.223777	0.01300762	-0.02823762	0.004685337	0.9843594	0.879776	1	0.01104039	53.28778	0.00468419	-1.805406
851	586.8576	581.102	5.755622	5.730341	0.01651933	-0.01685459	0.004348043	0.9949096	0.9053127	1	0.01198555	41.95977	0.00434793	-3.311068
852	585.127	579.3912	5.735763	5.026418	0.01763943	-0.02163748	0.004246176	0.9964416	0.9113242	1	0.01223929	39.29532	0.004246122	-6.080677
853	587.612	581.8435	5.76852	6.550697	0.01544836	-0.01401571	0.004422239	0.9928316	0.8987511	1	0.011689	44.86865	0.004422012	-1.955201
854	585.8846	580.0415	5.843113	13.06629	0.01090027	-0.009917616	0.005130586	0.9693239	0.856633	1	0.01057589	63.58993	0.005125758	-0.3233006
855	587.0543	581.237	5.817353	10.27818	0.01231557	0.004494284	0.005028389	0.980487	0.8730375	1	0.01112901	56.28218	0.005026475	0.230322
856	588.1431	582.3598	5.783298	7.328315	0.01460318	-0.006789521	0.004551101	0.9906081	0.8928951	1	0.01152914	47.46549	0.004550699	-0.7229119
857	585.456	579.6855	5.770502	7.808894	0.01414474	0.01583875	0.004746528	0.9891258	0.889427	1	0.01158779	49.00389	0.004745967	1.456547
858	587.9255	582.1261	5.799451	7.056223	0.01488309	-0.002628526	0.004715976	0.9914119	0.8949079	1	0.01184806	46.57281	0.004715628	-0.3060663
859	584.9519	579.1307	5.821232	9.6035	0.01274552	-0.02799843	0.004716993	0.9829926	0.8773092	1	0.01096545	54.3836	0.004715628	-1.646247
860	587.8466	582.114	5.732539	6.091171	0.01602176	-0.003291893	0.004300281	0.9940321	0.9023731	1	0.01173866	43.26285	0.004300128	-0.5515977
861	584.9654	579.1969	5.768484	4.209679	0.01927571	-0.01169191	0.00445533	0.9978909	0.918851	1	0.0131057	35.95963	0.00445531	-5.54347
862	586.1833	580.5881	5.595203	5.230216	0.01729205	-0.004804653	0.003812948	0.9960237	0.909543	1	0.01148335	40.08473	0.003812888	-1.208322
863	586.4743	580.6368	5.83751	12.1002	0.01133633	-0.001902106	0.005501093	0.9733151	0.8621161	1	0.01116801	61.14389	0.005497176	-0.07128018
864	585.8436	580.1055	5.73817	9.318013	0.01294111	-0.01032812	0.004274785	0.9840233	0.8791593	1	0.0105186	53.56166	0.004273693	-0.6464493
865	587.4788	581.6789	5.799968	6.192804	0.01588949	-0.004199404	0.004710937	0.9937743	0.9015607	1	0.01223556	43.62299	0.004710754	-0.6745318
866	583.1182	577.4487	5.669489	8.476767	0.01357295	-0.02126595	0.003981376	0.9869451	0.8847749	1	0.01039606	51.0683	0.003980698	-1.628963
867	586.8527	581.1102	5.742438	7.608938	0.01433025	0.007855034	0.004434429	0.9897519	0.890857	1	0.01127355	48.36951	0.004433963	0.7664879
868	587.0596	581.3292	5.73035	5.369947	0.01706536	-0.01364558	0.004243275	0.9957249	0.9083417	1	0.01203437	40.61721	0.004243197	-3.191851
869	586.3162	580.7074	5.60885	5.060797	0.01757937	-0.00403994	0.003854777	0.9963726	0.9110212	1	0.0116417	39.42959	0.003854727	-1.113735
870	587.6976	581.9387	5.758835	6.517172	0.01548815	-0.01293498	0.004375287	0.9929222	0.899011	1	0.01164174	44.7534	0.004375068	-1.827531
871	587.4707	581.6733	5.79744	9.478381	0.01283017	-0.0009945581	0.004701573	0.9834466	0.8781168	1	0.0109838	54.0248	0.004700285	-0.06008174
872	585.9243	580.1107	5.813643	10.97056	0.01191547	-0.01551299	0.004696626	0.9778248	0.8687889	1	0.01057946	58.17205	0.004694316	-0.6995633
873	585.659	579.8149	5.84406	10.06797	0.01244497	-0.02544339	0.004977775	0.9812776	0.8743539	1	0.01113088	55.69696	0.00497603	-1.358982
874	587.5597	581.7494	5.810265	9.662626	0.01270608	-0.00425913	0.004776966	0.9827768	0.8769292	1	0.01101785	54.5524	0.004775549	-0.2472904
875	585.9901	580.1604	5.829724	10.86843	0.01197212	-6.985153e-05	0.005680399	0.9782227	0.8694075	1	0.01166245	57.89677	0.005677705	-0.003207543
876	587.6106	581.8361	5.774492	6.466806	0.01554849	-0.01389478	0.004457376	0.9930574	0.8994027	1	0.01177331	44.57971	0.004457161	-2.00137
877	587.2043	581.3895	5.814803	7.019838	0.01492174	0.0004195335	0.004927356	0.9915174	0.8951799	1	0.01212639	46.45218	0.004927001	0.04945785
878	587.0188	581.2639	5.754898	5.58808	0.01672857	0.001515076	0.004457455	0.9952389	0.9064968	1	0.01221203	41.43494	0.004457354	0.318223
879	586.2389	580.4579	5.780928	6.728624	0.0152422	0.009618503	0.004733656	0.9923433	0.8973823	1	0.0120126	45.47553	0.004733378	1.256215
880	585.8514	580.0509	5.800476	10.46032	0.01220656	0.01416627	0.005057284	0.9797951	0.8719072	1	0.01111144	56.78479	0.005055219	0.701129
881	587.536	581.7725	5.763495	8.096996	0.01388951	-0.01031854	0.004405144	0.9882015	0.8873975	1	0.01106212	49.90437	0.00440453	-0.874562
882	587.3011	581.6233	5.677804	5.7275	0.01652343	-0.008723348	0.004052829	0.9949163	0.9053362	1	0.01157295	41.94935	0.004052724	-1.715942
883	586.7908	581.0121	5.778719	5.546827	0.01679074	0.0003832286	0.004600711	0.9953326	0.9068429	1	0.01242975	41.28151	0.004600611	0.08210806
884	587.0584	581.2503	5.808103	10.08237	0.01243598	0.004751753	0.004899406	0.9812237	0.8742633	1	0.01103893	55.73722	0.004897678	0.2530724
885	585.2597	579.6132	5.646499	5.119933	0.01747746	-0.01892497	0.003924252	0.9962525	0.9105025	1	0.01171204	39.65948	0.003924197	-5.050049
886	586.9165	581.0844	5.832067	11.32875	0.01172272	-0.005875008	0.005013057	0.9764155	0.86664	1	0.01084128	59.12855	0.005010269	-0.2491046
887	587.1793	581.3375	5.841825	8.489116	0.01356301	-0.009404999	0.00518002	0.9869036	0.8846906	1	0.01185383	51.10572	0.005179132	-0.7181337
888	587.5268	581.7886	5.738237	7.068908	0.01486968	0.002746244	0.004366837	0.991375	0.8948132	1	0.01139592	46.61479	0.004366512	0.3184063
889	586.6633	580.9934	5.669892	7.081575	0.01485633	-0.007719094	0.004023511	0.9913381	0.8947187	1	0.01093386	46.65668	0.004023209	-0.8911598
890	587.5985	581.8639	5.734618	6.95125	0.01499541	0.001776494	0.004341261	0.9917148	0.8956945	1	0.01141043	46.22395	0.004340963	0.2144173
891	582.8783	577.1154	5.762907	6.915567	0.01503417	0.02187207	0.004820994	0.9918168	0.8959632	1	0.0120399	46.10479	0.004820672	2.6728
892	587.6765	581.8952	5.781343	8.392587	0.01364128	0.001728255	0.004612556	0.9872272	0.8853512	1	0.01121795	50.81248	0.004611803	0.135307
893	586.437	580.6917	5.745301	6.177142	0.01590966	-0.01991572	0.004285827	0.9938144	0.9016855	1	0.01167785	43.56768	0.004285663	-3.219668
894	586.9894	581.1553	5.834092	11.24357	0.01176774	-0.001261591	0.005199993	0.9767525	0.8671482	1	0.01106275	58.90232	0.005197183	-0.05426785
895	587.1654	581.3332	5.832247	7.158435	0.01477609	-0.008299652	0.005018061	0.9911131	0.8941474	1	0.01217763	46.91007	0.005017665	-0.9339184
896	587.5757	581.7645	5.811201	7.389905	0.01454196	-0.01473737	0.004701467	0.9904225	0.8924445	1	0.01169346	47.66531	0.004701035	-1.538748
897	586.5888	580.8361	5.75271	6.429272	0.01559392	-0.01970689	0.004320159	0.9931575	0.8996956	1	0.0116076	44.44985	0.004319957	-2.88005
898	582.2495	576.3958	5.853674	8.518467	0.01353947	-0.03717461	0.005199625	0.9868046	0.8844904	1	0.01186593	51.19457	0.00519872	-2.81725
899	587.0354	581.1889	5.846407	10.50176	0.01218215	-0.01226218	0.005194257	0.9796367	0.8716513	1	0.01124964	56.8986	0.005192103	-0.602172
900	587.618	581.9164	5.701561	6.406049	0.01562222	-0.00661025	0.004147134	0.9932191	0.8998773	1	0.0113831	44.36931	0.004146943	-0.9748311
901	587.4915	581.6613	5.830172	8.620473	0.01345858	-0.01420558	0.004887484	0.986459	0.8837973	1	0.01146984	51.50223	0.004886588	-1.049083
902	588.1283	582.3473	5.780947	7.089441	0.01484806	-0.00757383	0.004531223	0.9913152	0.8946601	1	0.01159999	46.68267	0.004530881	-0.8720802
903	586.3941	580.5887	5.805428	9.128896	0.01307561	-0.02032565	0.004615066	0.9846957	0.8803999	1	0.01098588	53.01069	0.004613985	-1.328097
904	586.8486	581.1157	5.732904	7.893005	0.0140688	0.006164541	0.004365224	0.9888586	0.8888308	1	0.01108273	49.26841	0.004364682	0.5533019
905	586.4808	580.7071	5.773672	9.929176	0.01253261	0.004633873	0.004584307	0.9817948	0.8752301	1	0.01071945	55.30749	0.004582788	0.2545358
906	587.7128	581.9268	5.785937	6.062911	0.01605913	-0.008088217	0.004568575	0.9941029	0.9026002	1	0.01211341	43.16219	0.004568416	-1.371566
907	586.8243	581.1588	5.665509	5.021762	0.01764761	-0.01002467	0.004009426	0.9964509	0.9113653	1	0.01189595	39.2771	0.004009375	-2.824561
908	586.8599	581.0755	5.784481	5.370415	0.01706461	-0.01220518	0.004537486	0.9957239	0.9083377	1	0.01244431	40.61898	0.004537403	-2.854247
909	585.8195	580.0606	5.758851	8.392516	0.01364134	0.01432563	0.004619116	0.9872274	0.8853517	1	0.01122594	50.81226	0.004618362	1.121591
910	586.7262	581.0524	5.673739	6.56794	0.01542802	-0.01222372	0.004022786	0.9927848	0.8986176	1	0.01114124	44.92781	0.004022577	-1.694164
911	586.4927	580.6668	5.825817	7.686116	0.0142578	0.002525386	0.005195846	0.9895118	0.8903029	1	0.01217221	48.61531	0.005195274	0.2407835
912	586.6133	580.8488	5.764498	9.661999	0.0127065	-0.0002755131	0.004475636	0.9827791	0.8769333	1	0.01066486	54.55061	0.004474309	-0.01599876
913	587.5335	581.7204	5.813131	7.043617	0.01489644	-0.001674148	0.004867396	0.9914485	0.895002	1	0.01204217	46.53105	0.00486704	-0.1957724
914	587.1882	581.4103	5.777966	5.970855	0.01618267	-0.01529781	0.004474888	0.9943313	0.9033435	1	0.01203459	42.83268	0.004474745	-2.698632
915	586.7788	580.9374	5.841471	7.910524	0.01405313	-0.008175338	0.005233027	0.9888027	0.888707	1	0.01212769	49.32333	0.005232371	-0.7301168
916	587.4018	581.7045	5.697352	5.959784	0.01619772	-0.01060869	0.004116213	0.9943585	0.9034333	1	0.01154758	42.79288	0.004116082	-1.880465
917	586.2344	580.5363	5.698145	4.588276	0.01846299	-0.001504764	0.004171113	0.9972652	0.9152792	1	0.01241058	37.54251	0.004171082	-0.5502274
918	586.8751	581.0521	5.822987	11.14252	0.0118218	-0.004491342	0.004906584	0.9771508	0.8677533	1	0.01077076	58.63297	0.004904023	-0.1965643
919	586.6095	580.7724	5.837087	12.16417	0.0113059	-0.003695054	0.00517496	0.9730543	0.861747	1	0.01081736	61.30843	0.005171202	-0.1371297
920	587.7291	581.9626	5.76657	8.208612	0.01379422	-0.001326104	0.004484842	0.9878366	0.8866207	1	0.01112339	50.2491	0.004484178	-0.1090239
921	587.2246	581.4719	5.752755	8.006485	0.01396822	-0.01241871	0.004339268	0.9884946	0.8880313	1	0.01101016	49.62315	0.004338693	-1.079384
922	587.5543	581.7807	5.773547	8.730145	0.01337319	-0.004347876	0.004500183	0.9860843	0.8830565	1	0.01097103	51.8311	0.004499312	-0.3124446
923	587.3564	581.5287	5.827608	10.38439	0.01225167	-0.002086293	0.005029519	0.9800843	0.8723773	1	0.01110135	56.57575	0.005027524	-0.104756
924	587.6813	581.9182	5.76314	7.977891	0.01399336	0.001086986	0.004486809	0.9885867	0.8882322	1	0.01120585	49.534	0.004486224	0.09523876
925	586.2223	580.4855	5.736772	6.258999	0.01580508	0.009372732	0.004426646	0.9936041	0.9010351	1	0.01182907	43.85599	0.004426465	1.465419
926	584.7011	579.1542	5.546846	4.620581	0.0183983	0.0004229016	0.003708665	0.9972081	0.9149814	1	0.01168188	37.67452	0.003708636	0.1514721
927	586.995	581.222	5.773065	5.462938	0.01691933	-0.001333107	0.004545149	0.9955206	0.9075507	1	0.01240168	40.96778	0.004545058	-0.2976071
928	585.3759	579.637	5.738959	5.251312	0.01725725	-0.02170802	0.004258613	0.9959792	0.9093606	1	0.01212369	40.16557	0.004258544	-5.398953
929	588.0998	582.3376	5.762153	7.101638	0.01483526	-0.005330417	0.004433634	0.9912796	0.8945693	1	0.01146945	46.72295	0.004433297	-0.6112589
930	586.5139	580.7379	5.776039	8.24773	0.01376128	-0.01939368	0.004433967	0.9877078	0.8863496	1	0.0110469	50.36939	0.004433297	-1.577725
931	587.1126	581.442	5.67065	5.930873	0.01623722	-0.01012173	0.004021847	0.9944293	0.9036681	1	0.01142835	42.68879	0.004021722	-1.816944
932	586.8712	581.0919	5.77929	8.190738	0.01380935	0.009234534	0.004700643	0.9878953	0.8867447	1	0.01139411	50.19405	0.004699954	0.7628858
933	584.1766	578.4138	5.762836	4.409948	0.01883277	0.003563189	0.004539823	0.9975701	0.9169426	1	0.0130765	36.80538	0.004539796	1.466377
934	587.6725	581.8925	5.779968	6.582436	0.01541098	-0.01356575	0.004490966	0.9927454	0.8985056	1	0.01176522	44.97749	0.00449073	-1.869952
935	587.7608	582.0467	5.71413	6.543011	0.01545746	-0.004980381	0.004205811	0.9928524	0.8988106	1	0.01140273	44.84225	0.004205596	-0.696789
936	584.6926	578.8337	5.858946	12.45203	0.01117183	-0.02781525	0.005373753	0.9718744	0.860097	1	0.01095762	62.04417	0.005369502	-0.988967
937	586.785	580.9407	5.844248	10.59292	0.01212894	-0.007346033	0.005432925	0.9792874	0.8710901	1	0.01148003	57.14822	0.005430594	-0.3546654
938	587.0454	581.1993	5.846083	9.008805	0.01316318	-0.01252317	0.005208033	0.9851181	0.881194	1	0.01170934	52.65804	0.005206879	-0.8415037
939	587.3759	581.6289	5.746984	5.414731	0.01699456	-0.003163916	0.004377821	0.995627	0.9079599	1	0.01219829	40.78641	0.004377737	-0.7235152
940	584.7589	578.917	5.841975	6.074801	0.01604338	-0.01035074	0.005241312	0.9940732	0.9025046	1	0.01296829	43.20457	0.005241127	-1.746419
941	585.394	579.5496	5.844317	11.11761	0.01183524	-0.01588556	0.005758799	0.9772487	0.8679029	1	0.01167534	58.56638	0.005755819	-0.6982274
942	585.242	579.4403	5.801614	7.33503	0.01459647	0.01266174	0.005062747	0.9905879	0.8928459	1	0.01215716	47.48731	0.005062298	1.345266
943	586.1852	580.3829	5.802295	7.33503	0.01459647	-0.02331794	0.004592452	0.9905879	0.8928459	1	0.01157874	47.48731	0.004592045	-2.47745
944	587.2839	581.5221	5.761808	6.697922	0.01527719	-0.01634255	0.004375409	0.9924284	0.8976172	1	0.01156235	45.37137	0.004375158	-2.158408
945	585.134	579.4055	5.728494	8.916255	0.01323185	0.01396372	0.004418748	0.9854412	0.8818095	1	0.01081371	52.38475	0.004417811	0.959127
946	586.7386	581.078	5.660591	6.526922	0.01547655	0.0009367362	0.004033073	0.9928959	0.8989353	1	0.01117301	44.78694	0.00403287	0.1318578
947	587.1751	581.3493	5.825816	6.759645	0.01520709	-0.01223265	0.004876047	0.9922568	0.8971455	1	0.01217789	45.58053	0.004875755	-1.579801
948	587.6564	581.8333	5.823133	7.305902	0.01462565	-0.00717924	0.004900469	0.9906753	0.8930595	1	0.01197268	47.39257	0.004900043	-0.769917
949	584.6455	579.1086	5.536963	4.562823	0.01851445	-0.0007122575	0.003680742	0.9973098	0.9155146	1	0.01167449	37.43818	0.003680715	-0.2647606
950	585.7891	579.9897	5.799413	5.00982	0.01766865	-0.004050454	0.004723256	0.9964747	0.9114708	1	0.01291925	39.23034	0.004723197	-1.148961
951	587.1856	581.3614	5.824133	9.090115	0.0131037	0.00297879	0.005134238	0.9848325	0.8806558	1	0.01159979	52.89705	0.005133057	0.1963926
952	587.2916	581.4842	5.807464	7.065229	0.01487357	0.001968961	0.004864357	0.9913857	0.8948406	1	0.01202916	46.60262	0.004863996	0.2285697
953	586.0466	580.3252	5.721447	7.022954	0.01491842	-0.02001585	0.004177563	0.9915083	0.8951565	1	0.01116446	46.46252	0.004177262	-2.357119
954	587.0452	581.3508	5.694363	6.381024	0.01565289	0.003196429	0.004173577	0.9932852	0.9000734	1	0.01143053	44.28236	0.004173389	0.4760304
955	585.8818	580.1891	5.692774	7.962087	0.01400732	-0.01283809	0.00408352	0.9886375	0.8883434	1	0.01069571	49.48465	0.004082992	-1.129866
