Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
9246	0	428.587	424.8289	3.75814	24.07177	0.007903622	0.007149022	0.01501374	0.9200531	0.8033543	1	0.01540538	87.69994	0.01491778	0.08942213
9247	1	429.6834	426.1261	3.557273	28.85194	0.007147415	-0.03035577	0.01595342	0.8981924	0.7834184	1	0.01510137	96.97872	0.01578806	-0.2981682
9248	0	429.6886	425.6499	4.03865	23.61101	0.007987392	-0.03102204	0.01410453	0.9221654	0.8053514	1	0.01501056	86.78017	0.01401908	-0.3985638
9249	1	429.3335	425.1359	4.197593	20.51488	0.008616046	-0.02428247	0.01348228	0.9363349	0.8191896	1	0.01524231	80.44841	0.01342763	-0.3814095
9250	0	429.4202	426.216	3.204207	37.8356	0.006103051	-0.02681137	0.0174449	0.8578454	0.7488795	1	0.01459226	113.5739	0.01709237	-0.1886071
9251	1	429.7201	425.902	3.818117	28.17616	0.007243514	-0.01775455	0.01495915	0.9012722	0.7861584	1	0.0147212	95.69212	0.01481335	-0.1798334
9252	0	429.126	425.8202	3.305751	31.77945	0.006763866	-0.05152558	0.01690789	0.8849133	0.7718031	1	0.01512367	102.478	0.01668395	-0.4477109
9253	1	428.1495	423.9374	4.212099	16.62394	0.009626187	-0.0225085	0.01339636	0.9539031	0.8378499	1	0.01605963	72.00641	0.01336789	-0.488287
9254	0	427.5694	423.4739	4.09551	29.89644	0.007004749	-0.06298544	0.01389013	0.8934422	0.7792283	1	0.01394968	98.95389	0.01373241	-0.5910919
9255	1	429.6532	426.208	3.445169	32.49082	0.006677821	-0.01765436	0.01641459	0.881704	0.7690382	1	0.01480633	103.7984	0.01618489	-0.1492388
9256	0	429.4242	425.2261	4.198066	21.2367	0.00845813	-0.02658346	0.01348955	0.9330387	0.8158934	1	0.01510605	81.95041	0.01342906	-0.3969976
9257	1	427.843	424.1485	3.694548	32.94713	0.006623948	-0.07917302	0.01531903	0.8796493	0.7672756	1	0.01424588	104.6426	0.01509715	-0.6578524
9258	0	428.5481	424.3517	4.196402	17.35746	0.009411491	-0.03978252	0.01346188	0.9506285	0.8342029	1	0.01591831	73.64903	0.01342906	-0.8057799
9259	1	429.1606	425.7227	3.437965	37.77427	0.006109022	-0.009147721	0.01651902	0.8581165	0.7491052	1	0.01420669	113.4629	0.01618648	-0.06447346
9260	0	428.5033	424.3049	4.198413	17.52592	0.009364002	-0.02120627	0.01345079	0.9498734	0.8333746	1	0.01587156	74.02254	0.01341699	-0.423054
9261	1	427.1793	424.3377	2.841571	32.92815	0.006626169	0.01697743	0.01850355	0.8797347	0.7673487	1	0.01565935	104.6075	0.01823592	0.1411665
9262	0	428.5768	425.7153	2.861504	36.65258	0.006220552	-0.02711034	0.01871997	0.8630856	0.7532552	1	0.01526097	111.4286	0.01836905	-0.1980094
9263	1	426.578	424.7805	1.797419	57.60575	0.00465181	0.01679385	0.02344064	0.7739392	0.6809255	1	0.01476763	149.0059	0.02224275	0.07428908
9264	0	429.3353	426.1205	3.214764	34.78923	0.006416232	-0.03985957	0.01733592	0.8713871	0.7602429	1	0.01491518	108.0303	0.01704916	-0.309919
9265	1	427.7054	425.4164	2.288905	59.11159	0.004568328	-0.02742218	0.02171803	0.7678255	0.6760539	1	0.01408652	151.7289	0.02054732	-0.1181102
9266	0	428.405	424.4263	3.978685	32.21868	0.006710436	-0.03977176	0.01443661	0.8829309	0.7700934	1	0.01391948	103.2939	0.01423875	-0.3397288
9267	1	427.2112	424.7873	2.423853	46.07326	0.005400313	0.03634534	0.02025841	0.8220424	0.719521	1	0.01479201	128.3531	0.01961685	0.2042359
9268	0	425.2975	421.8031	3.494409	26.55767	0.007487029	-0.1122093	0.01560085	0.9086657	0.79282	1	0.01528424	92.57974	0.01547071	-1.228556
9269	1	427.8722	425.0313	2.84091	53.12151	0.004917868	-0.03609775	0.01928312	0.7923698	0.6956451	1	0.01377184	140.9446	0.01845181	-0.1738559
9270	0	429.0361	425.2984	3.73775	29.38143	0.007074233	-0.06302368	0.0152095	0.8957828	0.7812877	1	0.01466939	97.98195	0.0150443	-0.6047342
9271	1	427.7778	425.4509	2.326909	54.50992	0.004832513	-0.04814464	0.02135133	0.7866269	0.691052	1	0.01436528	143.4341	0.02037924	-0.2256359
9272	0	426.3552	423.2656	3.08954	26.09682	0.00756011	0.00708987	0.0175227	0.9107746	0.794744	1	0.01627719	91.6848	0.0173832	0.07946019
9273	1	427.1418	424.2945	2.847326	33.95607	0.006508311	0.02747382	0.01840312	0.8751174	0.7634077	1	0.01547729	106.5019	0.01811612	0.2199972
9274	0	428.3864	424.7037	3.682653	21.52604	0.008396924	-0.02422764	0.01538985	0.9317158	0.8145848	1	0.01607653	82.54775	0.01531809	-0.3548058
9275	1	427.1573	424.2982	2.859098	50.64899	0.005077195	0.03266035	0.01875181	0.8026793	0.7039098	1	0.01379903	136.5217	0.0180217	0.1655192
9276	0	428.7747	424.8373	3.937331	22.74669	0.008150814	-0.0638224	0.0143828	0.926127	0.8091387	1	0.01531219	85.04024	0.01430431	-0.8639472
9277	1	429.5308	426.1876	3.343187	36.06398	0.006280906	-0.01931179	0.01687048	0.8657016	0.7554495	1	0.0145576	110.3578	0.0165662	-0.1437976
9278	0	427.0223	422.4797	4.542576	19.1608	0.008934437	0.0009037097	0.01209888	0.9424955	0.8255023	1	0.01470352	77.58152	0.01205887	0.01571547
9279	1	428.3938	425.7056	2.688222	40.88344	0.005821482	-0.0365908	0.01949414	0.8444576	0.7378043	1	0.01506551	119.0671	0.01902251	-0.2352464
9280	0	428.3495	424.0564	4.293114	16.60616	0.009631557	-0.02453352	0.0130998	0.9539822	0.8379391	1	0.01588531	71.96626	0.01307206	-0.5331311
9281	1	426.3562	421.6348	4.721422	15.50958	0.009979619	-0.06092219	0.01142065	0.9588275	0.8435251	1	0.01509793	69.45628	0.01140129	-1.479682
9282	0	429.5218	425.9645	3.557257	27.36469	0.007363145	-0.02808692	0.01593009	0.9049763	0.7894803	1	0.01531637	94.13738	0.01578625	-0.2955781
9283	1	426.607	422.2728	4.334186	19.38633	0.008879241	0.01692664	0.01276604	0.941472	0.8244385	1	0.01505675	78.06378	0.01272231	0.2892056
9284	0	426.8983	424.4499	2.448361	47.13697	0.005321597	0.04806983	0.02003853	0.8175079	0.7158527	1	0.0146039	130.2517	0.01937118	0.2634077
9285	1	429.7105	425.8307	3.879835	28.07981	0.00725747	-0.02493453	0.01474247	0.9017117	0.786551	1	0.01462826	95.5081	0.01460005	-0.2536876
9286	0	424.8471	422.236	2.611048	34.70241	0.00642569	0.06014624	0.01888203	0.8717754	0.7605716	1	0.01557755	107.8712	0.01857158	0.4690693
9287	1	428.6946	424.2845	4.410071	17.53507	0.009361441	-0.04020507	0.0126711	0.9498323	0.8333297	1	0.01540258	74.04279	0.01263921	-0.8014138
9288	0	427.8181	424.9994	2.818771	33.73892	0.006532806	-0.02341553	0.01881267	0.8760914	0.7642368	1	0.01567798	106.1025	0.01852383	-0.1889742
9289	1	429.0205	424.735	4.285477	23.14175	0.008075066	-0.02043492	0.01317478	0.9243165	0.8074008	1	0.01458679	85.83795	0.01309932	-0.2700049
9290	0	429.7013	425.9235	3.777806	25.6892	0.007626242	-0.0367503	0.01509031	0.9126409	0.7964563	1	0.01517118	90.88974	0.01497515	-0.4206809
9291	1	427.9098	423.4063	4.503441	20.4135	0.00863885	-0.01086223	0.0123107	0.9367973	0.8196563	1	0.01458426	80.23605	0.01226153	-0.1718634
9292	0	428.7548	425.1346	3.620253	37.0449	0.006181035	-0.04344671	0.01585415	0.8613452	0.751799	1	0.01399965	112.141	0.01554936	-0.3133443
9293	1	429.3522	425.867	3.485206	27.65627	0.007319608	-0.0331845	0.01620305	0.9036447	0.7882826	1	0.0154013	94.69731	0.01605262	-0.3443971
9294	0	429.3953	425.1757	4.219656	20.90729	0.00852925	-0.02942686	0.0134087	0.9345438	0.817392	1	0.0151239	81.26707	0.01335125	-0.4495659
9295	1	428.1588	423.8144	4.344443	15.87199	0.009860789	-0.02856127	0.01290888	0.9572335	0.8416607	1	0.01595567	70.29328	0.01288527	-0.6678427
9296	0	428.5037	424.4279	4.075779	30.30376	0.006950935	-0.03171767	0.0140518	0.8915934	0.7776086	1	0.01397663	99.71999	0.01388666	-0.2925806
9297	1	429.5594	425.9547	3.60468	26.94677	0.007426665	-0.03406673	0.01574927	0.9068862	0.7912052	1	0.01529474	93.33223	0.01561273	-0.3658613
9298	0	428.9656	425.1515	3.814099	29.30027	0.007085334	-0.06206871	0.01493027	0.896152	0.7816134	1	0.01454551	97.82844	0.01476926	-0.5976879
9299	1	429.1872	424.905	4.282242	22.1197	0.008274865	-0.02321553	0.01318182	0.9289989	0.8119213	1	0.01477009	83.76538	0.01311537	-0.3269744
9300	0	427.4663	423.5564	3.90984	18.66083	0.009060129	-0.06343019	0.01444798	0.9447601	0.8278791	1	0.01618027	76.50523	0.01440389	-1.148268
9301	1	428.3423	423.8707	4.471563	18.42585	0.009120859	-0.01530325	0.01242964	0.9458221	0.8290052	1	0.01505782	75.99583	0.01239315	-0.282463
9302	0	428.4504	424.1969	4.25346	24.21102	0.007878742	-0.05692174	0.01326279	0.9194147	0.8027537	1	0.01445643	87.97689	0.01317666	-0.7063543
9303	1	428.5179	424.2436	4.27433	23.47478	0.008012595	-0.004961509	0.01316805	0.92279	0.8059447	1	0.01452654	86.50721	0.01308955	-0.06425989
9304	0	426.8198	422.6414	4.178466	15.91326	0.009847503	-0.06585946	0.01342573	0.9570515	0.8414496	1	0.01626099	70.38812	0.01340096	-1.533453
9305	1	429.1918	425.1387	4.053084	21.26434	0.008452232	-0.01309059	0.01399699	0.9329124	0.8157681	1	0.01538219	82.00759	0.013934	-0.1951268
9306	0	429.4589	425.5619	3.897001	29.29711	0.007085766	-0.01734939	0.01468201	0.8961663	0.7816261	1	0.01442451	97.82248	0.01452372	-0.1670883
9307	1	428.1358	424.0667	4.069158	28.0836	0.00725692	-0.06482484	0.01395315	0.9016944	0.7865356	1	0.01423074	95.51534	0.01381831	-0.6594217
9308	0	429.5184	425.5748	3.943635	26.33498	0.007522123	-0.01118089	0.01445038	0.9096845	0.7937481	1	0.01474432	92.14781	0.01433251	-0.1237982
9309	1	427.977	424.1595	3.817452	22.5601	0.008187229	-0.07451829	0.01475488	0.9269819	0.8099636	1	0.01554359	84.662	0.01467621	-1.020545
9310	0	429.0702	425.8902	3.180064	34.34544	0.006464907	-0.05005336	0.01743448	0.8733727	0.7619255	1	0.01501414	107.2169	0.01715493	-0.395281
9311	1	428.6111	424.6887	3.922488	26.59251	0.007481573	-0.06945837	0.01444899	0.9085063	0.7926751	1	0.01470382	92.64725	0.01432804	-0.7591598
9312	0	429.3287	425.7313	3.597374	25.62995	0.007635975	-0.02730609	0.01575676	0.9129123	0.796706	1	0.01551246	90.7739	0.01563726	-0.3135469
9313	1	426.1578	424.5376	1.620221	70.45161	0.004015364	-0.06050808	0.02500825	0.7229371	0.6403474	1	0.01417161	172.6238	0.02308852	-0.2183912
9314	0	428.2197	425.6159	2.603772	48.72609	0.005208191	-0.05208411	0.02002776	0.8107712	0.7104176	1	0.01444357	133.0879	0.01931061	-0.2752441
9315	1	427.8267	424.8991	2.927587	32.0158	0.006734992	-0.0438846	0.01835732	0.8838462	0.7708821	1	0.01572491	102.9173	0.01810965	-0.3778146
9316	0	427.5557	425.2701	2.285573	53.80471	0.004875515	-0.05808817	0.02145048	0.7895397	0.6933808	1	0.01446251	142.169	0.02050037	-0.2760053
9317	1	429.5337	425.5366	3.997104	22.50587	0.008197892	-0.04048463	0.01424016	0.9272303	0.8102039	1	0.01528	84.55188	0.01416475	-0.5563393
9318	0	425.8679	424.4723	1.395619	65.67566	0.004233539	-0.01083944	0.02573705	0.7416011	0.6551895	1	0.01476203	163.7276	0.02401859	-0.04194848
9319	1	429.2697	425.2262	4.043438	27.36419	0.00736322	-0.04141102	0.01412392	0.9049786	0.7894824	1	0.01442203	94.13642	0.01399639	-0.4358073
9320	0	421.9851	420.9945	0.9906108	58.66731	0.004592675	0.08575881	0.02576333	0.7696254	0.6774876	1	0.01538328	150.9245	0.02439601	0.372258
9321	1	428.8692	424.5358	4.333379	17.82736	0.009280622	-0.03310349	0.01296363	0.9485194	0.8319008	1	0.01551197	74.68758	0.01292927	-0.6430287
9322	0	425.3138	423.5767	1.737099	73.57129	0.003882597	0.05262979	0.02405816	0.7109258	0.6307885	1	0.01366808	178.5267	0.02204777	0.1820633
9323	1	427.7864	423.3167	4.469768	14.98525	0.01015878	-0.0259712	0.01243574	0.9611191	0.8462565	1	0.0158954	68.23135	0.01241694	-0.6679688
9324	0	428.1339	425.7054	2.428546	51.65261	0.005011342	-0.002314461	0.02077864	0.7984818	0.7005415	1	0.01443114	138.3157	0.01993483	-0.01148512
9325	1	429.0546	424.7276	4.327027	19.11602	0.008945504	-0.03942199	0.01299206	0.9426986	0.8257141	1	0.01524602	77.48554	0.01294941	-0.6879761
9326	0	427.5426	424.7773	2.765239	56.23814	0.004730072	-0.01632845	0.01967308	0.7795242	0.68538	1	0.01364222	146.5405	0.01871678	-0.07406004
9327	1	427.339	423.5339	3.805152	23.39112	0.008028172	0.02533493	0.01468249	0.9231735	0.8063098	1	0.01535406	86.33935	0.01459583	0.3297679
9328	0	428.2454	425.0781	3.167353	43.57699	0.005594703	0.01467229	0.01753642	0.8327636	0.7282317	1	0.01400793	123.8935	0.01704596	0.08773382
9329	1	429.4625	425.2795	4.183036	23.19998	0.008064054	-0.03167762	0.0135666	0.9240496	0.8071456	1	0.01479201	85.95518	0.01348835	-0.417083
9330	0	428.2799	424.1202	4.159667	28.86024	0.007146254	-0.01521029	0.01369567	0.8981547	0.7833849	1	0.01399091	96.99448	0.01355361	-0.149347
9331	1	429.7471	425.8308	3.916273	24.97329	0.007745959	-0.03590677	0.01457065	0.9159208	0.7994886	1	0.01502422	89.48501	0.01446765	-0.4270586
9332	0	429.4077	426.236	3.171654	37.21047	0.006164524	-0.02246695	0.01754826	0.8606114	0.751186	1	0.01470895	112.4413	0.01720731	-0.1611822
9333	1	429.1909	426.0825	3.108422	35.01078	0.006392242	-0.02978031	0.01774673	0.8703971	0.7594057	1	0.01506263	108.4357	0.01744864	-0.2297812
9334	0	429.282	425.9847	3.297268	38.65366	0.006024609	-0.01155872	0.01707759	0.854236	0.7458796	1	0.01434474	115.0526	0.01671474	-0.07929749
9335	1	428.2018	423.7205	4.481378	19.14839	0.008937499	-0.01246248	0.01238925	0.9425518	0.825561	1	0.01488146	77.55494	0.01234836	-0.2169341
9336	0	426.6305	424.7214	1.909135	52.79874	0.004938122	-0.03809322	0.0229954	0.7937096	0.6967177	1	0.01507011	140.3666	0.02201681	-0.1846582
9337	1	426.4429	422.0468	4.39607	17.68085	0.009320895	0.01253265	0.01255872	0.9491779	0.8326158	1	0.01530088	74.36487	0.01252628	0.2465984
9338	0	428.4123	425.85	2.562334	46.40136	0.005375784	-0.03101485	0.02015051	0.8206416	0.7183869	1	0.01471902	128.9388	0.01950228	-0.1729211
9339	1	426.5503	421.9369	4.613448	15.56546	0.009961038	-0.06596899	0.01180291	0.9585822	0.8432364	1	0.01533422	69.58584	0.01178266	-1.59277
9340	0	428.7118	425.9719	2.739958	47.0269	0.005329635	-0.02585998	0.01947303	0.8179762	0.7162311	1	0.01440723	130.0553	0.01882784	-0.1420692
9341	1	429.4865	425.5206	3.965883	21.98145	0.008302878	-0.03042384	0.01435583	0.9296319	0.812539	1	0.01543987	83.48277	0.01428475	-0.4323524
9342	0	429.2901	425.8776	3.412553	36.89349	0.006196219	-0.0427254	0.01663132	0.8620165	0.7523604	1	0.01435628	111.8661	0.01631467	-0.3096414
9343	1	429.0113	425.1429	3.868375	21.05523	0.008497117	-0.03211079	0.0147061	0.9338681	0.8167178	1	0.01580882	81.57439	0.01464178	-0.4855564
9344	0	426.8467	423.6836	3.163073	49.00324	0.005188903	-0.06961939	0.01777348	0.8096009	0.7094751	1	0.01358123	133.5826	0.01712916	-0.3656497
9345	1	429.6569	425.7366	3.920255	23.47788	0.008012019	-0.03211079	0.01454006	0.9227757	0.8059312	1	0.01526403	86.51342	0.01445335	-0.4158122
9346	0	427.015	424.2524	2.762603	41.96671	0.005727987	-0.09494378	0.01888491	0.8397389	0.7339316	1	0.01470867	121.0106	0.01839987	-0.5924319
9347	1	429.189	425.9406	3.248334	31.69747	0.006773948	-0.03755386	0.0171519	0.8852836	0.7721231	1	0.01524376	102.3254	0.01692618	-0.3273626
9348	0	427.9708	425.0973	2.873484	44.10896	0.005552079	0.02972068	0.01853095	0.8304694	0.726363	1	0.01434471	124.8446	0.01799836	0.1753117
9349	1	429.4549	425.745	3.709909	31.44903	0.006804719	-0.008679736	0.01538125	0.8864064	0.7730947	1	0.01446825	101.8627	0.01518278	-0.07641046
9350	0	427.1998	424.6208	2.578976	55.5047	0.004773049	-0.07027799	0.02027176	0.7825323	0.6877811	1	0.01391101	145.221	0.01931306	-0.3231652
9351	1	429.3737	425.3469	4.026837	23.13282	0.00807676	-0.01082705	0.01410469	0.9243574	0.80744	1	0.01509438	85.81995	0.01402399	-0.1431344
9352	0	426.4186	424.6478	1.770793	68.0751	0.00412153	-0.06074477	0.02422936	0.7321818	0.6476999	1	0.01413237	168.1772	0.02249147	-0.2268134
9353	1	428.3066	424.9642	3.342414	26.49109	0.007497478	-0.04918292	0.01669151	0.9089702	0.7930972	1	0.01582051	92.45071	0.0165532	-0.5402949
9354	0	427.1354	424.9235	2.211869	64.17424	0.004306277	0.001701397	0.02215737	0.7475397	0.6599117	1	0.01381418	160.9621	0.02074514	0.006739264
9355	1	428.1324	425.3061	2.826267	35.18451	0.006373572	-0.01081122	0.01878291	0.8696213	0.7587504	1	0.01547347	108.7533	0.01846362	-0.08292163
9356	0	428.0546	425.5077	2.546896	52.56478	0.004952901	0.007238314	0.02028207	0.7946819	0.6974963	1	0.01417428	139.9477	0.01942707	0.03525414
9357	1	428.7836	425.8779	2.905656	44.31903	0.005535432	-0.04457657	0.01873903	0.8295649	0.7256269	1	0.01440338	125.2201	0.0181947	-0.2615457
9358	0	427.2357	423.9728	3.262889	47.75145	0.005277167	0.007674908	0.01733957	0.8148976	0.7137448	1	0.01352803	131.3484	0.01674547	0.04146304
9359	1	429.3471	426.1064	3.240683	32.80943	0.006640099	-0.02238985	0.01719618	0.880269	0.7678066	1	0.01511187	104.3881	0.01694966	-0.1870012
9360	0	429.3997	425.7552	3.644526	34.25828	0.006474565	-0.02498572	0.0157165	0.8737631	0.7622568	1	0.01426587	107.0569	0.01546604	-0.1979272
9361	1	429.5777	426.0373	3.540414	30.71818	0.006897177	-0.008732109	0.01599959	0.8897145	0.7759684	1	0.01485611	100.4972	0.01580499	-0.07917727
9362	0	427.3545	423.669	3.685512	37.18904	0.006166655	-0.07194281	0.01548595	0.8607064	0.7512653	1	0.01382002	112.4025	0.01518548	-0.5164831
9363	1	428.0929	424.8429	3.249971	26.71487	0.007462496	-0.0230606	0.01705786	0.9079466	0.7921666	1	0.01595583	92.88409	0.01691331	-0.2505134
9364	0	429.6812	425.7998	3.881401	28.37603	0.007214767	-0.02516024	0.01474108	0.9003609	0.7853456	1	0.01458447	96.0734	0.01459473	-0.2525136
9365	1	429.2313	425.6798	3.551501	27.36403	0.007363244	-0.05080016	0.01592246	0.9049793	0.789483	1	0.0153128	94.13612	0.01577869	-0.5346221
9366	0	429.2201	425.9594	3.260687	31.29557	0.006823892	-0.0207408	0.01708984	0.8871005	0.7736961	1	0.01527214	101.5765	0.016872	-0.1837102
9367	1	429.522	425.8069	3.715008	29.66664	0.007035552	-0.006311225	0.01532395	0.8944862	0.7801457	1	0.01468417	98.52065	0.01515335	-0.05981424
9368	0	428.1127	425.602	2.510729	48.66296	0.005212605	0.01049687	0.02026339	0.8110379	0.7106325	1	0.01453445	132.9752	0.01953986	0.05555014
9369	1	427.9789	423.8946	4.084305	26.67621	0.007468511	0.01252981	0.013801	0.9081234	0.7923271	1	0.01435778	92.80929	0.0136845	0.1363766
9370	0	429.1811	425.7581	3.422974	30.10864	0.006976591	-0.05373734	0.0164329	0.8924788	0.7783835	1	0.01514236	99.35328	0.01624292	-0.4997837
9371	1	428.9941	425.4411	3.553035	32.89694	0.006629825	-0.06250075	0.01595693	0.8798751	0.7674691	1	0.01454591	104.5498	0.01572667	-0.5202982
9372	0	428.0198	424.6869	3.332873	34.68861	0.006427195	-0.08325467	0.01666692	0.8718371	0.7606238	1	0.01463705	107.846	0.01639315	-0.6496002
9373	1	428.1597	424.19	3.969744	29.25789	0.007091146	-0.06816679	0.01431806	0.8963447	0.7817836	1	0.01425001	97.74826	0.01416422	-0.6576298
9374	0	429.6233	426.2307	3.392566	32.24981	0.006706686	-0.02599226	0.0166215	0.8827905	0.7699726	1	0.01493152	103.3517	0.01639315	-0.2217589
9375	1	428.7449	425.6764	3.068472	32.65124	0.006658766	-0.0303613	0.01784924	0.8809813	0.7684176	1	0.01541778	104.0954	0.0175964	-0.2550969
9376	0	429.0668	425.5431	3.523669	36.15678	0.006271304	-0.001853805	0.01613025	0.8652888	0.7551027	1	0.01422376	110.5268	0.01583753	-0.01376133
9377	1	428.6205	425.5556	3.064848	44.94751	0.005486235	-0.0465056	0.01814018	0.8268635	0.7234312	1	0.01410824	126.343	0.0175964	-0.2686066
9378	0	428.7087	425.0343	3.67445	35.18628	0.006373382	0.0009265487	0.01553255	0.8696134	0.7587437	1	0.01407088	108.7566	0.01526848	0.007106165
9379	1	429.2092	425.043	4.166188	24.98258	0.007744375	-0.04162932	0.01364017	0.9158782	0.799449	1	0.0145351	89.50331	0.01354365	-0.4948694
9380	0	428.7377	425.6745	3.063157	42.96324	0.005644731	0.005587588	0.01798546	0.8354167	0.7303964	1	0.01424943	122.7954	0.01749828	0.0339499
9381	1	429.1212	424.833	4.288238	19.44874	0.008864129	-0.02423345	0.01313795	0.9411885	0.8241451	1	0.01526149	78.19687	0.01309251	-0.4120532
9382	0	426.6385	423.423	3.215469	33.93114	0.006511112	0.05257964	0.01669846	0.8752292	0.7635028	1	0.01474622	106.456	0.0164385	0.4214098
9383	1	427.4248	422.7439	4.680882	15.45089	0.009999235	-0.02442285	0.01164305	0.9590849	0.8438288	1	0.0152592	69.32002	0.01162356	-0.5969149
9384	0	427.8836	425.1313	2.752346	46.34429	0.005380034	-0.07289955	0.01925649	0.8208851	0.718584	1	0.01439448	128.837	0.0186387	-0.4069988
9385	1	428.0719	423.7249	4.34708	16.15323	0.009771217	-0.0192777	0.01288791	0.9559914	0.8402265	1	0.01587013	70.93765	0.01286295	-0.4380434
9386	0	428.3548	425.5463	2.808484	36.82685	0.006202929	-0.0111119	0.01889022	0.8623121	0.7526077	1	0.01530848	111.7451	0.0185321	-0.0807036
9387	1	429.7228	426.1766	3.546203	30.18861	0.006966048	-0.03362677	0.01601585	0.8921158	0.7780657	1	0.01493768	99.50364	0.01582944	-0.3116933
9388	0	428.6313	425.6806	2.950675	36.73766	0.006211935	-0.05140056	0.0183509	0.8627079	0.752939	1	0.01509931	111.5831	0.018005	-0.3743884
9389	1	425.8191	422.7479	3.071254	33.17397	0.00659754	0.0605093	0.01710257	0.878629	0.7664025	1	0.01502231	105.0615	0.01685063	0.4985482
9390	0	427.3963	423.6313	3.765063	18.66199	0.00905983	-0.02886219	0.01506364	0.9447548	0.8278735	1	0.01652114	76.50775	0.01501767	-0.5224383
9391	1	428.619	425.422	3.197034	29.62127	0.007041671	-0.01475461	0.01728388	0.8946924	0.7803271	1	0.01560175	98.43504	0.0170922	-0.1401097
9392	0	429.0884	425.3256	3.762801	25.31671	0.00768795	-0.05984735	0.01507667	0.9143472	0.79803	1	0.01522555	90.16021	0.01496606	-0.69872
9393	1	428.9361	425.1797	3.756378	32.71161	0.006651628	-0.05343507	0.01523707	0.8807094	0.7681843	1	0.01423737	104.2071	0.01502024	-0.4479403
9394	0	428.6707	425.2492	3.421535	30.46748	0.006929578	-0.0694272	0.01636418	0.8908508	0.7769596	1	0.01505967	100.0273	0.01616923	-0.6360762
9395	1	428.2633	425.3159	2.94739	32.90513	0.006628866	-0.01964082	0.01829916	0.8798383	0.7674375	1	0.01557579	104.565	0.01803494	-0.1634532
9396	0	428.8853	425.9958	2.889426	39.39914	0.005955014	-0.03586527	0.01868124	0.850957	0.7431637	1	0.01491624	116.3972	0.01826626	-0.240637
9397	1	429.051	425.8901	3.160898	41.17049	0.005796393	-0.005171571	0.01762783	0.8432051	0.736775	1	0.0142953	119.5825	0.01719446	-0.03298304
9398	0	428.0719	424.9685	3.103402	36.58699	0.006227213	-0.07946863	0.01760321	0.8633768	0.7534991	1	0.01480668	111.3094	0.01727463	-0.5816627
9399	1	427.5322	424.1017	3.430448	42.64503	0.005671039	0.01409666	0.01651895	0.8367949	0.7315224	1	0.01368792	122.2258	0.01607895	0.0863739
9400	0	426.9518	423.1145	3.837255	33.47803	0.006562517	0.02668514	0.01469151	0.8772626	0.7652354	1	0.0138862	105.6221	0.01447019	0.2174166
9401	1	429.4476	425.7409	3.706738	29.72626	0.007027529	-0.003427236	0.01534209	0.8942153	0.7799074	1	0.01468448	98.63313	0.0151704	-0.03239822
9402	0	429.2602	425.6704	3.589829	32.21114	0.006711345	0.002198531	0.01578683	0.8829649	0.7701227	1	0.01455685	103.2799	0.0155706	0.01878523
9403	1	427.5663	424.8213	2.744961	42.40798	0.005690805	0.03799057	0.01888085	0.8378228	0.732363	1	0.01465928	121.8012	0.01838426	0.2342535
9404	0	429.3968	425.7325	3.664283	25.53906	0.007650965	-0.04260738	0.01550032	0.9133286	0.7970896	1	0.01540081	90.59604	0.01538389	-0.4915966
9405	1	426.8579	424.5678	2.29015	44.87621	0.005491771	-0.06603802	0.02106725	0.8271696	0.7236798	1	0.01521161	126.2156	0.02043797	-0.3820972
9406	0	426.3042	423.7454	2.558818	48.85261	0.005199369	-0.1044467	0.01976826	0.8102368	0.7099872	1	0.01433753	133.3137	0.0190564	-0.5504053
9407	1	426.4011	423.5197	2.881452	29.47826	0.007061044	0.01075293	0.01833544	0.8953425	0.7808995	1	0.01609145	98.16497	0.0181346	0.1027441
9408	0	429.5713	426.0531	3.518164	29.38721	0.007073444	-0.01405323	0.01607959	0.8957565	0.7812645	1	0.01508231	97.99288	0.01590486	-0.1348116
9409	1	428.9278	424.9649	3.962881	20.69195	0.008576596	-0.04987119	0.01432746	0.935527	0.8183768	1	0.01567679	80.81845	0.0142679	-0.7735203
9410	0	425.2411	421.1609	4.080231	14.10534	0.01048066	-0.06068546	0.01380443	0.9649206	0.8509362	1	0.01701056	66.13585	0.01378745	-1.729946
9411	1	426.932	422.5663	4.365709	19.99686	0.008734261	-0.07769163	0.01268025	0.9386958	0.821584	1	0.01488305	79.35957	0.01263259	-1.267313
9412	0	424.8904	420.6446	4.245719	12.37989	0.01120501	-0.04830401	0.01323352	0.9721711	0.8605088	1	0.01722102	61.86048	0.01322327	-1.73575
9413	1	427.7927	423.3486	4.444079	21.51079	0.00840012	-0.05872406	0.01251903	0.9317855	0.8146536	1	0.01450251	82.51634	0.01246077	-0.8608736
9414	0	429.0077	424.9684	4.039287	19.80423	0.008779325	-0.02183787	0.01405643	0.9395725	0.8224807	1	0.01571025	78.95222	0.0140051	-0.3613896
9415	1	428.4793	424.6861	3.79319	21.1626	0.008473992	-0.01085505	0.0149458	0.9333774	0.8162297	1	0.01591544	81.797	0.01487946	-0.1629334
9416	0	427.3314	422.9218	4.409598	18.3701	0.009135428	-0.07062134	0.01255585	0.9460738	0.8292732	1	0.01514616	75.87463	0.01251934	-1.309593
