Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
4614	555.0878	551.4154	3.672471	10.37131	0.01225948	-0.03388902	0.0148795	0.980134	0.8724584	1	0.01910052	56.53968	0.2305117	0.01487363	-13.07866
4615	554.4824	550.6631	3.81923	11.81254	0.01147609	-0.003374815	0.01490058	0.974481	0.863787	1	0.01849326	60.39925	0.1207318	0.01489087	-4.742566
4616	553.7476	551.4609	2.286642	9.482484	0.01282737	-0.04356063	0.01196545	0.9834318	0.8780902	1	0.01752057	54.03659	-0.8377134	0.01196216	47.0945
4617	554.8075	551.6054	3.202073	10.49923	0.01218364	-0.01005024	0.01385663	0.9796464	0.871667	1	0.01837521	56.89166	-0.5457794	0.01385089	25.77535
4618	555.4379	551.3966	4.041282	14.0292	0.01050987	-0.02451013	0.01406851	0.9652466	0.8513471	1	0.0171964	65.95204	-0.1900297	0.01405151	4.57266
4619	552.8851	548.5174	4.367716	7.16821	0.01476597	-0.07180216	0.01257365	0.9910843	0.8940749	1	0.01926977	46.9422	-0.2046683	0.01257265	14.69783
4620	554.8294	550.2489	4.580511	5.789013	0.01643528	-0.04029741	0.0120027	0.994771	0.9048286	1	0.01986292	42.17435	-0.185843	0.01200237	27.6485
4621	555.3001	551.4932	3.806902	12.82182	0.01100608	-0.01040834	0.01461312	0.9703441	0.8580026	1	0.01793506	62.97856	-0.2475221	0.01460026	7.747973
4622	555.8294	551.2533	4.576102	6.755351	0.01521194	-0.02489026	0.01225329	0.9922688	0.8971783	1	0.01930783	45.56601	0.07180773	0.01225255	-12.43574
4623	555.9073	551.6857	4.221678	10.54865	0.01215469	-0.0598673	0.01358924	0.9794573	0.8713624	1	0.01817543	57.02712	0.03867647	0.01358351	-4.758336
4624	555.7815	551.3779	4.403567	7.821539	0.01413324	-0.05495743	0.01292213	0.9890858	0.8893372	1	0.01911186	49.04375	-0.09213866	0.01292059	3.314546
4625	556.5032	552.387	4.116134	9.364057	0.01290897	-0.0240161	0.0134788	0.9838583	0.8788591	1	0.01865462	53.69501	0.1909628	0.01347529	-13.12729
4626	552.1201	548.8354	3.284639	7.043416	0.01489666	-0.0413365	0.01050076	0.9914491	0.8950035	1	0.01768763	46.53038	-0.7240303	0.01049999	79.11461
4627	556.2463	552.4384	3.80795	10.74405	0.01204219	-0.02350228	0.01388087	0.978705	0.8701646	1	0.0182842	57.55992	-0.348091	0.01387458	14.89441
4628	557.0002	552.4833	4.516896	9.065507	0.01312162	-0.02693876	0.01260278	0.9849191	0.8808184	1	0.0181862	52.82482	0.01212717	0.01259991	-2.578295
4629	553.6703	551.1544	2.515857	6.910549	0.01503964	-0.03000114	0.0128885	0.9918311	0.8960011	1	0.01968951	46.08801	0.6997119	0.01288764	-88.6285
4630	555.5154	551.4142	4.101275	10.81886	0.01199991	-0.06202684	0.01401	0.9784153	0.8697088	1	0.01833678	57.76271	0.04802968	0.01400348	-5.05079
4631	555.7522	551.6674	4.08477	10.20836	0.01235812	-0.01592591	0.01269492	0.9807505	0.8734733	1	0.01771357	56.08841	0.3087069	0.01269022	-16.55581
4632	556.4481	552.1404	4.307672	10.20836	0.01235812	-0.02347351	0.01272388	0.9807505	0.8734733	1	0.01773377	56.08841	0.1972104	0.01271917	-11.26721
4633	554.4155	551.0139	3.401638	12.72423	0.01104914	-0.03689415	0.01305711	0.9707495	0.8585526	1	0.01698646	62.73313	-0.5512999	0.01304594	17.0349
4634	555.7672	551.8388	3.92844	9.025065	0.01315122	-0.05655861	0.01287043	0.9850611	0.8810862	1	0.01839901	52.70591	0.3442466	0.01286756	-26.48542
4635	553.9781	550.6306	3.347481	6.533311	0.01546896	-0.05003136	0.01246893	0.9928786	0.8988858	1	0.01964084	44.80891	0.5451658	0.0124683	-83.03357
4636	554.9856	551.862	3.123582	11.72244	0.01152089	-0.01325858	0.014054	0.9748438	0.8643142	1	0.01799526	60.16438	0.4991229	0.01404511	-19.8689
4637	553.526	552.1907	1.3353	9.383423	0.01289552	-0.02794285	0.01387811	0.9837888	0.8787331	1	0.01891906	53.75101	0.856191	0.01387446	-53.68224
4638	553.9733	552.5124	1.460893	10.76395	0.0120309	-0.02504108	0.0134138	0.9786281	0.8700432	1	0.01796553	57.61392	0.856191	0.01340767	-40.37694
4639	555.3933	551.8138	3.579503	11.11451	0.01183691	-0.01360039	0.013367	0.9772609	0.8679214	1	0.01778899	58.55811	-0.4769089	0.01336009	19.89804
4640	554.5633	551.1493	3.413958	7.451157	0.01448183	-0.01625773	0.01221286	0.9902366	0.8919983	1	0.01880769	47.86324	-0.6022078	0.0122117	59.41283
4641	552.9574	548.8215	4.135962	11.98929	0.01138964	0.008916296	0.01307485	0.9737659	0.8627582	1	0.01725791	60.85771	0.2265782	0.01306585	-8.070343
4642	556.3118	552.0213	4.29047	8.450321	0.0135943	-0.04958255	0.01321782	0.9870339	0.8849556	1	0.01895717	50.98806	-0.1518399	0.0132156	7.734695
4643	555.6574	551.6104	4.047007	9.444929	0.01285308	-0.04884346	0.01214727	0.9835674	0.8783335	1	0.01767087	53.92849	0.373222	0.01214399	-25.31138
4644	550.1256	546.1184	4.007223	6.333201	0.01571201	-0.03094327	0.01444089	0.9934109	0.9004492	1	0.02130237	44.11574	0.04904373	0.01444026	-12.09033
4645	556.5824	552.472	4.110347	9.852884	0.01258155	-0.0470708	0.01354791	0.9820774	0.8757142	1	0.01846368	55.09234	0.177404	0.01354356	-12.34728
4646	554.5254	551.2032	3.322116	7.882519	0.0140782	-0.01850879	0.01327621	0.9888921	0.888905	1	0.01933417	49.23551	-0.5554779	0.01327457	47.78555
4647	556.9352	552.466	4.469185	8.612653	0.01346474	-0.04445853	0.01254506	0.9864856	0.8838503	1	0.0183802	51.47871	-0.1567811	0.01254277	8.154568
4648	557.0958	552.7085	4.387385	8.933566	0.01321893	-0.03841688	0.01279307	0.9853809	0.8816941	1	0.0183908	52.43597	-0.1768654	0.01279034	9.293554
4649	554.5618	550.6866	3.875199	9.679176	0.01269511	-0.0396614	0.01495533	0.9827163	0.8768231	1	0.01948638	54.59956	0.03888285	0.01495086	-4.505524
4650	554.97	551.0954	3.8746	7.101061	0.01483587	-0.05394957	0.01211064	0.9912813	0.8945736	1	0.01895636	46.72105	-0.4831803	0.01210972	48.74782
4651	556.5343	551.9081	4.626141	9.009032	0.01316301	-0.0296976	0.01201441	0.9851173	0.8811925	1	0.01778459	52.6587	0.09085138	0.01201174	-8.009095
4652	554.9147	549.9904	4.924301	6.604246	0.01538545	-0.04931218	0.01099994	0.9926859	0.8983372	1	0.01839777	45.05213	-0.01775532	0.01099935	-4.332308
4653	556.4511	552.2861	4.164993	9.924996	0.01253528	-0.02062163	0.01366408	0.9818103	0.8752566	1	0.01850854	55.29572	-0.1707114	0.01365956	8.080657
4654	554.7288	550.4537	4.275136	10.97622	0.01191235	-0.07082631	0.01337818	0.9778027	0.8687547	1	0.01785305	58.18727	-0.02117784	0.01337159	-2.257863
4655	555.6367	550.8115	4.825196	7.892373	0.01406936	-0.04487239	0.01129114	0.9888606	0.8888353	1	0.01782466	49.26643	0.06468069	0.01128974	-9.770099
4656	556.2791	551.792	4.487113	7.727789	0.01421912	-0.02155653	0.01264037	0.9893813	0.8900049	1	0.01895969	48.74753	0.05269275	0.01263895	-6.939648
4657	555.4308	551.4433	3.987487	6.853885	0.01510187	-0.03333876	0.01264414	0.991992	0.8964294	1	0.01954227	45.89809	0.3505476	0.01264333	-47.58728
4658	556.5504	552.1754	4.375063	7.731874	0.01421535	-0.0299448	0.01275018	0.9893685	0.8899757	1	0.01903934	48.76047	0.1439037	0.01274874	-16.20834
4659	556.9915	552.5276	4.463876	8.38848	0.01364464	-0.0299448	0.01260162	0.9872409	0.8853794	1	0.01854425	50.79996	0.09894164	0.01259957	-10.00257
4660	554.358	552.0118	2.346187	10.30425	0.01229979	-0.02404353	0.01431493	0.9803883	0.8728752	1	0.01876543	56.35437	0.65949	0.01430942	-34.19387
4661	552.0223	550.3928	1.629487	7.427097	0.01450536	-0.06093222	0.01284682	0.9903098	0.8921734	1	0.01930532	47.78559	0.848817	0.01284561	-93.03445
4662	555.4447	551.868	3.576616	8.124776	0.01386561	-0.04821864	0.01321551	0.988111	0.8872037	1	0.01914373	49.99038	0.432791	0.01321364	-40.0256
4663	549.6174	546.5604	3.056948	4.481411	0.01868194	-0.03014496	0.01038043	0.9974501	0.916272	1	0.01969399	37.10253	0.7186326	0.01038036	-292.9255
4664	556.0041	551.8747	4.129483	7.181725	0.01475202	-0.03022514	0.01245414	0.9910445	0.8939748	1	0.01916892	46.98659	0.3160514	0.01245314	-38.35015
4665	555.5865	552.2973	3.289167	8.19899	0.01380236	-0.0458877	0.01281729	0.9878682	0.8866874	1	0.01881004	50.21948	0.5384502	0.0128154	-47.62726
4666	556.1813	552.2681	3.913165	11.35231	0.01171035	-0.04735943	0.01419349	0.9763221	0.8664998	1	0.01823243	59.19099	0.1940625	0.01418553	-10.00202
4667	554.9454	551.5246	3.420711	10.84535	0.01198503	-0.01266675	0.01440509	0.9783124	0.8695477	1	0.01858201	57.83439	-0.4387555	0.01439832	19.20792
4668	556.2779	552.1947	4.08316	12.43665	0.01117888	-0.04414044	0.01412184	0.9719377	0.8601847	1	0.01776887	62.00506	0.06640934	0.01411072	-3.873036
4669	555.0162	550.9771	4.039039	14.93653	0.01017588	-0.04536216	0.01437392	0.9613311	0.8465123	1	0.01710364	68.11668	0.02841295	0.01435243	-1.879454
4670	556.6934	552.3931	4.30025	10.3588	0.01226698	-0.04240223	0.01287883	0.9801815	0.8725361	1	0.01777551	56.50514	0.1723649	0.01287377	-10.66432
4671	552.4723	548.8206	3.651723	11.51648	0.01162522	-0.02516542	0.01186312	0.9756689	0.8655264	1	0.01660791	59.62444	-0.5679999	0.0118561	21.74233
4672	550.69	547.4566	3.23336	18.98338	0.008978504	-0.02155545	0.01448013	0.9432999	0.8263428	1	0.01612513	77.20075	-0.4963058	0.01443357	7.876695
4673	556.7181	552.4616	4.256484	10.67831	0.0120797	-0.04728038	0.013544	0.9789589	0.8705665	1	0.01808908	57.38115	-0.07519704	0.013538	1.251569
4674	554.2879	551.2798	3.008046	7.364941	0.01456669	-0.03891556	0.01329461	0.9904979	0.8926269	1	0.01968036	47.58441	-0.6298861	0.01329341	61.56369
4675	551.6587	546.6365	5.022189	7.060667	0.01487839	-0.06207302	0.01047525	0.991399	0.8948747	1	0.0176553	46.58752	0.04271736	0.01047447	-12.14079
4676	553.156	549.2732	3.882806	8.941908	0.01321271	-0.01214765	0.01478777	0.9853519	0.8816386	1	0.01976798	52.46063	0.09085244	0.01478459	-6.940772
4677	556.2232	552.0207	4.202423	11.10392	0.01184264	-0.03518068	0.01284501	0.9773025	0.8679851	1	0.01744241	58.52977	0.2380718	0.0128384	-11.80081
4678	554.7417	551.7511	2.990643	7.265451	0.01466646	-0.04558067	0.01190529	0.9907962	0.8933568	1	0.01868735	47.26069	0.6563807	0.01190428	-75.61196
4679	553.7851	550.9002	2.884854	9.874126	0.01256787	-0.006184487	0.01399659	0.9819988	0.8755792	1	0.01875672	55.15232	-0.6141008	0.01399206	33.15686
4680	552.8319	548.3348	4.497131	5.473359	0.01690319	-0.02312504	0.01251898	0.9954974	0.9074625	1	0.02057235	41.00688	0.08097439	0.01251873	-23.03898
4681	550.9971	547.7091	3.288046	8.170936	0.01382617	-0.05774225	0.01498749	0.9879602	0.8868823	1	0.02035778	50.13299	-0.4240909	0.01498531	30.00394
4682	556.49	552.351	4.13895	9.113561	0.0130867	-0.02358691	0.01334434	0.9847498	0.880501	1	0.01868868	52.96578	0.1988107	0.01334124	-14.38445
4683	556.4155	552.1394	4.276172	9.06898	0.01311909	-0.04978643	0.0134844	0.9849069	0.8807955	1	0.01880973	52.83502	-0.01687036	0.01348132	-2.197735
4684	556.201	551.6728	4.528202	10.66417	0.01208781	-0.04424387	0.01253158	0.9790134	0.870653	1	0.01740571	57.34265	0.02032529	0.01252606	-3.056353
4685	554.9617	551.9616	3.00004	8.943196	0.01321175	-0.01675536	0.01281696	0.9853474	0.88163	1	0.01840296	52.46444	-0.6603621	0.01281421	43.264
4686	553.7888	549.3241	4.464766	8.261644	0.01374962	-0.06751293	0.01172279	0.9876619	0.8862533	1	0.0179546	50.41211	-0.2891117	0.01172101	17.67143
4687	556.1021	551.5993	4.50283	7.314056	0.01461747	-0.04918542	0.01198438	0.9906509	0.8929996	1	0.01871797	47.41911	0.1881502	0.01198333	-25.19771
4688	554.3378	551.1388	3.198977	7.606044	0.01433299	-0.05600317	0.01200076	0.9897609	0.8908778	1	0.0185476	48.36027	-0.6599388	0.0119995	58.32321
4689	555.0946	551.6218	3.472833	8.388518	0.01364461	-0.04366591	0.01374943	0.9872407	0.8853792	1	0.01937036	50.80008	0.42237	0.01374719	-36.10295
4690	556.8012	552.3433	4.457819	8.49131	0.01356124	-0.02454059	0.01284007	0.9868962	0.8846756	1	0.01866158	51.11237	-0.04463151	0.01283787	1.488578
4691	555.7075	551.8214	3.886065	10.931	0.01193732	-0.05392579	0.0131133	0.9779791	0.8690282	1	0.01769394	58.06555	-0.3924153	0.01310694	14.97889
4692	555.6826	552.6768	3.00587	9.049345	0.01313343	-0.03025069	0.01304771	0.9849759	0.8809254	1	0.01851276	52.77733	0.591838	0.01304476	-40.8142
4693	554.5693	550.3468	4.222507	11.78462	0.01148992	0.002691541	0.01364158	0.9745936	0.8639502	1	0.0177054	60.32655	-0.06940554	0.01363277	2.768342
4694	556.3618	552.0452	4.316538	11.9679	0.0114	-0.03743495	0.01332006	0.9738527	0.8628823	1	0.01742691	60.8024	-0.09435983	0.01331095	2.082724
4695	555.7079	551.6009	4.106973	11.61758	0.01157367	-0.05919225	0.01377167	0.9752647	0.8649301	1	0.01785434	59.89001	0.1245603	0.01376325	-7.304191
4696	555.0252	551.1226	3.902669	14.09252	0.01048556	-0.01646971	0.01408317	0.9649755	0.8510053	1	0.01718545	66.10495	0.2233719	0.01406589	-6.624455
4697	553.2701	549.6199	3.650125	11.23844	0.01177046	-0.01578596	0.01584203	0.9767727	0.8671788	1	0.01931155	58.88869	0.01222177	0.01583348	-1.193591
4698	552.8679	550.7402	2.127634	10.59978	0.01212496	-0.05790193	0.01488562	0.9792611	0.871048	1	0.01899935	57.16697	-0.722669	0.01487922	31.33141
4699	556.0264	552.6511	3.375267	10.69927	0.0120677	-0.03920194	0.01337629	0.978878	0.8704382	1	0.01796781	57.4382	-0.5347778	0.01337033	22.92779
4700	551.9927	548.6465	3.34614	9.054677	0.01312953	-0.0158357	0.01522285	0.9849572	0.8808901	1	0.01999344	52.793	0.3328461	0.01521941	-22.84641
4701	552.3532	549.0453	3.307862	13.27989	0.01081014	-0.01795441	0.01683307	0.9684272	0.8554457	1	0.0190771	64.1201	0.1272793	0.01681629	-4.472688
4702	550.4539	547.3871	3.066805	18.91608	0.008995372	-0.07898994	0.0178724	0.9436048	0.8266624	1	0.01793148	77.05597	-0.06459866	0.01781556	-0.3197848
4703	554.4315	550.8626	3.568944	10.94087	0.01193186	-0.01246139	0.01496172	0.9779407	0.8689685	1	0.01889557	58.09213	-0.3235659	0.01495444	13.77951
4704	553.7014	551.5756	2.125782	11.39507	0.01168801	-0.02858673	0.0150812	0.9761524	0.8662457	1	0.018776	59.30414	0.6627351	0.01507262	-28.3264
4705	552.6317	549.3671	3.26451	16.63734	0.009622146	-0.06651477	0.01499063	0.9538436	0.8377827	1	0.01698482	72.03665	0.3768777	0.01495869	-9.229418
4706	556.3003	551.7928	4.507528	10.24517	0.01233563	-0.01967649	0.01261698	0.9806117	0.8732434	1	0.01764304	56.19064	0.02834388	0.01261224	-2.448426
4707	555.6459	552.6706	2.975295	9.497095	0.0128174	-0.02883185	0.01329639	0.9833789	0.8779957	1	0.01846213	54.0786	-0.6384099	0.01329272	36.03655
4708	556.8542	552.6404	4.213775	9.571621	0.01276693	-0.03466404	0.01358167	0.9831086	0.8775144	1	0.01862237	54.29239	-0.1415522	0.0135778	6.186403
4709	555.8429	551.8684	3.974551	10.04489	0.01245942	-0.04141771	0.01443759	0.9813639	0.8744992	1	0.01896755	55.63236	-0.1498241	0.01443257	5.667186
4710	556.4133	552.5966	3.816678	11.21074	0.01178522	-0.03713373	0.01396886	0.976882	0.8673445	1	0.01814531	58.81495	0.2790123	0.01396139	-13.39633
4711	554.4953	551.803	2.692336	7.024633	0.01491663	-0.03762571	0.01247207	0.9915035	0.895144	1	0.01928944	46.46809	-0.7410573	0.01247117	82.04956
4712	556.1509	552.0471	4.103832	11.51364	0.01162668	-0.01620239	0.01376818	0.9756803	0.8655432	1	0.01789292	59.61696	-0.1996855	0.01376004	7.344936
4713	554.4151	551.7154	2.699747	12.17058	0.01130287	-0.04583759	0.0150439	0.9730282	0.8617101	1	0.01844122	61.32489	0.5381318	0.01503295	-21.11294
4714	553.6372	552.2591	1.378093	11.87217	0.01144671	-0.02380984	0.01435884	0.9742402	0.8634391	1	0.01813072	60.55426	-0.8839604	0.01434932	32.50726
4715	556.7595	552.5366	4.222915	11.35282	0.01171008	-0.03925595	0.01361472	0.9763201	0.8664968	1	0.01785662	59.19234	-0.1175083	0.01360709	3.187077
4716	555.9956	552.072	3.92356	12.33211	0.01122713	-0.03924958	0.01484099	0.9723672	0.8607822	1	0.01825496	61.73859	-0.04946663	0.01482966	0.3202772
4717	551.2301	548.3401	2.890044	7.684948	0.01425889	-0.04138281	0.01476537	0.9895155	0.8903113	1	0.02052012	48.61159	0.508868	0.01476375	-51.9732
4718	555.239	551.5762	3.662884	13.0207	0.01091978	-0.05512179	0.01455363	0.9695146	0.8568875	1	0.0178282	63.47629	-0.3260784	0.0145401	8.562001
4719	553.172	550.4653	2.706714	13.69271	0.01064177	-0.05980604	0.01579532	0.9666814	0.8531753	1	0.01833522	65.1346	-0.5357176	0.01577779	13.74795
4720	555.7484	551.9	3.848349	13.10066	0.01088562	-0.03978788	0.01505331	0.9691799	0.8564413	1	0.01810329	63.67548	-0.1027585	0.01503901	1.940409
4721	554.0538	552.2315	1.822231	12.07276	0.01134945	-0.03978788	0.01460427	0.9734268	0.8622747	1	0.01820716	61.07319	0.7431994	0.01459395	-28.72209
4722	553.6093	548.7678	4.841434	7.067719	0.01487094	-0.03978788	0.0104777	0.9913785	0.8948221	1	0.01765294	46.61086	0.2195252	0.01047692	-29.85793
4723	552.0226	548.0569	3.965708	8.161227	0.01383444	0.006969968	0.0123548	0.9879919	0.8869498	1	0.01848901	50.10303	-0.4308286	0.01235302	36.0279
4724	554.2214	549.7794	4.442039	10.27233	0.01231912	-0.06877221	0.01242351	0.9805091	0.873074	1	0.01749553	56.26595	0.1295442	0.01241879	-10.04527
4725	556.6602	552.3117	4.348508	8.681657	0.01341075	-0.04893576	0.01273383	0.9862504	0.8833834	1	0.01848081	51.68595	-0.2145676	0.01273142	11.83173
4726	553.6568	548.7507	4.906081	8.949357	0.01320717	-0.01809717	0.01111044	0.9853259	0.881589	1	0.01713111	52.48265	-0.05289654	0.01110805	2.318586
4727	555.0669	551.3623	3.704509	13.14253	0.01086785	-0.02851494	0.01347318	0.9690044	0.8562082	1	0.01711283	63.77958	0.3754159	0.01346024	-12.65645
4728	556.3709	552.1899	4.181003	8.254208	0.01375584	-0.02336703	0.01277489	0.9876865	0.8863048	1	0.01874724	50.38929	-0.311378	0.01277296	23.07839
4729	556.0234	551.6369	4.386439	10.68221	0.01207747	-0.0418292	0.01248225	0.9789438	0.8705426	1	0.01736399	57.39177	-0.2396656	0.01247672	9.155987
4730	555.9217	552.5249	3.396821	11.08507	0.01185285	-0.02584771	0.01380134	0.9773765	0.8680984	1	0.01808786	58.47935	0.4436141	0.01379428	-20.30742
4731	554.9716	551.3598	3.611832	12.50925	0.01114572	-0.04873247	0.01532188	0.9716387	0.859771	1	0.01848099	62.18954	0.1933511	0.01530956	-8.342345
4732	555.7964	551.659	4.137468	12.47057	0.01116336	-0.01656786	0.01365781	0.9717981	0.8599913	1	0.01746236	62.0913	-0.1974982	0.01364695	6.218041
4733	554.8821	551.1784	3.703706	13.56121	0.01069459	-0.01066887	0.01525643	0.9672393	0.8538951	1	0.0180644	64.81286	0.1457197	0.01524006	-4.627946
4734	555.7837	551.2185	4.565223	8.851739	0.01328035	-0.0566669	0.01210422	0.9856652	0.8822403	1	0.01793032	52.19345	0.1097384	0.01210173	-11.49872
4735	556.1022	552.6844	3.417771	10.63986	0.0121018	-0.03384634	0.01334538	0.979107	0.870802	1	0.01797238	57.27637	0.4716896	0.01333956	-23.72472
4736	556.9592	552.7313	4.227978	9.210344	0.01301718	-0.03384634	0.01282818	0.9844071	0.8798641	1	0.01827494	53.24863	0.226051	0.01282506	-16.44166
4737	557.0587	552.6394	4.419313	8.580254	0.0134903	-0.03619664	0.0125823	0.9865956	0.8840701	1	0.01842494	51.38114	-0.1978086	0.01258004	11.85887
4738	555.2127	550.9074	4.305297	6.85255	0.01510335	-0.03669616	0.01306752	0.9919958	0.8964395	1	0.01986773	45.89361	0.1293338	0.01306668	-20.61344
4739	555.6635	551.715	3.948483	11.67746	0.01154345	-0.01718448	0.0132647	0.9750246	0.8645781	1	0.01749973	60.04682	-0.3578433	0.01325643	13.28191
4740	555.0388	552.0317	3.007129	12.25892	0.01126127	-0.02467508	0.01478395	0.9726671	0.8612019	1	0.01824752	61.55143	-0.5337754	0.01477291	18.09215
4741	556.8022	552.1574	4.644782	7.694333	0.01425015	-0.03284571	0.0119866	0.9894861	0.8902441	1	0.01848301	48.6414	0.07411204	0.01198527	-10.0989
4742	556.9595	552.6801	4.279408	8.664702	0.01342395	-0.03465232	0.01282426	0.9863083	0.883498	1	0.01855544	51.6351	-0.25098	0.01282185	15.54895
4743	555.8216	551.6608	4.160838	7.95097	0.01401716	-0.01815265	0.01238609	0.9886732	0.8884217	1	0.01863426	49.44991	-0.3647079	0.0123845	30.23134
4744	550.9557	548.6145	2.341276	7.416221	0.01451604	-0.01118923	0.0139534	0.9903428	0.8922526	1	0.020127	47.75044	-0.7321445	0.01395209	73.92248
4745	556.1583	552.0684	4.08991	9.14191	0.01306622	-0.04102989	0.0139066	0.9846497	0.8803141	1	0.01906341	53.04878	-0.1762496	0.01390332	8.632659
4746	556.2777	552.2506	4.027098	10.84808	0.01198351	-0.0482534	0.0141149	0.9783018	0.8695311	1	0.01839272	57.84177	0.1248168	0.01410826	-7.851441
4747	554.9412	551.0146	3.926647	9.069793	0.01311849	-0.04847716	0.01173872	0.984904	0.8807901	1	0.0175496	52.83741	0.4445046	0.01173604	-32.21197
4748	554.8397	551.0985	3.741186	6.911802	0.01503827	-0.0309873	0.01295315	0.9918275	0.8959916	1	0.01973793	46.0922	0.4062805	0.01295228	-53.0987
4749	555.2276	551.5735	3.654086	7.347407	0.01458412	-0.04436543	0.01295344	0.9905507	0.8927552	1	0.01943783	47.52751	0.4312115	0.01295228	-49.89814
4750	553.2131	548.3009	4.912193	8.684238	0.01340874	-0.03711006	0.01075635	0.9862416	0.883366	1	0.01698406	51.69368	0.1255216	0.01075432	-11.69498
4751	554.5699	549.5843	4.985585	6.428549	0.0155948	-0.02467257	0.01079956	0.9931594	0.8997013	1	0.01835304	44.44734	-0.03763761	0.01079906	1.857662
4752	554.8496	550.2899	4.559639	5.884679	0.01630093	-0.04260187	0.01208689	0.9945416	0.9040445	1	0.01985082	42.52194	0.1293029	0.01208653	-31.36407
4753	553.2366	551.1034	2.133166	12.5258	0.0111382	-0.05096187	0.01323377	0.9715704	0.8596769	1	0.01716977	62.23152	0.7515173	0.01322308	-27.47541
4754	554.4181	550.8135	3.604616	8.650719	0.01343487	-0.0403506	0.01438589	0.986356	0.8835925	1	0.01966075	51.59313	0.3191542	0.01438321	-26.02982
4755	552.6014	549.1401	3.46125	18.86608	0.009007958	0.002115644	0.01617557	0.9438312	0.8269002	1	0.01707096	76.94831	0.1405817	0.01612453	-2.324595
4756	556.3411	552.4666	3.874547	8.654395	0.013432	-0.04271866	0.01316813	0.9863435	0.8835677	1	0.01880821	51.60416	0.3399945	0.01316568	-27.68423
4757	554.5975	549.8848	4.71271	5.789914	0.016434	-0.02373307	0.01181625	0.9947689	0.9048212	1	0.01970727	42.17763	0.03000418	0.01181592	-10.24258
4758	555.37	550.7432	4.626791	7.674057	0.01426905	-0.01243074	0.01203382	0.9895494	0.8903893	1	0.01853166	48.57698	-0.1303483	0.01203251	11.15303
4759	553.5113	550.2981	3.213182	9.095389	0.01309987	-0.05685406	0.01448819	0.9848139	0.880621	1	0.01948299	52.91251	-0.4912958	0.01448484	28.11653
4760	554.9809	550.7942	4.186738	11.77792	0.01149324	-0.04125019	0.01256283	0.9746205	0.8639894	1	0.01699339	60.3091	-0.3345722	0.01255474	11.22288
4761	556.2452	552.4237	3.821509	11.07341	0.01185919	-0.02757924	0.0141951	0.9774222	0.8681686	1	0.01834897	58.44811	0.2492126	0.01418787	-12.01028
4762	554.3882	550.3966	3.991645	13.05599	0.01090467	-0.00148509	0.01373371	0.969367	0.8566904	1	0.01730674	63.56427	-0.2725319	0.01372083	8.575658
4763	556.4876	552.3963	4.091227	8.790852	0.0133266	-0.04611641	0.01318055	0.9858755	0.8826483	1	0.0187431	52.0123	-0.2989379	0.01317792	17.60062
4764	555.8569	552.5605	3.296366	9.603923	0.01274524	-0.04076247	0.01270851	0.982991	0.8773064	1	0.01799849	54.38481	0.5449356	0.01270483	-33.88972
4765	556.346	552.0502	4.295739	9.601225	0.01274704	-0.01747584	0.01282166	0.9830009	0.8773238	1	0.01807972	54.37709	0.1869201	0.01281795	-11.83697
4766	555.4213	552.561	2.86027	10.49861	0.012184	-0.03131963	0.0130649	0.9796488	0.8716708	1	0.0178428	56.88995	0.622602	0.01305949	-31.50925
4767	556.4717	552.1001	4.371629	10.14609	0.01239642	-0.01688049	0.01310798	0.9809848	0.8738632	1	0.01802731	55.9151	0.03840183	0.01310324	-2.868866
4768	552.3379	548.1391	4.198805	9.697115	0.01268324	0.01366194	0.01304631	0.9826506	0.8767082	1	0.01819173	54.65064	0.1878742	0.01304238	-9.853527
4769	552.6673	549.9248	2.742572	8.602125	0.01347303	-0.05346475	0.01450985	0.9865214	0.8839217	1	0.0197733	51.44702	0.5591514	0.01450721	-44.89192
4770	555.7117	551.9903	3.721395	13.11509	0.01087949	-0.04068903	0.0148718	0.9691194	0.8563609	1	0.01798875	63.7114	0.2045467	0.01485761	-7.73687
4771	555.6273	551.8889	3.738406	9.304679	0.01295046	-0.04458468	0.01404861	0.984071	0.8792464	1	0.01907543	53.52299	-0.3550018	0.01404505	19.13254
4772	555.7832	551.5407	4.242469	11.95316	0.01140715	-0.05386919	0.01337168	0.9739124	0.8629679	1	0.01746613	60.76425	0.1041127	0.01336258	-5.95172
4773	556.3489	552.1703	4.178629	8.743823	0.01336265	-0.03411201	0.01364984	0.9860374	0.8829644	1	0.01909964	51.87198	0.1051584	0.01364718	-9.869354
4774	555.1483	551.9097	3.238629	10.78195	0.01202071	-0.01316146	0.01353287	0.9785584	0.8699335	1	0.01803745	57.66273	-0.5594819	0.01352664	24.91995
4775	555.2969	552.5862	2.710747	11.4104	0.01168003	-0.03434992	0.01375386	0.9760915	0.8661547	1	0.01792459	59.34466	-0.6697647	0.013746	25.90714
4776	554.6702	550.8689	3.801366	12.00183	0.01138357	-0.06750425	0.01416762	0.973715	0.8626854	1	0.01795985	60.89013	-0.2993767	0.01415783	8.522111
4777	554.9959	551.5241	3.471727	13.61383	0.01067337	-0.01804972	0.01523066	0.9670163	0.8536067	1	0.01803122	64.94177	0.2835534	0.01521409	-8.860445
