Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
11126	0	669.3638	664.1248	5.239004	0.5987128	0.05111383	-0.01869316	0.00574363	0.9999999	0.9693975	1	0.02423134	13.56085	0.3869273	0.00574363	-5056556
11127	1	669.9662	664.2306	5.735654	0.6468488	0.04917522	-0.02024853	0.005539389	0.9999999	0.9681911	1	0.02334098	14.09546	-0.2201356	0.005539389	1340903
11128	0	667.7176	663.3631	4.354458	0.5466684	0.05349161	-0.02386955	0.005229861	1	0.9707578	1	0.02365391	12.95805	0.6159329	0.005229861	-1.705573e+07
11129	1	669.4605	663.5991	5.8614	0.5382129	0.05391016	-0.01564029	0.005708689	1	0.9709849	1	0.02480953	12.85745	-0.01744822	0.005708689	55094.68
11130	0	667.5168	661.73	5.786828	0.5869316	0.05162427	-0.01034349	0.005260273	0.9999999	0.9697001	1	0.02330484	13.42677	-0.169352	0.005260273	2333545
11131	1	666.5865	662.6162	3.970273	0.6545792	0.04888398	-0.01298708	0.005988117	0.9999998	0.9680016	1	0.02419599	14.17943	0.6910268	0.005988117	-4302926
11132	0	668.2777	662.4529	5.824815	0.4237492	0.06075656	-0.02375015	0.005118243	1	0.9742545	1	0.0249386	11.4086	-0.1129812	0.005118243	2.425924e+07
11133	1	668.3613	663.766	4.59532	0.5062299	0.05558707	-0.01644112	0.005541995	1	0.9718602	1	0.0248219	12.46958	0.56231	0.005541995	-3.01448e+07
11134	0	665.9995	661.0491	4.950415	0.4836231	0.05687143	-0.01054768	0.005470928	1	0.9724957	1	0.02494552	12.18797	0.4717288	0.005470928	-3.787165e+07
11135	1	668.6488	663.894	4.75483	0.6599571	0.0486844	-0.02039449	0.005785392	0.9999998	0.9678704	1	0.02373429	14.23756	-0.5790674	0.005785392	3203566
11136	0	669.8256	664.0118	5.813725	0.5840448	0.0517517	-0.01688842	0.005725078	0.9999999	0.9697747	1	0.02434266	13.39371	0.09023428	0.005725078	-1637446
11137	1	668.8886	663.3997	5.488853	0.5761663	0.05210432	-0.01427842	0.005253014	0.9999999	0.9699792	1	0.02339678	13.30306	-0.3471738	0.005253014	5695677
11138	0	669.198	663.4593	5.738775	0.515728	0.05507282	-0.01791205	0.005086566	1	0.9715974	1	0.02366988	12.58601	-0.2047906	0.005086566	8258293
11139	1	667.5766	661.7232	5.85347	0.4175447	0.06120631	-0.02532231	0.005809646	1	0.9744436	1	0.02666785	11.32477	-0.01597937	0.005809646	-2932779
11140	0	669.8192	664.1925	5.626679	0.5317534	0.05423661	-0.01969026	0.005591507	1	0.9711595	1	0.0246278	12.78006	-0.2831009	0.005591507	8910040
11141	1	669.232	663.4124	5.81958	0.5126234	0.05523933	-0.02221959	0.005119035	1	0.971683	1	0.02378117	12.54807	0.07400625	0.005119035	-4484755
11142	0	668.6273	662.7716	5.855623	0.7364814	0.04608576	-0.01501385	0.005153707	0.9999996	0.9660587	1	0.02179507	15.04038	-0.07796546	0.005153707	157302.1
11143	1	669.987	664.1335	5.853572	0.6408122	0.04940629	-0.01618955	0.005611406	0.9999999	0.9683398	1	0.02354735	14.02953	-0.09167365	0.005611406	545188.6
11144	0	669.1193	663.2966	5.822708	0.481224	0.05701302	-0.02273832	0.005733631	1	0.972564	1	0.02556919	12.1577	-0.1289153	0.005733631	8723769
11145	1	667.7802	663.3823	4.397934	0.7011916	0.04723124	-0.02292753	0.005694412	0.9999997	0.9668819	1	0.02319285	14.67561	-0.6625912	0.005694412	2305136
11146	0	667.1151	661.3722	5.74285	0.5100594	0.055378	-0.02679573	0.005992952	1	0.9717539	1	0.02576345	12.51665	-0.1990419	0.005992952	8391634
11147	1	668.1118	662.4075	5.704343	0.5661461	0.0525634	-0.01377968	0.006003042	0.9999999	0.9702414	1	0.02512132	13.18688	-0.2261034	0.006003042	4206935
11148	0	666.9687	661.8665	5.102281	0.6216395	0.05016241	-0.02768253	0.005664662	0.9999999	0.9688171	1	0.02383917	13.81806	0.4313661	0.005664662	-4221972
11149	1	668.8947	663.8843	5.010361	0.5442064	0.05361247	-0.01638175	0.00565866	1	0.9708237	1	0.02463229	12.92884	0.4563647	0.00565866	-1.309878e+07
11150	0	668.2543	662.6383	5.616	0.561391	0.05278554	-0.0212909	0.004922327	1	0.9703667	1	0.02279595	13.13138	0.2235398	0.004922327	-5208003
11151	1	668.1574	663.1293	5.028031	0.5593556	0.05288149	-0.01891799	0.004979603	1	0.9704204	1	0.02294902	13.10756	-0.5015419	0.004979603	1.058606e+07
11152	0	668.6836	662.8338	5.849857	0.4054734	0.06211071	-0.02110019	0.005583443	1	0.9748158	1	0.02633597	11.15987	0.02115132	0.005583443	-1.770877e+07
11153	1	669.2894	663.4971	5.792266	0.6325394	0.04972833	-0.02253405	0.005828181	0.9999999	0.9685449	1	0.02407595	13.93868	-0.1676018	0.005828181	1161363
11154	0	665.6503	661.2475	4.402752	0.8213246	0.04364055	-0.02052843	0.005047801	0.9999991	0.9641569	1	0.02098994	15.8831	-0.6599166	0.005047801	731210.9
11155	1	667.6857	662.7787	4.906968	0.5398736	0.05382718	-0.02423323	0.005900242	1	0.9709401	1	0.02520291	12.87727	-0.5374131	0.005900242	1.522924e+07
11156	0	668.3755	662.5361	5.839356	0.5320988	0.054219	-0.01495912	0.005986387	1	0.9711501	1	0.02547846	12.78421	0.023656	0.005986387	-1298851
11157	1	667.9176	662.1007	5.816946	0.5358744	0.05402766	-0.02481234	0.004986138	1	0.971048	1	0.02321161	12.82949	-0.1224072	0.004986138	3087925
11158	0	668.7154	662.9754	5.739932	0.47099	0.0576291	-0.01534685	0.005629894	1	0.9728573	1	0.02547335	12.02773	0.1540144	0.005629894	-1.69439e+07
11159	1	667.5906	661.7599	5.830725	0.3864281	0.06362288	-0.01804596	0.005768532	1	0.9754143	1	0.02709283	10.89462	-0.1021662	0.005768532	5.717019e+07
11160	0	667.6494	661.8111	5.83835	0.4175519	0.06120578	-0.01512808	0.005165492	1	0.9744434	1	0.02514589	11.32486	-0.08494965	0.005165492	2.19135e+07
11161	1	667.9353	663.496	4.43933	0.7799905	0.04478195	-0.01940491	0.005519236	0.9999994	0.9650705	1	0.0222334	15.47827	-0.6545475	0.005519236	1046166
11162	0	669.191	664.1814	5.009566	0.6732996	0.04819961	-0.0169975	0.00555329	0.9999998	0.9675472	1	0.02313726	14.38076	0.4586847	0.00555329	-2336110
11163	1	668.2424	662.3903	5.852166	0.4956212	0.05617883	-0.01271995	0.005550235	1	0.9721566	1	0.02497221	12.33823	-0.07571764	0.005550235	3964559
11164	0	669.5023	663.7234	5.778893	0.7567778	0.04546356	-0.01731073	0.005484413	0.9999995	0.9655942	1	0.02233119	15.24621	0.1345436	0.005484413	-311013.7
11165	1	669.8093	664.0543	5.755039	0.6235059	0.05008727	-0.02188717	0.005550235	0.9999999	0.9687703	1	0.02357949	13.83879	0.1510582	0.005550235	-1552870
11166	0	669.9745	664.1436	5.830886	0.5770871	0.05206274	-0.0211202	0.005640556	0.9999999	0.9699553	1	0.0242348	13.31369	-0.1273004	0.005640556	1792701
11167	1	668.529	662.7696	5.759394	0.5433338	0.05365551	-0.02454089	0.005877774	1	0.9708471	1	0.02511473	12.91847	0.1375252	0.005877774	-4552697
11168	0	669.5003	663.9521	5.54825	0.6832507	0.04784732	-0.0211202	0.0055313	0.9999998	0.9673083	1	0.02300686	14.48665	-0.3255622	0.0055313	1335905
11169	1	667.2726	663.4924	3.780186	0.6994189	0.04729105	-0.01616948	0.005230058	0.9999997	0.9669237	1	0.02224117	14.65705	-0.7834622	0.005230058	2818447
11170	0	668.9605	663.1295	5.831016	0.5015077	0.05584816	-0.01473119	0.005649221	1	0.9719917	1	0.02511966	12.41128	0.06316063	0.005649221	-4410189
11171	1	668.0038	662.2131	5.790722	0.8272628	0.04348364	-0.0114117	0.005504056	0.9999991	0.9640276	1	0.02187859	15.94041	-0.1771854	0.005504056	180306.3
11172	0	665.7992	662.8769	2.922329	0.5986636	0.05111593	-0.01942584	0.006111018	0.9999999	0.9693988	1	0.02499481	13.5603	-0.9221868	0.006111018	1.126157e+07
11173	1	669.9652	664.1271	5.838061	0.5918363	0.05140991	-0.02173667	0.005416882	0.9999999	0.9695737	1	0.02360006	13.48275	-0.1202641	0.005416882	1350191
11174	0	668.5709	662.8618	5.709113	0.5302215	0.0543149	-0.01942584	0.004933783	1	0.9712011	1	0.02315072	12.76164	-0.2196421	0.004933783	6944076
11175	1	666.6353	660.8039	5.831398	0.5355268	0.05404519	-0.02826602	0.005078281	1	0.9710574	1	0.0234289	12.82533	-0.1099016	0.005078281	2597485
11176	0	669.2716	663.6449	5.626719	0.4775389	0.05723258	-0.0182249	0.005232264	1	0.9726692	1	0.02447268	12.11106	-0.2792954	0.005232264	2.300972e+07
11177	1	666.9791	662.6803	4.298872	0.6292182	0.0498594	-0.02424962	0.005952371	0.9999999	0.9686276	1	0.02436315	13.90204	0.6264907	0.005952371	-5432502
11178	0	666.2209	661.3979	4.822959	0.5356396	0.0540395	-0.02097225	0.006320717	1	0.9710543	1	0.02613689	12.82668	-0.5515276	0.006320717	1.685056e+07
11179	1	669.505	663.6541	5.850833	0.7417106	0.04592302	-0.02013645	0.005451392	0.9999996	0.9659384	1	0.02237608	15.09368	0.05406862	0.005451392	-176022.7
11180	0	669.5837	664.2095	5.374226	0.6629968	0.04857267	-0.01818122	0.005649413	0.9999998	0.9677965	1	0.02342678	14.27031	-0.3956625	0.005649413	2088627
11181	1	668.4923	663.9089	4.583452	0.6307579	0.04979851	-0.02212597	0.005385464	0.9999999	0.9685892	1	0.0231598	13.91904	-0.6211547	0.005385464	4904413
11182	0	668.9277	663.0774	5.85036	0.7478644	0.04573369	-0.01891506	0.006019296	0.9999996	0.9657974	1	0.02346421	15.15616	-0.07023516	0.006019296	114588.1
11183	1	664.7762	658.9673	5.808883	0.3993455	0.06258544	-0.0287544	0.006072591	1	0.9750068	1	0.02757012	11.07522	-0.1169768	0.006072591	4.303561e+07
11184	0	669.9178	664.3866	5.531136	0.5727552	0.05225925	-0.0192167	0.005490354	0.9999999	0.9700682	1	0.02395503	13.26363	-0.3311388	0.005490354	5607777
11185	1	670.2402	664.3746	5.865625	0.6184499	0.05029159	-0.01921061	0.005510579	0.9999999	0.9688972	1	0.02354297	13.78257	0.008353332	0.005510579	-264199.5
11186	0	667.8086	662.4017	5.406981	0.7427094	0.04589213	-0.02315091	0.005220528	0.9999996	0.9659155	1	0.02188978	15.10384	0.3294133	0.005220528	-828104.5
11187	1	669.9306	664.2424	5.68817	0.5766665	0.05208172	-0.020448	0.00534243	0.9999999	0.9699662	1	0.02358995	13.30884	0.1945647	0.00534243	-3652277
11188	0	668.8402	663.0628	5.777431	0.6045918	0.05086471	-0.02040289	0.006057761	0.9999999	0.9692476	1	0.02482443	13.62727	0.1138597	0.006057761	-1545633
11189	1	667.8173	662.7467	5.070564	0.3941551	0.06299616	-0.01985391	0.005401166	1	0.9751697	1	0.0260865	11.00301	-0.491502	0.005401166	2.623522e+08
11190	0	669.3415	663.5763	5.765141	0.4614057	0.05822456	-0.02060725	0.005226125	1	0.9731349	1	0.02466936	11.90472	-0.186971	0.005226125	2.013357e+07
11191	1	667.8986	662.0575	5.841097	0.411071	0.06168638	-0.01741563	0.005806519	1	0.9746425	1	0.02676502	11.23663	0.0261484	0.005806519	-1.594292e+07
11192	0	668.5002	662.6578	5.842463	0.5229063	0.0546935	-0.02451576	0.005890524	1	0.9714004	1	0.02538399	12.6733	0.03537517	0.005890524	-2344413
11193	1	668.9531	663.5859	5.367178	0.7769509	0.04486946	-0.01723158	0.005500387	0.9999994	0.9651386	1	0.02221708	15.44808	-0.4001584	0.005500387	648625.8
11194	0	669.7988	664.0832	5.715664	0.5109401	0.05533025	-0.01815149	0.005372464	1	0.9717296	1	0.02438277	12.52745	0.1744628	0.005372464	-9241811
11195	1	668.0565	662.5773	5.479166	0.4207549	0.06097237	-0.01713669	0.005659842	1	0.9743456	1	0.02627143	11.36822	-0.3488009	0.005659842	9.660917e+07
11196	0	667.8562	662.2359	5.620366	0.7204102	0.04659698	-0.02117885	0.006199462	0.9999997	0.9664311	1	0.02403648	14.87537	0.220461	0.006199462	-710991.4
11197	1	668.9185	663.6443	5.274141	0.4894443	0.05653222	-0.01657582	0.005528337	1	0.9723306	1	0.02500117	12.2611	-0.4287902	0.005528337	2.904365e+07
11198	0	669.1989	663.6122	5.586709	0.5776022	0.05203952	-0.0240062	0.005486124	0.9999999	0.9699419	1	0.02389541	13.31963	0.2513097	0.005486124	-4613947
11199	1	668.8312	663.5349	5.296356	0.7122896	0.04686184	-0.01418842	0.005431025	0.9999997	0.9666208	1	0.02256138	14.79129	-0.424042	0.005431025	1312483
11200	0	669.2274	663.6169	5.610523	0.457277	0.05848682	-0.02136776	0.005313444	1	0.9732553	1	0.02493056	11.85134	-0.2890907	0.005313444	3.523346e+07
11201	1	667.7424	661.932	5.810471	0.3580281	0.06609812	-0.0202478	0.005431025	1	0.976335	1	0.02679479	10.48664	0.08287927	0.005431025	-1.54618e+08
11202	0	668.5043	663.5829	4.921378	0.4497008	0.05897743	-0.01938457	0.005330979	1	0.9734778	1	0.02507618	11.75275	0.4799917	0.005330979	-7.687854e+07
11203	1	669.2162	663.5836	5.632573	0.5405469	0.05379365	-0.01532689	0.005686183	1	0.970922	1	0.0247338	12.8853	0.2237127	0.005686183	-7018160
11204	0	668.5808	663.0593	5.521548	0.4384915	0.0597265	-0.02128389	0.005129361	1	0.9738104	1	0.02475313	11.60535	0.2740742	0.005129361	-5.777158e+07
11205	1	668.5759	662.7513	5.824606	0.5021588	0.05581194	-0.01367728	0.005656872	1	0.9719735	1	0.02512851	12.41933	-0.125726	0.005656872	6271110
11206	0	669.8752	664.3376	5.537602	0.5727817	0.05225804	-0.02033596	0.005479353	0.9999999	0.9700676	1	0.02393074	13.26393	0.2740219	0.005479353	-5289957
11207	1	669.9349	664.25	5.684898	0.5601488	0.05284404	-0.02106329	0.005443972	1	0.9703995	1	0.02398672	13.11685	0.1969587	0.005443972	-4725270
11208	0	669.912	664.0477	5.864337	0.6111362	0.05059163	-0.01927443	0.005779714	0.9999999	0.9690816	1	0.02418285	13.70083	-0.02540598	0.005779714	64686.32
11209	1	669.5163	664.201	5.315348	0.6518336	0.04898682	-0.01752725	0.005392169	0.9999998	0.9680687	1	0.02298457	14.14967	0.3627991	0.005392169	-2402239
11210	0	668.4341	663.7287	4.705372	0.6480242	0.0491306	-0.02294036	0.005547026	0.9999998	0.9681622	1	0.02334647	14.10826	-0.5926135	0.005547026	3767424
11211	1	669.855	664.3066	5.548411	0.6219935	0.05014813	-0.01985485	0.005586471	0.9999999	0.9688082	1	0.0236707	13.82199	-0.3239899	0.005586471	2784461
11212	0	668.2515	662.4014	5.850122	0.8713905	0.04236832	-0.01332576	0.005844848	0.9999987	0.9630806	1	0.02225472	16.36003	-0.09514794	0.005844848	62306.69
11213	1	666.6584	661.2746	5.383825	0.5380019	0.05392073	-0.02436395	0.006232263	1	0.9709905	1	0.02592482	12.85493	-0.3787211	0.006232263	1.08352e+07
11214	0	665.5829	660.1045	5.478413	0.5195819	0.05486819	-0.01847035	0.004605354	1	0.9714915	1	0.02248055	12.63295	-0.3263054	0.004605354	1.274213e+07
11215	1	669.8283	663.9816	5.846759	0.5735596	0.05222259	-0.01775642	0.005207606	0.9999999	0.9700472	1	0.02332186	13.27294	0.03867463	0.005207606	-1002706
11216	0	668.8545	663.5099	5.34461	0.4738204	0.05745672	-0.02266099	0.005603411	1	0.9727758	1	0.02537533	12.06381	-0.4041078	0.005603411	3.611628e+07
11217	1	667.4311	663.166	4.265113	0.6311052	0.0497848	-0.02272378	0.005930419	0.9999999	0.9685806	1	0.02429999	13.92287	0.6337379	0.005930419	-5351138
11218	0	669.6839	663.9336	5.750277	0.5843813	0.0517368	-0.01608281	0.005282222	0.9999999	0.969766	1	0.02337885	13.39757	0.14995	0.005282222	-2525868
11219	1	669.5728	663.7663	5.8065	0.6563449	0.04881818	-0.01932938	0.005876579	0.9999998	0.9679584	1	0.02395345	14.19855	-0.1505548	0.005876579	785355.6
11220	0	666.9483	661.2155	5.732805	0.687824	0.04768799	-0.01057481	0.005077888	0.9999998	0.9671991	1	0.02200701	14.53505	-0.2112367	0.005077888	836791.8
11221	1	669.1299	664.2194	4.910467	0.5688639	0.05243768	-0.01684162	0.005488878	0.9999999	0.9701701	1	0.02399267	13.21849	0.484808	0.005488878	-9548071
11222	0	668.7211	662.8521	5.869013	0.773703	0.04496354	-0.01686133	0.005200318	0.9999994	0.9652116	1	0.0216252	15.41576	-0.02097099	0.005200318	7173.697
11223	1	663.0882	657.4902	5.597981	0.301354	0.07204589	-0.0300823	0.005626669	1	0.9782887	1	0.02847379	9.620913	0.2347651	0.005626669	-2.658065e+09
11224	0	668.2993	662.5201	5.779185	0.6399287	0.04944039	-0.02287481	0.006093486	0.9999999	0.9683617	1	0.02454646	14.01986	-0.166138	0.006093486	1046066
11225	1	667.727	662.3578	5.369283	0.3861803	0.06364329	-0.0229369	0.00555166	1	0.9754222	1	0.02658292	10.89113	0.3386211	0.00555166	-2.473319e+08
11226	0	669.2188	663.366	5.852811	0.7641183	0.04524466	-0.01418884	0.005684621	0.9999995	0.9654277	1	0.02268033	15.31998	-0.09631502	0.005684621	156836.1
11227	1	668.5812	663.1448	5.43649	0.4427111	0.05944119	-0.0236183	0.00538083	1	0.9736847	1	0.02529201	11.66106	0.3141262	0.00538083	-6.030398e+07
11228	0	668.9704	663.118	5.852406	0.8245932	0.04355397	-0.0185764	0.005812659	0.9999991	0.9640857	1	0.02250175	15.91467	-0.09631502	0.005812659	86476
11229	1	668.2017	663.3767	4.824985	0.5638275	0.05267136	-0.02244099	0.005873078	1	0.9703024	1	0.0248734	13.15985	-0.5595275	0.005873078	1.101539e+07
11230	0	669.0009	663.1244	5.876514	0.7992321	0.0442396	-0.02010652	0.005434974	0.9999993	0.9646423	1	0.02192903	15.66803	-0.02599702	0.005434974	8158.127
11231	1	667.9404	662.1898	5.750582	0.5032293	0.05575255	-0.02385986	0.006030008	1	0.9719437	1	0.02593023	12.43257	0.135978	0.006030008	-8777521
11232	0	665.66	660.4694	5.190652	0.5208663	0.0548005	-0.02257974	0.004672018	1	0.9714563	1	0.0226287	12.64855	0.3867116	0.004672018	-1.657907e+07
11233	1	669.0139	663.3611	5.652738	0.808985	0.04397212	-0.01818965	0.005708867	0.9999992	0.9644272	1	0.02240674	15.76333	-0.272778	0.005708867	323702.3
11234	0	668.6248	662.9914	5.633338	0.4733291	0.05748652	-0.01773293	0.005846707	1	0.97279	1	0.02592709	12.05756	0.2187761	0.005846707	-2.260761e+07
11235	1	669.2897	663.4918	5.797929	0.6781689	0.04802626	-0.02225885	0.005800052	0.9999998	0.9674301	1	0.02360317	14.43267	-0.1647666	0.005800052	662140
11236	0	668.7155	663.8496	4.86592	0.5486124	0.05339676	-0.01874308	0.005150679	1	0.9707059	1	0.02345334	12.98107	0.4945422	0.005150679	-1.32744e+07
11237	1	666.3368	660.5842	5.752619	0.3651723	0.06544836	-0.0147098	0.005497225	1	0.9761001	1	0.02682478	10.59075	-0.1930438	0.005497225	2.172303e+08
11238	0	669.1405	663.4134	5.727051	0.5869176	0.05162488	-0.01335473	0.005486277	0.9999999	0.9697004	1	0.02380035	13.42661	0.1679728	0.005486277	-2661612
11239	1	669.8231	664.0146	5.808554	0.5893863	0.05151665	-0.01615292	0.005670648	0.9999999	0.9696368	1	0.02417159	13.45482	0.0976287	0.005670648	-1613350
11240	0	669.1195	663.8637	5.255777	0.6725011	0.04822821	-0.02134663	0.005391362	0.9999998	0.9675665	1	0.0228042	14.37223	-0.4382573	0.005391362	2066285
11241	1	668.9439	663.0909	5.853057	0.6382234	0.04950639	-0.01484001	0.005113436	0.9999999	0.9684039	1	0.02250101	14.00116	-0.06909376	0.005113436	404591.9
11242	0	668.4688	663.0797	5.389129	0.7534832	0.04556285	-0.01829571	0.006018987	0.9999995	0.9656692	1	0.02341974	15.21299	0.3308923	0.006018987	-738235.9
11243	1	667.4785	663.1769	4.301646	0.7833044	0.04468712	-0.0167408	0.005321487	0.9999994	0.9649964	1	0.02180834	15.51112	-0.6833766	0.005321487	1065256
11244	0	667.235	661.6934	5.541673	0.5275973	0.05444981	-0.02537517	0.006070791	1	0.9712724	1	0.025712	12.73002	-0.3162093	0.006070791	1.053148e+07
11245	1	666.7551	660.9308	5.824359	0.5334242	0.0541516	-0.02355887	0.006326302	1	0.9711142	1	0.02617554	12.80012	-0.00388396	0.006326302	-647677.3
11246	0	668.6234	662.8828	5.740625	0.4931301	0.05632055	-0.02537517	0.005304175	1	0.9722266	1	0.02444316	12.30718	0.1563168	0.005304175	-1.19641e+07
11247	1	669.0306	663.1873	5.843274	0.6960746	0.04740452	-0.01274987	0.005724761	0.9999997	0.9670029	1	0.02329719	14.62196	-0.1062023	0.005724761	355951.8
11248	0	667.8365	662.2518	5.584682	0.6224633	0.0501292	-0.02196502	0.006194632	0.9999999	0.9687964	1	0.02492115	13.82721	0.2379535	0.006194632	-2365288
11249	1	667.0987	661.5066	5.592172	0.7942836	0.0443772	-0.01667583	0.006358891	0.9999993	0.9647519	1	0.02375667	15.61944	-0.2829351	0.006358891	385341.2
11250	0	668.0844	662.9695	5.114898	0.4077061	0.0619404	-0.02026975	0.005298408	1	0.9747465	1	0.02561974	11.19055	0.4236661	0.005298408	-1.762076e+08
11251	1	667.851	662.0597	5.791353	0.4178117	0.06118675	-0.02304974	0.004993615	1	0.9744355	1	0.02472016	11.32839	-0.1463501	0.004993615	3.84631e+07
11252	0	667.4808	661.6335	5.847387	0.5441675	0.05361439	-0.02743206	0.005868711	1	0.9708248	1	0.02508575	12.92838	-0.08366385	0.005868711	1559016
11253	1	667.0969	661.9756	5.121313	0.361236	0.06580398	-0.02218304	0.005304636	1	0.9762292	1	0.02642219	10.53351	-0.4751028	0.005304636	6.181241e+08
11254	0	666.9438	662.0807	4.863123	0.6498028	0.04906331	-0.02283048	0.006192963	0.9999998	0.9681185	1	0.02465146	14.12761	-0.5452409	0.006192963	3381346
11255	1	667.4024	663.453	3.949323	0.5567266	0.0530062	-0.01601549	0.005131195	1	0.97049	1	0.02332317	13.07672	-0.7502676	0.005131195	1.676036e+07
11256	0	669.4686	664.2028	5.265811	0.5979525	0.05114631	-0.02097841	0.005608601	0.9999999	0.9694169	1	0.02395242	13.55224	0.3793365	0.005608601	-5042504
11257	1	668.1713	662.536	5.635268	0.4694847	0.05772141	-0.02087133	0.004929913	1	0.9729007	1	0.0238563	12.00849	-0.2646215	0.004929913	2.511652e+07
11258	0	669.5644	663.9616	5.602764	0.5487293	0.05339107	-0.01853473	0.005191234	1	0.9707028	1	0.02354424	12.98246	0.2388601	0.005191234	-6644562
11259	1	668.6702	663.1757	5.494553	0.6212323	0.05017885	-0.02120358	0.005060402	0.9999999	0.9688273	1	0.02253553	13.81353	0.2885406	0.005060402	-2863794
11260	0	667.7421	662.7664	4.975671	0.590201	0.05148108	-0.01671527	0.006101307	0.9999999	0.9696158	1	0.02506399	13.46411	-0.5152341	0.006101307	6988755
11261	1	668.9334	663.3788	5.554643	0.5593351	0.05288246	-0.0219888	0.005894234	1	0.970421	1	0.02496804	13.10732	-0.31545	0.005894234	6438888
11262	0	667.6114	662.7234	4.887984	0.5200216	0.05484499	-0.01894308	0.006058324	1	0.9714794	1	0.02577862	12.63829	-0.5393975	0.006058324	2.138388e+07
11263	1	667.599	662.048	5.550985	0.4309764	0.06024499	-0.02470754	0.005823461	1	0.9740358	1	0.02648903	11.50547	-0.31545	0.005823461	6.711992e+07
11264	0	669.0443	663.2184	5.825914	0.4629495	0.05812739	-0.01648937	0.005264635	1	0.97309	1	0.02473942	11.92462	-0.1210699	0.005264635	1.226945e+07
11265	1	669.2763	663.4202	5.856087	0.5793158	0.05196249	-0.01652719	0.005089207	0.9999999	0.9698973	1	0.02299773	13.33937	-0.0160888	0.005089207	-7168.171
11266	0	668.9788	663.1246	5.854197	0.4458084	0.05923434	-0.0197348	0.005741813	1	0.9735928	1	0.02608112	11.70178	-0.05578319	0.005741813	6024596
11267	1	669.7213	664.0296	5.691675	0.4946025	0.05623666	-0.01878614	0.005391873	1	0.9721852	1	0.02462604	12.32554	-0.2442671	0.005391873	1.445465e+07
11268	0	669.4087	663.6119	5.796784	0.5338797	0.05412849	-0.01491158	0.005402396	1	0.9711019	1	0.02418361	12.80559	0.1085953	0.005402396	-4035793
11269	1	668.2919	663.5711	4.720771	0.5342137	0.05411157	-0.01485229	0.005568464	1	0.9710929	1	0.02454866	12.80959	-0.5868526	0.005568464	1.859023e+07
11270	0	668.0824	662.7425	5.339927	0.8022197	0.04415715	-0.01450988	0.005977891	0.9999993	0.9645763	1	0.0229768	15.69728	0.3499814	0.005977891	-491677.3
11271	1	669.2224	663.9396	5.282798	0.4995845	0.05595555	-0.01753838	0.005482909	1	0.9720455	1	0.02477092	12.38746	0.3718654	0.005482909	-2.281782e+07
11272	0	666.6472	661.0533	5.59397	0.5121608	0.05526428	-0.02694568	0.006057141	1	0.9716958	1	0.02587445	12.54241	0.2359792	0.006057141	-1.235211e+07
11273	1	665.8074	662.8639	2.943513	0.4673753	0.05785152	-0.01662371	0.005093226	1	0.9729616	1	0.02427554	11.98149	0.8653622	0.005093226	-9.474112e+07
11274	0	668.4689	663.6032	4.865633	0.7450397	0.0458203	-0.01776825	0.005351184	0.9999996	0.9658621	1	0.02214465	15.12751	0.4982103	0.005351184	-1184425
11275	1	668.5714	663.6015	4.969944	0.6890074	0.04764702	-0.01866192	0.005207624	0.9999998	0.9671709	1	0.02227679	14.54755	-0.5231065	0.005207624	2076242
11276	0	668.611	662.7745	5.836582	0.411667	0.06164171	-0.02032426	0.005673473	1	0.9746241	1	0.02644703	11.24478	0.04745979	0.005673473	-2.44549e+07
11277	1	664.7281	661.9995	2.728627	0.4498964	0.05896461	-0.02340112	0.004931606	1	0.973472	1	0.02411598	11.75531	0.8962137	0.004931606	-1.40995e+08
11278	0	667.9707	662.728	5.242706	0.4598932	0.05832022	-0.02421414	0.005137708	1	0.9731789	1	0.02447988	11.8852	0.3824796	0.005137708	-5.074694e+07
11279	1	667.0645	662.5921	4.472443	0.6274109	0.04993116	-0.01168705	0.00528466	0.9999999	0.9686726	1	0.02297256	13.88206	0.590302	0.00528466	-5142126
11280	0	667.7494	661.9993	5.750099	0.3784222	0.06429236	-0.01883977	0.005655281	1	0.9756703	1	0.02696633	10.78117	-0.1960518	0.005655281	1.491769e+08
11281	1	669.135	663.3185	5.816521	0.4446082	0.05931423	-0.01890997	0.005215006	1	0.9736284	1	0.02487264	11.68602	0.07714926	0.005215006	-1.64692e+07
11282	0	669.8344	663.9875	5.846907	0.494116	0.05626434	-0.02081391	0.00552962	1	0.9721989	1	0.02494475	12.31948	0.04261148	0.00552962	-4102073
11283	1	665.0643	659.2962	5.768118	0.6256085	0.05000303	-0.008097702	0.006244697	0.9999999	0.9687177	1	0.02499015	13.8621	-0.1569765	0.006244697	1301262
11284	0	667.3058	663.7731	3.53274	0.6143075	0.05046087	-0.01995102	0.005871764	0.9999999	0.9690015	1	0.02434314	13.73633	0.7715076	0.005871764	-8007895
11285	1	669.0513	663.8092	5.24214	0.5388326	0.05387915	-0.01544198	0.005463014	1	0.9709682	1	0.02426283	12.86485	-0.4402957	0.005463014	1.281926e+07
11286	0	667.8353	662.3522	5.483057	0.6608152	0.04865278	-0.02339825	0.006095297	0.9999998	0.9678495	1	0.02435377	14.24682	0.2900811	0.006095297	-1779489
