Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
337	359.0302	355.6277	3.402472	9.627449	0.0127295	-0.05437145	0.01629964	0.9829053	0.8771551	1	0.02037088	54.45203	0.01629488	-3.180597
338	358.8734	354.8267	4.046665	7.983875	0.01398809	-0.04046796	0.01396348	0.9885675	0.8881901	1	0.01976474	49.55267	0.01396166	-3.539721
339	357.665	353.3544	4.310633	7.177358	0.01475652	-0.04336889	0.01298323	0.9910573	0.8940072	1	0.01957485	46.97225	0.01298219	-4.849666
340	357.593	353.5701	4.02289	7.80383	0.01414935	-0.01818736	0.01403977	0.9891418	0.889463	1	0.01993257	48.98792	0.01403812	-1.674995
341	356.1365	352.2426	3.893904	8.735198	0.01336929	-0.08538879	0.01429113	0.986067	0.8830224	1	0.01954801	51.84621	0.01428836	-6.128525
342	358.7164	355.1889	3.527444	11.2121	0.0117845	-0.06940865	0.01577029	0.9768767	0.8673363	1	0.01927926	58.81857	0.01576186	-3.001674
343	358.48	354.3373	4.142632	7.66793	0.01427477	-0.04847002	0.01359256	0.9895686	0.8904332	1	0.01969927	48.55749	0.01359108	-4.646531
344	358.4341	355.6357	2.798432	13.79866	0.01059973	-0.05078161	0.01858195	0.9662307	0.8525975	1	0.01984761	65.39289	0.01856076	-1.503782
345	359.4736	355.8741	3.599439	11.98675	0.01139086	-0.03944171	0.01562383	0.9737762	0.8627729	1	0.01886632	60.85115	0.01561309	-1.504045
346	359.1324	355.7003	3.432129	13.75475	0.0106171	-0.03171061	0.01625435	0.9664177	0.8528367	1	0.01857816	65.28593	0.01623602	-0.9442647
347	358.7037	355.5314	3.172318	12.74334	0.01104067	-0.01502053	0.01718456	0.9706702	0.8584447	1	0.01947969	62.78126	0.01716978	-0.5121247
348	357.6794	353.4329	4.246516	6.537882	0.01546354	-0.04209659	0.01321928	0.9928663	0.8988503	1	0.02021964	44.82462	0.01321861	-5.901049
349	357.738	353.7519	3.986095	6.303184	0.01574946	-0.04447418	0.01417094	0.9934893	0.9006858	1	0.02112746	44.01084	0.01417034	-6.830987
350	358.2062	354.3434	3.862844	10.35776	0.0122676	-0.01575805	0.01463151	0.9801854	0.8725426	1	0.01894695	56.50227	0.01462577	-0.7952761
351	358.4335	355.0429	3.39061	9.736831	0.01265709	-0.06748481	0.01627911	0.982505	0.876454	1	0.02030006	54.76356	0.01627413	-3.857367
352	358.1938	354.356	3.837831	11.22281	0.01177879	-0.06535077	0.01465524	0.9768344	0.8672723	1	0.01858069	58.84708	0.01464738	-2.821032
353	355.545	352.1133	3.431769	18.74547	0.009038517	-0.01380504	0.01626516	0.9443772	0.8274749	1	0.01714718	76.68815	0.01621484	-0.2481902
354	358.5113	355.4356	3.075716	14.22269	0.01043608	-0.01213477	0.01754377	0.9644171	0.8503048	1	0.01913573	66.41838	0.01752155	-0.3410286
355	355.8495	352.9053	2.944194	14.1513	0.01046313	-0.09991141	0.01766956	0.9647236	0.8506886	1	0.01922909	66.24662	0.01764758	-2.832242
356	356.5278	354.3438	2.183985	21.41441	0.0084204	-0.006283293	0.02097549	0.9322263	0.8150888	1	0.01879479	82.31761	0.02087914	-0.09270986
357	355.8897	352.3529	3.536851	17.92007	0.009255379	-0.04491181	0.01588426	0.9481023	0.8314496	1	0.01714729	74.89128	0.01584148	-0.8653918
358	358.457	355.5057	2.95131	14.36512	0.01038267	-0.06561003	0.01794546	0.9638045	0.8495415	1	0.01930398	66.75998	0.01792195	-1.812659
359	356.4015	354.2225	2.178993	21.64351	0.0083724	-0.002897265	0.02098136	0.9311784	0.8140554	1	0.01874376	82.78954	0.02088198	-0.04209819
360	358.9456	355.7207	3.224954	15.36408	0.01002845	-0.03929432	0.01702675	0.9594652	0.844279	1	0.01847982	69.11806	0.01699877	-0.9693973
361	357.6272	354.8097	2.817506	19.26684	0.008908372	-0.01439953	0.01856151	0.9420144	0.8250015	1	0.01818531	77.80851	0.0184991	-0.2483295
362	356.6267	352.1746	4.452142	7.006637	0.01493583	-0.04034541	0.01246284	0.9915555	0.8952787	1	0.01929471	46.40834	0.01246195	-4.777708
363	357.3949	353.5598	3.835068	8.4436	0.01359975	-0.07631889	0.01458095	0.9870565	0.8850016	1	0.01991468	50.96765	0.01457851	-5.896296
364	357.5686	353.9419	3.626712	10.37879	0.01225501	-0.08099117	0.01531656	0.9801055	0.872412	1	0.01937548	56.56032	0.0153105	-4.071039
365	359.6687	356.0667	3.601964	10.2396	0.01233903	-0.04484638	0.01559687	0.9806327	0.8732782	1	0.01961888	56.17517	0.01559102	-2.315576
366	358.5269	355.0964	3.430487	8.857864	0.01327572	-0.05826184	0.01617686	0.985644	0.8821994	1	0.02072484	52.21163	0.01617353	-4.05835
367	354.1758	352.5995	1.576269	31.80878	0.006760267	-0.0545224	0.02359366	0.8847808	0.7716887	1	0.01786054	102.5325	0.02328045	-0.473206
368	356.2398	354.1766	2.06321	24.16971	0.007886101	-0.01532226	0.02152203	0.9196041	0.8029317	1	0.01842417	87.89478	0.02138293	-0.1905851
369	357.3225	354.8874	2.435093	15.24503	0.01006891	-0.04067612	0.01999396	0.959986	0.8448981	1	0.02006576	68.84036	0.01996195	-1.016547
370	357.5225	354.8178	2.704683	19.45399	0.008862859	-0.01093174	0.01897761	0.9411647	0.8241204	1	0.01834098	78.20808	0.01891191	-0.1858023
371	355.8359	353.0157	2.820203	9.576452	0.01276368	-0.06082324	0.01843468	0.983091	0.8774833	1	0.02169306	54.30622	0.01842941	-3.597095
372	357.9307	355.2103	2.720322	13.47571	0.01072934	-0.02649391	0.01890195	0.9676012	0.8543648	1	0.02013978	64.60298	0.01888211	-0.8177426
373	359.0246	355.4684	3.556196	11.61747	0.01157373	-0.01962873	0.01577256	0.9752651	0.8649308	1	0.01910745	59.88972	0.01576291	-0.7935652
374	357.9398	353.7933	4.146515	6.695472	0.01527999	-0.05138357	0.01356499	0.9924352	0.897636	1	0.0203604	45.36305	0.01356421	-6.79246
375	358.2246	354.467	3.757661	7.231882	0.01470059	-0.05443066	0.01498355	0.990896	0.8936042	1	0.02098891	47.15097	0.01498231	-5.978775
376	356.3464	352.9088	3.437556	8.940635	0.01321366	-0.08565194	0.01596459	0.9853563	0.8816471	1	0.02054024	52.45687	0.01596117	-5.849069
377	358.9409	355.7195	3.221318	11.09427	0.01184787	-0.02639653	0.01701606	0.9773404	0.8680431	1	0.02008004	58.50397	0.01700732	-1.164914
378	357.2634	353.3382	3.925238	13.08312	0.01089309	-0.03779436	0.01443533	0.9692534	0.8565391	1	0.01773388	63.63185	0.01442169	-1.229219
379	356.4111	353.3161	3.094964	9.67336	0.01269896	-0.07958476	0.01728613	0.9827376	0.8768604	1	0.02095309	54.58299	0.01728098	-4.610284
380	358.0735	355.4864	2.587047	17.20316	0.009455567	-0.04907287	0.01941368	0.9513193	0.8349645	1	0.01916076	73.30572	0.01936767	-1.008055
381	359.6295	356.1306	3.498857	10.40583	0.01223888	-0.04100739	0.01598391	0.9800027	0.8722444	1	0.01978005	56.63486	0.01597752	-2.050645
382	358.3353	355.3561	2.979193	14.02236	0.0105125	-0.01152689	0.01790023	0.9652759	0.8513841	1	0.0193998	65.9355	0.01787865	-0.3319564
383	359.1812	356.0532	3.128007	11.90364	0.01143129	-0.04111736	0.01736211	0.974113	0.8632558	1	0.01992342	60.63594	0.01735048	-1.588337
384	357.5537	353.6426	3.911112	11.3578	0.01170748	-0.01426359	0.01445465	0.9763003	0.8664672	1	0.01839715	59.20552	0.01444653	-0.6018477
385	358.6313	355.1525	3.478801	11.97591	0.01139611	-0.01245658	0.01603965	0.9738202	0.8628358	1	0.01912013	60.82313	0.01602866	-0.4758087
386	357.8779	354.8507	3.027201	14.02238	0.0105125	-0.0779242	0.01757541	0.9652758	0.851384	1	0.01922298	65.93554	0.01755422	-2.244092
387	358.0285	354.6822	3.346272	8.570244	0.01349823	-0.03204384	0.01654495	0.9866296	0.8841381	1	0.02113422	51.35095	0.01654199	-2.396621
388	358.5244	355.6299	2.894459	15.84435	0.009869714	-0.05855473	0.01820612	0.9573554	0.8418023	1	0.01895728	70.22971	0.01817301	-1.373085
389	359.2194	355.6002	3.619204	9.26155	0.01298084	-0.03008343	0.01554289	0.9842249	0.8795285	1	0.02008779	53.39772	0.01553902	-1.907024
390	355.1267	351.6752	3.451485	6.307544	0.01574401	-0.0287272	0.01614562	0.993478	0.9006514	1	0.02254758	44.02609	0.01614493	-4.40465
391	358.6596	355.8615	2.798193	15.45323	0.009998453	-0.04447652	0.01861222	0.9590746	0.8438167	1	0.01929214	69.32545	0.01858105	-1.086771
392	356.2523	354.16	2.092307	25.08416	0.007727112	-0.02947734	0.02144861	0.9154127	0.7990169	1	0.01820636	89.70327	0.02129514	-0.3484842
393	355.9106	353.8328	2.077797	19.32692	0.008893693	-0.001580223	0.02133663	0.9417417	0.8247183	1	0.01948135	77.93693	0.02126421	-0.02712442
394	355.9736	353.3765	2.597079	24.70812	0.007791508	-0.03566849	0.01949418	0.9171361	0.8006201	1	0.01742923	88.96188	0.01936033	-0.4304464
395	351.8644	350.9467	0.917688	27.94117	0.007277669	-0.07430585	0.02607438	0.9023442	0.7871168	1	0.01948131	95.24302	0.02582572	-0.7608958
396	351.7168	350.9613	0.7554705	41.60393	0.005758942	-0.006434259	0.02730084	0.8413168	0.735225	1	0.01773268	120.3602	0.0266134	-0.04054783
397	355.0038	353.3956	1.608194	27.4557	0.007349488	-0.04659026	0.02339127	0.9045606	0.789106	1	0.01854259	94.31231	0.02317821	-0.4881657
398	354.9359	353.0679	1.868085	28.88297	0.007143077	-0.05794531	0.02234354	0.8980512	0.7832932	1	0.01786626	97.03762	0.02211131	-0.5683764
399	356.9857	354.2657	2.720086	21.76439	0.00834736	-0.04745368	0.01896513	0.9306253	0.813512	1	0.01779375	83.03789	0.01887386	-0.6840202
400	358.1154	355.4485	2.666834	17.92437	0.009254214	-0.02342151	0.01913723	0.948083	0.8314287	1	0.0188202	74.90071	0.01908565	-0.4511338
401	357.16	354.8063	2.353767	18.40052	0.00912747	-0.06165687	0.02026432	0.9459365	0.8291269	1	0.01923341	75.94078	0.02020509	-1.140452
402	358.0378	354.9372	3.100665	13.11807	0.01087822	-0.07675408	0.01730556	0.9691069	0.8563444	1	0.0194038	63.71879	0.01728904	-2.484509
403	356.5477	353.4358	3.111826	15.21059	0.01008069	0.01393172	0.0172685	0.9601365	0.8450776	1	0.01865896	68.75988	0.01724106	0.3494854
404	358.6178	355.4773	3.140543	10.60368	0.0121227	-0.0320398	0.01731595	0.9792461	0.871024	1	0.0204898	57.17763	0.01730849	-1.543796
405	358.8881	355.4843	3.403794	9.116357	0.01308467	-0.04722776	0.01631541	0.9847399	0.8804826	1	0.0206631	52.97397	0.01631161	-3.094859
406	359.5494	355.8397	3.709662	10.23475	0.01234199	-0.03516618	0.01521454	0.980651	0.8733085	1	0.01937925	56.16171	0.01520884	-1.81747
407	358.8218	355.3369	3.484952	11.79282	0.01148585	-0.06750208	0.01594134	0.9745605	0.8639022	1	0.01913635	60.34792	0.01593103	-2.653434
408	357.2217	354.3319	2.88982	12.66082	0.01107738	-0.0801922	0.018061	0.9710123	0.858911	1	0.02000343	62.57319	0.01804582	-2.766425
409	358.2351	355.1489	3.086184	11.37811	0.01169685	-0.01770063	0.01750425	0.9762197	0.8663464	1	0.02023584	59.25929	0.01749435	-0.7443409
410	359.5665	356.2465	3.320004	12.4247	0.01118437	-0.04269809	0.01665084	0.9719869	0.8602529	1	0.01929918	61.97463	0.01663777	-1.524219
411	356.9882	353.3686	3.619634	10.84409	0.01198575	0.002381054	0.01544799	0.9783174	0.8695554	1	0.01924348	57.83096	0.01544073	0.1098138
412	358.959	355.5852	3.373809	13.97463	0.01053094	-0.05573217	0.01642287	0.96548	0.8516423	1	0.0185983	65.82004	0.0164033	-1.614489
413	359.2719	355.7804	3.491461	9.384379	0.01289486	-0.03847943	0.01600985	0.9837854	0.8787269	1	0.02031968	53.75377	0.01600564	-2.373129
414	358.0127	354.9661	3.046585	10.13279	0.01240465	-0.03929926	0.0176585	0.9810347	0.8739466	1	0.02093072	55.87801	0.01765215	-2.07217
415	356.1153	351.8902	4.225058	10.48697	0.01219084	-0.06163721	0.013249	0.9796933	0.8717426	1	0.01797312	56.85802	0.01324354	-3.035308
416	358.5253	354.8682	3.657118	13.08346	0.01089294	-0.0562823	0.0153723	0.9692519	0.8565372	1	0.01830025	63.6327	0.01535776	-1.830434
417	357.6647	354.2064	3.458242	13.31558	0.01079529	-0.07839251	0.01597192	0.968277	0.8552482	1	0.01856995	64.20833	0.01595585	-2.471155
418	359.4588	355.6468	3.812026	9.007919	0.01316383	-0.04129078	0.01482725	0.9851212	0.8811999	1	0.0197577	52.65543	0.01482397	-2.775143
419	359.5066	355.8552	3.651381	10.94283	0.01193077	-0.03259245	0.01543255	0.977933	0.8689566	1	0.0191897	58.09742	0.01542504	-1.476977
420	359.2667	355.8836	3.383101	13.57252	0.01069002	-0.03163189	0.01643415	0.9671914	0.8538331	1	0.01874468	64.84058	0.01641646	-0.9641346
421	358.65	355.6274	3.022569	11.46773	0.01165031	-0.04732674	0.01773909	0.9758633	0.8658148	1	0.02033057	59.49602	0.01772876	-1.96078
422	359.6441	356.1354	3.508673	11.17127	0.01180635	-0.04800343	0.01593651	0.9770376	0.8675809	1	0.01939856	58.7097	0.01592811	-2.090526
423	358.4756	354.7009	3.774681	12.27257	0.01125488	-0.05581672	0.0149383	0.9726112	0.8611236	1	0.01833733	61.58636	0.0149271	-2.037942
424	358.9533	355.3379	3.615383	9.546266	0.01278404	-0.06347923	0.01547428	0.9832007	0.877678	1	0.01989089	54.21974	0.01546991	-3.77868
425	356.4863	352.8114	3.674964	10.04641	0.01245847	-0.08868869	0.01506887	0.9813582	0.8744896	1	0.01937705	55.63664	0.01506363	-4.757514
426	357.2254	353.9023	3.323114	12.02562	0.0113721	0.004283514	0.0165341	0.9736184	0.8625476	1	0.01939213	60.95158	0.01652259	0.1623677
427	359.2806	355.9385	3.342113	11.59806	0.01158357	-0.02561862	0.01657098	0.9753428	0.8650451	1	0.01959342	59.83883	0.01656091	-1.038993
428	354.9801	352.2521	2.728073	15.38874	0.01002013	-0.1069845	0.01839941	0.9593572	0.844151	1	0.01920232	69.17548	0.01836902	-2.632312
429	358.1092	355.0837	3.025587	10.50965	0.01217751	-0.05170812	0.01770968	0.9796066	0.8716027	1	0.02076824	56.92025	0.01770232	-2.535528
430	357.4762	354.0376	3.438594	14.09346	0.0104852	-0.001188665	0.01615139	0.9649715	0.8510003	1	0.01840383	66.1072	0.01613158	-0.03393423
431	357.9291	355.4208	2.508285	17.21517	0.009452118	-0.03640765	0.01973735	0.9512656	0.8349052	1	0.0193163	73.33247	0.01969047	-0.747062
432	358.6605	355.803	2.857432	13.80234	0.01059828	-0.03260852	0.01839097	0.9662151	0.8525775	1	0.01974399	65.40184	0.01836998	-0.9651797
433	357.561	354.8796	2.681433	14.47072	0.01034358	-0.06975867	0.01893388	0.9633493	0.8489778	1	0.01979111	67.01234	0.01890845	-1.90334
434	351.4615	350.0217	1.43976	17.56546	0.009352948	-0.07259691	0.02376975	0.9496959	0.8331806	1	0.02108636	74.11002	0.0237096	-1.443162
435	355.058	353.4553	1.602744	26.19663	0.007544133	-0.01890735	0.02339094	0.9103177	0.7943263	1	0.0187864	91.87897	0.02320281	-0.2108259
436	359.2203	355.9155	3.304734	14.09967	0.01048282	-0.03270027	0.01672705	0.9649449	0.8509668	1	0.01872681	66.12218	0.01670649	-0.932825
437	358.9657	355.8558	3.1099	11.52139	0.0116227	-0.04960934	0.01740784	0.9756493	0.8654974	1	0.02011597	59.63736	0.01739752	-2.037289
438	357.451	354.023	3.427965	7.708986	0.01423653	-0.03158793	0.01623983	0.9894403	0.8901392	1	0.02150344	48.68791	0.01623802	-2.991359
439	359.1964	355.2767	3.919739	8.5022	0.0135525	-0.03781544	0.01443457	0.9868595	0.8846013	1	0.01978001	51.14535	0.01443208	-2.877776
440	357.4045	353.5444	3.860154	6.367975	0.01566896	-0.05431714	0.01460406	0.9933196	0.9001758	1	0.02139301	44.23696	0.01460341	-8.130869
441	358.0192	354.2215	3.797758	13.21398	0.01083772	-0.03385336	0.01490642	0.9687044	0.8558111	1	0.01797507	63.95691	0.01489182	-1.081729
442	358.023	354.0259	3.99707	6.930996	0.01501737	-0.05753573	0.01409156	0.9917727	0.895847	1	0.02057271	46.15635	0.01409061	-6.993308
443	358.0908	354.9985	3.09232	17.49387	0.009372987	-0.05316589	0.01750307	0.9500171	0.8335319	1	0.01811386	73.95158	0.01745934	-1.063682
444	356.0003	354.1031	1.897217	22.46695	0.008205564	-0.04906487	0.02214436	0.9274086	0.8103764	1	0.01906342	84.47282	0.02202767	-0.6759044
445	358.3829	355.1652	3.217651	14.99509	0.01015533	-0.06631814	0.01695468	0.9610763	0.8462048	1	0.01855696	68.2545	0.01692899	-1.703798
446	358.519	354.6479	3.87103	8.261369	0.01374985	-0.06337009	0.01453153	0.9876628	0.8862552	1	0.01999031	50.41127	0.01452932	-5.136513
447	358.6613	354.8221	3.839201	8.438538	0.01360385	-0.06261979	0.01465294	0.9870734	0.8850363	1	0.0199668	50.95227	0.01465049	-4.844273
448	354.4918	351.8298	2.662049	11.11731	0.0118354	0.003000285	0.019003	0.9772499	0.8679047	1	0.02120887	58.56559	0.01899317	0.13188
449	358.8437	355.8807	2.963047	13.24597	0.01082431	-0.05235459	0.01795605	0.9685699	0.8556337	1	0.01971607	64.03616	0.01793831	-1.665748
450	358.7832	355.879	2.904204	15.1547	0.01009991	-0.05169521	0.01819172	0.9603805	0.8453693	1	0.01916949	68.62908	0.01816316	-1.304793
451	357.8375	354.9852	2.852303	13.97627	0.01053031	-0.007974196	0.01836115	0.965473	0.8516334	1	0.01966462	65.824	0.01833926	-0.2309554
452	359.3508	356.1927	3.158037	12.6454	0.01108428	-0.03780334	0.01725899	0.9710762	0.8589983	1	0.01956034	62.53425	0.01724455	-1.306997
453	359.1605	356.0898	3.070659	14.64574	0.01027967	-0.03780334	0.01759677	0.9625929	0.8480474	1	0.01902046	67.42896	0.01757215	-1.010593
454	358.2183	354.2741	3.944242	11.19494	0.01179367	-0.02670837	0.01435676	0.9769444	0.8674391	1	0.01840211	58.77283	0.01434913	-1.158431
455	358.5995	355.2667	3.332773	9.16106	0.01305245	-0.03684745	0.01659543	0.9845819	0.880188	1	0.02081398	53.10477	0.01659148	-2.389885
456	358.0997	353.9725	4.127209	9.147657	0.01306208	-0.05649703	0.01362748	0.9846293	0.8802763	1	0.01886814	53.06559	0.01362426	-3.675641
457	358.2788	354.6561	3.622694	9.432473	0.01286164	-0.07217743	0.01539395	0.9836123	0.8784144	1	0.01989932	53.89259	0.01538981	-4.404362
458	352.8635	348.6978	4.165667	5.218842	0.0173109	-0.01072403	0.01347978	0.9960476	0.9096415	1	0.0216031	40.04108	0.01347957	-2.713285
459	359.6756	356.0608	3.614776	10.24818	0.0123338	-0.0414459	0.01555628	0.9806003	0.8732246	1	0.01958919	56.19898	0.01555042	-2.136425
460	359.2209	355.3116	3.909251	9.921146	0.01253773	-0.03984115	0.01447669	0.9818246	0.875281	1	0.01905282	55.28488	0.01447191	-2.192038
461	359.3362	355.4832	3.853039	8.811999	0.01331048	-0.04904184	0.01465871	0.9858026	0.8825065	1	0.01975422	52.07528	0.01465576	-3.45428
462	359.0187	355.2353	3.783406	11.5079	0.01162962	-0.03208788	0.01495066	0.9757031	0.8655771	1	0.01864781	59.60187	0.01494183	-1.32066
463	358.6276	355.5604	3.067199	11.03066	0.01188249	-0.04870216	0.01756678	0.9775898	0.8684261	1	0.02043218	58.3335	0.01755796	-2.17321
464	358.9398	355.6342	3.305556	14.93907	0.01017499	-0.04559372	0.01671387	0.9613201	0.846499	1	0.01844252	68.12267	0.01668886	-1.178743
465	358.3672	355.289	3.078221	15.93594	0.009840223	-0.01385074	0.01755261	0.9569515	0.8413337	1	0.0185861	70.44019	0.01752008	-0.321747
466	359.331	355.6903	3.6407	10.6493	0.01209636	-0.05773573	0.01541418	0.9790706	0.8707441	1	0.01931091	57.30211	0.01540743	-2.7586
467	354.7874	351.2788	3.508651	6.027302	0.01610658	-0.06299258	0.01585295	0.9941917	0.902887	1	0.02259809	43.03502	0.01585241	-10.84529
468	358.5502	354.444	4.106193	9.265149	0.0129783	-0.04145426	0.01374868	0.9842121	0.8795049	1	0.01889097	53.40818	0.01374525	-2.625699
469	355.1718	351.1048	4.067063	9.186928	0.0130339	0.001672553	0.01380305	0.9844903	0.8800179	1	0.0189688	53.18032	0.01379973	0.1078389
470	358.9513	355.4837	3.467545	8.871217	0.01326565	-0.04548403	0.01608373	0.9855977	0.8821101	1	0.02065726	52.25127	0.0160804	-3.158103
471	358.3189	354.201	4.117894	8.373401	0.013657	-0.02958178	0.01370904	0.9872912	0.885483	1	0.01935067	50.754	0.01370683	-2.327655
472	359.4746	355.9877	3.486937	12.38445	0.0112029	-0.04847913	0.0160214	0.9721524	0.8604828	1	0.01894657	61.87211	0.01600898	-1.740871
473	358.2249	354.267	3.957961	8.899619	0.01324431	-0.06642791	0.01419828	0.9854991	0.8819204	1	0.01939311	52.33548	0.0141953	-4.580942
474	358.4977	355.0309	3.466819	9.137716	0.01306925	-0.06445938	0.01601329	0.9846645	0.8803418	1	0.02045882	53.03651	0.01600952	-4.203276
475	359.466	355.629	3.837066	9.316671	0.01294205	-0.04164309	0.01473617	0.9840281	0.8791681	1	0.01953029	53.55777	0.01473241	-2.607274
476	359.1911	355.7341	3.457068	9.335225	0.01292906	-0.04164309	0.01613192	0.9839617	0.879047	1	0.02042404	53.61155	0.01612777	-2.596477
477	358.41	354.2464	4.163557	8.205837	0.01379657	-0.04902705	0.01351628	0.9878457	0.8866399	1	0.01931208	50.24056	0.01351428	-4.033718
478	358.8696	355.0634	3.806121	8.440317	0.01360241	-0.02769246	0.0148522	0.9870675	0.8850241	1	0.02010103	50.95767	0.01484971	-2.141304
479	357.7208	353.9831	3.737666	9.11994	0.01308208	-0.009740554	0.01506557	0.9847273	0.8804589	1	0.01985392	52.98447	0.01506205	-0.6377749
480	358.7506	354.652	4.098526	8.288153	0.01372748	-0.0408145	0.01377379	0.9875743	0.8860702	1	0.0194463	50.49341	0.01377166	-3.284684
481	359.3274	355.6023	3.725091	10.37017	0.01226016	-0.05577768	0.01511139	0.9801383	0.8724655	1	0.01924932	56.53653	0.01510543	-2.808301
482	357.815	354.993	2.822025	11.65747	0.01155351	-0.04137867	0.01850308	0.9751048	0.8646955	1	0.02067731	59.99451	0.01849161	-1.662113
483	357.5652	353.3673	4.197896	9.823424	0.0126006	-0.04814298	0.01339904	0.9821862	0.8759016	1	0.01837585	55.00905	0.01339479	-2.702568
484	357.4081	353.705	3.703134	7.681044	0.01426253	-0.07115087	0.01509812	0.9895276	0.8903392	1	0.0207527	48.59919	0.01509646	-6.79416
485	358.8417	355.2474	3.594314	9.224762	0.01300692	-0.06333315	0.01555104	0.9843559	0.8797695	1	0.02011324	53.29065	0.01554724	-4.048373
486	358.5903	354.7921	3.798206	8.803409	0.01331702	-0.02102013	0.01487408	0.9858322	0.8825641	1	0.01990369	52.04971	0.01487109	-1.48366
487	357.2653	353.7619	3.503405	10.94469	0.01192975	-0.08526001	0.01573502	0.9779258	0.8689454	1	0.01937601	58.10241	0.01572735	-3.86242
488	358.4915	355.3974	3.094115	11.34218	0.01171566	-0.02290384	0.01748507	0.9763623	0.8665601	1	0.02024101	59.16415	0.0174753	-0.9689522
489	358.3636	354.4633	3.900254	8.875663	0.0132623	-0.0194592	0.01449704	0.9855822	0.8820804	1	0.01960939	52.26446	0.01449403	-1.34967
490	358.1939	354.8649	3.329	10.26737	0.01232213	-0.01382455	0.01658806	0.9805278	0.8731049	1	0.02021882	56.25221	0.01658177	-0.709965
491	359.6505	356.2076	3.442857	11.68252	0.0115409	-0.0386551	0.01619948	0.9750042	0.8645484	1	0.01933683	60.06006	0.01618936	-1.546466
492	359.4779	356.0592	3.418649	12.66873	0.01107385	-0.03350486	0.01629755	0.9709796	0.8588662	1	0.01899877	62.59317	0.01628383	-1.154526
493	358.6521	355.4655	3.186578	10.14139	0.01239933	-0.04969373	0.01711606	0.9810025	0.8738927	1	0.02060232	55.90198	0.01710989	-2.615799
494	356.8806	353.0609	3.819735	6.119197	0.01598496	-0.03470205	0.01479259	0.9939615	0.9021484	1	0.02174667	43.36246	0.01479205	-5.746758
495	357.6107	354.1334	3.477311	8.866076	0.01326953	-0.0742682	0.01591105	0.9856155	0.8821445	1	0.02054907	52.23601	0.01590775	-5.163071
496	357.7212	354.349	3.372159	16.01539	0.009814837	-0.06200687	0.01641415	0.9566007	0.8409281	1	0.01795006	70.62238	0.01638324	-1.428753
497	356.5638	354.0747	2.489156	13.78701	0.01060433	-0.01526777	0.01975827	0.9662804	0.8526609	1	0.02047063	65.36452	0.0197358	-0.4527856
498	357.5008	353.482	4.018741	11.1216	0.01183308	-0.06054524	0.0140162	0.977233	0.8678788	1	0.0182129	58.57707	0.01400894	-2.659344
499	358.9462	355.3134	3.632782	11.07587	0.01185785	-0.0642898	0.01541291	0.9774126	0.8681538	1	0.01911879	58.4547	0.01540505	-2.846266
500	358.9942	356.0366	2.957582	13.79162	0.01060251	-0.0439589	0.01800347	0.9662607	0.8526358	1	0.01953878	65.37574	0.01798297	-1.3029
501	359.0142	355.6797	3.334536	10.33619	0.01228055	-0.05819876	0.01653765	0.9802673	0.8726765	1	0.02015398	56.44269	0.01653121	-2.949353
502	357.7364	353.9229	3.813542	12.31048	0.01123719	-0.06513006	0.01475085	0.9724559	0.8609061	1	0.01820758	61.68333	0.01473966	-2.364574
503	356.4905	352.7907	3.699784	9.65395	0.01271185	-0.0878054	0.01498455	0.9828085	0.8769849	1	0.01951826	54.52766	0.01498012	-5.107495
504	358.991	355.937	3.053961	12.65793	0.01107867	-0.05318735	0.01761035	0.9710243	0.8589274	1	0.01975345	62.5659	0.01759557	-1.835585
505	357.7401	354.0651	3.674975	7.10007	0.01483691	-0.05704573	0.01527572	0.9912842	0.894581	1	0.02129058	46.71777	0.01527456	-6.545084
506	359.5766	355.8838	3.692813	10.79805	0.01201162	-0.0392735	0.01527531	0.978496	0.8698354	1	0.01915626	57.70637	0.01526824	-1.826333
507	357.5607	354.0486	3.512171	8.979063	0.01318513	-0.0763605	0.01576791	0.9852222	0.8813915	1	0.02039127	52.57036	0.01576447	-5.167236
508	358.8508	355.4505	3.400349	14.70989	0.01025652	-0.04382517	0.01636582	0.9623151	0.8477076	1	0.01832246	67.58114	0.01634258	-1.162937
509	357.1362	353.6826	3.453674	11.42275	0.01167361	-0.08700475	0.01590416	0.9760424	0.8660814	1	0.01926961	59.37729	0.01589503	-3.631608
510	359.3896	355.8219	3.567619	11.77561	0.01149439	-0.02894583	0.01574363	0.9746299	0.8640029	1	0.01902438	60.30307	0.01573349	-1.140941
511	359.2362	355.5495	3.686696	12.03212	0.01136897	-0.04327083	0.01529743	0.973592	0.8625099	1	0.01865025	60.96836	0.01528676	-1.638552
512	356.2443	352.283	3.961343	13.09191	0.01088934	-0.01705216	0.01428662	0.9692165	0.8564901	1	0.01763927	63.65373	0.01427309	-0.5539391
513	359.0665	355.2397	3.826764	10.05079	0.01245572	-0.05782195	0.01472841	0.9813418	0.874462	1	0.01915479	55.6489	0.01472329	-3.099015
514	359.0981	355.1292	3.968857	9.579021	0.01276195	-0.04209765	0.01425316	0.9830817	0.8774668	1	0.01907344	54.31357	0.01424908	-2.488286
515	359.2244	355.3975	3.826911	9.688133	0.01268918	-0.02989571	0.01478248	0.9826835	0.8767657	1	0.01936892	54.62507	0.01477805	-1.726429
