Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
9701	1	595.2209	592.0972	3.123712	22.04909	0.008289142	0.02676144	0.01509123	0.9293222	0.8122366	1	0.01581729	83.6211	-0.4624815	0.01501584	6.459679
9702	0	597.9927	594.0187	3.974063	18.16825	0.009188708	-0.04094934	0.01377652	0.9469845	0.8302466	1	0.01591153	75.43468	-0.286377	0.0137378	4.342975
9703	1	594.9081	592.0811	2.826994	14.42827	0.01035924	-0.06284432	0.01303545	0.9635324	0.8492041	1	0.01643395	66.911	-0.6806419	0.01301811	16.26036
9704	0	592.3496	587.6817	4.667931	9.479539	0.01282938	-0.06264497	0.01192535	0.9834424	0.8781093	1	0.01749256	54.02812	-0.06133029	0.01192208	-0.1407309
9705	1	597.866	594.0095	3.856509	23.30578	0.008044141	-0.02565264	0.01500987	0.9235646	0.8066826	1	0.01553972	86.16796	-0.14478	0.01492217	1.413756
9706	0	593.1067	588.9112	4.195452	10.53831	0.01216073	-0.01889792	0.01032369	0.9794969	0.871426	1	0.01584573	56.99881	-0.5269908	0.01031935	24.25423
9707	1	596.7476	593.716	3.031629	22.21241	0.008256215	-0.02250287	0.01570825	0.9285744	0.8115079	1	0.01610532	83.9546	-0.4604806	0.01562811	5.671462
9708	0	595.8242	591.1712	4.653012	10.92904	0.01193841	-0.01304521	0.01142866	0.9779868	0.8690401	1	0.01651908	58.06027	-0.2451919	0.01142312	10.30059
9709	1	597.8904	593.4157	4.47477	13.86415	0.01057399	-0.01957366	0.01279951	0.9659517	0.8522414	1	0.01645247	65.55212	-0.02220324	0.01278468	0.05502745
9710	0	597.8699	593.7085	4.161444	16.23884	0.009744395	-0.0407569	0.01288672	0.9556124	0.8397921	1	0.0158476	71.13291	-0.3095724	0.01286133	5.746524
9711	1	596.1933	591.601	4.592257	17.74126	0.009304233	-0.05548191	0.01231082	0.9489065	0.8323207	1	0.01513557	74.49805	-0.01544866	0.01227868	-0.7989777
9712	0	595.5543	590.8845	4.669868	11.28936	0.01174347	-0.002527586	0.01199817	0.9765715	0.8668748	1	0.01678691	59.02403	-0.02234297	0.01199158	0.8234377
9713	1	597.2573	593.4392	3.818053	14.72159	0.01025231	-0.03177956	0.01229619	0.9622644	0.8476457	1	0.01587856	67.60886	0.4385264	0.01227868	-12.02467
9714	0	595.3165	591.0915	4.224908	15.86877	0.009861826	0.003991694	0.01186183	0.9572477	0.8416772	1	0.0152957	70.28589	-0.3891256	0.01184015	8.806108
9715	1	595.2822	592.3213	2.960908	13.1681	0.01085704	-0.0456177	0.01177045	0.9688971	0.856066	1	0.01598701	63.8431	0.6705242	0.01175906	-22.35437
9716	0	597.0694	593.5653	3.50412	17.12649	0.009477681	-0.03291672	0.01446793	0.9516622	0.8353441	1	0.01656034	73.13468	-0.4088933	0.01443413	7.369205
9717	1	596.3421	592.0417	4.300467	14.74431	0.01024416	-0.06105752	0.01236439	0.9621659	0.8475255	1	0.0159162	67.6627	-0.2969294	0.01234669	5.93744
9718	0	597.9274	593.5427	4.384735	17.41306	0.009395746	-0.03084879	0.01274325	0.9503794	0.8339291	1	0.01547465	73.77245	0.1476879	0.01271187	-3.450351
9719	1	595.7905	592.348	3.442448	21.43275	0.008416532	-0.06771452	0.01402688	0.9321424	0.815006	1	0.01536605	82.35544	0.4058334	0.01396229	-6.572723
9720	0	598.1057	594.098	4.007756	20.70657	0.008573359	-0.03648458	0.01439878	0.9354602	0.8183098	1	0.01571279	80.84897	0.09376515	0.0143388	-1.924367
9721	1	598.3049	594.03	4.274892	18.59889	0.009076031	-0.0283224	0.01340834	0.9450402	0.8281753	1	0.01560093	76.37118	-0.1414236	0.01336784	1.916465
9722	0	597.3188	592.9193	4.399509	17.81296	0.009284559	-0.03475132	0.0125148	0.9485842	0.8319709	1	0.0152443	74.65591	-0.2344374	0.01248172	3.64931
9723	1	597.0679	594.0258	3.042051	21.15239	0.008476186	-0.03230122	0.01504655	0.9334241	0.8162761	1	0.01597106	81.77584	0.4549798	0.01497986	-6.8642
9724	0	597.5444	593.3996	4.144808	14.74491	0.01024394	-0.03475132	0.01356871	0.9621633	0.8475224	1	0.01667316	67.66412	0.1592261	0.01354929	-4.967472
9725	1	595.494	593.2036	2.290377	24.09994	0.007898574	-0.05522669	0.01570214	0.919924	0.8032327	1	0.01574957	87.75599	-0.6501833	0.01560145	6.779714
9726	0	596.7122	592.2022	4.509955	11.57986	0.01159282	-0.01939588	0.01211525	0.9754157	0.8651523	1	0.01676007	59.79105	0.1702078	0.01210793	-7.542171
9727	1	596.9358	593.1322	3.803617	25.49981	0.007657462	-0.03641996	0.01475845	0.9135084	0.7972554	1	0.01503411	90.51918	0.1920837	0.01464804	-2.449833
9728	0	597.8514	593.2784	4.572979	14.10474	0.01048088	-0.01494997	0.0124087	0.9649232	0.8509395	1	0.01612788	66.13442	-0.05709656	0.01239344	1.144454
9729	1	597.6072	593.9359	3.671372	20.75839	0.008561914	-0.01794373	0.01511956	0.9352237	0.8180725	1	0.01609052	80.95704	-0.2596496	0.01505612	3.471744
9730	0	596.4217	591.5987	4.82302	13.55543	0.01069693	-0.03620867	0.01127269	0.9672638	0.8539268	1	0.01552953	64.7987	0.08878739	0.01126061	-3.729494
9731	1	598.3976	594.2046	4.193049	18.91581	0.00899544	-0.03102399	0.01385259	0.943606	0.8266637	1	0.01578671	77.0554	0.02883106	0.01380853	-1.032541
9732	0	597.4065	593.0228	4.383667	13.45633	0.01073726	-0.03660905	0.0131215	0.9676831	0.8544715	1	0.01678624	64.55531	0.007924297	0.0131078	-1.370096
9733	1	592.7867	592.8111	-0.02443801	21.87877	0.008323843	0.0002884323	0.01370659	0.9301019	0.8129988	1	0.01510573	83.27249	-1.107311	0.01363962	14.7386
9734	0	596.1377	591.6437	4.494017	11.48502	0.0116414	-0.01262777	0.01247522	0.9757944	0.8657125	1	0.01704283	59.54158	0.1010593	0.01246791	-4.595671
9735	1	592.6068	590.9492	1.65753	23.05898	0.008090787	0.03895366	0.01465963	0.9246958	0.807764	1	0.01540182	85.67117	0.7566855	0.0145765	-8.774418
9736	0	596.3892	591.6964	4.69276	11.83582	0.0114646	-0.01242133	0.01150135	0.9743871	0.8636511	1	0.01623935	60.4598	-0.2051369	0.0114938	7.319013
9737	1	593.5661	589.7421	3.824072	18.7639	0.009033828	0.007035964	0.01201795	0.9442938	0.8273869	1	0.01473554	76.72795	0.45217	0.01198065	-7.538569
9738	0	596.3173	593.6033	2.714027	21.9851	0.008302135	-0.008492219	0.01558349	0.9296151	0.8125227	1	0.01608578	83.49023	-0.5579053	0.01550629	7.247937
9739	1	594.5158	591.2943	3.221472	31.95648	0.006742212	0.01366929	0.01590042	0.884114	0.7711131	1	0.01464268	102.8071	-0.3757973	0.01568689	2.984975
9740	0	596.4699	593.4336	3.036253	25.35572	0.007681429	-0.007761245	0.01631126	0.9141684	0.7978648	1	0.01582996	90.23675	-0.4054453	0.0161911	4.227863
9741	1	596.9305	592.9744	3.956044	14.48571	0.01033806	-0.02926754	0.01383736	0.9632846	0.8488979	1	0.01691457	67.04812	-0.2860796	0.01381871	6.708592
9742	0	594.1946	590.9132	3.281405	13.31583	0.01079518	-0.01748329	0.01105085	0.9682759	0.8552468	1	0.01544641	64.20896	-0.6988742	0.01103972	20.77978
9743	1	595.9242	591.603	4.321202	20.84084	0.008543787	-0.02645844	0.01269262	0.9348473	0.8176955	1	0.01472705	81.1288	0.2043437	0.01263874	-3.338136
9744	0	594.4372	590.1869	4.250386	13.31583	0.01079518	-0.06543291	0.01152923	0.9682759	0.8552468	1	0.01577721	64.20896	0.3517586	0.01151763	-12.79886
9745	1	596.4221	593.1363	3.285816	24.01903	0.007913099	-0.05086109	0.01610927	0.9202949	0.8035822	1	0.01596711	87.59491	-0.3221453	0.01600693	3.081455
9746	0	597.9585	593.6263	4.332151	15.20353	0.01008312	-0.04097085	0.01329636	0.9601673	0.8451144	1	0.0163749	68.74336	0.02450869	0.01327526	-1.619356
9747	1	596.4994	592.4029	4.096437	20.15206	0.008698398	0.01059675	0.01340994	0.937989	0.820864	1	0.01527383	79.68676	0.2048347	0.01335837	-2.927477
9748	0	596.5547	593.1512	3.403539	25.14318	0.007717125	-0.05458927	0.01590469	0.9151422	0.7987661	1	0.0156677	89.81935	-0.2908615	0.01579016	2.493472
9749	1	595.1681	593.2447	1.923368	26.55255	0.00748783	-0.0156836	0.01514843	0.9086891	0.7928413	1	0.0150618	92.56983	-0.7589603	0.01502213	7.381102
9750	0	597.3186	593.3113	4.007317	19.87511	0.008762673	-0.05458927	0.01379962	0.93925	0.8221504	1	0.0155513	79.10225	-0.2592997	0.01374869	3.11042
9751	1	597.4767	593.4374	4.039344	16.87403	0.009551495	-0.01794631	0.01444865	0.9527893	0.8365989	1	0.01661362	72.56949	-0.02518614	0.01441644	0.1281654
9752	0	597.0261	593.0382	3.987868	15.01367	0.01014884	-0.05301008	0.01313223	0.9609954	0.8461074	1	0.01632647	68.29818	-0.3526119	0.01311225	7.328579
9753	1	595.4184	593.5513	1.867049	20.17417	0.008693319	0.002707712	0.01447771	0.9378882	0.8207616	1	0.01586564	79.73332	-0.7952983	0.01442185	12.0526
9754	0	594.6763	590.1466	4.529738	20.77707	0.008557798	-0.003749797	0.01238266	0.9351384	0.817987	1	0.01455804	80.99598	0.0965438	0.01233056	-1.449727
9755	1	596.1404	592.9805	3.159906	26.95996	0.00742464	-0.006039512	0.01517427	0.9068259	0.7911506	1	0.0150109	93.35769	-0.4667661	0.01504254	4.478028
9756	0	595.587	591.075	4.511963	11.93353	0.01141671	-0.05908438	0.01215897	0.973992	0.863082	1	0.01666225	60.7134	-0.1986617	0.01215074	5.16804
9757	1	597.1006	593.9224	3.17811	21.57625	0.008386418	-0.007489821	0.01482306	0.9314861	0.8143584	1	0.01576784	82.65116	-0.4850252	0.01475348	6.484878
9758	0	596.3893	592.6577	3.731657	17.8926	0.009262839	-0.0184117	0.0153098	0.9482259	0.8315832	1	0.01684115	74.83097	0.1202671	0.01526876	-2.558271
9759	1	597.2885	593.8675	3.420998	23.93963	0.007927419	-0.01767466	0.01497642	0.9206589	0.8039255	1	0.01540937	87.43668	-0.3954035	0.01488214	4.365419
9760	0	596.6104	593.3723	3.238086	22.62649	0.008174225	0.00624187	0.01484787	0.9266777	0.8096699	1	0.01558011	84.79668	0.405963	0.01476805	-5.045602
9761	1	598.3412	594.2143	4.126876	18.21043	0.009177507	-0.02150337	0.01388033	0.9467943	0.8300428	1	0.01596163	75.52674	-0.1640239	0.01384103	2.514647
9762	0	597.9758	593.9529	4.022836	19.13953	0.008939689	-0.008009799	0.01399469	0.942592	0.8256029	1	0.01581823	77.53594	-0.2203415	0.01394856	3.478301
9763	1	597.1029	592.466	4.636871	11.95259	0.01140743	-0.0243448	0.01178688	0.9739148	0.8629712	1	0.01639866	60.76276	-0.1947883	0.01177886	6.339311
9764	0	595.6153	593.4709	2.144442	15.95442	0.009834301	-0.04893879	0.01312368	0.9568699	0.8412392	1	0.01606625	70.48261	-0.8102849	0.01309926	16.84203
9765	1	598.1155	593.5812	4.53433	15.62343	0.009941863	-0.0374021	0.01257996	0.9583276	0.8429374	1	0.0158157	69.72005	-0.02349306	0.01255811	-0.357264
9766	0	597.8057	593.4864	4.319242	14.34701	0.01038942	-0.03268441	0.01326128	0.9638825	0.8496384	1	0.01659982	66.71663	-0.1241815	0.01324398	2.409139
9767	1	597.354	593.2591	4.094907	22.18828	0.008261058	-0.05195631	0.0142417	0.9286849	0.8116155	1	0.01533959	83.90538	-0.02732078	0.01416927	-0.372767
9768	0	595.3543	591.3782	3.976064	19.84742	0.008769169	0.03048073	0.01398953	0.939376	0.8222794	1	0.01566375	79.04366	0.1529731	0.01393812	-1.867553
9769	1	597.5613	593.4598	4.101563	19.26699	0.008908336	0.003719519	0.01415922	0.9420137	0.8250008	1	0.01588301	77.80883	-0.01701441	0.01411161	0.3405519
9770	0	596.9212	592.9272	3.99396	22.82629	0.008135405	-0.06047646	0.01456307	0.9257622	0.8087876	1	0.01539328	85.20131	-0.06657018	0.01448281	0.01551365
9771	1	597.7922	593.8895	3.902685	18.28519	0.009157739	-0.02271667	0.01457386	0.946457	0.8296821	1	0.01633791	75.68977	-0.1988229	0.01453208	3.090242
9772	0	597.103	593.5253	3.577617	19.95881	0.008743115	-0.02424417	0.01331248	0.938869	0.8217608	1	0.0152573	79.2792	-0.4874338	0.01326274	7.08957
9773	1	596.2278	592.0603	4.167458	12.75907	0.01103371	-0.01207743	0.01323276	0.9706049	0.858356	1	0.01708839	62.82084	0.1991782	0.01322132	-6.987578
9774	0	596.1845	592.6374	3.547094	15.57565	0.009957658	-0.002343185	0.01234831	0.9585375	0.8431838	1	0.01568185	69.60946	-0.5600956	0.01232708	12.89187
9775	1	598.2772	594.2433	4.033919	18.47821	0.009107232	-0.02532639	0.01394152	0.9455856	0.8287537	1	0.01593541	76.10953	-0.2273089	0.01390024	3.484623
9776	0	597.7863	593.8	3.986238	18.11598	0.009202642	-0.006644103	0.01356258	0.9472201	0.8304994	1	0.01579947	75.32046	-0.3064608	0.0135248	5.374044
9777	1	596.396	592.0768	4.31927	11.99614	0.01138632	-0.01063655	0.01230746	0.9737381	0.8627184	1	0.01674137	60.87543	-0.3032233	0.01229897	10.8379
9778	0	597.5004	593.9933	3.507137	22.95603	0.00811045	-0.01821123	0.01531359	0.9251677	0.8082164	1	0.01576072	85.46347	-0.3214	0.01522783	3.730173
9779	1	596.3905	593.0476	3.342881	16.72771	0.009595003	0.0008528137	0.01408207	0.9534413	0.8373299	1	0.01643883	72.24044	-0.4889864	0.01405154	10.03192
9780	0	597.6403	593.5484	4.091877	21.9777	0.008303641	-0.004042095	0.01420214	0.929649	0.8125558	1	0.0153577	83.47509	-0.09088017	0.01413185	1.143475
9781	1	597.2262	593.698	3.528168	21.42519	0.008418125	-0.03274208	0.0138885	0.932177	0.8150401	1	0.01529151	82.33985	-0.4563599	0.01382461	5.78957
9782	0	596.354	593.219	3.135005	26.94847	0.007426404	-0.01496417	0.01527319	0.9068785	0.7911982	1	0.01506153	93.33551	-0.4684217	0.01514075	4.401102
9783	1	594.6312	590.8098	3.821397	25.4497	0.007665776	0.03962047	0.01495216	0.9137379	0.7974671	1	0.01514067	90.42101	-0.06788766	0.0148409	1.178409
9784	0	593.2561	590.7509	2.505207	26.17289	0.007547925	-0.04452942	0.01832085	0.9104263	0.7944255	1	0.01663036	91.83282	-0.4074761	0.01817385	3.644459
9785	1	594.2752	591.4332	2.842085	32.00962	0.006735743	-0.02757286	0.01917993	0.8838741	0.7709062	1	0.01607427	102.9058	-0.05112598	0.01892128	0.151698
9786	0	596.5459	592.4536	4.092307	14.17368	0.01045463	-0.01248522	0.01181187	0.9646275	0.8505682	1	0.01571552	66.30051	-0.4454716	0.01179709	11.7953
9787	1	595.9779	592.0266	3.951355	14.13098	0.01047087	-0.05830887	0.01346911	0.9648107	0.8507981	1	0.01679484	66.19767	0.2712885	0.01345243	-9.095119
9788	0	597.9101	593.8099	4.100252	22.23612	0.008251463	-0.01940773	0.01422034	0.9284658	0.8114023	1	0.01531918	84.00294	0.03274077	0.01414757	-0.6962606
9789	1	596.0464	593.865	2.181375	18.01968	0.009228464	-0.03300681	0.01448177	0.9476539	0.8309659	1	0.01634898	75.1097	-0.7396523	0.01444209	12.75984
9790	0	596.4093	592.1068	4.302517	12.34899	0.0112193	-0.02321613	0.01316946	0.972298	0.8606855	1	0.01719024	61.78168	0.1143536	0.01315935	-4.851694
9791	1	595.5015	592.3824	3.119195	30.419	0.006935887	-0.01958093	0.01572327	0.8910707	0.7771517	1	0.01476853	99.93634	-0.4402329	0.0155367	3.421463
9792	0	596.4475	592.2562	4.191348	13.60686	0.01067617	-0.02193633	0.01381648	0.9670458	0.8536448	1	0.01717598	64.92471	-0.08702233	0.01380148	1.888023
9793	1	592.9475	592.9748	-0.0272756	27.65706	0.00731949	-0.008672628	0.01536324	0.903641	0.7882793	1	0.01499674	94.69884	-1.05388	0.01522059	9.793138
9794	0	597.7479	593.9799	3.767938	22.17446	0.008263835	-0.03777823	0.01477816	0.9287482	0.8116771	1	0.01562845	83.87718	-0.2584093	0.01470314	2.838087
9795	1	595.5338	593.0714	2.462355	23.07829	0.008087112	-0.01503709	0.01640126	0.9246073	0.8076792	1	0.01628735	85.7101	0.5141894	0.01630804	-6.505411
9796	0	596.5884	593.1977	3.390694	16.63721	0.009622183	-0.01679317	0.01452189	0.9538441	0.8377833	1	0.0167172	72.03638	-0.4420246	0.01449096	8.770914
9797	1	596.2183	592.5534	3.664867	23.87881	0.007938432	-0.06858372	0.01520576	0.9209377	0.8041889	1	0.01553769	87.31537	0.1772659	0.01511071	-2.932304
9798	0	598.4203	594.127	4.293295	18.18232	0.009184967	-0.03195733	0.01351298	0.946921	0.8301786	1	0.0157554	75.4654	-0.03074419	0.01347491	-0.0535995
9799	1	596.8318	593.1611	3.670692	26.78109	0.007452222	-0.04995498	0.01588095	0.9076438	0.7918917	1	0.01538495	93.01215	0.006494526	0.01574549	-0.6047206
9800	0	596.4208	592.9528	3.467992	14.17384	0.01045457	-0.02791073	0.01369699	0.9646269	0.8505674	1	0.01692312	66.30089	0.4320881	0.01367985	-12.57209
9801	1	597.9913	593.8031	4.18821	15.46829	0.009993409	-0.01708053	0.01296	0.9590086	0.8437387	1	0.01609438	69.36043	0.232169	0.01293822	-5.848364
9802	0	597.2324	593.5948	3.637657	14.75066	0.01024188	-0.02953714	0.01341204	0.9621383	0.847492	1	0.01657495	67.67773	0.4034949	0.01339281	-11.03372
9803	1	598.0202	593.9967	4.023441	16.49422	0.009665565	-0.03370168	0.01367739	0.9544797	0.838502	1	0.01626036	71.71305	0.2196906	0.01364905	-5.346891
9804	0	596.466	592.9268	3.539228	22.30282	0.008238133	-0.06049111	0.01553384	0.9281604	0.8111055	1	0.01599812	84.13887	0.2066886	0.01545367	-3.512424
9805	1	597.8113	593.7299	4.081397	22.05048	0.008288859	-0.03620681	0.01417052	0.9293158	0.8122304	1	0.01532694	83.62395	0.08295803	0.01409972	-1.602919
9806	0	595.5765	593.3036	2.272965	21.13228	0.008480506	-0.02044981	0.01582994	0.933516	0.8163675	1	0.01638572	81.73418	0.593886	0.01575997	-8.646466
9807	1	596.6965	592.3035	4.39296	13.26581	0.01081602	-0.05134316	0.01305968	0.9684865	0.8555237	1	0.01680795	64.08526	-0.03218095	0.01304671	-0.6402446
9808	0	597.6588	593.7916	3.867137	18.24679	0.009167878	-0.02268814	0.01466203	0.9466303	0.8298673	1	0.01639632	75.60607	0.1536746	0.01462027	-3.150872
9809	1	597.0119	593.5588	3.453101	19.40789	0.008874013	-0.04941934	0.01367789	0.9413741	0.8243371	1	0.01558061	78.10978	-0.4918795	0.01363087	7.055294
9810	0	596.9138	592.7502	4.163549	16.00098	0.009819427	0.002852325	0.01388838	0.9566643	0.8410016	1	0.0165152	70.58937	-0.0659767	0.01386229	1.5223
9811	1	597.6786	593.5936	4.084989	16.97074	0.009523035	-0.04498104	0.01407403	0.9523579	0.8361173	1	0.01637239	72.78638	0.08931101	0.01404209	-2.729455
9812	0	596.8384	592.6746	4.163798	24.43521	0.007839097	-0.02235919	0.01405721	0.918387	0.8017894	1	0.01484559	88.42182	-0.02101131	0.01396358	-0.03752686
9813	1	597.4521	593.7279	3.724205	16.37536	0.009702035	-0.02171962	0.01271423	0.9550073	0.8391013	1	0.01570693	71.44349	0.4344186	0.01268849	-9.703632
9814	0	597.4341	592.8512	4.582943	15.52328	0.009975054	-0.04926203	0.01236088	0.9587674	0.8434543	1	0.01570353	69.48806	-0.03466386	0.01233986	-0.3887082
9815	1	597.5941	593.3262	4.267841	18.2319	0.009171817	-0.01242804	0.01289342	0.9466974	0.8299392	1	0.01537895	75.5736	0.1983598	0.01285679	-3.756194
9816	0	596.7543	592.084	4.670237	11.21042	0.0117854	-0.02869122	0.01184689	0.9768833	0.8673464	1	0.01671049	58.81407	-0.1475376	0.01184056	4.993619
9817	1	597.8283	594.1023	3.725944	21.32803	0.008438685	-0.02436783	0.0150018	0.9326212	0.8154796	1	0.01591197	82.13924	-0.2476674	0.01493369	3.066428
9818	0	596.3119	591.9101	4.401824	12.0477	0.01136147	-0.03791083	0.01303443	0.9735287	0.8624197	1	0.0172099	61.00856	0.01681159	0.0130253	-2.050425
9819	1	596.9584	592.807	4.151441	14.04367	0.0105043	-0.02371496	0.01371574	0.9651847	0.851269	1	0.01697494	65.987	-0.1760628	0.01369911	4.199829
9820	0	597.5849	593.7526	3.832301	14.98508	0.01015884	-0.0209823	0.01320813	0.9611199	0.8462573	1	0.01638165	68.23097	-0.4104816	0.01318816	9.607465
9821	1	597.6604	593.6792	3.981231	23.7895	0.007954675	-0.01530773	0.01464523	0.9213472	0.804576	1	0.01526421	87.13708	-0.1036892	0.01455463	1.020001
9822	0	598.0331	594.0761	3.956954	20.0237	0.008728032	-0.03129629	0.0147688	0.9385736	0.8214593	1	0.01605631	79.4162	0.01040409	0.01471308	-0.6684631
9823	1	595.2827	592.114	3.168675	31.19926	0.006835988	0.01302004	0.0163423	0.8875362	0.7740741	1	0.01494763	101.3968	-0.3486746	0.0161356	2.867423
9824	0	598.178	593.8486	4.329337	16.07219	0.009796796	-0.03080271	0.01279034	0.9563497	0.8406387	1	0.01583063	70.75244	0.1770832	0.01276597	-4.58545
9825	1	595.1824	592.2481	2.934236	33.44405	0.00656641	0.006853777	0.01806885	0.8774153	0.7653656	1	0.01540438	105.5595	-0.2490986	0.01779733	1.838864
9826	0	596.9239	592.4534	4.470521	12.7214	0.0110504	-0.01124764	0.01276865	0.9707612	0.8585686	1	0.01679873	62.72599	-0.06947818	0.01275774	1.922074
9827	1	594.2998	591.9953	2.304551	35.80319	0.006308068	0.005638277	0.01849601	0.8668626	0.7564255	1	0.01527574	109.8826	0.4149761	0.01816816	-2.659576
9828	0	597.2406	592.8441	4.396492	14.53485	0.01032003	-0.009990497	0.01214253	0.9630724	0.8486363	1	0.01583106	67.16523	-0.2872537	0.01212597	7.221045
9829	1	596.1728	592.8683	3.304516	26.30266	0.007527251	0.002074131	0.01685358	0.9098324	0.7938831	1	0.01592866	92.08504	0.1405911	0.01671656	-1.395626
9830	0	597.6284	593.2733	4.355099	18.0698	0.009215001	-0.0506057	0.01313714	0.9474282	0.830723	1	0.01556013	75.21944	0.05714755	0.01310083	-1.992491
9831	1	596.4289	593.4126	3.016278	26.60616	0.00747944	-0.003298239	0.01609368	0.9084439	0.7926183	1	0.01551591	92.67367	-0.4327064	0.01595877	4.257401
9832	0	593.6113	590.1494	3.461892	10.16019	0.01238772	-0.02252609	0.01260415	0.9809318	0.8737748	1	0.01767126	55.95437	-0.5663561	0.01259957	27.95396
9833	1	594.6303	591.8712	2.759089	29.05935	0.007118533	-0.009662637	0.0150277	0.8972482	0.7825821	1	0.01462704	97.37219	0.535653	0.01486904	-4.771462
9834	0	595.9673	591.3561	4.611242	13.30348	0.01080031	-0.0007137599	0.01162655	0.9683279	0.8553151	1	0.01584742	64.17844	0.1792194	0.01161489	-5.501906
9835	1	596.485	593.6021	2.882888	18.23414	0.009171225	-0.005342862	0.01442681	0.9466874	0.8299284	1	0.01626724	75.57848	0.535653	0.01438581	-9.611956
9836	0	594.2505	589.8019	4.448586	13.70775	0.01063577	0.009516507	0.01140821	0.9666175	0.8530931	1	0.01557787	65.17131	0.2869461	0.01139549	-8.023688
9837	1	597.8437	593.8097	4.034038	16.90033	0.009543734	-0.02284612	0.01285513	0.9526721	0.8364679	1	0.01566435	72.62851	0.3167453	0.01282633	-6.858537
9838	0	593.9207	589.6957	4.224938	11.31617	0.01172934	-0.06626882	0.01200733	0.9764654	0.866715	1	0.0167832	59.09518	-0.3670914	0.01200068	12.41503
9839	1	596.6052	592.9795	3.625788	29.58441	0.007046652	-0.01521091	0.01602473	0.89486	0.7804745	1	0.01502802	98.36546	0.06444347	0.01584759	-0.6931592
9840	0	596.4036	592.4341	3.969549	11.80915	0.01147776	-0.03127054	0.01180388	0.9744946	0.8638068	1	0.01646099	60.39044	-0.4850366	0.0117962	17.30598
9841	1	597.3818	592.8734	4.508369	17.48122	0.009376539	-0.02562212	0.01238765	0.9500739	0.833594	1	0.0152416	73.92356	-0.1770696	0.01235677	2.85636
9842	0	597.0659	592.9177	4.148187	23.78084	0.007956255	-0.02172172	0.01400367	0.9213869	0.8046136	1	0.01492761	87.11978	0.06029594	0.01391712	-0.9830115
9843	1	596.7475	593.4922	3.255275	22.70869	0.008158196	0.00202154	0.01468639	0.9263011	0.8093065	1	0.01547995	84.96329	-0.4703946	0.01460662	5.939688
9844	0	593.2889	589.5928	3.69613	36.2169	0.0062651	-0.01965959	0.01596952	0.8650214	0.7548783	1	0.01414572	110.6362	0.02071424	0.01567857	-0.2783986
9845	1	596.319	593.2906	3.02836	14.3662	0.01038227	-0.0438177	0.01310024	0.9637999	0.8495358	1	0.01649305	66.76255	-0.6381768	0.01308307	15.78054
9846	0	594.3034	590.9734	3.329987	37.90941	0.006095882	-0.04440834	0.01739827	0.8575193	0.7486079	1	0.01456419	113.7074	0.005363625	0.01704507	-0.3439606
9847	1	596.2168	592.5493	3.667545	16.10279	0.009787117	-0.03571368	0.01473694	0.9562145	0.8404829	1	0.01698424	70.8224	-0.3107221	0.01470869	5.970083
9848	0	596.2861	593.0761	3.210063	17.70935	0.009313024	0.005983067	0.01408431	0.9490499	0.8324765	1	0.01619676	74.42773	0.4708635	0.01404774	-8.653359
9849	1	597.9128	593.9013	4.011444	21.35224	0.00843355	-0.04297591	0.01453394	0.9325105	0.81537	1	0.01565712	82.18926	-0.08336254	0.01446775	0.5150514
9850	0	598.1206	594.1305	3.990042	20.22935	0.00868068	-0.01462785	0.0143033	0.9376367	0.8205063	1	0.01575832	79.84941	-0.1875179	0.01424767	2.584789
9851	1	597.5211	594.0318	3.489291	18.30316	0.009153007	-0.01617555	0.01348234	0.946376	0.8295956	1	0.01571012	75.72891	-0.4983492	0.01344357	8.4934
9852	0	596.8207	592.8472	3.973504	19.03547	0.008965506	-0.06451011	0.01429401	0.9430638	0.8260957	1	0.01600956	77.31267	-0.1769735	0.01424767	1.798278
9853	1	595.8749	591.6009	4.273987	12.9015	0.01097127	0.001785749	0.01288103	0.9700123	0.8575549	1	0.01681198	63.17837	-0.2366761	0.01286945	7.715307
9854	0	597.5183	593.1517	4.366609	19.04644	0.008962775	-0.002916168	0.0131822	0.9430141	0.8260437	1	0.01537199	77.33623	0.003862918	0.01313939	-0.1150978
9855	1	594.3787	591.3043	3.074366	24.15696	0.007888378	-0.07527112	0.01672059	0.9196626	0.8029867	1	0.01624182	87.86942	0.2721593	0.01661267	-4.052481
9856	0	594.0771	591.4054	2.671786	15.38393	0.01002175	0.01427699	0.01248398	0.9593783	0.844176	1	0.01581843	69.16427	0.6849219	0.01246338	-15.8246
9857	1	597.6839	593.3342	4.349698	20.03315	0.008725842	-0.0318224	0.01323585	0.9385306	0.8214154	1	0.01519828	79.43614	-0.1034664	0.01318583	1.062055
9858	0	596.7875	593.7001	3.087433	14.47446	0.0103422	-0.02983218	0.01270588	0.9633332	0.8489578	1	0.01621152	67.02128	0.5953101	0.0126888	-16.45394
9859	1	598.3077	594.0988	4.208918	18.24854	0.009167416	-0.02928648	0.01343298	0.9466224	0.8298589	1	0.01569367	75.60987	-0.1978268	0.0133947	2.959685
9860	0	595.2473	593.3411	1.906187	22.17596	0.008263535	-0.05358277	0.01537307	0.9287413	0.8116704	1	0.01593963	83.88022	0.691421	0.01529501	-9.763501
