Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
1770	667.6269	663.2329	4.393981	0.5293358	0.05436032	-0.02172979	0.005043705	1	0.9712251	1	0.02341698	12.75098	-0.6595082	0.005043705	2.244351e+07
1771	667.7497	662.1121	5.63763	0.6681114	0.04838639	-0.01893689	0.004897176	0.9999998	0.9676725	1	0.02176955	14.32525	-0.266588	0.004897176	1291059
1772	668.3874	662.8991	5.488305	0.4421279	0.05948038	-0.0204649	0.005058382	1	0.9737021	1	0.02453057	11.65338	0.2870639	0.005058382	-5.560117e+07
1773	666.4862	663.5606	2.925662	0.768978	0.04510147	-0.01963198	0.005699177	0.9999995	0.965318	1	0.02267339	15.36862	0.8714024	0.005699177	-1625476
1774	668.0867	662.2381	5.848674	0.5970163	0.0511864	-0.01386864	0.004987125	0.9999999	0.9694409	1	0.02259526	13.54163	-0.01714859	0.004987125	41848.17
1775	669.0967	663.332	5.764767	0.4820424	0.0569646	-0.02344683	0.00565113	1	0.9725406	1	0.02537378	12.16803	-0.1911287	0.00565113	1.356558e+07
1776	669.5251	664.0392	5.485923	0.5542859	0.05312277	-0.02206858	0.005580622	1	0.9705548	1	0.02434987	13.04802	-0.3505942	0.005580622	7783784
1777	667.6392	662.9589	4.680374	0.6863363	0.04773965	-0.017297	0.006099381	0.9999998	0.9672346	1	0.02413223	14.51932	-0.5930821	0.006099381	2441091
1778	667.8036	662.4772	5.3264	0.6033973	0.05091503	-0.02671018	0.005506365	0.9999999	0.969278	1	0.02367939	13.6138	-0.4134988	0.005506365	4524916
1779	666.2077	662.3022	3.905521	0.6612212	0.04863784	-0.02649088	0.00546917	0.9999998	0.9678396	1	0.0230655	14.25119	-0.7614819	0.00546917	4152360
1780	669.584	663.9241	5.659883	0.6372764	0.04954316	-0.02023278	0.005800396	0.9999999	0.9684273	1	0.02397373	13.99077	-0.2642151	0.005800396	1840985
1781	668.9936	663.1562	5.837396	0.5677341	0.05248983	-0.01296036	0.005565366	0.9999999	0.9701997	1	0.02417127	13.20536	0.05892482	0.005565366	-1391215
1782	669.2405	663.7319	5.50859	0.564674	0.05263187	-0.01852258	0.005860467	1	0.9702802	1	0.02483736	13.16972	0.2825378	0.005860467	-6097140
1783	669.7964	664.0273	5.769098	0.5804017	0.05191386	-0.02020041	0.0052222	0.9999999	0.9698691	1	0.02328538	13.35187	-0.1887478	0.0052222	2713437
1784	668.5472	662.6996	5.847643	0.420211	0.06101182	-0.0182703	0.005696669	1	0.9743622	1	0.02636529	11.36087	0.02125957	0.005696669	-1.166061e+07
1785	665.4301	659.6076	5.822523	0.3310015	0.06874366	-0.02723322	0.005143673	1	0.9772457	1	0.02659304	10.08307	0.05176203	0.005143673	-2.758982e+08
1786	666.8405	661.3164	5.524071	0.4272713	0.06050563	-0.0210102	0.006121887	1	0.9741477	1	0.02721796	11.45591	0.265228	0.006121887	-7.18214e+07
1787	669.0149	663.3341	5.680822	0.7456293	0.04580218	-0.02212121	0.005543479	0.9999996	0.9658485	1	0.02253457	15.1335	0.2037086	0.005543479	-515396.9
1788	667.6025	661.7651	5.837486	0.7999224	0.04422051	-0.0122529	0.006144359	0.9999993	0.964627	1	0.02331123	15.67479	0.02264352	0.006144359	-48036.33
1789	669.9832	664.1215	5.861795	0.5658247	0.05257832	-0.01644887	0.005398784	0.9999999	0.9702499	1	0.02382683	13.18314	0.008280055	0.005398784	-492316.8
1790	669.2905	663.853	5.437512	0.4736469	0.05746724	-0.01956623	0.005337248	1	0.9727808	1	0.0247676	12.06161	-0.3681657	0.005337248	3.311738e+07
1791	669.4363	663.9887	5.447654	0.6938101	0.04748182	-0.0171487	0.005724021	0.9999997	0.9670566	1	0.02331467	14.59816	-0.3667443	0.005724021	1364890
1792	667.6305	662.1606	5.469836	0.6036045	0.05090629	-0.01052102	0.005385795	0.9999999	0.9692727	1	0.0234167	13.61614	0.3015356	0.005385795	-3640470
1793	666.0521	660.8839	5.168203	0.9816661	0.03991772	-0.02006738	0.006163288	0.9999971	0.9608141	1	0.02218217	17.3644	0.4060982	0.006163288	-148266.9
1794	668.1101	662.9629	5.14723	0.7595587	0.04538026	-0.01236551	0.005582701	0.9999995	0.965531	1	0.02250975	15.2742	0.4181302	0.005582701	-858533.8
1795	667.4012	662.0674	5.333716	0.5358848	0.05402714	-0.01662662	0.00485229	1	0.9710477	1	0.02289783	12.82961	0.3437488	0.00485229	-1.140046e+07
1796	668.8541	663.0243	5.829767	0.5860453	0.05166329	-0.02170309	0.006020661	0.9999999	0.969723	1	0.02494182	13.41663	0.05084078	0.006020661	-1077987
1797	666.6671	663.6387	3.028342	0.5431237	0.05366588	-0.01521898	0.005647679	1	0.9708528	1	0.02462063	12.91597	0.8541691	0.005647679	-2.450363e+07
1798	669.502	663.9879	5.514114	0.6119427	0.05055828	-0.02097129	0.005271483	0.9999999	0.9690612	1	0.02308753	13.70987	0.2840289	0.005271483	-3183557
1799	669.1383	663.2818	5.856453	0.470507	0.05765867	-0.01625521	0.005284155	1	0.9728712	1	0.02468511	12.02156	-0.05362497	0.005284155	3774199
1800	669.4007	663.7163	5.684349	0.7648893	0.04522186	-0.01719312	0.005635857	0.9999995	0.9654103	1	0.02257715	15.3277	-0.2545175	0.005635857	449925.4
1801	668.0737	662.2535	5.82019	0.4826409	0.05692927	-0.02267059	0.004911602	1	0.9725236	1	0.023648	12.17559	-0.1020707	0.004911602	6351386
1802	666.6246	661.019	5.605578	0.5021946	0.05580995	-0.02562662	0.006163076	1	0.9719725	1	0.02622827	12.41978	-0.2798512	0.006163076	1.421932e+07
1803	669.4593	663.7878	5.671515	0.4883193	0.0565973	-0.01802762	0.005603402	1	0.9723624	1	0.02518481	12.247	-0.2559616	0.005603402	1.711668e+07
1804	668.1496	662.7411	5.408447	0.6010867	0.05101279	-0.02608395	0.005434511	0.9999999	0.9693369	1	0.02354696	13.58771	-0.3831332	0.005434511	4309604
1805	669.4028	664.0458	5.356925	0.4957084	0.05617389	-0.01980902	0.005518879	1	0.9721541	1	0.02490048	12.33931	0.3457557	0.005518879	-2.296934e+07
1806	667.5214	663.4894	4.032042	0.6672507	0.04841759	-0.02047336	0.005175159	0.9999998	0.9676933	1	0.0223861	14.31602	0.6817029	0.005175159	-3697284
1807	668.5786	662.9176	5.661042	0.5723341	0.05227847	-0.01406057	0.005894783	0.9999999	0.9700793	1	0.0248262	13.25875	-0.2578236	0.005894783	4409415
1808	667.2458	661.5293	5.716493	0.4719766	0.05756883	-0.02817653	0.005387622	1	0.9728289	1	0.02490619	12.04032	-0.2281318	0.005387622	1.962304e+07
1809	667.2575	661.4215	5.836046	0.3760816	0.06449211	-0.02201492	0.00497297	1	0.9757457	1	0.02532656	10.74778	-0.003566513	0.00497297	-1.655377e+07
1810	667.8084	661.954	5.854403	0.4154227	0.06136243	-0.02495986	0.00575972	1	0.9745087	1	0.02658685	11.29595	-0.00902836	0.00575972	-5256851
1811	666.9008	661.6971	5.203691	0.3757876	0.06451734	-0.0196806	0.005782454	1	0.9757552	1	0.02731551	10.74358	-0.4481533	0.005782454	3.875818e+08
1812	669.2225	663.5989	5.623548	0.7417494	0.04592182	-0.0153321	0.005436979	0.9999996	0.9659375	1	0.02234618	15.09407	0.2341454	0.005436979	-591561.4
1813	668.6835	663.3183	5.365282	0.4446207	0.0593134	-0.01955489	0.005192803	1	0.973628	1	0.02481946	11.68618	-0.3937167	0.005192803	6.413242e+07
1814	668.9917	663.1561	5.835582	0.8139381	0.04383813	-0.01756537	0.005424702	0.9999992	0.9643185	1	0.02180866	15.81151	-0.1322662	0.005424702	139724.4
1815	668.0944	662.415	5.679395	0.8314518	0.04337396	-0.01634265	0.006097937	0.999999	0.9639366	1	0.02299964	15.98072	0.1910151	0.006097937	-217765.9
1816	669.1983	664.0862	5.112061	0.6569621	0.04879525	-0.0189102	0.005321177	0.9999998	0.9679434	1	0.02278807	14.20522	0.4285182	0.005321177	-2658201
1817	669.5953	663.7717	5.823645	0.7264602	0.04640254	-0.01539649	0.005638753	0.9999996	0.9662904	1	0.02287586	14.9377	-0.1408933	0.005638753	347005.5
1818	668.1426	662.3513	5.791306	0.4081745	0.06190485	-0.02326877	0.00511667	1	0.974732	1	0.0251693	11.19698	-0.1543961	0.00511667	5.145916e+07
1819	667.88	662.4181	5.461849	0.406695	0.06201736	-0.02031555	0.005063821	1	0.9747779	1	0.02506172	11.17666	0.2974491	0.005063821	-1.292685e+08
1820	667.6059	662.8826	4.723317	0.406695	0.06201736	-0.01876625	0.005410104	1	0.9747779	1	0.02590445	11.17666	0.5304244	0.005410104	-2.234139e+08
1821	669.3892	663.6616	5.727647	0.4533965	0.05873657	-0.01941427	0.005446504	1	0.973369	1	0.02529462	11.80095	0.1645768	0.005446504	-2.622634e+07
1822	668.1571	662.342	5.815105	0.6457362	0.04921756	-0.01704136	0.004915487	0.9999999	0.9682184	1	0.02199674	14.08333	-0.1204223	0.004915487	702962.1
1823	669.0405	663.2585	5.782084	0.6740357	0.04817328	-0.0220568	0.005917663	0.9999998	0.9675295	1	0.02387774	14.38862	-0.1746565	0.005917663	743148
1824	669.0181	663.2975	5.72064	0.6515795	0.04899638	-0.02417263	0.005643035	0.9999998	0.968075	1	0.02351545	14.14691	0.1758705	0.005643035	-1267387
1825	668.0037	663.8948	4.108874	0.6143787	0.05045795	-0.02105391	0.005782357	0.9999999	0.9689997	1	0.0241564	13.73713	-0.7208451	0.005782357	7073799
1826	667.7948	662.1111	5.683748	0.5225321	0.05471308	-0.02592861	0.005905589	1	0.9714107	1	0.02542097	12.66876	0.1901308	0.005905589	-8510689
1827	664.1592	658.3433	5.81588	0.318891	0.07003684	-0.02489808	0.006128495	1	0.9776659	1	0.02929916	9.896894	0.02768008	0.006128495	-2.776353e+08
1828	667.8358	662.0452	5.790553	0.4399035	0.05963057	-0.02628633	0.005236896	1	0.9737683	1	0.02499116	11.62402	-0.163396	0.005236896	2.600856e+07
1829	669.7432	664.004	5.739236	0.5319224	0.05422799	-0.02174122	0.005312502	1	0.9711549	1	0.0240036	12.78209	-0.2129662	0.005312502	6450519
1830	668.0773	662.996	5.081314	0.4190121	0.06109904	-0.02150566	0.005214514	1	0.9743988	1	0.02524289	11.34465	0.433323	0.005214514	-1.379597e+08
1831	666.6353	661.0136	5.621718	0.4427266	0.05944014	-0.02562308	0.004899	1	0.9736843	1	0.02413285	11.66126	-0.2702911	0.004899	4.367065e+07
1832	668.5493	664.1675	4.381773	0.6658113	0.0484699	-0.01737249	0.005655453	0.9999998	0.9677282	1	0.02341449	14.30057	0.6112597	0.005655453	-3365852
1833	669.4207	663.5594	5.861352	0.5306957	0.05429063	-0.02249118	0.005767748	1	0.9711882	1	0.02502537	12.76734	-0.04057621	0.005767748	622393.8
1834	667.353	661.5616	5.791407	0.7473122	0.04575058	-0.01271794	0.00624673	0.9999996	0.96581	1	0.0239078	15.15057	-0.1392208	0.00624673	283986.4
1835	669.7952	663.979	5.816177	0.5472807	0.05346168	-0.02014542	0.005201153	1	0.9707415	1	0.0235823	12.96531	-0.1392208	0.005201153	3144062
1836	668.7341	662.9914	5.742652	0.4585434	0.058406	-0.0218783	0.005810085	1	0.9732183	1	0.02605163	11.86774	0.1491642	0.005810085	-2.193582e+07
1837	669.202	663.8422	5.359765	0.575108	0.05215224	-0.02306103	0.005582004	0.9999999	0.9700068	1	0.0241294	13.29084	0.3462894	0.005582004	-6416941
1838	669.2674	663.6109	5.656487	0.6671899	0.04841979	-0.01458652	0.005773064	0.9999998	0.9676948	1	0.02364447	14.31537	-0.2659605	0.005773064	1324535
1839	667.7619	662.1347	5.62715	0.403628	0.06225254	-0.02494522	0.005600965	1	0.9748731	1	0.02640736	11.13444	-0.2790742	0.005600965	1.114524e+08
1840	666.4113	662.4291	3.982132	0.7307053	0.04626755	-0.01130714	0.005353534	0.9999996	0.9661921	1	0.02225735	14.98128	0.6918349	0.005353534	-1862118
1841	668.4374	663.633	4.804406	0.5323361	0.05420692	-0.02115694	0.005816227	1	0.9711437	1	0.02511094	12.78706	-0.5649644	0.005816227	1.82209e+07
1842	664.0028	659.2264	4.776415	0.4980379	0.05604237	-0.0286882	0.006243477	1	0.9720888	1	0.02645371	12.36827	-0.5649644	0.006243477	3.230834e+07
1843	670.1488	664.361	5.787773	0.6124902	0.05053568	-0.01931858	0.005564597	0.9999999	0.9690474	1	0.02371543	13.716	0.1225735	0.005564597	-1470392
1844	669.7264	663.9795	5.746859	0.4839018	0.05685505	-0.01950509	0.005407187	1	0.9724877	1	0.02479621	12.19148	-0.205939	0.005407187	1.456362e+07
1845	666.0337	661.3485	4.685198	1.006156	0.03942893	-0.01571069	0.00560131	0.9999966	0.9603283	1	0.02101683	17.57966	0.544663	0.00560131	-166758.3
1846	668.6681	663.6393	5.028871	0.7366481	0.04608055	-0.01508987	0.00569695	0.9999996	0.9660549	1	0.02291369	15.04208	0.4527791	0.00569695	-1167153
1847	667.119	661.282	5.837036	0.6166842	0.05036354	-0.02788541	0.005918359	0.9999999	0.9689416	1	0.02441596	13.76288	0.05182809	0.005918359	-781826.6
1848	668.9826	663.2318	5.750813	0.4531877	0.0587501	-0.01810391	0.00517279	1	0.9733752	1	0.02465368	11.79823	0.1415734	0.00517279	-2.28593e+07
1849	667.0103	663.4931	3.517219	0.5246177	0.05460422	-0.01625132	0.005167021	1	0.9713537	1	0.02375463	12.69402	0.7736421	0.005167021	-3.005022e+07
1850	668.7488	663.3499	5.398866	0.6422031	0.04935276	-0.02235759	0.005891087	0.9999999	0.9683055	1	0.02411396	14.04475	0.3289278	0.005891087	-2494136
1851	666.37	662.3163	4.053766	0.3974222	0.06273669	-0.02207113	0.005100721	1	0.975067	1	0.02529831	11.04851	-0.7284211	0.005100721	3.616315e+08
1852	669.4369	664.1218	5.315093	0.5204442	0.05482272	-0.01927884	0.005299243	1	0.9714678	1	0.02410472	12.64343	0.3604708	0.005299243	-1.549205e+07
1853	668.7538	663.1124	5.641352	0.6071162	0.05075885	-0.02525156	0.005528797	0.9999999	0.9691835	1	0.02369115	13.65569	0.223684	0.005528797	-2770402
1854	667.7573	663.0252	4.732114	0.4360788	0.0598915	-0.01759756	0.005617506	1	0.9738826	1	0.02593996	11.57338	-0.5828075	0.005617506	1.165414e+08
1855	668.5344	662.676	5.858459	0.7449925	0.04582176	-0.02399203	0.005436409	0.9999996	0.9658631	1	0.02232065	15.12703	0.04185817	0.005436409	-151228.9
1856	668.1914	663.3912	4.800233	0.7811364	0.04474909	-0.02013765	0.005510487	0.9999994	0.9650449	1	0.02220762	15.48964	0.5157612	0.005510487	-873475.6
1857	667.2903	663.8146	3.475665	0.6879303	0.0476843	-0.0167821	0.005297444	0.9999998	0.9671965	1	0.02247687	14.53617	0.7827182	0.005297444	-3330117
1858	667.1871	663.5589	3.628243	0.7854989	0.04462466	-0.01825235	0.005665222	0.9999994	0.9649474	1	0.02248593	15.53283	-0.8115109	0.005665222	1242534
1859	667.408	661.73	5.678024	0.9157821	0.04132868	-0.01164913	0.005831456	0.9999982	0.9621519	1	0.02195479	16.77158	-0.2550209	0.005831456	132925.7
1860	668.8607	663.4923	5.368352	0.6832487	0.04784739	-0.02140423	0.005865882	0.9999998	0.9673083	1	0.02369249	14.48662	0.3414023	0.005865882	-1592047
1861	668.5238	662.8655	5.658377	0.5374496	0.05394843	-0.0258704	0.005598098	1	0.9710054	1	0.02457676	12.84833	0.211986	0.005598098	-7337628
1862	668.5187	662.7299	5.788767	0.611945	0.05055818	-0.02185414	0.006093393	0.9999999	0.9690612	1	0.0248222	13.70989	0.1005567	0.006093393	-1277672
1863	669.7537	663.8966	5.857095	0.4994675	0.05596211	-0.02082393	0.005631267	1	0.9720487	1	0.02510528	12.38601	-0.06962751	0.005631267	2865733
1864	669.1776	663.7956	5.382005	0.4758937	0.05733142	-0.02176102	0.005400347	1	0.9727163	1	0.02488411	12.09018	-0.3904443	0.005400347	3.353731e+07
1865	669.0859	663.6223	5.463512	0.5698857	0.05239065	-0.0142691	0.005558491	0.9999999	0.9701433	1	0.0241335	13.23036	-0.3590381	0.005558491	6464191
1866	669.2792	663.7139	5.565286	0.6981542	0.04733387	-0.01985712	0.005292811	0.9999997	0.9669537	1	0.02238433	14.64379	-0.3166351	0.005292811	1105157
1867	668.68	662.835	5.845025	0.746785	0.04576673	-0.02067772	0.005188349	0.9999996	0.9658221	1	0.02179237	15.14522	-0.1087745	0.005188349	198791.9
1868	663.1859	663.876	-0.6900441	0.6223243	0.0501348	-0.01910902	0.00584986	0.9999999	0.9687999	1	0.02421907	13.82567	-1.367047	0.00584986	1.228836e+07
1869	669.4885	663.9155	5.573066	0.5117132	0.05528844	-0.01910902	0.005686716	1	0.9717082	1	0.02507627	12.53693	-0.3088037	0.005686716	1.371528e+07
1870	669.6286	663.8829	5.745622	0.7091266	0.04696624	-0.02057957	0.005607317	0.9999997	0.966695	1	0.02295015	14.75841	-0.2140179	0.005607317	640471.7
1871	668.375	663.1217	5.253348	0.5193496	0.05488046	-0.02278695	0.005877855	1	0.9714979	1	0.02539998	12.63013	-0.4338418	0.005877855	1.708155e+07
1872	665.3073	661.9053	3.402049	0.7001749	0.04726551	-0.01485588	0.006272459	0.9999997	0.9669059	1	0.0243504	14.66497	-0.8436279	0.006272459	3019525
1873	668.2857	662.4451	5.840558	0.756365	0.04547597	-0.0237486	0.005911643	0.9999995	0.9656036	1	0.02318783	15.24205	0.05431322	0.005911643	-160514.2
1874	668.815	663.0418	5.773147	0.5079273	0.05549411	-0.01740647	0.005925453	1	0.971813	1	0.02564479	12.49046	0.119946	0.005925453	-6944679
1875	668.7529	663.1314	5.621515	0.7344017	0.04615097	-0.01416044	0.005295495	0.9999996	0.9661066	1	0.02210847	15.01912	0.2335768	0.005295495	-632078.7
1876	666.9333	663.3667	3.566574	0.7458104	0.04579662	-0.01365359	0.005575679	0.9999996	0.9658444	1	0.02259855	15.13533	-0.8218794	0.005575679	1841286
1877	669.099	663.336	5.762978	0.5188604	0.05490633	-0.01461	0.005328708	1	0.9715113	1	0.02419007	12.62418	0.1375003	0.005328708	-6373484
1878	663.9548	660.8529	3.101899	0.8768945	0.04223515	-0.009403625	0.006065721	0.9999986	0.9629642	1	0.02263566	16.41162	-0.8952393	0.006065721	646441.4
1879	669.5738	664.0535	5.52027	0.6233563	0.05009328	-0.01817582	0.005777834	0.9999999	0.968774	1	0.02405954	13.83713	-0.3342936	0.005777834	2843869
1880	666.6738	661.3163	5.357539	0.9586668	0.04039372	-0.01760879	0.00616777	0.9999975	0.9612759	1	0.02232215	17.15978	-0.3951121	0.00616777	152920.4
1881	669.2255	664.2828	4.942772	0.5787647	0.05198722	-0.02090006	0.00549271	0.9999999	0.9699116	1	0.02389773	13.33303	0.4766293	0.00549271	-8199749
1882	667.7031	663.5293	4.173873	0.5422981	0.05370672	-0.02425362	0.005463425	1	0.9708749	1	0.02422489	12.90615	0.6541585	0.005463425	-1.937223e+07
1883	669.3793	663.6608	5.718439	0.6112235	0.05058801	-0.02150238	0.005849408	0.9999999	0.9690794	1	0.02432735	13.70181	0.1712908	0.005849408	-2031571
1884	669.5507	663.8296	5.721014	0.5200346	0.05484431	-0.02253891	0.005312695	1	0.9714791	1	0.02414005	12.63845	0.1712908	0.005312695	-7962122
1885	668.9669	663.2504	5.716502	0.5849318	0.05171244	-0.01769689	0.00600519	0.9999999	0.9697517	1	0.0249216	13.40388	-0.2195251	0.00600519	3046617
1886	668.4727	663.0478	5.424896	0.4582372	0.0584255	-0.01573057	0.005354211	1	0.9732273	1	0.0250129	11.86378	-0.3722812	0.005354211	4.601289e+07
1887	666.0194	660.1767	5.842767	0.3351845	0.06831337	-0.0258684	0.005112039	1	0.9771024	1	0.02642804	10.14658	-0.008652101	0.005112039	-5.240273e+07
1888	670.19	664.3293	5.860731	0.5802559	0.05192038	-0.01897729	0.005602176	0.9999999	0.9698729	1	0.02411917	13.35019	-0.07059299	0.005602176	832692.8
1889	669.0311	663.4424	5.588708	0.647009	0.04916913	-0.02171918	0.005899616	0.9999999	0.9681871	1	0.02408647	14.0972	-0.3004784	0.005899616	1866365
1890	668.8251	663.0874	5.737726	0.756549	0.04547044	-0.02270218	0.005530592	0.9999995	0.9655994	1	0.0224267	15.24391	0.1674222	0.005530592	-390251.6
1891	669.1811	663.4178	5.763288	0.5119898	0.05527351	-0.01986498	0.005870762	1	0.9717005	1	0.02547538	12.54031	-0.1866126	0.005870762	7856890
1892	668.5637	662.998	5.565713	0.5092345	0.05542284	-0.02396165	0.005810962	1	0.9717768	1	0.02537952	12.50653	0.2565403	0.005810962	-1.3863e+07
1893	668.1902	663.2749	4.915335	0.67691	0.04807089	-0.01932314	0.006019284	0.9999998	0.9674603	1	0.02405628	14.41927	0.4802159	0.006019284	-2354385
1894	665.8908	662.2745	3.61631	0.4522459	0.05881124	-0.01744988	0.005949466	1	0.9734029	1	0.02645356	11.78596	-0.8090797	0.005949466	1.155658e+08
1895	668.5313	662.8205	5.710786	0.5643285	0.05264797	-0.01248265	0.005679864	1	0.9702892	1	0.0244554	13.1657	0.1762971	0.005679864	-3842944
1896	667.4779	662.4921	4.985792	0.4323371	0.06015011	-0.0189443	0.005006501	1	0.9739949	1	0.02454146	11.52362	0.4577419	0.005006501	-1.06759e+08
1897	668.6785	663.382	5.296472	0.5774346	0.05204707	-0.01804182	0.005039754	0.9999999	0.9699462	1	0.02290434	13.3177	-0.418051	0.005039754	6719843
1898	667.8312	663.4405	4.390736	0.4505774	0.05892003	-0.0214912	0.005243315	1	0.973452	1	0.02485704	11.7642	0.6069814	0.005243315	-9.49939e+07
1899	666.9576	663.1619	3.795671	0.7536004	0.04555931	-0.02244673	0.005706068	0.9999995	0.9656665	1	0.02280195	15.21417	-0.7815748	0.005706068	1603093
1900	669.1593	663.5927	5.566618	0.5141917	0.05515503	-0.01530821	0.005452655	1	0.9716397	1	0.02452514	12.56725	0.2580859	0.005452655	-1.240317e+07
1901	668.4481	662.592	5.856095	0.7227292	0.04652216	-0.02398973	0.005899451	0.9999997	0.9663771	1	0.02342884	14.89929	-0.07489861	0.005899451	146252.4
1902	668.8997	664.0788	4.820884	0.6969838	0.04737359	-0.0168821	0.005521839	0.9999997	0.9669814	1	0.0228731	14.63151	0.5095136	0.005521839	-1985270
1903	669.4781	664.2565	5.221559	0.543708	0.05363704	-0.02068559	0.005423611	1	0.9708371	1	0.0241208	12.92292	0.3934278	0.005423611	-1.156465e+07
1904	668.035	663.939	4.095995	0.7319099	0.04622946	-0.01823328	0.005586252	0.9999996	0.9661642	1	0.02272661	14.99362	0.6706492	0.005586252	-1802277
1905	668.4788	662.7492	5.729616	0.8444067	0.04303996	-0.02069505	0.005769974	0.9999989	0.9636568	1	0.02228629	16.10474	-0.2251992	0.005769974	193020.8
1906	662.8031	657.2988	5.504304	1.351823	0.03401635	-0.01497608	0.006238141	0.999981	0.9540159	1	0.02060091	20.37688	0.2810503	0.006238141	-15615.23
1907	668.201	662.7314	5.469631	0.6062403	0.0507955	-0.01986231	0.006141972	0.9999999	0.9692057	1	0.02497937	13.64584	-0.3474642	0.006141972	3688847
1908	669.8414	663.9775	5.863944	0.5463717	0.05350613	-0.01692264	0.005663747	1	0.9707658	1	0.0246189	12.95454	-0.02887704	0.005663747	320160.9
1909	669.0233	663.1747	5.848567	0.4577073	0.05845932	-0.0169249	0.005220389	1	0.9732427	1	0.02470548	11.85692	0.01933943	0.005220389	-4730773
1910	668.66	662.8126	5.847463	0.4828696	0.05691578	-0.01680917	0.005029397	1	0.9725171	1	0.02392706	12.17847	-0.03860768	0.005029397	1736210
1911	668.9406	663.0931	5.847429	0.5438142	0.0536318	-0.01883108	0.006010332	1	0.9708343	1	0.02539074	12.92418	-0.0523993	0.006010332	935866.6
1912	668.2338	662.8264	5.407459	0.533815	0.05413177	-0.0253506	0.005227357	1	0.9711036	1	0.02378933	12.80481	-0.3806235	0.005227357	1.162131e+07
1913	667.9771	662.1582	5.818979	0.602482	0.05095369	-0.01684483	0.0048646	0.9999999	0.9693013	1	0.02226519	13.60347	-0.1035495	0.0048646	1026944
1914	666.6466	660.795	5.851565	0.4377801	0.05977501	-0.01164297	0.005358408	1	0.9738317	1	0.02531003	11.59594	-0.0610324	0.005358408	9811469
1915	666.4811	661.9178	4.563309	0.9524128	0.04052612	-0.01908135	0.005696137	0.9999976	0.9614024	1	0.02148685	17.10371	-0.6271481	0.005696137	256966.6
1916	669.1767	663.5327	5.644053	0.6643645	0.04852264	-0.02279392	0.005737253	0.9999998	0.9677633	1	0.02359604	14.28503	0.2210096	0.005737253	-1327581
1917	669.4166	663.7501	5.666557	0.5771487	0.05205996	-0.02092068	0.005152317	0.9999999	0.9699537	1	0.02316158	13.3144	-0.2582848	0.005152317	4003996
1918	669.3482	664.0451	5.303085	0.5481858	0.05341752	-0.01758674	0.005678334	1	0.9707173	1	0.02463017	12.97603	0.3648503	0.005678334	-9956328
1919	667.7254	663.0872	4.638211	0.6170227	0.05034972	-0.0170581	0.00501617	0.9999999	0.9689331	1	0.022475	13.76665	-0.6042844	0.00501617	5734108
1920	668.6506	662.8873	5.763228	0.5427428	0.05368471	-0.01320203	0.005269111	1	0.970863	1	0.02378532	12.91144	0.1363365	0.005269111	-4240180
1921	668.8852	663.0939	5.791378	0.6032961	0.0509193	-0.0139042	0.005873422	0.9999999	0.9692806	1	0.02445692	13.61266	-0.1617666	0.005873422	1732160
1922	662.8257	657.0615	5.76415	1.211035	0.03593928	-0.02452495	0.006307385	0.9999897	0.9564763	1	0.02129239	19.28662	0.1229342	0.006307385	-14382.63
1923	666.6688	660.8863	5.782434	0.6756537	0.04811557	-0.007615189	0.005568267	0.9999998	0.9674905	1	0.02314823	14.40588	0.1229342	0.005568267	-624143.3
1924	666.3765	662.2593	4.117122	0.5978745	0.05114965	-0.01063091	0.00561905	0.9999999	0.9694189	1	0.02397551	13.55136	0.664539	0.00561905	-8513749
1925	667.0168	661.1531	5.863741	0.8037385	0.04411541	-0.00821176	0.005648825	0.9999992	0.9645428	1	0.02232488	15.71213	0.006460651	0.005648825	-19529.9
1926	668.1733	662.3354	5.837849	0.4961313	0.05614995	-0.01467831	0.005036683	1	0.9721423	1	0.02378275	12.34457	0.02578041	0.005036683	-2522740
1927	667.7837	663.6802	4.103555	0.5623581	0.05274013	-0.02111944	0.005840409	1	0.9703412	1	0.02482031	13.14269	0.6666212	0.005840409	-1.44187e+07
1928	669.0221	663.1989	5.823203	0.598968	0.05110294	-0.01345998	0.005261514	0.9999999	0.969391	1	0.0231896	13.56374	0.07767007	0.005261514	-1132100
1929	668.4219	662.5974	5.82449	0.7612222	0.04533065	-0.02014172	0.006108679	0.9999995	0.9654933	1	0.0235334	15.29092	0.05961846	0.006108679	-156562.4
1930	668.9086	663.0426	5.866006	0.7472866	0.04575137	-0.01847454	0.005183933	0.9999996	0.9658106	1	0.02177944	15.15031	-0.001649502	0.005183933	-37780.01
1931	665.3044	662.6004	2.704026	0.4399453	0.05962774	-0.02472235	0.00521552	1	0.9737671	1	0.02493951	11.62458	-0.9567101	0.00521552	1.766303e+08
1932	670.2158	664.3739	5.841878	0.5925467	0.05137909	-0.01913344	0.005413032	0.9999999	0.9695555	1	0.0235846	13.49084	0.05882824	0.005413032	-1057889
1933	668.4799	662.8379	5.641999	0.4132995	0.06151984	-0.01880116	0.005603562	1	0.9745739	1	0.02625758	11.26705	0.2160519	0.005603562	-8.149248e+07
1934	668.4551	664.3146	4.140563	0.6254802	0.05000816	-0.01938046	0.005603562	0.9999999	0.9687209	1	0.02367378	13.86068	-0.7154925	0.005603562	6094291
