Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
5060	358.0976	354.1125	3.985102	9.985742	0.01249668	-0.02004395	0.01419171	0.9815845	0.8748723	1	0.01883344	55.46652	0.0141869	-1.088428
5061	355.5339	353.6624	1.871501	21.30481	0.008443617	-0.006344336	0.02219441	0.9327274	0.8155847	1	0.01935981	82.09126	0.02209397	-0.09430784
5062	358.1908	355.1761	3.014751	13.02967	0.01091593	-0.01047657	0.01775731	0.9694771	0.8568374	1	0.01968947	63.49866	0.01774076	-0.3432365
5063	354.4209	351.1441	3.276732	15.09236	0.01012145	-0.1064039	0.01636345	0.9606525	0.8456952	1	0.01820011	68.48296	0.01633812	-2.704209
5064	359.6678	356.1822	3.485563	11.26048	0.01175876	-0.0456503	0.01602796	0.9766857	0.8670471	1	0.01941489	58.9473	0.01601924	-1.958036
5065	357.7753	355.1907	2.58464	14.41504	0.01036414	-0.0444348	0.01941108	0.9635894	0.8492748	1	0.02005887	66.87938	0.01938534	-1.220382
5066	359.4815	355.8616	3.619928	10.35844	0.01226719	-0.03044598	0.0155452	0.9801828	0.8725383	1	0.01952925	56.50415	0.01553909	-1.536344
5067	358.2413	354.038	4.20328	7.795994	0.01415649	-0.04830271	0.01337036	0.9891666	0.8895187	1	0.01945649	48.9632	0.01336879	-4.458688
5068	359.2993	355.5903	3.709053	10.98968	0.01190495	-0.05428509	0.01517891	0.9777501	0.8686734	1	0.01901074	58.22346	0.0151714	-2.439786
5069	358.164	354.8475	3.316429	11.67914	0.0115426	-0.006841872	0.01661552	0.9750178	0.8645682	1	0.01958501	60.05121	0.01660515	-0.27387
5070	357.0933	354.7897	2.303579	20.49548	0.008620398	-0.01636975	0.02053853	0.9364234	0.8192788	1	0.01881756	80.40779	0.02045551	-0.2574808
5071	359.4129	355.6525	3.760431	10.88923	0.01196052	-0.04452086	0.01501877	0.9781418	0.8692813	1	0.01895428	57.95292	0.01501159	-2.036806
5072	359.5925	355.9742	3.618273	9.687688	0.01268947	-0.04549496	0.01553304	0.9826851	0.8767685	1	0.01985478	54.6238	0.01552839	-2.627507
5073	357.1107	353.1647	3.946021	8.880006	0.01325904	-0.008404563	0.01429521	0.9855672	0.8820514	1	0.01947001	52.27734	0.01429223	-0.582323
5074	358.5032	354.7109	3.792377	7.847345	0.01410987	-0.02765046	0.01490002	0.989004	0.8891541	1	0.02050548	49.12499	0.01489822	-2.514582
5075	359.5697	355.819	3.750667	9.827131	0.0125982	-0.03896057	0.01505903	0.9821725	0.875878	1	0.01947905	55.01954	0.01505425	-2.185423
5076	356.1108	352.2335	3.87733	7.838721	0.01411767	-0.004546289	0.01452596	0.9890313	0.8892152	1	0.02025205	49.09785	0.01452421	-0.4144796
5077	357.323	353.3875	3.93556	12.63832	0.01108745	-0.0528819	0.01436097	0.9711055	0.8590384	1	0.01784526	62.51637	0.01434898	-1.83017
5078	357.7449	354.1178	3.627097	11.09621	0.01184681	-0.004267529	0.01545693	0.9773327	0.8680314	1	0.01913716	58.50916	0.01544899	-0.1882685
5079	358.3433	355.2717	3.071539	16.84339	0.009560561	-0.05524799	0.01756687	0.9529259	0.8367518	1	0.01832753	72.50068	0.01752794	-1.17364
5080	359.3765	355.525	3.851583	8.765984	0.01334563	-0.04090798	0.01468176	0.9859612	0.8828153	1	0.01979582	51.93815	0.01467886	-2.91392
5081	355.4336	352.0907	3.342904	7.898812	0.0140636	-0.007886244	0.01650458	0.9888401	0.8887898	1	0.02154594	49.28662	0.01650252	-0.7066592
5082	356.7814	353.4274	3.354024	7.633017	0.01430753	-0.06202439	0.01643521	0.9896772	0.8906838	1	0.02168627	48.44633	0.01643346	-6.00849
5083	358.3364	354.7774	3.559086	14.23282	0.01043225	-0.05453893	0.01574638	0.9643736	0.8502504	1	0.01812568	66.44272	0.01572639	-1.530858
5084	356.0068	351.6087	4.398089	5.649339	0.0166375	-0.03409695	0.01266237	0.9950983	0.9059851	1	0.02052658	41.66173	0.01266206	-6.956177
5085	354.8071	351.3633	3.443792	6.087487	0.01602662	-0.03243438	0.01617371	0.9940413	0.9024027	1	0.02276883	43.24974	0.01617313	-5.443228
5086	358.1391	355.1893	2.94982	15.12942	0.01010863	-0.07115961	0.01792162	0.9604908	0.8455014	1	0.01903486	68.56985	0.01789364	-1.801092
5087	359.3065	355.4429	3.863537	10.21492	0.0123541	-0.04210131	0.01464219	0.9807258	0.8734323	1	0.01902058	56.10664	0.01463675	-2.184337
5088	358.8341	355.4181	3.415987	8.957521	0.0132011	-0.04191804	0.01628114	0.9852974	0.8815347	1	0.02073302	52.50676	0.01627762	-2.851066
5089	358.2605	355.4672	2.793316	13.74541	0.0106208	-0.02454411	0.01862662	0.9664574	0.8528876	1	0.01989119	65.26317	0.01860566	-0.7317292
5090	359.6716	356.1836	3.488038	11.29021	0.01174302	-0.04515818	0.01602011	0.9765681	0.8668697	1	0.01939714	59.0263	0.01601132	-1.927209
5091	357.6035	354.4764	3.127093	9.431344	0.01286242	-0.02826694	0.01735912	0.9836164	0.8784217	1	0.02113198	53.88934	0.01735446	-1.725314
5092	359.3369	355.7804	3.556519	9.321156	0.0129389	-0.05068573	0.01574415	0.9840121	0.8791388	1	0.02018475	53.57078	0.01574013	-3.170248
5093	357.6344	354.914	2.720391	17.29581	0.009429034	-0.004680667	0.01886965	0.9509046	0.8345068	1	0.01886386	73.512	0.01882417	-0.09533825
5094	358.5391	355.1496	3.389526	15.44329	0.01000179	-0.03733065	0.01642036	0.9591182	0.8438682	1	0.01812363	69.30234	0.01639291	-0.9131365
5095	358.9949	355.3043	3.690568	8.190083	0.0138099	-0.05055774	0.01524738	0.9878974	0.8867493	1	0.02052144	50.19203	0.01524515	-4.17743
5096	358.6075	355.0109	3.596547	13.9287	0.01054878	-0.04325254	0.01563918	0.9656762	0.8518911	1	0.01816449	65.70875	0.01562076	-1.260134
5097	359.2579	356.1513	3.106621	12.69455	0.01106233	-0.04282096	0.01744317	0.9708726	0.8587202	1	0.01964496	62.65831	0.01742837	-1.470125
5098	359.0181	355.1723	3.84588	8.217031	0.01378711	-0.03311735	0.01470694	0.9878089	0.8865623	1	0.02013784	50.27502	0.01470476	-2.716519
5099	359.4546	355.7699	3.684648	10.56092	0.01214754	-0.03102126	0.01530858	0.9794102	0.8712869	1	0.01928531	57.06071	0.01530209	-1.506634
5100	358.07	354.5847	3.485313	13.29052	0.01080571	-0.007519181	0.01600432	0.9683825	0.8553869	1	0.01859774	64.14639	0.01598832	-0.2378171
5101	358.7596	355.6247	3.134828	11.38252	0.01169455	-0.05918004	0.01727765	0.9762022	0.8663202	1	0.02010246	59.27095	0.01726787	-2.486788
5102	358.5758	354.9277	3.648068	12.59324	0.0111077	-0.06138709	0.01537959	0.9712919	0.8592939	1	0.01848415	62.40238	0.01536691	-2.138323
5103	357.5968	354.0083	3.588569	12.70167	0.01105916	-0.07720812	0.01549836	0.970843	0.85868	1	0.0185148	62.67627	0.01548518	-2.648017
5104	359.2309	355.6786	3.552254	12.96758	0.01094264	-0.04342529	0.01579619	0.9697366	0.8571845	1	0.01859312	63.34368	0.01578173	-1.43491
5105	358.6319	355.5264	3.105514	16.56649	0.009643572	-0.04342529	0.01747332	0.9541586	0.8381384	1	0.01835784	71.8766	0.0174366	-0.9472941
5106	358.1683	355.2938	2.874438	12.20506	0.01128658	-0.05589391	0.01826769	0.9728873	0.8615115	1	0.02030664	61.4134	0.01825426	-2.061543
5107	357.103	353.5297	3.573261	12.37629	0.01120667	-0.0838225	0.01549826	0.9721859	0.8605294	1	0.01863781	61.85131	0.01548627	-3.013668
5108	358.41	354.9576	3.452432	12.22066	0.01127923	-0.07293217	0.0160279	0.9728236	0.8614218	1	0.01901486	61.4534	0.01601607	-2.683658
5109	358.2614	355.3261	2.935305	17.81767	0.00928327	-0.04960527	0.01810459	0.948563	0.831948	1	0.01833411	74.66628	0.01805669	-0.9643882
5110	358.8712	355.2738	3.597431	8.725335	0.0133769	-0.05848049	0.01556129	0.9861008	0.8830889	1	0.02040401	51.81672	0.01555828	-4.207482
5111	358.678	354.7933	3.884679	7.531639	0.01440392	-0.03464633	0.01456123	0.9899904	0.8914147	1	0.02048115	48.12212	0.01455977	-3.461317
5112	357.8789	353.9785	3.900343	8.927588	0.01322339	-0.07193052	0.01437501	0.9854018	0.881734	1	0.01949801	52.41828	0.01437194	-4.927346
5113	359.0211	355.857	3.164144	13.29528	0.01080373	-0.02152815	0.01723359	0.9683625	0.8553605	1	0.019297	64.15816	0.01721634	-0.6804619
5114	358.6895	355.4425	3.246967	15.87095	0.009861123	-0.04265608	0.01694373	0.9572381	0.841666	1	0.01828027	70.29089	0.01691275	-0.9975255
5115	359.0387	355.3864	3.6523	8.259789	0.01375117	-0.04451339	0.01540408	0.987668	0.8862662	1	0.02058272	50.40642	0.01540174	-3.609595
5116	359.0191	355.2969	3.722188	9.157733	0.01305484	-0.02538535	0.01516097	0.9845937	0.8802099	1	0.01989593	53.09505	0.01515737	-1.647724
5117	358.2873	355.2581	3.029241	17.21145	0.009453185	-0.05410775	0.01773229	0.9512822	0.8349235	1	0.01830992	73.3242	0.01769021	-1.110636
5118	359.3746	356.0907	3.283873	11.25083	0.01176388	-0.03503343	0.01678721	0.9767238	0.8671048	1	0.01987374	58.92164	0.01677812	-1.505119
5119	358.565	355.3105	3.254494	14.331	0.0103954	-0.06597602	0.01681567	0.9639514	0.849724	1	0.01869789	66.67828	0.01679382	-1.830198
5120	359.3795	355.7286	3.650912	10.7408	0.01204404	-0.02805511	0.01543202	0.9787176	0.8701845	1	0.01928024	57.55107	0.01542503	-1.318232
5121	359.0123	355.0948	3.91748	8.688142	0.01340571	-0.05561371	0.0143992	0.9862282	0.8833397	1	0.01964848	51.70538	0.01439647	-4.038237
5122	359.5914	356.2442	3.347179	12.28647	0.01124839	-0.04028108	0.01655359	0.9725543	0.8610438	1	0.01929773	61.62193	0.01654112	-1.467665
5123	359.15	355.6208	3.529144	10.48592	0.01219147	-0.0622427	0.01580189	0.9796973	0.8717491	1	0.01962897	56.85512	0.01579538	-3.065736
5124	358.9409	355.101	3.839809	7.777352	0.01417353	-0.04898723	0.01470296	0.9892255	0.8896514	1	0.02041533	48.90434	0.01470126	-4.546569
5125	359.3243	355.9251	3.399241	10.27008	0.01232049	-0.05236336	0.01632181	0.9805176	0.873088	1	0.02005456	56.25973	0.01631562	-2.687723
5126	357.9246	355.3174	2.607173	14.97176	0.0101635	-0.02868352	0.01934246	0.9611778	0.8463273	1	0.01982862	68.19962	0.0193133	-0.738844
5127	358.1955	355.1691	3.026446	16.19499	0.009758108	-0.06609755	0.01767591	0.9558066	0.8400145	1	0.01857328	71.03295	0.01764139	-1.495642
5128	358.9645	355.4032	3.561262	8.856591	0.01327668	-0.03125137	0.01575431	0.9856484	0.8822079	1	0.02045312	52.20785	0.01575106	-2.177548
5129	359.2966	355.8595	3.437157	13.03887	0.01091199	-0.02945182	0.01623102	0.9694386	0.856786	1	0.01882088	63.52162	0.01621586	-0.9636929
5130	359.4474	355.6067	3.84072	9.673484	0.01269888	-0.04041876	0.01472617	0.9827371	0.8768596	1	0.01933938	54.58334	0.01472178	-2.341366
5131	357.9694	354.8621	3.107309	13.29234	0.01080495	-0.0778824	0.01727315	0.9683748	0.8553768	1	0.01932022	64.15089	0.01725587	-2.462672
5132	355.8823	352.8764	3.005868	12.82486	0.01100475	0.0160395	0.01762978	0.9703314	0.8579854	1	0.01969829	62.98621	0.01761426	0.5406224
5133	357.4915	354.4756	3.015902	19.19738	0.008925422	-0.0213601	0.01783347	0.9423296	0.8253294	1	0.01784215	77.65988	0.01777416	-0.3703822
5134	356.9427	354.1087	2.833975	10.56353	0.01214602	-0.02959409	0.01845948	0.9794002	0.8712708	1	0.02117589	57.06784	0.01845165	-1.436623
5135	358.8116	354.7925	4.019019	9.807325	0.01261105	-0.04240185	0.01406951	0.9822456	0.8760041	1	0.0188378	54.96348	0.01406508	-2.388244
5136	355.5889	351.8766	3.71236	12.46369	0.0111665	-0.09075489	0.01492282	0.9718264	0.8600305	1	0.01825572	62.07383	0.01491097	-3.221275
5137	356.6181	353.3551	3.263009	14.59647	0.01029755	0.01156192	0.01672189	0.9628061	0.8483088	1	0.01855772	67.31189	0.01669876	0.310855
5138	357.9801	355.1068	2.873323	14.64675	0.0102793	-0.07244639	0.01819539	0.9625886	0.848042	1	0.01934094	67.43135	0.01816992	-1.936477
5139	359.0125	355.1931	3.819429	9.158272	0.01305445	-0.02620568	0.01480517	0.9845918	0.8802064	1	0.01966079	53.09662	0.01480165	-1.70076
5140	358.2656	354.8572	3.408399	8.773123	0.01334016	-0.06096744	0.01624512	0.9859366	0.8827674	1	0.02081886	51.95945	0.01624191	-4.335191
5141	359.3812	356.0294	3.351839	13.53708	0.01070437	-0.0419709	0.01654094	0.9673415	0.8540275	1	0.01881809	64.75369	0.0165233	-1.285145
5142	359.0105	355.8415	3.168925	12.6489	0.01108271	-0.06048872	0.01715179	0.9710617	0.8589785	1	0.01949812	62.5431	0.01713742	-2.090264
5143	358.8116	355.411	3.400624	11.92199	0.01142233	-0.06810626	0.01624894	0.9740387	0.8631491	1	0.01926659	60.6835	0.01623799	-2.623377
5144	357.7923	353.6231	4.169134	8.465243	0.01358224	-0.02523794	0.01351757	0.9869838	0.8848536	1	0.01916241	51.03335	0.01351528	-1.938968
5145	358.373	355.5054	2.867636	15.55726	0.009963758	-0.06292415	0.01828258	0.9586182	0.8432788	1	0.01908734	69.56684	0.01825128	-1.520577
5146	359.0309	355.9929	3.037998	13.07535	0.0108964	-0.03048228	0.01771081	0.9692859	0.8565824	1	0.01964607	63.61249	0.0176941	-0.9924531
5147	359.1953	355.8114	3.383889	11.05571	0.01186882	-0.02432013	0.01641247	0.9774916	0.8682752	1	0.01973812	58.40068	0.01640416	-1.080493
5148	357.2948	354.9673	2.327489	20.14991	0.008698891	-0.04883655	0.02043875	0.9379987	0.820874	1	0.01885706	79.68225	0.02036018	-0.78767
5149	356.3757	353.303	3.072673	11.57019	0.01159775	0.006890428	0.01744271	0.9754543	0.8652093	1	0.02011448	59.76566	0.0174322	0.2807189
5150	359.0312	355.5905	3.440668	11.4438	0.01166268	-0.01890266	0.01619539	0.9759586	0.8659565	1	0.01943614	59.4329	0.01618603	-0.7862538
5151	359.3852	355.713	3.672129	9.227145	0.01300523	-0.05267351	0.01531246	0.9843474	0.8797539	1	0.01995705	53.29759	0.01530871	-3.365167
5152	359.4516	356.1619	3.289637	12.06949	0.01135102	-0.03243808	0.01677093	0.9734401	0.8622936	1	0.01951241	61.06477	0.0167591	-1.221317
5153	359.159	355.7264	3.432671	9.465724	0.01283882	-0.04870881	0.0162065	0.9834923	0.8781987	1	0.02039963	53.98838	0.01620208	-2.950675
5154	358.6501	355.0963	3.553875	8.100452	0.01388653	-0.04422692	0.01576554	0.9881902	0.8873734	1	0.02092504	49.91508	0.01576334	-3.744945
5155	359.3277	355.6302	3.697496	8.885539	0.01325488	-0.03558631	0.01525307	0.985548	0.8820144	1	0.02010859	52.29375	0.01524989	-2.462375
5156	358.9115	355.3531	3.558408	8.73992	0.01336566	-0.03196058	0.01576434	0.9860508	0.8829907	1	0.02052807	51.86032	0.01576127	-2.291209
5157	358.3645	355.1642	3.200307	11.84956	0.01145783	-0.07230806	0.01696123	0.9743316	0.8635709	1	0.01971491	60.49552	0.01695005	-2.817004
5158	359.0384	355.7613	3.27719	11.82501	0.01146993	-0.06242087	0.01673649	0.9744307	0.8637142	1	0.0195942	60.43169	0.01672555	-2.441242
5159	356.9897	353.0379	3.951756	11.71698	0.01152362	-0.0127831	0.01430255	0.9748658	0.8643462	1	0.01815583	60.15012	0.01429351	-0.5085938
5160	359.4606	356.0941	3.366524	11.7312	0.01151651	-0.05343859	0.01644581	0.9748086	0.8642629	1	0.0194627	60.18725	0.01643537	-2.121303
5161	358.2975	354.737	3.560487	8.792587	0.01332528	-0.06753668	0.01564953	0.9858696	0.8826367	1	0.02042226	52.01747	0.0156464	-4.779519
5162	359.4879	356.1718	3.316073	11.62864	0.01156807	-0.03444638	0.01667036	0.9752204	0.8648651	1	0.01963894	59.91899	0.01666012	-1.390109
5163	359.2035	355.9537	3.249853	13.87668	0.01056908	-0.05243323	0.01689307	0.9658982	0.8521733	1	0.01889679	65.58254	0.01687343	-1.537552
5164	358.7106	354.6804	4.030151	7.407406	0.01452471	-0.04363212	0.01401621	0.9903695	0.8923169	1	0.02017827	47.72194	0.01401491	-4.530625
5165	357.4468	354.7379	2.708873	20.12911	0.008703675	-0.05689743	0.01895417	0.9380935	0.8209703	1	0.0181643	79.63845	0.01888153	-0.9190861
5166	356.0612	353.3425	2.718652	23.85696	0.007942397	-0.03347705	0.01901998	0.9210379	0.8042835	1	0.01738184	87.27179	0.01890139	-0.4239634
5167	358.4001	354.5542	3.845915	11.20947	0.0117859	-0.02074706	0.01470913	0.9768871	0.8673521	1	0.01862044	58.81154	0.01470127	-0.8976395
5168	358.5697	355.315	3.254752	9.555831	0.01277758	-0.05006967	0.0168597	0.983166	0.8776163	1	0.02075698	54.24715	0.01685493	-2.974311
5169	357.9045	355.0024	2.902098	17.4633	0.009381579	-0.06562045	0.01815456	0.9501542	0.8336821	1	0.01845635	73.88385	0.01810945	-1.31647
5170	359.1012	355.4799	3.621281	8.460499	0.01358607	-0.04492785	0.01551795	0.9869998	0.884886	1	0.02053426	51.01895	0.01551532	-3.455925
5171	356.7368	353.9126	2.82424	12.20856	0.01128493	-0.003401045	0.01843427	0.9728731	0.8614914	1	0.02039752	61.42237	0.01842071	-0.1253752
5172	357.6956	353.5382	4.157355	6.917569	0.01503199	-0.05852397	0.01349824	0.9918111	0.8959481	1	0.02014474	46.11148	0.01349733	-7.146732
5173	357.2243	352.8805	4.343725	8.091325	0.0138944	-0.05019022	0.01284751	0.9882199	0.8874371	1	0.01889489	49.8868	0.01284573	-4.2606
5174	359.0896	355.7094	3.380145	10.86128	0.01197612	-0.06180871	0.01635457	0.9782506	0.869451	1	0.01979214	57.87743	0.01634684	-2.841852
5175	359.6284	356.2429	3.385499	11.83244	0.01146626	-0.03970239	0.01641049	0.9744007	0.8636708	1	0.01939932	60.45102	0.01639973	-1.550917
5176	359.0006	355.4105	3.590052	10.87354	0.01196927	-0.01938104	0.01564396	0.9782029	0.8693765	1	0.01935184	57.91056	0.01563653	-0.8891557
5177	358.8925	355.2233	3.669112	11.66734	0.01154854	-0.06123541	0.01529834	0.9750652	0.8646375	1	0.01879752	60.02035	0.01528883	-2.455817
5178	357.6165	354.4959	3.120556	9.273224	0.01297259	-0.03434261	0.01738343	0.9841833	0.8794521	1	0.02123715	53.43165	0.01737908	-2.171289
5179	358.5107	355.2004	3.310231	9.625195	0.01273101	-0.06058514	0.01661295	0.9829135	0.8771696	1	0.02056694	54.44559	0.0166081	-3.545788
5180	358.4112	355.2176	3.19361	9.709436	0.01267511	-0.03779372	0.01711194	0.9826055	0.8766293	1	0.02082766	54.68569	0.01710676	-2.172734
5181	358.1977	355.5288	2.668955	17.35878	0.009411117	-0.02469435	0.01912545	0.9506226	0.8341964	1	0.01897324	73.65196	0.01907882	-0.5001149
5182	357.3755	354.9636	2.411873	20.41608	0.008638269	-0.02045506	0.02013125	0.9367856	0.8196444	1	0.01864935	80.24144	0.02005081	-0.3235821
5183	358.0184	355.179	2.839409	13.44668	0.01074121	-0.06701027	0.01834984	0.9677239	0.8545247	1	0.01985444	64.53157	0.01833072	-2.076157
5184	357.3218	354.1424	3.179394	9.379537	0.01289821	-0.0185648	0.01715043	0.9838028	0.8787584	1	0.02103378	53.73978	0.01714593	-1.14617
5185	358.348	355.2627	3.085318	17.39106	0.009401966	-0.04053011	0.0175606	0.950478	0.8340374	1	0.01817163	73.72364	0.01751753	-0.8184263
5186	357.715	354.4593	3.255625	16.72047	0.00959717	-0.01277704	0.01689621	0.9534736	0.8373661	1	0.01800865	72.22412	0.01685963	-0.274619
5187	358.9632	355.8325	3.130701	14.26458	0.01042029	-0.02201596	0.01736494	0.9642372	0.85008	1	0.01902355	66.51898	0.01734273	-0.6156099
5188	359.3067	355.5732	3.733542	8.631772	0.01344971	-0.04903732	0.0150962	0.9864206	0.8837207	1	0.02015141	51.53621	0.01509342	-3.611152
5189	356.8704	353.0797	3.790714	6.174247	0.0159134	-0.03452386	0.01489936	0.9938217	0.9017086	1	0.02177611	43.55745	0.0148988	-5.587958
5190	357.9529	354.5056	3.447317	7.942116	0.01402501	-0.05365938	0.01612965	0.9887016	0.8884841	1	0.02127056	49.42223	0.01612759	-4.749287
5191	359.4491	355.6577	3.791441	10.15586	0.01239039	-0.03626829	0.01491346	0.9809481	0.873802	1	0.01922413	55.94231	0.01490805	-1.903657
5192	358.3831	354.2077	4.1754	8.258534	0.01375222	-0.03883676	0.01349361	0.9876722	0.8862748	1	0.01926485	50.40257	0.01349156	-3.150335
5193	359.4273	355.9164	3.510899	12.40038	0.01119555	-0.04914918	0.01593135	0.9720869	0.8603917	1	0.01888705	61.91272	0.01591894	-1.760792
5194	358.6194	355.3611	3.258332	14.35838	0.01038518	-0.01449282	0.01687418	0.9638336	0.8495775	1	0.01872119	66.74385	0.01685211	-0.4007259
5195	358.3318	355.1044	3.227405	13.81827	0.01059201	-0.07243455	0.01687145	0.9661472	0.8524908	1	0.01890516	65.4406	0.01685211	-2.139693
5196	359.0818	355.261	3.820793	10.10054	0.01242466	-0.02687406	0.01480484	0.9811557	0.8741491	1	0.01918047	55.788	0.01479958	-1.42611
5197	357.8113	353.9088	3.90246	8.038751	0.01394001	-0.01718024	0.0144801	0.9883904	0.887805	1	0.02009242	49.72358	0.01447815	-1.479832
5198	358.7052	354.6514	4.053725	7.800692	0.01415221	-0.03583434	0.01394161	0.9891518	0.8894853	1	0.01986477	48.97802	0.01393997	-3.303242
5199	359.3304	355.6957	3.634664	9.255182	0.01298534	-0.05386697	0.0154458	0.9842476	0.8795702	1	0.02002843	53.3792	0.01544197	-3.419611
5200	359.5617	356.1382	3.423511	11.60097	0.01158209	-0.05073745	0.01624421	0.9753312	0.8650279	1	0.01939804	59.84646	0.01623433	-2.056744
5201	358.7389	355.8552	2.883711	14.05267	0.01050084	-0.03012841	0.01829383	0.9651462	0.8512204	1	0.01960105	66.00875	0.01827161	-0.8644223
5202	354.3304	352.1151	2.215306	13.08547	0.01089209	-0.06993704	0.02069937	0.9692435	0.856526	1	0.02123485	63.63768	0.02067979	-2.273898
5203	358.3515	354.5033	3.848226	11.71565	0.01152429	-0.05751967	0.01465859	0.9748711	0.864354	1	0.01838096	60.14664	0.01464933	-2.288989
5204	358.1796	355.2522	2.927316	11.80007	0.01148226	-0.02720024	0.01811484	0.9745313	0.8638599	1	0.02039604	60.36678	0.01810309	-1.067987
5205	357.9983	355.3483	2.649969	14.14769	0.01046451	-0.03909296	0.01917072	0.964739	0.8507081	1	0.02003058	66.23793	0.01914689	-1.108676
5206	359.4509	355.9295	3.521417	12.54961	0.01112741	-0.04101491	0.01591156	0.9714722	0.8595416	1	0.01881778	62.29189	0.01589861	-1.437716
5207	356.2667	352.9099	3.356798	14.43387	0.01035717	-0.09135354	0.01623565	0.9635083	0.8491743	1	0.01833878	66.92437	0.01621403	-2.503404
5208	357.395	354.9478	2.447219	15.59683	0.009950648	-0.05107108	0.01992513	0.9584445	0.8430746	1	0.01991321	69.65849	0.01989072	-1.228984
5209	358.3441	354.4725	3.871526	9.428435	0.01286442	-0.01738078	0.01459992	0.9836268	0.8784406	1	0.01938141	53.88095	0.01459601	-1.061541
5210	358.3566	355.6495	2.707071	15.02237	0.0101458	-0.04723443	0.01894559	0.9609575	0.8460618	1	0.01960705	68.31863	0.01891671	-1.209821
5211	355.6157	353.7382	1.87741	23.24477	0.008055609	-0.06562943	0.02215821	0.9238443	0.8069495	1	0.01889433	86.04529	0.0220297	-0.8617793
5212	356.1374	353.6566	2.480788	14.29131	0.01041025	-0.08026454	0.01961335	0.9641222	0.8499366	1	0.02020792	66.58313	0.01958811	-2.237165
5213	358.3645	355.596	2.768525	15.14491	0.01010328	-0.05712002	0.01868006	0.9604233	0.8454204	1	0.01942832	68.60614	0.0186508	-1.443272
5214	357.1571	354.361	2.796092	19.08534	0.008953108	-0.0009047902	0.01858283	0.9428377	0.8258594	1	0.01824139	77.41973	0.01852211	-0.01582844
5215	359.2728	355.7456	3.527159	11.71047	0.01152688	-0.05854577	0.01583297	0.974892	0.8643844	1	0.01910522	60.13311	0.01582299	-2.331754
5216	359.1422	355.3805	3.76173	11.66347	0.01155049	-0.04273974	0.01502117	0.9750807	0.8646603	1	0.01862804	60.01021	0.01501185	-1.715126
5217	356.1572	351.6728	4.484335	7.645867	0.01429545	-0.03852282	0.01234809	0.9896373	0.8905915	1	0.01878943	48.48727	0.01234676	-3.717438
5218	358.412	354.2796	4.13242	8.08721	0.01389796	-0.0331018	0.01365485	0.9882333	0.8874659	1	0.01948202	49.87404	0.01365296	-2.813174
5219	359.5649	356.2159	3.348943	12.5682	0.011119	-0.03916226	0.0165501	0.9713954	0.859436	1	0.0191844	62.33898	0.01653656	-1.36909
5220	359.2261	355.9287	3.297359	14.08943	0.01048674	-0.0471157	0.01673478	0.9649888	0.851022	1	0.01873463	66.09749	0.01671426	-1.345731
5221	357.6435	354.0235	3.619998	15.09895	0.01011917	-0.02949425	0.01557053	0.9606237	0.8456607	1	0.01775167	68.49843	0.01554639	-0.7490362
5222	359.6397	356.0487	3.59105	11.06751	0.0118624	-0.03713458	0.0156526	0.9774454	0.8682041	1	0.01927056	58.4323	0.01564463	-1.646428
5223	357.0495	353.6147	3.434815	17.03629	0.009503874	-0.01991093	0.01625506	0.9520652	0.8357915	1	0.0175776	72.93312	0.01621771	-0.4153751
5224	357.7707	355.1849	2.585716	19.88202	0.008761053	-0.02924726	0.01947213	0.9392185	0.8221182	1	0.0184714	79.11688	0.01940019	-0.4811871
5225	355.9478	353.7548	2.19299	16.12036	0.009781572	-0.01381494	0.02090897	0.9561368	0.8403936	1	0.02022487	70.86256	0.02086874	-0.314955
5226	357.9734	355.3583	2.615088	18.70727	0.009048255	-0.04867877	0.01932363	0.94455	0.8276572	1	0.01870001	76.60562	0.01926421	-0.8778866
5227	358.8616	355.2568	3.604733	10.92026	0.01194327	-0.06655247	0.01550234	0.978021	0.8690932	1	0.01924311	58.03662	0.01549485	-3.028
5228	359.1508	355.3112	3.839601	8.72536	0.01337688	-0.05505755	0.01468715	0.9861007	0.8830887	1	0.01982263	51.81679	0.01468431	-3.961188
5229	359.2666	355.8264	3.44023	9.601663	0.01274675	-0.04666728	0.01618472	0.9829993	0.877321	1	0.02031268	54.37835	0.01618004	-2.745014
5230	358.6198	355.0547	3.565178	8.541871	0.01352078	-0.02797277	0.0157372	0.9867256	0.884331	1	0.02062907	51.26531	0.01573443	-2.107272
5231	356.8243	354.377	2.447278	14.42627	0.01035998	-0.02090824	0.01993657	0.9635411	0.8492148	1	0.0203245	66.9062	0.01991007	-0.5734736
5232	350.7901	348.904	1.886073	32.61972	0.0066625	0.05600753	0.02171019	0.8811233	0.7685394	1	0.01700848	104.0371	0.02140339	0.4711395
5233	355.3135	352.9254	2.388057	25.64079	0.007634193	0.003011255	0.02020222	0.9128626	0.7966604	1	0.0175629	90.79508	0.02004883	0.03455757
5234	359.2767	355.6648	3.611991	9.396402	0.01288653	-0.03045691	0.01557008	0.9837421	0.8786487	1	0.02003219	53.78851	0.01556597	-1.873365
5235	359.5975	356.2079	3.389621	11.60609	0.0115795	-0.04753059	0.01637859	0.9753107	0.8649978	1	0.01947592	59.85988	0.01636861	-1.925149
