Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
4990	596.628	593.1818	3.446247	29.90002	0.007004272	-0.0252161	0.01668246	0.893426	0.7792141	1	0.01528715	98.96063	-0.1327358	0.01649298	0.8761378
4991	595.2938	593.2925	2.001316	25.45155	0.007665469	0.001091733	0.01525072	0.9137294	0.7974593	1	0.01529078	90.42463	-0.7353175	0.01513721	7.800726
4992	597.1624	594.1309	3.031533	21.04949	0.008498357	-0.03324319	0.0146935	0.9338942	0.8167439	1	0.0158032	81.5625	0.4837801	0.01462929	-7.337374
4993	596.0516	592.9706	3.080947	17.39961	0.009399548	-0.04392689	0.01258675	0.9504397	0.8339953	1	0.01538244	73.74261	0.6032594	0.01255583	-12.45531
4994	597.582	593.8532	3.728772	17.547	0.009358104	-0.00812969	0.01376688	0.9497788	0.8332712	1	0.01605191	74.06919	0.3384344	0.01373216	-6.562316
4995	596.3306	592.4013	3.929331	12.91369	0.01096597	-0.02200365	0.01332637	0.9699614	0.8574865	1	0.017096	63.20891	0.3059368	0.01331435	-10.61137
4996	596.597	592.2182	4.378854	12.61033	0.01110001	-0.04141632	0.01160104	0.9712213	0.859197	1	0.01604816	62.44561	0.3059368	0.01159143	-11.76386
4997	597.0452	592.5598	4.485421	12.21798	0.01128049	-0.01714465	0.012242	0.9728346	0.8614372	1	0.01661901	61.44653	-0.2183254	0.01223296	7.187434
4998	595.6226	592.3181	3.304575	22.03173	0.008292662	-0.05334699	0.01633	0.9294017	0.8123142	1	0.01645717	83.58561	-0.2786904	0.01624861	2.91322
4999	597.832	593.9219	3.910081	21.29925	0.008444801	-0.007854978	0.01486153	0.9327528	0.8156099	1	0.01584315	82.07976	-0.105459	0.01479433	1.345963
5000	596.9212	592.4431	4.478091	17.54574	0.009358456	0.002990195	0.01267286	0.9497844	0.8332773	1	0.0154012	74.0664	0.04027086	0.01264091	-0.7021417
5001	597.6413	593.8698	3.771544	17.78994	0.009290863	-0.04139151	0.01333991	0.9486877	0.8320831	1	0.01574416	74.60525	-0.4199487	0.01330478	6.957561
5002	598.3776	594.1445	4.233092	16.97903	0.009520605	-0.0294801	0.01362242	0.9523208	0.8360761	1	0.0161055	72.80495	-0.1165906	0.01359145	1.710423
5003	594.5747	593.7845	0.7902373	24.72104	0.007789272	-0.03515627	0.01552618	0.9170768	0.8005648	1	0.01555234	88.98741	0.8767547	0.01541941	-10.1203
5004	597.4961	593.545	3.951015	15.45683	0.009997247	-0.02730005	0.01241773	0.9590589	0.8437981	1	0.0157571	69.33381	-0.4420681	0.01239692	9.688768
5005	595.8477	591.9515	3.896288	12.46072	0.01116786	-0.004159008	0.01221276	0.9718387	0.8600474	1	0.01651608	62.06627	-0.4715425	0.01220308	16.1251
5006	597.2439	593.6481	3.595866	18.62198	0.009070095	-0.04691927	0.01347238	0.9449358	0.8280648	1	0.01563303	76.42116	-0.4653856	0.01343154	7.134223
5007	592.7548	593.0972	-0.3423986	28.41279	0.007209511	-0.01338924	0.01716432	0.9001933	0.7851963	1	0.0157319	96.14345	-1.032883	0.01699334	9.181796
5008	597.403	593.6209	3.782195	21.49755	0.008402898	-0.04625109	0.01525991	0.931846	0.8147133	1	0.01601421	82.48907	0.08328091	0.01518903	-1.817298
5009	597.9324	593.8294	4.102979	17.43677	0.009389051	-0.01117713	0.01406727	0.9502731	0.8338125	1	0.0162529	73.82505	0.07162183	0.01403249	-1.593453
5010	598.0705	593.904	4.166538	19.66965	0.008811176	-0.01473076	0.01365001	0.9401846	0.8231094	1	0.01550952	78.66681	-0.1845862	0.01360117	2.655075
5011	594.8464	592.3503	2.496109	12.12213	0.01132587	-0.0189025	0.01172322	0.9732257	0.8619895	1	0.01629575	61.20034	-0.8138609	0.01171482	28.87729
5012	597.6626	593.6738	3.988793	22.56204	0.008186848	-0.002924311	0.01463926	0.926973	0.809955	1	0.01548221	84.66594	-0.006237152	0.01456119	0.03912744
5013	596.9314	593.2555	3.67591	26.31595	0.007525142	0.003336019	0.01580788	0.9097716	0.7938276	1	0.01542443	92.11085	-0.07163841	0.01567919	0.7593024
5014	596.0721	592.6473	3.424812	32.32793	0.006697298	-0.02974424	0.01681112	0.8824382	0.7696694	1	0.01500594	103.4965	-0.1311128	0.01657878	0.7311448
5015	598.2432	593.8994	4.343801	17.42056	0.009393628	-0.01239456	0.01329945	0.9503458	0.8338922	1	0.01580697	73.78909	-0.03807069	0.01326666	0.4790284
5016	597.7426	593.8975	3.845146	18.47394	0.00910834	-0.03644972	0.01451899	0.9456049	0.8287742	1	0.01626308	76.10027	-0.2484295	0.01447603	3.648607
5017	597.2087	594.1408	3.067971	17.87834	0.009266717	-0.03182034	0.01402778	0.9482901	0.8316525	1	0.01612398	74.79965	-0.573036	0.01399027	9.893347
5018	595.743	592.0471	3.695903	17.43518	0.009389502	-0.01080204	0.0153893	0.9502803	0.8338203	1	0.01699987	73.82151	-0.1828726	0.01535126	3.277939
5019	595.8003	593.129	2.671281	12.90625	0.01096921	-0.03126214	0.01244783	0.9699925	0.8575282	1	0.0165253	63.19027	-0.7479752	0.01243662	23.13646
5020	597.0381	593.6735	3.364586	15.2475	0.01006806	-0.01523291	0.0128151	0.9599752	0.8448852	1	0.01606382	68.84614	0.5233686	0.01279457	-12.93332
5021	594.8905	592.6474	2.243097	16.83068	0.009564328	0.005042363	0.01282292	0.9529826	0.8368152	1	0.01566158	72.47213	0.7505941	0.01279457	-15.10633
5022	596.6516	593.1104	3.541204	14.74858	0.01024262	-0.004718252	0.01300003	0.9621474	0.847503	1	0.01631897	67.67281	0.4615054	0.01298141	-11.8553
5023	597.3906	593.1449	4.245607	14.99954	0.01015377	-0.03027114	0.01209556	0.9610569	0.8461815	1	0.01567263	68.26497	-0.3652815	0.01207722	8.23728
5024	596.2826	593.3316	2.951023	28.50981	0.007195679	-0.01466323	0.01668777	0.8997511	0.7848027	1	0.01549709	96.32825	0.3520842	0.01652006	-3.306283
5025	594.3709	590.9233	3.447626	28.50981	0.007195679	-0.02124334	0.01441497	0.8997511	0.7848027	1	0.01440316	96.32825	0.3897744	0.0142701	-3.710196
5026	597.2538	593.1757	4.07816	22.234	0.008251888	-0.05094078	0.01412579	0.9284755	0.8114118	1	0.01526856	83.99862	0.08858663	0.01405353	-1.862178
5027	598.3076	593.857	4.450625	15.8153	0.009879116	-0.02207784	0.01281296	0.9574833	0.8419511	1	0.01591105	70.16287	0.05441076	0.0127898	-1.744616
5028	595.0893	593.4946	1.594725	20.75534	0.008562585	-0.01637343	0.01555583	0.9352376	0.8180864	1	0.01632165	80.95069	0.7415139	0.01549058	-10.96107
5029	597.6236	593.5747	4.048957	20.81246	0.008550015	-0.02870319	0.01358142	0.9349769	0.8178252	1	0.01523951	81.06971	-0.2795132	0.013524	3.577729
5030	596.6149	592.0344	4.580464	12.22644	0.01127651	-0.009197949	0.01187419	0.9728	0.8613886	1	0.01636457	61.46822	0.1610809	0.01186541	-6.099162
5031	597.4482	592.7443	4.703858	15.24137	0.01007016	-0.02555903	0.01191685	0.960002	0.8449172	1	0.01549223	68.83181	0.01352302	0.01189779	-0.9635768
5032	597.5579	593.2939	4.264044	16.50604	0.009661958	-0.03332027	0.01243247	0.9544272	0.8384424	1	0.01549981	71.73983	-0.3196102	0.01240665	5.962426
5033	596.4946	592.2941	4.200475	13.47027	0.01073156	-0.01999625	0.01369887	0.9676242	0.8543948	1	0.01714703	64.5896	-0.1246013	0.01368451	3.106359
5034	597.596	593.5706	4.025421	16.3546	0.009708445	-0.01358496	0.01402325	0.9550994	0.8392062	1	0.01650115	71.39631	-0.2119131	0.01399498	4.205137
5035	597.3993	592.9308	4.468528	17.37152	0.009407503	-0.002720971	0.01273599	0.9505656	0.8341336	1	0.01547991	73.68025	0.03967331	0.01270486	-0.8179129
5036	598.0147	594.1773	3.837446	21.31942	0.008440512	-0.02558067	0.01470334	0.9326606	0.8155185	1	0.0157546	82.12146	0.172688	0.01463667	-2.77163
5037	597.9362	593.969	3.967138	15.6716	0.009926006	-0.02327088	0.01317886	0.9581158	0.8426893	1	0.01617488	69.83143	0.3082989	0.01315574	-7.608054
5038	596.9125	593.2467	3.665844	23.68461	0.00797386	-0.03362707	0.01422874	0.921828	0.8050314	1	0.01506373	86.92743	0.3238707	0.01414179	-4.249351
5039	596.8805	592.3215	4.558913	16.90354	0.009542787	-0.0005776587	0.01239028	0.9526577	0.8364519	1	0.01537776	72.63572	-0.08840938	0.01236251	1.76684
5040	592.0371	589.5813	2.455793	11.09417	0.01184792	-0.02822609	0.0136238	0.9773408	0.8680437	1	0.0179674	58.5037	0.6746067	0.0136168	-30.34289
5041	596.0841	591.59	4.494037	11.9056	0.01143034	-0.0165398	0.01128226	0.974105	0.8632444	1	0.01605989	60.64102	0.2925111	0.01127469	-11.64227
5042	593.1233	593.0628	0.0605798	16.52379	0.00965655	-0.02371837	0.01229074	0.9543484	0.8383531	1	0.01540689	71.78	1.089793	0.01226513	-23.3017
5043	594.0594	593.2201	0.8392704	26.63416	0.007475066	-0.004229837	0.01664602	0.9083158	0.7925019	1	0.0157753	92.7279	-0.8763577	0.01650609	8.635941
5044	595.2772	591.8683	3.40892	19.67326	0.008810318	-0.004918169	0.01611347	0.9401682	0.8230925	1	0.01685021	78.67447	-0.2504477	0.01605579	3.853216
5045	596.4812	593.6991	2.7821	16.91	0.009540884	-0.04413973	0.0131036	0.9526289	0.8364197	1	0.01581265	72.65021	-0.6917121	0.01307419	12.97849
5046	596.7141	593.3719	3.342154	15.34305	0.01003557	-0.0267191	0.01227605	0.9595573	0.8443882	1	0.01569695	69.06906	-0.6180342	0.01225597	14.00302
5047	592.7631	588.7761	3.986975	24.8684	0.007763896	0.03237527	0.01354205	0.9164015	0.7999356	1	0.01450097	89.27826	0.2264311	0.01344741	-2.094851
5048	597.4243	593.9539	3.470329	21.2382	0.008457811	-0.03946706	0.01494219	0.9330319	0.8158866	1	0.01589831	81.9535	-0.3765517	0.01487517	4.656959
5049	594.6744	591.2866	3.387835	37.14231	0.006171309	-0.02931445	0.01719914	0.8609134	0.7514383	1	0.01456991	112.3177	-0.03478045	0.01686642	0.004518854
5050	593.9408	591.9915	1.949277	35.23393	0.006368283	-0.009421298	0.01900461	0.8694007	0.7585642	1	0.01555807	108.8436	-0.5377118	0.01868047	3.507414
5051	593.5824	591.372	2.210425	27.87756	0.007286982	-0.06872116	0.01773394	0.9026345	0.7873767	1	0.0160765	95.12129	-0.5377118	0.01756582	4.279095
5052	596.3589	592.9917	3.367191	17.98465	0.009237906	-0.01041639	0.01503417	0.9478117	0.8311359	1	0.01666639	75.03293	-0.4021572	0.01499322	7.104135
5053	597.2582	593.679	3.579249	21.43277	0.008416527	-0.04553702	0.01519203	0.9321423	0.8150058	1	0.01599151	82.35548	-0.2971789	0.01512208	3.411199
5054	595.1007	591.2696	3.8311	23.94139	0.0079271	-0.08059582	0.01458067	0.9206508	0.8039179	1	0.01520411	87.44019	-0.2139546	0.01448886	1.466703
5055	596.5746	593.2602	3.314394	25.92325	0.007588095	-0.01238571	0.01669914	0.9115692	0.7954719	1	0.01591946	91.34666	-0.2277635	0.01656855	2.207787
5056	596.9355	592.6491	4.286379	22.75016	0.008150141	-0.02440181	0.01357744	0.9261111	0.8091234	1	0.0148767	85.04726	-0.0415625	0.01350331	0.1906873
5057	596.0974	592.9515	3.145916	27.89808	0.007283975	-0.01255225	0.01728811	0.9025409	0.7872928	1	0.01586986	95.16057	0.1871446	0.01712391	-1.861888
5058	596.9844	592.8258	4.158601	18.39744	0.009128275	-0.009407309	0.01270467	0.9459504	0.8291417	1	0.01522969	75.93408	-0.3336739	0.01266756	5.665751
5059	597.912	593.7429	4.169024	18.14713	0.009194331	-0.0483579	0.013738	0.9470797	0.8303487	1	0.01589413	75.38854	0.09508422	0.01369952	-2.615445
5060	595.6189	593.0672	2.551651	13.49872	0.01071996	-0.03213002	0.01318469	0.9675039	0.8542383	1	0.01681305	64.65951	-0.7335967	0.01317076	20.85255
5061	597.2652	593.3779	3.887325	16.54134	0.00965121	-0.0128075	0.01426677	0.9542704	0.8382648	1	0.01659467	71.81972	0.2053447	0.01423693	-4.565135
5062	597.3313	593.8178	3.513483	15.94193	0.009838302	-0.01568375	0.01352831	0.956925	0.841303	1	0.01631536	70.45395	0.4318919	0.0135032	-9.958724
5063	598.059	594.1147	3.944364	19.9745	0.008739461	-0.01355996	0.0142528	0.9387976	0.8216879	1	0.01578365	79.31235	0.1767265	0.01419942	-2.932406
5064	598.2118	594.157	4.054813	21.04513	0.008499301	-0.02195433	0.01435982	0.9339142	0.8167638	1	0.0156236	81.55344	0.04486029	0.01429711	-0.966168
5065	595.8854	591.7456	4.139833	24.62622	0.007805713	0.004166106	0.01393416	0.9175115	0.8009705	1	0.01474897	88.79998	0.0714799	0.01383935	-0.7445584
5066	596.9464	593.4426	3.503766	20.96233	0.008517257	-0.005546348	0.01543802	0.9342924	0.817141	1	0.01621663	81.3815	0.2455757	0.01537137	-3.576237
5067	597.4876	593.7866	3.701056	21.5623	0.008389334	-0.0214032	0.01550113	0.9315499	0.8144213	1	0.01612726	82.62243	0.1102561	0.0154285	-1.813179
5068	596.7093	593.5947	3.114582	17.16909	0.009465377	-0.003836684	0.01338558	0.9514717	0.8351331	1	0.01591851	73.22975	-0.6003144	0.01335406	11.69101
5069	597.4168	593.541	3.875726	23.90153	0.007934312	-0.0002219854	0.01507046	0.9208335	0.8040904	1	0.0154644	87.36072	-0.03741108	0.01497601	0.4323472
5070	598.2116	594.0453	4.16627	20.25484	0.00867486	-0.03346492	0.01394559	0.9375206	0.8203885	1	0.01555481	79.90299	-0.09311307	0.01389115	0.8615722
5071	596.1237	591.8508	4.272954	16.94933	0.009529316	-0.04424643	0.01201861	0.9524534	0.8362238	1	0.01513467	72.7384	-0.3609097	0.01199144	6.299156
5072	597.8985	593.8116	4.086888	21.27317	0.008450351	-0.006388117	0.01426857	0.932872	0.8157281	1	0.01552897	82.02585	-0.05377286	0.01420427	0.6521138
5073	596.8396	593.839	3.000564	15.06219	0.01013193	-0.03003556	0.01283928	0.960784	0.8458531	1	0.01612989	68.41217	0.6067413	0.01281954	-15.63094
5074	597.136	592.6241	4.511872	12.26272	0.01125949	-0.03267321	0.01264847	0.9726515	0.8611801	1	0.01687692	61.56117	-0.04747302	0.01263901	0.4936837
5075	598.203	593.9662	4.23674	16.47645	0.009670993	-0.01570937	0.01338386	0.9545586	0.8385914	1	0.01608945	71.67281	-0.1800773	0.01335622	3.437066
5076	596.196	591.3128	4.883243	12.97708	0.01093854	-0.03838111	0.01113608	0.9696969	0.8571313	1	0.01560849	63.36743	0.05047276	0.01112586	-2.881696
5077	593.5021	589.8479	3.654195	30.01651	0.006988784	0.01041777	0.014644	0.892897	0.7787501	1	0.0143069	99.17994	-0.3330476	0.01447602	2.873823
5078	598.093	594.0052	4.087803	20.7611	0.008561316	-0.03008017	0.01398618	0.9352113	0.8180601	1	0.01547515	80.96269	-0.180173	0.01392747	2.13648
5079	597.3376	593.3374	4.000157	23.75855	0.007960323	-0.04695439	0.01463064	0.921489	0.8047103	1	0.01526202	87.07526	-0.03928349	0.01454046	-0.1369883
5080	596.2906	593.7402	2.550401	22.88785	0.00812354	-0.008960161	0.01556723	0.9254801	0.8085164	1	0.01590352	85.32576	0.5459959	0.01548078	-6.901091
5081	596.4663	593.135	3.331364	25.74443	0.007617197	-0.02204256	0.01687112	0.912388	0.7962237	1	0.01603188	90.99766	0.1281197	0.01674162	-1.585826
5082	594.6796	592.0168	2.662875	33.22864	0.006591211	0.0177831	0.01769536	0.8783832	0.7661924	1	0.01527311	105.1623	0.3531062	0.01743364	-2.404105
5083	593.8847	591.7904	2.094363	30.09927	0.006977828	-0.02345682	0.01524719	0.8925213	0.7784208	1	0.01458713	99.33566	0.6699018	0.01507106	-5.781224
5084	595.2798	592.3992	2.880635	14.79355	0.01022654	0.004184311	0.01335398	0.9619523	0.8472655	1	0.01652665	67.77922	0.5981579	0.01333465	-15.01313
5085	594.3472	590.4299	3.917341	20.16556	0.008695295	0.04128638	0.01450545	0.9379274	0.8208015	1	0.01588264	79.7152	0.02247099	0.01444956	0.3255901
5086	597.8041	594.0785	3.72561	21.19561	0.008466917	-0.01517896	0.01484621	0.9332266	0.8160799	1	0.0158557	81.86535	-0.2703965	0.01478002	3.551745
5087	596.0001	593.1076	2.89259	18.98473	0.008978167	-0.01941107	0.01538797	0.9432937	0.8263364	1	0.01662262	77.20364	0.4695062	0.01533849	-8.152421
5088	597.9318	594.0713	3.860461	20.93792	0.008522571	-0.01901469	0.01495233	0.9344039	0.8172523	1	0.01596448	81.33076	-0.1485401	0.014888	1.826051
5089	598.2005	594.1613	4.039185	19.32055	0.008895247	-0.01623554	0.01402923	0.9417706	0.8247483	1	0.01579832	77.92332	-0.2059611	0.01398166	3.052284
5090	594.9815	591.116	3.865469	22.00578	0.008297931	0.03567972	0.01437719	0.9295205	0.8124302	1	0.01544674	83.53253	-0.2059611	0.01430578	3.222565
5091	597.1794	593.9698	3.209589	22.00578	0.008297931	-0.02851437	0.01434001	0.9295205	0.8124302	1	0.01542676	83.53253	0.4617762	0.01426878	-6.494722
5092	596.9277	593.5333	3.394452	24.48525	0.007830316	-0.00321042	0.01507176	0.9181576	0.8015746	1	0.01536337	88.52097	0.3379716	0.01497081	-3.830799
5093	597.2365	593.5303	3.706229	23.85996	0.007941853	-0.04855753	0.01518237	0.9210241	0.8042705	1	0.01552908	87.27777	-0.2272249	0.01508767	2.035079
5094	598.1269	593.8159	4.310994	19.27939	0.008905299	-0.01648518	0.01342672	0.9419574	0.8249423	1	0.01546408	77.83536	-0.06593105	0.01338148	0.7859586
5095	597.3668	593.7152	3.65158	24.00021	0.007916487	-0.01479128	0.01590466	0.9203812	0.8036635	1	0.01586878	87.55742	0.037928	0.01580384	-0.624218
5096	594.538	591.7001	2.837909	27.90498	0.007282964	-0.04364874	0.01814935	0.9025094	0.7872646	1	0.01625922	95.17378	0.2335426	0.01797685	-2.60972
5097	595.9024	592.4879	3.414526	29.49891	0.007058238	-0.02415457	0.01549591	0.8952486	0.7808168	1	0.01479012	98.20399	-0.3519316	0.01532587	2.777164
5098	595.3132	591.7612	3.552052	16.87239	0.009551979	-0.03387716	0.01541664	0.9527966	0.8366071	1	0.01716155	72.56582	0.2232682	0.01538228	-5.224337
5099	597.1626	593.371	3.791564	15.20967	0.01008101	-0.0474243	0.01328737	0.9601405	0.8450824	1	0.01636766	68.75772	-0.4145821	0.01326626	8.796714
5100	597.4606	593.8265	3.634115	16.36547	0.009705087	-0.03537139	0.0138628	0.9550512	0.8391513	1	0.01640364	71.42102	-0.4194048	0.01383479	8.124388
5101	597.3958	594.0139	3.381892	20.68609	0.008577892	-0.02743751	0.01395167	0.9355537	0.8184036	1	0.015471	80.80623	-0.4955319	0.01389372	6.767793
5102	598.3517	594.2212	4.130496	18.33442	0.009144786	-0.02179671	0.01391625	0.9462349	0.829445	1	0.01595375	75.79698	0.09608997	0.01387602	-2.096534
5103	597.2058	593.0711	4.134729	22.46469	0.008206011	-0.05077948	0.01409651	0.9274189	0.8103865	1	0.01521027	84.46823	-0.04330054	0.01402225	-0.1463431
5104	594.8048	591.54	3.264792	18.43028	0.009119703	-0.07054596	0.01512229	0.9458021	0.8289839	1	0.01660788	76.00546	-0.4176593	0.01507787	5.986891
5105	596.1426	592.1298	4.012857	14.40895	0.0103664	0.004418704	0.01240999	0.9636157	0.8493073	1	0.01604038	66.86481	0.3589336	0.01239356	-9.384696
5106	597.7648	593.884	3.880803	21.355	0.008432965	-0.008155029	0.01433927	0.9324979	0.8153575	1	0.01555137	82.19496	-0.2563087	0.01427393	3.419929
5107	597.823	594.0083	3.814735	22.84758	0.008131297	-0.02272729	0.01534261	0.9256647	0.8086938	1	0.01579591	85.24436	-0.006005826	0.01525783	-0.2309522
5108	595.644	591.6876	3.9564	13.54257	0.01070214	-0.003627182	0.01367581	0.9673183	0.8539974	1	0.01710909	64.76714	-0.3009318	0.0136612	8.796039
5109	594.671	589.9411	4.72988	9.531646	0.01279393	-0.04274831	0.01158703	0.9832537	0.8777723	1	0.01721881	54.17781	0.09371666	0.01158378	-8.055261
5110	597.7885	593.3357	4.452814	16.30438	0.009723995	-0.0271282	0.01239328	0.955322	0.8394602	1	0.01552496	71.28214	-0.2189089	0.01236854	4.073603
5111	595.7465	591.8412	3.905211	15.10454	0.01011723	-0.04416955	0.01458919	0.9605993	0.8456314	1	0.01718151	68.51155	0.1286762	0.01456654	-4.258199
5112	594.5845	591.1996	3.384868	22.00175	0.008298749	-0.0328292	0.01286516	0.9295389	0.8124482	1	0.01461265	83.52429	0.5189298	0.01280129	-7.311765
5113	596.5829	592.4023	4.180635	22.00175	0.008298749	-0.004664703	0.01342004	0.9295389	0.8124482	1	0.01492444	83.52429	-0.2194971	0.01335341	2.829456
5114	591.1977	592.7205	-1.522791	31.66521	0.006777926	-0.03985893	0.01749453	0.8854294	0.7722491	1	0.01539978	102.2654	-1.174075	0.01726489	8.725637
5115	590.0666	593.3709	-3.304366	20.44666	0.008631373	0.003803748	0.0140078	0.9366461	0.8195035	1	0.01555034	80.30555	-1.455865	0.01395158	21.58403
5116	597.5851	593.5194	4.065635	15.62905	0.009940009	-0.0364432	0.0138584	0.9583029	0.8429085	1	0.01659835	69.73305	-0.2154801	0.0138343	4.07827
5117	597.8232	593.9753	3.847902	20.57878	0.008601754	-0.0105123	0.01478075	0.9360434	0.8188959	1	0.01594618	80.58208	-0.197963	0.01472029	2.73294
5118	597.1269	593.5536	3.573321	27.19996	0.007388022	-0.020241	0.01628331	0.9057289	0.790159	1	0.01551138	93.8204	-0.07091468	0.0161386	0.4666171
5119	596.6891	593.5436	3.145511	25.56497	0.007646686	-0.004170247	0.0156345	0.9132099	0.7969802	1	0.015463	90.64675	-0.4293323	0.01551674	4.469407
5120	596.5885	592.9862	3.602335	23.89548	0.007935408	0.01322427	0.01513762	0.9208613	0.8041166	1	0.01549989	87.34865	0.2266631	0.01504282	-2.470359
5121	596.0925	592.8928	3.199699	30.8937	0.006874703	-0.004548682	0.01685282	0.8889193	0.7752761	1	0.01522223	100.8258	0.2266631	0.01664487	-1.854813
5122	595.3409	592.4579	2.882934	31.19859	0.006836072	-0.05221937	0.01677146	0.8875392	0.7740767	1	0.01514271	101.3955	0.3687782	0.01655934	-3.374725
5123	597.7407	593.5827	4.158034	18.11794	0.00920212	-0.03774123	0.01300446	0.9472113	0.8304899	1	0.01547053	75.32473	0.243936	0.01296823	-5.091999
5124	596.7803	593.9877	2.792589	17.01285	0.009510714	-0.02801121	0.01401878	0.9521699	0.835908	1	0.01632964	72.88067	0.5841576	0.01398671	-12.21465
5125	597.6947	593.355	4.339692	19.34823	0.008888502	-0.009294423	0.01321797	0.9416449	0.8246179	1	0.01532893	77.98245	0.05994101	0.01317296	-1.12651
5126	597.2757	593.0528	4.222986	15.62233	0.009942224	-0.05523933	0.01321159	0.9583324	0.8429431	1	0.01620818	69.71752	-0.2148362	0.01318865	3.615404
5127	596.6901	592.873	3.817097	14.19324	0.01044721	-0.004825626	0.01257052	0.9645436	0.8504631	1	0.0162066	66.34756	-0.4678322	0.01255472	12.59065
5128	597.7396	593.9792	3.760399	17.49957	0.009371387	-0.01287495	0.0134595	0.9499916	0.8335039	1	0.01588296	73.9642	-0.4124478	0.01342584	7.577662
5129	593.6105	589.8096	3.800987	19.55274	0.008839095	0.04452856	0.01411909	0.940716	0.8236569	1	0.01579873	78.41835	-0.2709114	0.01406947	5.04992
5130	595.8928	592.2615	3.631238	29.64729	0.00703816	0.0112599	0.01588421	0.8945742	0.780223	1	0.01495297	98.48415	-0.1212151	0.01570767	1.135356
5131	595.5013	592.6659	2.835346	33.12466	0.006603259	-0.02052682	0.01724026	0.8788507	0.7665921	1	0.0150892	104.9705	0.3499806	0.01698723	-2.708291
5132	596.7256	593.4809	3.244659	26.79283	0.007450402	-0.03797507	0.01598034	0.9075901	0.791843	1	0.01543113	93.03486	-0.3635674	0.01584387	3.159781
5133	596.2681	592.9342	3.333898	12.87791	0.01098155	-0.02847711	0.01287525	0.9701106	0.8576873	1	0.01681607	63.11928	0.5270012	0.01286375	-18.05744
5134	596.4937	591.7303	4.763407	10.89412	0.0119578	-0.0271761	0.01154109	0.9781228	0.8692517	1	0.01661361	57.96611	-0.1300698	0.01153556	4.573171
5135	597.2045	592.6241	4.580368	12.38234	0.01120387	-0.04011409	0.01205561	0.972161	0.8604948	1	0.01643591	61.86674	-0.1805831	0.01204626	4.865182
5136	596.9903	593.3491	3.64124	22.36891	0.008224979	-0.03400833	0.01390922	0.9278577	0.8108117	1	0.01512634	84.27343	0.3630362	0.01383683	-5.140592
5137	592.2913	590.0929	2.198392	21.50478	0.008401381	-0.04362736	0.01745775	0.931813	0.8146807	1	0.01712713	82.50396	0.5080662	0.01737658	-7.582821
5138	596.8088	593.4409	3.367822	23.77679	0.007956993	-0.0512575	0.01542161	0.9214054	0.8046311	1	0.01566587	87.1117	0.3110672	0.01532635	-4.29898
5139	594.977	593.4865	1.490517	19.89616	0.008757744	-0.04030511	0.015247	0.9391542	0.8220523	1	0.01634193	79.14678	0.7735127	0.01519055	-12.60157
5140	596.8127	594.1108	2.701843	21.28097	0.008448689	-0.02408861	0.01497529	0.9328364	0.8156927	1	0.01590733	82.04198	0.5482443	0.01490774	-7.973225
5141	595.0516	593.1559	1.895709	17.78983	0.009290894	-0.02866042	0.01259005	0.9486882	0.8320837	1	0.01529528	74.605	0.8236436	0.0125569	-15.78664
5142	598.4218	594.1154	4.306364	17.30025	0.009427769	-0.02048732	0.01339148	0.9508848	0.8344849	1	0.01589036	73.52187	0.04132515	0.01335917	-1.217194
5143	597.1964	592.9485	4.247858	14.24013	0.0104295	-0.03927413	0.01361166	0.9643422	0.8502112	1	0.01685009	66.46027	0.02386116	0.01359435	-1.746729
5144	597.6034	593.7992	3.804191	21.31986	0.00844042	-0.004456472	0.01493973	0.9326586	0.8155166	1	0.01588066	82.12236	0.1417426	0.01487198	-2.02927
5145	594.2016	589.5518	4.649792	12.85281	0.01099251	-0.07456669	0.01193028	0.9702151	0.8578283	1	0.01619529	63.05634	-0.05241907	0.01191969	-0.7960049
5146	596.9588	593.5144	3.444429	15.46201	0.009995511	-0.01839985	0.0137848	0.9590361	0.8437713	1	0.01660037	69.34585	0.4322018	0.01376167	-10.56778
5147	597.2914	593.2611	4.03034	17.57116	0.009351357	-0.001251234	0.01435826	0.9496704	0.8331527	1	0.01638714	74.12263	-0.1033991	0.01432189	1.926178
5148	597.5363	593.4677	4.068562	16.45281	0.009678229	-0.01674161	0.01423953	0.9546636	0.8387106	1	0.01660201	71.61922	-0.1106851	0.01421026	1.961459
5149	598.0945	594.1837	3.910819	19.87155	0.008763507	-0.01769188	0.01418893	0.9392662	0.8221669	1	0.01576989	79.09473	0.2094119	0.01413659	-3.529918
5150	597.3989	593.9987	3.40014	16.88898	0.00954708	-0.01833227	0.01317978	0.9527226	0.8365244	1	0.01586369	72.60305	-0.5448799	0.01315032	10.59254
5151	596.5836	592.2856	4.29798	11.60584	0.01157962	-0.02553386	0.01233598	0.9753117	0.8649993	1	0.01690242	59.85922	-0.3127495	0.01232846	11.32093
5152	595.9466	591.3751	4.571491	15.72641	0.009908051	-0.02936965	0.01151133	0.9578748	0.8424074	1	0.0151033	69.95798	0.2313886	0.01149091	-5.958684
5153	598.2241	593.7358	4.488345	15.61367	0.009945085	-0.03692401	0.01275072	0.9583705	0.8429877	1	0.01592526	69.69746	-0.04493365	0.01272862	0.1474691
