Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
3634	594.5366	590.2724	4.264264	13.85241	0.01057859	0.01190288	0.01172011	0.9660017	0.8523052	1	0.01574689	65.52359	-0.3822296	0.01170656	11.21049
3635	597.9972	594.1323	3.864954	18.26182	0.009163906	-0.03573467	0.0137062	0.9465625	0.8297948	1	0.01584944	75.63883	-0.3481148	0.01366706	5.497594
3636	595.2829	591.5091	3.773868	17.6542	0.009328272	0.02336521	0.01333106	0.9492976	0.8327461	1	0.01577059	74.30606	0.346309	0.01329679	-6.02309
3637	597.5392	594.0863	3.452855	17.6542	0.009328272	-0.01554195	0.01377375	0.9492976	0.8327461	1	0.0160303	74.30606	-0.4857162	0.01373835	8.787497
3638	596.3497	592.18	4.169692	17.86873	0.009269335	-0.06909156	0.0133134	0.9483333	0.8316993	1	0.01571027	74.77852	-0.2206503	0.01327786	2.712745
3639	594.8848	593.2524	1.632398	14.83475	0.01021187	-0.04273749	0.01354593	0.9617735	0.8470481	1	0.01663306	67.87659	-0.8778887	0.01352613	20.96953
3640	597.6686	594.1526	3.515977	20.07047	0.008717203	-0.0201307	0.01463207	0.9383606	0.8212422	1	0.0159719	79.51486	-0.3906212	0.01457648	5.61999
3641	597.5427	593.8527	3.690062	20.08488	0.008713873	-0.01747451	0.01505982	0.9382949	0.8211754	1	0.01620058	79.54524	0.2025342	0.01500248	-3.362955
3642	593.878	593.6558	0.2221511	19.41304	0.008872765	-0.02991509	0.01327475	0.9413507	0.8243129	1	0.01534821	78.12076	-1.091918	0.01322909	17.01576
3643	596.4241	592.194	4.230117	12.46608	0.01116541	-0.02947369	0.01142789	0.9718166	0.8600169	1	0.01597479	62.07989	0.3791848	0.01141881	-14.12078
3644	596.3415	591.4353	4.906161	12.93728	0.01095574	-0.03131869	0.01112229	0.969863	0.8573542	1	0.01561108	63.26794	-0.06428248	0.01111218	1.029517
3645	597.942	593.7406	4.201408	20.942	0.008521682	-0.03441265	0.01380649	0.9343853	0.8172337	1	0.01533979	81.33925	0.04528454	0.01374705	-1.169339
3646	596.7661	593.3797	3.386384	21.3074	0.008443067	-0.03458021	0.01576804	0.9327155	0.815573	1	0.01631751	82.09661	-0.3191597	0.01569666	3.910338
3647	597.7965	594.057	3.739521	18.04672	0.009221195	-0.02847097	0.01429463	0.9475322	0.8308348	1	0.0162366	75.16891	-0.3347821	0.01425528	5.503291
3648	597.3906	592.8583	4.532309	12.71221	0.01105448	-0.03929995	0.01224465	0.9707993	0.8586204	1	0.01645346	62.70284	0.1256989	0.01223421	-5.524819
3649	595.5364	590.6888	4.84754	10.92413	0.01194113	-0.01338914	0.01105802	0.9780059	0.8690698	1	0.01625086	58.04704	0.1150554	0.01105267	-5.724902
3650	593.2945	588.7522	4.542267	12.93106	0.01095844	-0.08152853	0.01217786	0.969889	0.8573891	1	0.01633709	63.25237	0.06211637	0.01216682	-4.708396
3651	597.298	593.4413	3.856714	20.91782	0.008526952	-0.05425758	0.01428886	0.9344957	0.817344	1	0.01561028	81.28897	0.218101	0.01422755	-3.939775
3652	595.1883	593.0034	2.184891	14.70924	0.01025675	-0.03615072	0.01386638	0.9623179	0.847711	1	0.01686558	67.57961	0.7143168	0.01384669	-19.20144
3653	597.0185	593.1818	3.836686	13.62016	0.01067082	-0.04171206	0.0126616	0.9669894	0.853572	1	0.01643835	64.95727	-0.4559085	0.0126478	12.09147
3654	597.3058	592.802	4.503783	12.36075	0.01121386	-0.02316014	0.01236088	0.9722497	0.8606183	1	0.01665012	61.81167	0.1261904	0.01235137	-5.255754
3655	597.3509	593.2814	4.069507	21.49407	0.008403629	-0.02658095	0.01357083	0.931862	0.814729	1	0.0151026	82.48188	0.2162857	0.01350782	-3.348048
3656	595.9022	592.5374	3.364885	18.93898	0.008989624	-0.06208603	0.013283	0.943501	0.8265536	1	0.01545375	77.10525	-0.541098	0.0132406	7.937145
3657	596.6503	592.4996	4.150782	18.85227	0.009011444	0.01654686	0.01379914	0.9438937	0.8269659	1	0.01577024	76.91855	0.0548531	0.0137557	-0.6278912
3658	597.9746	593.5764	4.39815	15.09248	0.01012141	-0.04296291	0.01307779	0.9606519	0.8456945	1	0.01627057	68.48326	-0.01742098	0.01305755	-0.666549
3659	594.9562	589.9704	4.985794	10.41217	0.01223511	-0.04221658	0.01073524	0.9799786	0.8722051	1	0.01620783	56.65231	-0.09261924	0.01073094	2.424817
3660	596.8179	593.4566	3.361334	26.89091	0.007435257	-0.0379272	0.01621198	0.9071416	0.7914365	1	0.01552677	93.22438	-0.281025	0.01607219	2.336916
3661	596.7935	592.7866	4.006964	20.82557	0.008547136	0.01143083	0.01389573	0.934917	0.8177652	1	0.01541225	81.09701	-0.2344092	0.01383687	3.542922
3662	592.4908	588.214	4.276782	20.33929	0.008655643	-0.09294781	0.01292091	0.9371356	0.8199984	1	0.01495586	80.08038	-0.1753027	0.01286985	1.134739
3663	596.8689	592.3827	4.486167	18.23849	0.009170073	-0.01979141	0.01236979	0.9466677	0.8299074	1	0.015062	75.58796	-0.200034	0.01233461	3.179582
3664	597.5999	593.541	4.058969	16.87968	0.009549825	-0.03889473	0.0127486	0.9527641	0.8365707	1	0.01560429	72.58218	0.3169445	0.01272016	-7.216294
3665	596.9905	592.9056	4.084842	22.25355	0.008247974	-0.03889473	0.01366145	0.928386	0.8113247	1	0.01501195	84.03847	0.1922336	0.01359139	-3.035185
3666	597.1437	594.0344	3.109302	22.62183	0.008175136	-0.03115879	0.01482358	0.9266991	0.8096905	1	0.01556822	84.78723	-0.5083883	0.01474393	6.002164
3667	596.0714	593.0072	3.064194	17.24135	0.009444606	-0.04689519	0.01466088	0.9511484	0.8347757	1	0.01664129	73.3908	-0.5271071	0.01462589	9.302905
3668	597.344	592.637	4.706961	14.21599	0.01043861	-0.03881609	0.01181795	0.9644459	0.8503408	1	0.01570751	66.40228	-0.1086476	0.01180301	1.855446
3669	596.6668	593.0936	3.573126	16.0043	0.00981837	-0.03237749	0.0144029	0.9566497	0.8409847	1	0.01681743	70.59697	-0.3891566	0.01437584	7.840986
3670	597.1519	593.0583	4.093623	16.20342	0.009755466	0.001213913	0.01299222	0.9557692	0.8399717	1	0.01592138	71.05219	0.2673732	0.0129668	-5.750141
3671	596.5728	592.7272	3.845677	16.20342	0.009755466	-0.01444153	0.0146229	0.9557692	0.8399717	1	0.01689101	71.05219	-0.2258055	0.01459429	4.552858
3672	594.9506	590.3983	4.552361	10.9188	0.01194409	-0.003732024	0.0124018	0.9780267	0.8691021	1	0.0172121	58.03267	0.03172957	0.01239581	-1.582119
3673	596.1715	592.1294	4.04213	12.24225	0.01126909	-0.04786687	0.01252827	0.9727353	0.8612977	1	0.0168037	61.50873	0.3406833	0.01251895	-13.91036
3674	594.7721	590.8762	3.895839	18.31778	0.009149159	0.0316777	0.01446654	0.94631	0.8295251	1	0.01627002	75.76075	-0.1602133	0.01442484	3.413841
3675	596.5652	593.2935	3.271711	28.65847	0.007174612	-0.01192341	0.01668798	0.8990737	0.7842005	1	0.01547448	96.6111	-0.2630963	0.01651799	2.225579
3676	595.3847	593.0645	2.320188	26.06791	0.007564753	-0.01812548	0.0169734	0.9109069	0.7948651	1	0.01602495	91.62853	-0.5691745	0.01683867	5.615915
3677	596.1871	592.858	3.329136	28.20338	0.007239582	-0.04923229	0.01696322	0.9011481	0.7860476	1	0.01567205	95.74409	0.106522	0.01679746	-1.46911
3678	597.9913	594.0741	3.917163	22.57827	0.008183664	-0.01995639	0.01494844	0.9268986	0.8098832	1	0.0156418	84.69888	0.001195289	0.01486855	-0.2881518
3679	596.2532	592.8904	3.362802	22.17674	0.008263378	0.004069292	0.01593855	0.9287378	0.8116669	1	0.01622999	83.88182	-0.2995347	0.01585761	3.960841
3680	597.2978	593.2192	4.07857	23.00715	0.008100672	-0.02092844	0.01396373	0.9249334	0.8079917	1	0.01504098	85.56662	0.1430665	0.01388504	-2.041594
3681	596.9864	593.4767	3.509642	20.29151	0.008666502	-0.0216617	0.01549697	0.9373535	0.820219	1	0.0163893	79.98004	0.2387444	0.01543615	-3.918009
3682	597.0995	593.7688	3.330671	14.94625	0.01017246	-0.03474543	0.01307024	0.9612888	0.8464613	1	0.01630684	68.13957	-0.5696519	0.01305065	13.24824
3683	597.2093	592.7507	4.458559	15.14004	0.01010496	0.001843919	0.01279691	0.9604445	0.8454458	1	0.01608181	68.59475	-0.0111577	0.01277689	0.3175353
3684	596.8395	592.8586	3.980917	23.0561	0.008091336	-0.02891508	0.01377462	0.924709	0.8077766	1	0.01493018	85.66536	0.2370064	0.01369654	-3.294912
3685	596.2255	592.2688	3.956635	13.07335	0.01089725	-0.005348055	0.0120778	0.9692943	0.8565936	1	0.01622435	63.60752	0.4100151	0.01206641	-13.11721
3686	596.7349	593.2788	3.456045	14.93903	0.010175	-0.04376631	0.01352959	0.9613202	0.8464992	1	0.01659299	68.12257	0.4472145	0.01350935	-12.24627
3687	598.1138	593.8434	4.270353	19.75164	0.008791736	-0.03319605	0.01355013	0.9398118	0.8227262	1	0.01543562	78.84076	-0.09359495	0.01350104	0.9099049
3688	597.9672	593.4435	4.523639	14.72342	0.01025165	-0.02311566	0.01230653	0.9622565	0.847636	1	0.01588473	67.6132	-0.1783064	0.012289	3.933412
3689	596.4628	592.8681	3.594753	17.31003	0.00942498	-0.02028412	0.01500986	0.950841	0.8344367	1	0.01682068	73.54362	-0.3119746	0.01497359	5.621634
3690	596.3456	593.2831	3.062503	28.42162	0.007208249	-0.03662277	0.01636601	0.900153	0.7851605	1	0.01536035	96.16028	0.3428975	0.01620285	-3.458122
3691	597.8523	593.8091	4.043109	20.72843	0.008568525	-0.003510297	0.01436727	0.9353605	0.8182096	1	0.01569117	80.89457	0.03840295	0.01430724	-0.6100119
3692	597.5014	593.4968	4.004602	14.37551	0.01037881	-0.03633781	0.01247352	0.9637598	0.8494859	1	0.01609101	66.78485	-0.4176566	0.01245714	10.10432
3693	597.1577	592.8685	4.289239	13.84316	0.01058222	-0.01692396	0.0134529	0.9660411	0.8523554	1	0.01687374	65.50112	-0.0816966	0.01343739	1.825689
3694	593.3801	590.2094	3.170687	11.80852	0.01147808	-0.005897384	0.01097991	0.9744972	0.8638105	1	0.01587629	60.38879	-0.722686	0.01097277	27.38359
3695	596.8433	592.2148	4.62853	13.27304	0.01081299	-0.04157904	0.01158867	0.968456	0.8554836	1	0.01583087	64.10317	0.1816688	0.01157714	-6.895686
3696	594.1594	591.2652	2.89422	23.37743	0.008030728	-0.05014401	0.0173304	0.9232362	0.8063695	1	0.01668387	86.31187	-0.3514199	0.01722828	3.573294
3697	593.393	589.9747	3.41827	17.35287	0.009412795	0.01129827	0.0119255	0.9506491	0.8342255	1	0.01498348	73.63883	0.5601398	0.01189645	-10.56107
3698	596.0651	591.6518	4.413296	15.96351	0.009831393	-0.04126788	0.01171976	0.9568298	0.8411928	1	0.01518036	70.50346	-0.3343472	0.01169792	6.454577
3699	597.5682	593.8021	3.766072	21.79516	0.008341017	-0.02905995	0.01552084	0.9304845	0.8133738	1	0.01609097	83.10104	-0.02670287	0.01544584	-0.06061019
3700	597.3238	593.5437	3.780054	16.12896	0.009778859	-0.006125416	0.01344182	0.9560987	0.8403499	1	0.01621392	70.88221	-0.4042317	0.01341591	8.663988
3701	596.7564	592.6847	4.071728	21.55233	0.008391419	-0.06316504	0.01408685	0.9315955	0.8144662	1	0.01537587	82.6019	-0.1410036	0.01402094	0.9969131
3702	596.1424	591.9427	4.199719	13.73599	0.01062454	-0.05203131	0.01365235	0.9664975	0.852939	1	0.01703232	65.2402	-0.1255204	0.01363703	2.068017
3703	597.9935	594.0377	3.955865	20.00908	0.008731424	-0.03353761	0.01478615	0.9386402	0.8215272	1	0.01606886	79.38535	-0.04402259	0.01473048	0.1268543
3704	595.9676	593.3749	2.592617	28.33592	0.007220513	-0.01820796	0.01665407	0.9005437	0.7855085	1	0.01550812	95.99694	0.4675562	0.01648933	-4.41664
3705	594.4062	591.5087	2.897544	31.94769	0.006743283	0.01273373	0.01873093	0.8841536	0.7711473	1	0.01589389	102.7908	-0.1120078	0.01847955	0.964776
3706	594.2032	591.0864	3.11684	37.0781	0.006177716	0.02715028	0.01797371	0.861198	0.751676	1	0.01490211	112.2012	-0.04825025	0.01762743	0.4949733
3707	595.7623	592.3	3.462315	30.01912	0.006988437	0.01573936	0.0163054	0.8928851	0.7787397	1	0.01509631	99.18487	-0.1778887	0.01611832	1.629779
3708	598.0915	594.0432	4.048386	17.27045	0.009436278	-0.0382359	0.01362918	0.9510182	0.834632	1	0.016038	73.45557	0.2126669	0.01359648	-4.909699
3709	595.1706	591.8603	3.310287	16.85652	0.009556673	-0.02777429	0.01187843	0.9528674	0.8366862	1	0.01506773	72.53018	-0.6492092	0.01185204	12.53561
3710	597.6209	593.6598	3.9611	14.61866	0.01028948	-0.02129634	0.01265013	0.9627101	0.848191	1	0.01613464	67.36464	0.3627287	0.01263254	-9.935633
3711	598.4103	594.1916	4.218655	17.77001	0.00929633	-0.02129634	0.01373802	0.9487773	0.8321803	1	0.01598206	74.56138	0.0338832	0.01370197	-1.043363
3712	596.8824	593.5684	3.314024	22.30436	0.008237826	-0.0232029	0.01587606	0.9281533	0.8110986	1	0.01617308	84.142	0.2862148	0.0157941	-4.020424
3713	596.4158	592.9539	3.461962	19.71536	0.008800324	0.01086383	0.01472412	0.9399768	0.8228957	1	0.01609826	78.76382	-0.3893574	0.01467107	6.278413
3714	597.3037	593.5354	3.768299	20.40872	0.00863993	-0.005914977	0.01521062	0.9368191	0.8196783	1	0.01621226	80.22602	0.1079814	0.0151499	-1.694722
3715	595.8207	593.4671	2.35365	25.79667	0.007608667	-0.04413077	0.01575219	0.9121488	0.7960039	1	0.01548246	91.09968	0.5826124	0.01563062	-6.551529
3716	598.1762	593.7763	4.399948	16.94786	0.009529747	-0.03796541	0.0129547	0.95246	0.8362311	1	0.01571337	72.7351	0.07388993	0.01292543	-2.278977
3717	597.6509	593.8138	3.837085	18.86173	0.009009056	-0.005146877	0.01425064	0.9438509	0.8269209	1	0.01602403	76.93893	0.2346621	0.01420571	-4.036269
3718	597.6137	593.1546	4.459134	14.46936	0.01034408	-0.04808953	0.01268757	0.9633552	0.848985	1	0.01620131	67.00909	-0.1285931	0.01267053	2.068268
3719	596.0179	591.3624	4.655456	17.7011	0.009315301	-0.03041734	0.011909	0.9490869	0.8325168	1	0.01489536	74.40953	0.1011942	0.01187813	-2.483832
3720	593.8756	593.4961	0.379584	24.68672	0.007795213	-0.002216381	0.01513872	0.9172341	0.8007116	1	0.01536291	88.9196	-1.004114	0.01503502	11.10109
3721	596.7854	593.3687	3.416686	23.04661	0.008093145	-0.04601179	0.0158712	0.9247526	0.8078183	1	0.01602797	85.64621	0.2353993	0.01578133	-3.50441
3722	595.6921	591.7452	3.946925	22.19322	0.008260067	-0.05814015	0.01345394	0.9286623	0.8115935	1	0.01490842	83.91544	0.2824423	0.01338547	-4.491785
3723	596.4166	593.0095	3.407027	30.55232	0.006918573	-0.02577652	0.01653773	0.8904662	0.7766239	1	0.01512729	100.1864	0.1549694	0.01633931	-1.495168
3724	596.6226	593.0119	3.610744	23.47413	0.008012715	-0.06084798	0.01503783	0.9227929	0.8059476	1	0.01552378	86.50591	0.2415087	0.01494819	-3.674669
3725	597.9545	594.2333	3.721242	19.96555	0.008741545	-0.02273427	0.0143044	0.9388383	0.8217295	1	0.01581408	79.29344	-0.3433581	0.01425089	4.898878
3726	597.547	593.1318	4.41525	13.59627	0.01068044	-0.02122965	0.0120932	0.9670907	0.8537029	1	0.01607238	64.89877	-0.2866348	0.01208011	7.778121
3727	598.2471	594.1171	4.130037	19.29904	0.008900498	-0.03070164	0.01373202	0.9418683	0.8248497	1	0.01563469	77.87735	-0.1988111	0.01368562	2.69306
3728	598.0167	593.5491	4.467595	16.92011	0.009537906	-0.02681186	0.01263832	0.9525838	0.8363693	1	0.01552695	72.67289	0.0965568	0.01260991	-2.505268
3729	597.4058	592.996	4.409857	12.77343	0.01102737	-0.02439902	0.01262086	0.9705452	0.8582751	1	0.01668382	62.85695	-0.2023282	0.01260991	5.838434
3730	596.791	592.2224	4.568605	13.32394	0.01079181	-0.00501066	0.01197684	0.9682418	0.855202	1	0.01607805	64.22898	-0.2023282	0.01196476	6.010785
3731	597.7852	593.4504	4.334863	15.73617	0.009904862	-0.04107247	0.01256862	0.9578318	0.8423573	1	0.01577913	69.9805	0.207299	0.01254627	-5.682719
3732	597.8734	594.0181	3.855295	20.23622	0.00867911	-0.02181837	0.01493728	0.9376055	0.8204745	1	0.01610232	79.86385	-0.157526	0.01487913	2.017466
3733	597.1126	593.1111	4.001564	19.26434	0.008908984	0.009548558	0.01425987	0.9420258	0.8250133	1	0.01593995	77.80317	0.105733	0.01421195	-1.553357
3734	595.4913	593.1268	2.364491	23.44198	0.008018692	0.01123201	0.01528823	0.9229403	0.8060878	1	0.01565833	86.44142	0.5998679	0.01519744	-7.038831
3735	593.6302	589.7205	3.909649	13.25613	0.01082006	0.001428598	0.01107062	0.9685272	0.8555773	1	0.01547803	64.06132	-0.5497809	0.01105965	16.96405
3736	597.4944	593.0636	4.43073	12.9628	0.01094471	-0.03468307	0.01219465	0.9697565	0.8572113	1	0.01633811	63.33174	0.2082923	0.0121835	-7.825685
3737	597.3978	593.6586	3.739267	14.40728	0.01036702	-0.02662553	0.01304125	0.9636229	0.8493162	1	0.01644378	66.86082	0.4024248	0.013024	-11.3921
3738	597.6182	593.7911	3.827052	15.42053	0.01000943	-0.0357201	0.01339554	0.9592179	0.8439861	1	0.01637569	69.24944	-0.3941435	0.01337326	8.39461
3739	593.6158	591.6251	1.990721	14.67582	0.01026879	-0.06851371	0.01287946	0.9624627	0.847888	1	0.01626386	67.50035	-0.8425701	0.01286131	19.77841
3740	598.4434	594.0605	4.382948	17.11543	0.00948088	-0.02743252	0.01317015	0.9517116	0.8353989	1	0.01580282	73.11001	-0.0225829	0.01313944	-0.1230131
3741	593.4787	590.8127	2.666019	21.88434	0.008322703	-0.03588347	0.01273733	0.9300764	0.8129738	1	0.01456084	83.28391	-0.7371716	0.01267505	9.292173
3742	596.9629	592.668	4.294909	15.07683	0.01012684	-0.0422728	0.01199612	0.9607202	0.8457764	1	0.01558735	68.44654	0.2992856	0.01197761	-8.396232
3743	587.1614	583.2832	3.878227	10.58543	0.01213328	0.01480236	0.01435821	0.9793162	0.8711361	1	0.01866613	57.12776	-0.2213274	0.01435207	11.19483
3744	595.7248	591.3844	4.340394	14.58676	0.01030108	0.014886	0.01303086	0.9628481	0.8483603	1	0.01638487	67.2888	-0.1252729	0.01301287	3.647314
3745	597.637	592.9762	4.660719	13.06735	0.01089981	-0.02057322	0.01205254	0.9693194	0.856627	1	0.01620928	63.59259	-0.07947661	0.01204119	1.840413
3746	596.6871	593.1729	3.514157	20.92699	0.008524952	-0.03645657	0.01581473	0.9344539	0.8173021	1	0.01642071	81.30804	0.1880848	0.01574678	-3.237614
3747	597.8709	593.983	3.887842	20.83446	0.008545186	-0.03329772	0.01504518	0.9348764	0.8177246	1	0.0160352	81.11552	-0.004114235	0.01498137	-0.4522389
3748	598.2316	594.1633	4.068308	19.5868	0.008830937	-0.01596159	0.01425275	0.9405612	0.8234972	1	0.01586601	78.49079	0.06083763	0.01420239	-1.231235
3749	596.5888	593.2807	3.30806	14.59383	0.01029851	-0.0136623	0.01238855	0.9628175	0.8483228	1	0.01597395	67.3056	0.5635088	0.01237142	-14.95915
3750	596.806	592.9886	3.817468	24.021	0.007912744	0.01048639	0.01486963	0.9202859	0.8035736	1	0.01534011	87.59884	-0.1900534	0.01477514	2.325684
3751	598.3667	594.0805	4.286181	16.73589	0.009592555	-0.02018263	0.01335004	0.9534049	0.8372889	1	0.01600381	72.25887	-0.1409281	0.01332106	2.45045
3752	595.8674	592.2201	3.647257	21.5942	0.008382671	-0.07432844	0.01477656	0.931404	0.8142775	1	0.01573957	82.6881	-0.2974098	0.01470703	2.954694
3753	593.9266	591.5135	2.413118	27.08869	0.007404943	0.0239331	0.01499925	0.9062375	0.7906183	1	0.01490427	93.60601	-0.6574292	0.01486739	6.609464
3754	597.1151	593.9898	3.125364	20.74483	0.008564904	-0.01591708	0.01403213	0.9352856	0.8181346	1	0.01550379	80.92877	-0.5591647	0.01397336	7.835375
3755	598.2847	593.7863	4.498407	15.34218	0.01003586	-0.0319675	0.01270206	0.9595611	0.8443927	1	0.01596722	69.06704	0.01046276	0.01268129	-1.03878
3756	597.46	592.7932	4.666848	14.66269	0.01027353	-0.01377655	0.01200584	0.9625195	0.8479575	1	0.0157062	67.4692	0.03697809	0.01198897	-1.317184
3757	596.9297	593.321	3.608679	15.74345	0.009902484	-0.02530368	0.01415465	0.9577997	0.8423198	1	0.01674313	69.9973	0.3463391	0.01412944	-8.460306
3758	596.3518	593.692	2.659844	15.59143	0.009952435	-0.02522738	0.01256776	0.9584682	0.8431024	1	0.01581644	69.64599	-0.7449019	0.01254608	16.58337
3759	594.5957	589.8078	4.787916	18.16438	0.009189737	-0.03142608	0.01161917	0.9470019	0.8302653	1	0.0146135	75.42623	0.002960296	0.01158654	-0.6458626
3760	596.6187	593.7669	2.851805	19.60259	0.008827162	-0.0487449	0.01426329	0.9404895	0.8234233	1	0.01586848	78.52435	-0.6087228	0.01421278	8.801006
3761	597.4319	593.9049	3.526931	16.91379	0.009539766	-0.03002945	0.01294921	0.952612	0.8364008	1	0.01571829	72.65872	0.4732999	0.01292013	-10.14815
3762	597.1574	593.4859	3.671539	13.83636	0.01058489	-0.03002945	0.01247717	0.9660701	0.8523924	1	0.01625235	65.4846	0.4665156	0.01246281	-14.16793
3763	597.4917	593.0166	4.475073	16.18563	0.009761041	-0.001133108	0.01274865	0.955848	0.840062	1	0.01577594	71.0116	-0.0006479298	0.0127238	-0.01163675
3764	596.3089	592.3392	3.969722	17.45047	0.009385191	-0.06222541	0.01460599	0.9502117	0.8337452	1	0.01655778	73.85541	-0.0006129073	0.01456979	-1.238104
3765	587.6607	584.2834	3.377301	20.80287	0.008552121	0.0007599695	0.01131731	0.9350206	0.817869	1	0.01391309	81.04974	0.6093476	0.01126952	-8.756511
3766	597.7143	593.3598	4.3545	16.28377	0.009730399	-0.002087189	0.01320918	0.9554134	0.8395645	1	0.01603313	71.23523	-0.05247231	0.01318292	1.077578
3767	597.4659	592.7102	4.755674	13.67261	0.01064979	-0.03088072	0.01173152	0.9667668	0.8532851	1	0.01580749	65.0855	-0.02847391	0.01171857	-0.1008957
3768	597.5953	593.4768	4.118488	17.15572	0.009469232	-0.04927108	0.01406217	0.9515314	0.8351993	1	0.01631919	73.19994	-0.09266909	0.01402914	0.8027156
3769	596.4441	592.2714	4.172716	21.92224	0.00831495	-0.0634167	0.01384996	0.9299029	0.812804	1	0.01517641	83.36156	0.02511006	0.01378191	-1.237806
3770	597.9301	594.0861	3.844019	22.58461	0.008182422	-0.02555435	0.0150031	0.9268696	0.8098551	1	0.01566918	84.71173	-0.1581831	0.01492286	1.65541
3771	595.6575	592.2923	3.365153	11.8449	0.01146012	-0.04111436	0.01205093	0.9743504	0.8635981	1	0.01661957	60.48343	-0.6242569	0.012043	22.11068
3772	597.8633	594.0318	3.831548	17.03585	0.009504001	-0.02161558	0.01391607	0.9520671	0.8357937	1	0.01626397	72.93215	-0.3376725	0.0138841	6.256066
3773	595.9581	592.1548	3.803293	11.52748	0.01161958	-0.03652421	0.01173956	0.975625	0.8654614	1	0.01651719	59.65339	0.4819667	0.01173259	-20.78947
3774	596.4454	592.5379	3.907486	13.63447	0.01066507	-0.03211996	0.01367995	0.9669287	0.8534937	1	0.01708201	64.99228	0.2751249	0.01366499	-9.01525
3775	597.6636	593.0016	4.662044	15.12522	0.01011008	-0.02460906	0.01203099	0.9605092	0.8455233	1	0.01559707	68.56002	0.0427768	0.01201223	-1.66359
3776	596.8138	592.8789	3.934904	12.63138	0.01109056	-0.03743939	0.01224877	0.9711342	0.8590777	1	0.01648307	62.49883	0.4052522	0.01223856	-14.93095
3777	594.6094	590.8625	3.746867	10.00108	0.01248699	-0.02886808	0.01133507	0.9815274	0.8747754	1	0.01682503	55.50957	0.5236016	0.01133121	-29.38385
3778	596.4012	591.9357	4.465451	11.94547	0.01141089	-0.0116667	0.01261127	0.9739436	0.8630126	1	0.01696502	60.74434	-0.1471959	0.01260271	5.054182
3779	594.7458	591.8861	2.859671	25.89468	0.007592727	0.01431382	0.01726588	0.9117	0.7955919	1	0.01619229	91.29094	0.3109335	0.01713126	-3.048292
3780	597.1533	593.1454	4.007874	18.34066	0.009143149	0.003767217	0.01450185	0.9462068	0.8294149	1	0.01628451	75.81055	-0.01767796	0.01445989	0.3809813
3781	597.3416	593.0192	4.32243	15.97088	0.009829036	0.002461556	0.01330383	0.9567972	0.8411552	1	0.01617181	70.52037	0.001603669	0.01327899	0.02146089
3782	597.034	593.4302	3.603761	13.95627	0.01053806	-0.0253425	0.01308033	0.9655585	0.8517417	1	0.01660369	65.77558	0.4404188	0.01306481	-13.08282
3783	597.1854	592.8423	4.343104	17.8859	0.00926466	-0.05788877	0.01309988	0.9482561	0.8316157	1	0.01557986	74.81626	-0.1298784	0.01306481	1.26139
3784	595.7543	591.8593	3.894969	10.93972	0.01193249	-0.03097989	0.01187349	0.9779451	0.8689754	1	0.01683332	58.08905	-0.5013726	0.01186772	20.82691
3785	595.1079	591.8666	3.241262	11.76058	0.01150186	-0.02178433	0.01135726	0.9746904	0.8640908	1	0.01616352	60.2639	-0.6910233	0.01134998	25.75105
3786	597.4506	593.1808	4.269759	14.08204	0.01048957	-0.01146398	0.01298978	0.9650204	0.8510619	1	0.01650801	66.07965	-0.2303567	0.01297389	6.027376
3787	593.1595	590.1628	2.99673	9.551507	0.0127805	-0.02490465	0.01106901	0.9831817	0.8776441	1	0.01682067	54.23476	-0.7533802	0.01106588	42.56097
3788	594.7913	590.653	4.13823	12.31837	0.01123352	0.0006728152	0.01328759	0.9724236	0.8608609	1	0.0172781	61.70349	0.2001242	0.01327748	-7.032549
3789	595.7645	592.1835	3.581014	16.0666	0.009798568	-0.06125414	0.01253615	0.9563744	0.8406671	1	0.01567395	70.73964	0.4807299	0.01251229	-11.94281
3790	597.1373	593.1278	4.009483	18.69465	0.009051476	-0.06035987	0.01401222	0.9446071	0.8277174	1	0.01592679	76.57836	0.1594708	0.01396923	-3.809101
3791	594.148	591.6374	2.510627	11.45137	0.01165877	-0.0478279	0.01214067	0.9759285	0.8659117	1	0.0168253	59.45285	-0.7904862	0.01213364	30.06167
3792	596.3335	591.7096	4.623874	16.7569	0.009586279	-0.02613655	0.01181046	0.9533113	0.8371838	1	0.01504781	72.30618	-0.2054479	0.01178471	3.635128
3793	597.0215	592.2195	4.801984	12.99808	0.0109295	-0.01778767	0.01153564	0.9696091	0.8570139	1	0.01587947	63.41986	-0.04939688	0.01152499	0.9906926
3794	596.3157	592.8463	3.469444	12.33479	0.01122589	-0.02862335	0.01220763	0.9723562	0.8607669	1	0.01655545	61.74542	-0.591132	0.0121983	19.75734
3795	597.6939	593.8466	3.847278	22.56674	0.008185927	-0.03031589	0.01438683	0.9269515	0.8099343	1	0.01534728	84.67547	-0.2747668	0.01431006	3.071651
3796	596.8379	593.1366	3.701268	18.16237	0.009190273	-0.05945173	0.01401533	0.947011	0.830275	1	0.01605022	75.42183	-0.3723321	0.01397598	5.532293
3797	596.2942	591.6358	4.658357	11.98804	0.01139024	-0.006037024	0.01180654	0.973771	0.8627654	1	0.01639996	60.8545	-0.1616155	0.01179842	5.769926
