Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
2783	428.4653	425.6812	2.784036	44.74246	0.005502188	0.01177144	0.01906338	0.8277441	0.7241465	1	0.0144838	125.9767	0.01849773	0.0683369
2784	428.2219	425.6419	2.579926	45.06542	0.005477105	0.007212471	0.01990017	0.8263575	0.7230202	1	0.01476451	126.5536	0.01930015	0.04153631
2785	428.8107	424.7907	4.020024	29.77543	0.00702093	-0.01331456	0.01422112	0.8939919	0.7797111	1	0.0141312	98.72584	0.01406131	-0.1255995
2786	428.7775	424.6726	4.104943	24.33967	0.007855929	-0.06160733	0.01379261	0.918825	0.8021999	1	0.01472099	88.23236	0.01370172	-0.7589444
2787	427.282	424.1139	3.168093	31.40925	0.006809677	0.03635117	0.01704403	0.8865863	0.7732505	1	0.01523577	101.7886	0.0168248	0.3205183
2788	429.2282	425.6939	3.534311	29.1814	0.007101667	-0.05650637	0.0159925	0.8966927	0.782091	1	0.01507139	97.60345	0.01582182	-0.5469739
2789	429.2994	425.6342	3.66518	32.4406	0.006683811	-0.05018204	0.01558286	0.8819303	0.7692327	1	0.0144328	103.7054	0.01536563	-0.4250204
2790	428.7809	424.5338	4.247038	20.4183	0.008637768	-0.05634705	0.01325295	0.9367754	0.8196342	1	0.01513115	80.2461	0.01319997	-0.8912207
2791	429.1304	425.767	3.363394	32.07089	0.006728303	-0.05665008	0.01667792	0.8835976	0.7706678	1	0.01498093	103.0196	0.01645194	-0.4866744
2792	429.3762	425.9433	3.432906	34.79387	0.006415728	-0.003719226	0.01645251	0.8713664	0.7602254	1	0.01452961	108.0387	0.01618027	-0.02891333
2793	427.5639	423.3193	4.244621	21.71115	0.008358364	0.01293126	0.01315058	0.9308689	0.8137512	1	0.01482682	82.92857	0.01308773	0.1870542
2794	428.8758	424.7676	4.108249	19.35847	0.008886013	-0.04886365	0.01378317	0.9415985	0.8245697	1	0.01565103	78.0043	0.01373616	-0.8366848
2795	426.1482	421.7342	4.413973	12.649	0.01108266	-0.03451723	0.01263414	0.9710612	0.8589779	1	0.01673439	62.54337	0.01262356	-1.192768
2796	425.7707	421.8055	3.965142	15.04278	0.01013868	-0.05072918	0.01427307	0.9608686	0.8459547	1	0.01701235	68.3666	0.01425121	-1.296379
2797	429.5995	426.1949	3.404599	31.40184	0.006810601	-0.02776688	0.01656288	0.8866198	0.7732795	1	0.0150202	101.7747	0.01634996	-0.2449006
2798	428.0063	424.4125	3.593757	29.69009	0.007032393	0.0284631	0.01551651	0.8943796	0.7800519	1	0.01477283	98.56491	0.01534341	0.2694849
2799	425.5144	422.4887	3.025749	32.92674	0.006626335	0.06286108	0.01723032	0.879741	0.7673542	1	0.01511118	104.6049	0.01698113	0.5227143
2800	428.9276	425.7232	3.204405	42.61165	0.005673814	-0.01357958	0.01753252	0.8369396	0.7316407	1	0.01410506	122.166	0.01706636	-0.08327945
2801	427.5834	425.262	2.321408	57.47835	0.004659001	0.01227844	0.02133517	0.7744581	0.6813392	1	0.01409969	148.7759	0.02024987	0.05443973
2802	428.6138	425.7201	2.893694	41.07346	0.005804848	0.01135657	0.01854242	0.8436283	0.7371227	1	0.01467215	119.4083	0.01808902	0.07262548
2803	428.6776	425.4162	3.261473	43.63494	0.005590027	-0.02428771	0.0173666	0.8325134	0.7280278	1	0.01393411	123.9971	0.01687944	-0.1450129
2804	425.952	423.4405	2.51151	66.19451	0.004208888	0.009088127	0.02097372	0.7395569	0.6535641	1	0.01328729	164.6865	0.01955106	0.03489487
2805	424.9688	421.4463	3.522559	43.90786	0.005568113	-0.09123549	0.01608061	0.8313361	0.7270686	1	0.01338198	124.4851	0.01562315	-0.5409307
2806	427.759	425.2567	2.50232	51.48281	0.005022367	-0.06371384	0.02046861	0.7991907	0.70111	1	0.01433882	138.012	0.01964322	-0.3172853
2807	428.4271	424.9291	3.497965	41.12414	0.005800429	-0.02301943	0.01640677	0.8434073	0.7369411	1	0.01379611	119.4993	0.01600446	-0.1470019
2808	428.6889	424.3369	4.352008	18.47957	0.009106879	-0.0162541	0.01287791	0.9455795	0.8287472	1	0.01531519	76.11248	0.01283977	-0.2986758
2809	429.1138	424.8373	4.276508	21.29588	0.008445517	-0.04575569	0.01318601	0.9327682	0.8156252	1	0.01492399	82.0728	0.01312641	-0.6805664
2810	429.7813	425.9954	3.785838	27.08252	0.007405886	-0.02073126	0.01506998	0.9062657	0.7906439	1	0.01494032	93.5941	0.01493757	-0.2211705
2811	428.9708	425.3141	3.656693	23.47858	0.008011889	-0.03684499	0.01551048	0.9227725	0.8059282	1	0.01576504	86.51483	0.01541797	-0.4770969
2812	428.4042	424.4179	3.986296	20.74767	0.008564278	0.001037973	0.01417562	0.9352726	0.8181216	1	0.0155823	80.93469	0.01411623	0.01603608
2813	429.4873	425.4415	4.045832	21.68369	0.008364055	-0.02434758	0.01405333	0.9309946	0.8138747	1	0.01533251	82.87215	0.01398642	-0.3528357
2814	429.0538	425.1345	3.919257	20.80601	0.008551432	-0.02457844	0.01451162	0.9350063	0.8178547	1	0.01575406	81.05627	0.01445032	-0.3781665
2815	429.7106	426.0957	3.614844	31.65555	0.006779117	-0.01962918	0.01577193	0.885473	0.7722869	1	0.01462325	102.2474	0.01556506	-0.1713935
2816	428.1535	425.3283	2.825177	35.23318	0.006368363	-0.03322098	0.01882784	0.869404	0.758567	1	0.01548564	108.8423	0.01850673	-0.2543799
2817	428.1375	425.5988	2.538646	43.15997	0.005628595	-0.009416274	0.02009637	0.8345655	0.7297015	1	0.0150409	123.1475	0.01954637	-0.05691846
2818	428.5592	425.5767	2.982489	37.25311	0.006160287	-0.06017331	0.01820507	0.8604226	0.7510283	1	0.01497655	112.5186	0.0178504	-0.4311106
2819	429.4726	425.9448	3.527817	34.86421	0.006408091	-0.01519201	0.01614362	0.871052	0.7599594	1	0.014384	108.1675	0.01587519	-0.117815
2820	428.8759	425.4654	3.410491	35.25244	0.006366304	-0.06371313	0.01652794	0.8693181	0.7584945	1	0.01450668	108.8775	0.01624568	-0.4875435
2821	427.6638	424.5473	3.116503	32.80724	0.006640357	-0.0822268	0.01745148	0.8802788	0.7678151	1	0.01522393	104.384	0.01720135	-0.6868194
2822	429.2207	426.0845	3.136141	34.41605	0.006457107	-0.02755321	0.01762822	0.8730566	0.7616573	1	0.01508823	107.3464	0.01734415	-0.2170512
2823	429.1342	426.1126	3.021587	41.49702	0.005768131	-0.03231488	0.01823092	0.8417823	0.7356069	1	0.0145023	120.1684	0.01777454	-0.2042431
2824	426.9494	424.6424	2.307034	41.99643	0.005725467	-0.01566726	0.02099137	0.8396098	0.7338258	1	0.0155039	121.0639	0.02045137	-0.09768215
2825	428.7902	425.6971	3.09313	42.56009	0.005678105	0.003997612	0.01787071	0.8371631	0.7318235	1	0.01424582	122.0737	0.01739685	0.02454979
2826	428.8906	425.7036	3.186968	33.25432	0.006588243	-0.05476278	0.01736979	0.8782678	0.7660937	1	0.01512854	105.2097	0.01711239	-0.4498628
2827	428.8536	425.3454	3.508267	25.41473	0.007671592	-0.01522522	0.01606161	0.9138981	0.7976151	1	0.01569829	90.35246	0.01594253	-0.176828
2828	428.9938	425.8839	3.109836	42.15038	0.005712449	-0.005377284	0.01784821	0.8389409	0.7332781	1	0.01427985	121.3398	0.01738523	-0.03338703
2829	428.4819	425.336	3.145908	36.40954	0.006245315	0.02177358	0.01738246	0.8641651	0.7541598	1	0.01473492	110.9867	0.01706174	0.1602944
2830	428.8122	425.1775	3.634681	23.44508	0.008018114	-0.04225987	0.0155844	0.9229261	0.8060742	1	0.0158087	86.44765	0.01549182	-0.548303
2831	426.14	422.0545	4.085501	14.75244	0.01024124	-0.01723193	0.01384012	0.9621307	0.8474826	1	0.01683687	67.68193	0.01382027	-0.4550366
2832	429.6619	425.6208	4.041138	23.11022	0.008081046	-0.02788607	0.01408863	0.924461	0.8075391	1	0.01508979	85.77444	0.01400824	-0.3691612
2833	424.7774	419.9182	4.859162	14.01748	0.01051438	-0.006006985	0.01089736	0.9652968	0.8514105	1	0.01513797	65.92371	0.01088424	-0.1730958
2834	428.498	424.3355	4.162492	21.04946	0.008498364	-0.06486713	0.0135295	0.9338944	0.8167441	1	0.01516434	81.56242	0.01347037	-0.9812654
2835	428.3651	424.0439	4.321168	16.31534	0.009720594	-0.03564047	0.01299777	0.9552734	0.8394047	1	0.01589629	71.30708	0.01297177	-0.7968524
2836	427.1054	422.8194	4.286018	18.06265	0.009216918	-0.07568764	0.0129772	0.9474604	0.8307576	1	0.01546673	75.20379	0.01294138	-1.440582
2837	426.4892	423.4941	2.995167	39.34066	0.005960411	0.05832907	0.01755765	0.8512139	0.7433762	1	0.01446726	116.2918	0.01716897	0.3920329
2838	427.2083	424.6235	2.584812	47.9423	0.005263517	0.04399045	0.01958858	0.8140883	0.7130917	1	0.01436	131.689	0.01891154	0.2366201
2839	427.4849	425.1677	2.317182	58.39645	0.004607634	0.01373245	0.02137844	0.7707243	0.6783632	1	0.01403595	150.4345	0.02025463	0.05989493
2840	427.5389	424.9561	2.582813	37.90856	0.006095964	-0.01611073	0.01980171	0.857523	0.7486111	1	0.01553773	113.7059	0.01939974	-0.113076
2841	428.6379	424.426	4.211867	17.7643	0.009297899	-0.02193888	0.01340414	0.9488029	0.8322082	1	0.01578799	74.5488	0.013369	-0.4285183
2842	429.538	425.4811	4.056974	21.97169	0.008304865	-0.02486623	0.0140157	0.9296765	0.8125827	1	0.01525769	83.46279	0.01394638	-0.3535979
2843	429.5349	425.8171	3.717826	31.69544	0.006774199	-0.03861618	0.01539908	0.8852928	0.7721311	1	0.01444413	102.3216	0.01519646	-0.33665
2844	428.8173	424.73	4.08734	21.90581	0.008318309	-0.0009281377	0.01382469	0.9299781	0.8128777	1	0.01516562	83.32789	0.01375691	-0.01325497
2845	429.2575	425.6729	3.584692	27.22041	0.007384923	-0.004503817	0.01576257	0.9056355	0.7900747	1	0.01525814	93.85977	0.01562221	-0.04772788
2846	429.0192	425.2309	3.788236	31.65152	0.006779615	-0.05377937	0.01509968	0.8854912	0.7723026	1	0.01430874	102.2399	0.01490169	-0.4696528
2847	429.1537	426.132	3.021664	41.63145	0.005756581	-0.02730891	0.01823218	0.841197	0.7351268	1	0.01448827	120.4095	0.01777239	-0.1719673
2848	428.4447	424.554	3.890788	20.96973	0.008515649	-0.002721118	0.01454949	0.9342586	0.8171072	1	0.01574156	81.39687	0.01448661	-0.04139126
2849	428.0096	423.8021	4.207531	17.93646	0.009250937	-0.004380273	0.01336471	0.9480286	0.83137	1	0.01572489	74.92724	0.01332861	-0.08428239
2850	429.7511	426.0731	3.678054	27.6527	0.007320137	-0.02220737	0.01547957	0.903661	0.7882972	1	0.01505407	94.69046	0.0153359	-0.2305127
2851	427.679	423.7578	3.921198	19.02435	0.008968275	-0.002196418	0.01441746	0.9431142	0.8261484	1	0.01608103	77.2888	0.01437081	-0.03861098
2852	428.9794	425.4743	3.50508	28.47966	0.007199971	-0.06056216	0.0160717	0.8998885	0.784925	1	0.01521287	96.27083	0.01591062	-0.604947
2853	428.8121	425.3423	3.469801	38.32016	0.00605632	-0.05012752	0.01642818	0.855706	0.7471001	1	0.01410633	114.4502	0.01608613	-0.3473986
2854	428.8628	425.7895	3.073327	34.01463	0.00650174	-0.04268422	0.0178489	0.8748549	0.7631844	1	0.01523476	106.6095	0.01756936	-0.3410777
2855	426.8297	424.4624	2.367299	44.12919	0.005550472	-0.07588579	0.02066907	0.8303823	0.726292	1	0.01514748	124.8808	0.02007442	-0.4473931
2856	424.3447	420.4685	3.876165	44.08513	0.005553974	-0.02082876	0.01504526	0.8305721	0.7264465	1	0.01292757	124.802	0.01461337	-0.1229358
2857	427.997	424.2436	3.7534	30.69059	0.006900725	0.02408677	0.01498356	0.8898395	0.7760773	1	0.01438036	100.4456	0.01480173	0.2186516
2858	429.7351	425.8066	3.928519	26.17902	0.007546945	-0.03621244	0.01454	0.9103983	0.7943999	1	0.01481436	91.84474	0.01442326	-0.404149
2859	429.267	425.2896	3.977385	22.21644	0.008255408	-0.05015664	0.01428794	0.928556	0.81149	1	0.01535922	83.9628	0.01421501	-0.702041
2860	429.3556	425.653	3.702617	26.6551	0.007471799	-0.05361332	0.01534302	0.90822	0.7924148	1	0.01514199	92.76844	0.01521377	-0.5841501
2861	429.7401	425.805	3.935057	26.3021	0.007527339	-0.02407713	0.01451348	0.909835	0.7938854	1	0.0147816	92.08396	0.01439549	-0.267034
2862	428.8908	424.4817	4.409115	18.65491	0.009061644	-0.03491616	0.01268759	0.9447869	0.8279073	1	0.0151638	76.49243	0.01264891	-0.6323886
2863	429.0487	424.7713	4.277426	19.13159	0.008941652	-0.02236452	0.0131727	0.942628	0.8256405	1	0.01534833	77.51892	0.01312934	-0.3898159
2864	429.2459	425.076	4.169937	23.21732	0.008060781	-0.01342889	0.01358562	0.9239701	0.8070697	1	0.01479937	85.99007	0.01350709	-0.1766264
2865	428.842	425.1409	3.701099	35.79613	0.006308806	-0.03701049	0.01553638	0.866894	0.7564519	1	0.01400114	109.8698	0.01526112	-0.2780528
2866	427.4969	424.6798	2.817131	55.74802	0.004758712	-0.01784051	0.0194541	0.7815334	0.6869836	1	0.01360709	145.6586	0.0185256	-0.08166242
2867	427.9319	425.4021	2.529811	49.47887	0.005156127	0.01996401	0.02013445	0.8075956	0.7078612	1	0.01440943	134.4317	0.01938909	0.1037607
2868	425.6718	422.85	2.821817	30.57471	0.006915675	-0.08541298	0.01849207	0.8903647	0.7765353	1	0.01599282	100.2284	0.01826979	-0.7790643
2869	428.4283	425.6078	2.820558	47.66346	0.005283483	0.006206628	0.01905134	0.815271	0.7140461	1	0.01418855	131.1913	0.01840122	0.03359855
2870	427.9423	425.1938	2.748512	36.48521	0.006237582	-0.001709547	0.01906899	0.8638289	0.7538779	1	0.01542364	111.1243	0.01871541	-0.0125544
2871	428.8919	425.336	3.555957	37.52215	0.006133705	-0.008798815	0.01606936	0.8592315	0.7500344	1	0.01404028	113.0063	0.01575093	-0.06250556
2872	429.81	426.0555	3.754486	28.57956	0.007185775	-0.0310261	0.01521801	0.8994332	0.78452	1	0.01478872	96.46101	0.0150641	-0.3085124
2873	424.2519	421.2735	2.978416	25.051	0.007732737	-0.08468871	0.01781565	0.9155646	0.7991579	1	0.01659902	89.63802	0.01768864	-1.003001
2874	429.4241	426.1577	3.266399	33.91648	0.006512761	-0.01337911	0.01709906	0.8752949	0.7635587	1	0.01492395	106.4291	0.01683315	-0.107286
2875	429.0123	425.8432	3.169118	36.75516	0.006210165	-0.05526386	0.01750837	0.8626303	0.752874	1	0.01474652	111.6149	0.01717798	-0.4023001
2876	428.7368	425.1318	3.605014	23.48978	0.00800981	-0.02074605	0.01569261	0.9227212	0.8058793	1	0.01585527	86.53728	0.01559889	-0.2684572
2877	429.4359	425.4544	3.981466	22.0255	0.008293926	-0.02074605	0.0142882	0.9294302	0.8123421	1	0.01539514	83.57287	0.01421704	-0.2939793
2878	427.437	423.514	3.923052	17.67554	0.009322364	-0.01561935	0.01445273	0.9492018	0.8326417	1	0.01641545	74.35316	0.01441543	-0.3074782
2879	427.9672	424.2901	3.677067	21.62005	0.008377282	-0.004139689	0.01535021	0.9312857	0.814161	1	0.01603702	82.7413	0.01527773	-0.06024495
2880	427.635	423.4085	4.226516	15.42968	0.01000635	-0.0299612	0.01334298	0.9591779	0.8439387	1	0.01634103	69.27071	0.01332074	-0.7339448
2881	425.1635	421.3058	3.857704	15.62003	0.009942984	-0.06139217	0.01462772	0.9583425	0.8429549	1	0.01705539	69.71219	0.01460233	-1.473737
2882	429.033	424.8512	4.181777	26.00178	0.007575401	-0.02281839	0.01359474	0.9112096	0.7951423	1	0.0143517	91.49973	0.01348756	-0.2569917
2883	429.0372	425.0216	4.015544	27.92369	0.007280225	-0.00685083	0.01418776	0.902424	0.7871882	1	0.0143729	95.20958	0.01405268	-0.07021021
2884	427.6276	423.9909	3.636714	34.06563	0.00649603	0.02925404	0.015422	0.8746262	0.76299	1	0.01415498	106.7032	0.01517958	0.2333347
2885	429.16	425.4214	3.73869	28.86222	0.007145977	-0.06067832	0.01521028	0.8981457	0.783377	1	0.01474397	96.99823	0.01505248	-0.5957362
2886	428.2334	424.6272	3.606239	35.52193	0.006337658	-0.06916536	0.01576823	0.868116	0.7574808	1	0.01413744	109.3696	0.01549397	-0.5244408
2887	429.6325	426.1144	3.518154	32.22215	0.006710017	-0.0127154	0.01612301	0.8829152	0.7700799	1	0.01470957	103.3004	0.01590198	-0.1085999
2888	429.5593	426.1605	3.398822	34.39979	0.006458901	-0.03783903	0.01663904	0.8731294	0.761719	1	0.01466083	107.3166	0.01637122	-0.2982489
2889	429.0974	425.7537	3.343727	40.14464	0.005887134	-0.02794924	0.0169718	0.8476877	0.7404641	1	0.01413614	117.7393	0.01657807	-0.1834996
2890	429.4606	426.117	3.343529	31.40344	0.006810403	-0.03147276	0.01679268	0.8866126	0.7732733	1	0.01512382	101.7777	0.01657678	-0.2775684
2891	428.6976	425.2535	3.444102	34.02805	0.006500236	0.01765546	0.01625135	0.8747947	0.7631332	1	0.01453531	106.6342	0.01599658	0.1410121
2892	429.4794	425.8842	3.595253	29.61341	0.007042733	-0.05062684	0.0157947	0.8947282	0.7803585	1	0.01491562	98.4202	0.01561966	-0.4809153
2893	429.6248	426.199	3.425855	33.60307	0.006548239	-0.03488345	0.01652465	0.8767012	0.7647565	1	0.01471104	105.8525	0.01627344	-0.2829179
2894	427.1202	423.7639	3.356328	23.21269	0.008061656	-0.01121347	0.01658373	0.9239913	0.80709	1	0.0163519	85.98075	0.01648792	-0.1475288
2895	424.6434	421.2982	3.345239	19.87228	0.008763335	-0.002053135	0.01654753	0.9392629	0.8221635	1	0.01703006	79.09628	0.01648649	-0.03380362
2896	428.8855	425.1873	3.698212	24.60135	0.007810039	-5.927114e-05	0.01528519	0.9176254	0.8010769	1	0.01545173	88.7508	0.01518147	-0.0007195322
2897	428.5345	424.2996	4.234841	18.04693	0.009221138	-0.01417223	0.01330274	0.9475312	0.8308338	1	0.0156631	75.16937	0.01326612	-0.2701079
2898	428.7692	424.7119	4.057287	27.40232	0.00735749	-0.05601246	0.01403127	0.9048044	0.7893255	1	0.01436906	94.20973	0.01390412	-0.5883933
2899	428.9367	425.6934	3.243285	31.52046	0.006795839	-0.0007657212	0.01708537	0.8860835	0.7728151	1	0.01523873	101.9958	0.01686365	-0.006721777
2900	426.9675	423.9529	3.014585	38.85003	0.006006106	-0.09928349	0.01779222	0.8533713	0.7451626	1	0.0146193	115.4071	0.01740969	-0.6771081
2901	429.7537	425.9804	3.773317	29.46517	0.007062822	-0.02934743	0.01516084	0.895402	0.780952	1	0.01463409	98.14025	0.01499496	-0.2805736
2902	428.8499	425.1056	3.74427	30.40526	0.006937677	-0.06502988	0.01519001	0.891133	0.7772061	1	0.01451781	99.91056	0.01500998	-0.5973332
2903	427.6801	424.2587	3.42136	37.55214	0.006130758	0.03174536	0.01626833	0.8590988	0.7499238	1	0.01412354	113.0606	0.01594536	0.2253023
2904	427.1554	423.6758	3.479545	23.85419	0.007942901	0.01632397	0.01597159	0.9210506	0.8042955	1	0.01592864	87.26625	0.01587204	0.2067649
2905	428.877	424.6487	4.228276	18.06984	0.00921499	-0.02943111	0.01335387	0.947428	0.8307228	1	0.01568794	75.21953	0.01331697	-0.5598246
2906	429.3401	425.3309	4.009249	26.03604	0.007569881	-0.04991385	0.01421383	0.9110528	0.7949987	1	0.01466949	91.56646	0.01410137	-0.5611626
2907	428.1773	424.443	3.734299	20.43079	0.008634951	-0.02737089	0.0151919	0.9367185	0.8195766	1	0.01619761	80.27228	0.01513107	-0.4325257
2908	428.9339	425.1409	3.79297	33.78348	0.006527763	-0.01539345	0.0151351	0.8758915	0.7640666	1	0.01405691	106.1845	0.01490197	-0.1240322
2909	428.3256	424.7045	3.621077	29.33972	0.007079933	-0.0783092	0.01554006	0.8959725	0.7814551	1	0.01483392	97.90307	0.01537189	-0.7527743
2910	428.5879	424.9996	3.588351	26.97406	0.007422475	0.01286486	0.01563756	0.9067614	0.7910922	1	0.0152361	93.38491	0.01550162	0.1379779
2911	428.4242	424.3172	4.107027	19.15502	0.008935862	-0.0593537	0.01374643	0.9425217	0.8255296	1	0.01567394	77.56914	0.01370102	-1.032628
2912	428.7026	424.5452	4.157414	18.95717	0.008985063	-0.05291672	0.01358551	0.9434186	0.8264672	1	0.01562477	77.14439	0.01354202	-0.9352319
2913	428.0527	423.9066	4.146111	16.81385	0.009569323	-0.0223959	0.0136408	0.9530576	0.8368992	1	0.01615755	72.43429	0.01361074	-0.4770932
2914	429.0845	424.9557	4.128835	26.55454	0.007487518	-0.01728812	0.01378628	0.90868	0.792833	1	0.01436837	92.57369	0.01367131	-0.1893135
2915	429.5225	425.6794	3.843141	27.92207	0.007280463	-0.04826516	0.01485779	0.9024314	0.7871948	1	0.01470861	95.20647	0.01471635	-0.4946794
2916	429.3149	425.7573	3.55765	26.35625	0.007518753	-0.02029673	0.01590385	0.9095872	0.7936594	1	0.01546461	92.18911	0.01577384	-0.2244895
2917	428.1189	424.2211	3.89785	27.34586	0.007365979	-0.07722292	0.01449494	0.9050624	0.7895578	1	0.01461297	94.10116	0.0143643	-0.8134067
2918	429.6227	425.6061	4.016668	25.21062	0.007705753	-0.01977797	0.01419105	0.9148332	0.7984798	1	0.01478869	89.9519	0.01408812	-0.2322264
2919	426.4852	422.5073	3.977895	34.9182	0.006402242	0.01133167	0.01432724	0.8708107	0.7597553	1	0.01354448	108.2663	0.01408812	0.08771369
2920	428.2805	425.2092	3.071276	37.41974	0.006143794	0.02578496	0.01764785	0.8596847	0.7504125	1	0.01472581	112.8207	0.01730039	0.1837644
2921	429.6322	426.078	3.55422	32.88563	0.006631151	-0.03696809	0.01603046	0.879926	0.7675127	1	0.01458084	104.5289	0.01579934	-0.3078776
2922	426.2772	423.5745	2.702701	59.44031	0.004550463	-0.06836865	0.0199467	0.7664958	0.6749949	1	0.01347344	152.3245	0.01885913	-0.2927941
2923	425.3787	422.7503	2.628415	45.30459	0.005458681	0.07636777	0.01880107	0.8253318	0.7221877	1	0.01432683	126.9807	0.01822747	0.4372162
2924	427.7833	425.4936	2.289777	48.62413	0.005215324	-0.02148161	0.02129244	0.8112021	0.7107648	1	0.01490282	132.9059	0.02053348	-0.113781
2925	427.3596	425.3405	2.019066	59.91503	0.004524882	-0.0007313861	0.02276622	0.7645787	0.6734683	1	0.01435371	153.1857	0.02150444	-0.003106711
2926	426.8796	424.0397	2.839895	37.89953	0.00609684	0.04872294	0.01825795	0.8575629	0.7486443	1	0.01492085	113.6896	0.01788753	0.3420664
2927	429.5396	426.1689	3.37072	35.68287	0.006320688	-0.03294928	0.01677312	0.8673986	0.7568766	1	0.01456143	109.6632	0.01647819	-0.2484837
2928	428.8064	424.9682	3.838232	21.54518	0.008392915	-0.05067798	0.01479226	0.9316282	0.8144984	1	0.01575755	82.58718	0.01472311	-0.7412118
2929	428.9693	425.6601	3.309256	31.95651	0.006742209	-0.05841761	0.01687057	0.8841138	0.771113	1	0.01508277	102.8071	0.01664401	-0.5040948
2930	429.3941	425.9471	3.44704	36.77417	0.006208244	-0.03118366	0.0165092	0.8625459	0.7528033	1	0.01431734	111.6495	0.01619728	-0.2268659
2931	428.4722	424.4304	4.041871	25.58347	0.007643632	-0.0682678	0.01400255	0.9131252	0.7969021	1	0.01463081	90.68296	0.01389687	-0.7858178
2932	429.0763	425.4323	3.64392	27.54817	0.007335676	-0.06171588	0.01553711	0.9041383	0.7887261	1	0.01509803	94.48989	0.01539433	-0.6438011
2933	429.8075	425.9793	3.828233	26.23083	0.007538676	-0.02810097	0.01491151	0.9101611	0.7941832	1	0.0149942	91.94547	0.01479116	-0.3127931
2934	428.4037	424.6665	3.737252	36.25331	0.00626135	-0.04570674	0.01539604	0.8648595	0.7547424	1	0.01388524	110.7025	0.01511487	-0.3382164
2935	429.0759	425.2769	3.799043	33.19506	0.006595097	-0.01796213	0.01510908	0.8785342	0.7663214	1	0.01411707	105.1004	0.01488616	-0.1478781
2936	429.16	426.0273	3.132688	34.71602	0.006424205	-0.01030045	0.01760799	0.8717145	0.76052	1	0.0150411	107.8962	0.01731822	-0.08029321
2937	427.9566	424.6827	3.27395	37.46374	0.006139454	0.03232946	0.01681391	0.85949	0.75025	1	0.01436859	112.9005	0.01648195	0.2300865
2938	429.1927	425.9051	3.287587	32.0932	0.006725599	-0.004081551	0.01694695	0.8834969	0.770581	1	0.01509824	103.061	0.01671693	-0.03503384
2939	429.7135	426.2031	3.510445	32.53356	0.006672731	-0.02297969	0.01618247	0.8815114	0.7688727	1	0.01469566	103.8776	0.01595527	-0.19394
2940	428.9314	425.8723	3.059046	35.4304	0.006347355	-0.002864137	0.01786845	0.8685241	0.7578248	1	0.01506104	109.2025	0.01755958	-0.0217845
2941	428.525	425.5431	2.981898	33.43841	0.006567057	-0.03084431	0.01819274	0.8774406	0.7653873	1	0.01545786	105.5491	0.01791947	-0.2516683
2942	429.4849	426.0774	3.407453	30.19481	0.006965232	-0.03327088	0.01653282	0.8920877	0.7780411	1	0.01517596	99.5153	0.01634029	-0.308314
2943	428.3142	424.3586	3.955586	19.91209	0.008754016	-0.004731405	0.01431089	0.9390817	0.8219782	1	0.01582895	79.18048	0.01425778	-0.077668
2944	429.2286	425.6624	3.566246	30.70159	0.00689931	-0.05869462	0.01588865	0.8897896	0.7760339	1	0.0148068	100.4662	0.01569566	-0.5325689
2945	429.3583	425.4268	3.931533	26.84684	0.007442054	-0.0058048	0.01448	0.9073431	0.7916191	1	0.01468066	93.13924	0.01435569	-0.06264835
2946	429.5639	425.7414	3.822464	25.34014	0.007684032	-0.0464434	0.01490504	0.9142398	0.7979308	1	0.01513478	90.20618	0.01479542	-0.5415498
2947	429.6802	426.2013	3.478933	31.93515	0.006744813	-0.03461914	0.01629584	0.8842102	0.7711961	1	0.01482649	102.7674	0.01607736	-0.2989828
2948	429.1098	425.831	3.278888	36.22119	0.006264658	-0.05520975	0.01708293	0.8650023	0.7548622	1	0.01463002	110.6441	0.0167716	-0.4089682
2949	428.6314	425.9535	2.677899	46.94914	0.005335328	-0.02992292	0.01971561	0.8183071	0.7164986	1	0.01450443	129.9165	0.01906475	-0.1646896
2950	427.34	424.7697	2.570287	49.25089	0.005171786	0.03969667	0.0197458	0.8085563	0.7086342	1	0.01429133	134.0247	0.0190221	0.2073542
2951	428.9391	425.778	3.16112	42.93622	0.005646956	-0.01259471	0.01770255	0.8355336	0.7304919	1	0.0141397	122.7471	0.01722371	-0.07657922
2952	428.5781	425.6504	2.927724	43.74121	0.005581473	-0.05670705	0.01859741	0.8320548	0.727654	1	0.0144084	124.1872	0.01807286	-0.3376521
2953	427.8263	425.5884	2.23785	55.54845	0.004770465	-0.008628755	0.0217251	0.7823526	0.6876377	1	0.01439714	145.2997	0.02069597	-0.03964558
2954	428.6614	425.771	2.890427	46.68441	0.005354803	-0.04014472	0.01887574	0.8194347	0.7174104	1	0.01421801	129.444	0.01826032	-0.2223279
2955	427.6498	424.961	2.68885	56.67995	0.004704527	-0.0166115	0.01999328	0.7777165	0.6839377	1	0.01371561	147.3362	0.01900542	-0.07473115
2956	428.649	425.9194	2.729548	41.7207	0.00574894	-0.01549409	0.01933492	0.8408087	0.7348083	1	0.01491008	120.5696	0.01884494	-0.09733001
2957	427.6426	424.6753	2.967307	52.69789	0.004944482	-0.013516	0.01874495	0.7941286	0.6970532	1	0.013615	140.186	0.01795049	-0.06565265
2958	428.9424	426.0845	2.85796	42.35461	0.005695275	-0.01373887	0.01885179	0.8380544	0.7325525	1	0.01465375	121.7056	0.01835737	-0.08483629
