Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
11385	1	358.8068	355.8385	2.96831	13.70152	0.01063825	-0.05638272	0.01792374	0.966644	0.8531271	1	0.0195283	65.15612	0.01790379	-1.690331
11386	0	357.0246	353.7877	3.236905	18.07685	0.00921311	-0.06150906	0.01693439	0.9473964	0.8306888	1	0.01766456	75.23487	0.01688753	-1.169293
11387	1	358.8807	355.9649	2.915795	13.70152	0.01063825	-0.0396364	0.01816653	0.966644	0.8531271	1	0.01966011	65.15612	0.01814631	-1.188283
11388	0	358.2638	355.1149	3.148902	16.63637	0.009622437	-0.05653229	0.01727189	0.9538478	0.8377875	1	0.01823171	72.03447	0.0172351	-1.224911
11389	1	358.4086	355.1791	3.229467	9.627025	0.01272978	-0.03284915	0.0169815	0.9829068	0.8771579	1	0.02079283	54.45082	0.01697654	-1.921769
11390	0	357.8973	354.1061	3.791219	12.978	0.01093815	-0.05662709	0.01487795	0.969693	0.8571262	1	0.01804091	63.36971	0.01486429	-1.868452
11391	1	359.6812	356.0923	3.588908	10.3496	0.01227249	-0.04336254	0.0156484	0.9802164	0.8725932	1	0.01959821	56.47974	0.01564227	-2.191843
11392	0	357.6514	354.7611	2.890262	18.16496	0.009189583	-0.06637217	0.01820113	0.9469993	0.8302625	1	0.01828993	75.42749	0.01815	-1.252288
11393	1	359.2415	355.3982	3.843309	8.270885	0.01374189	-0.04336254	0.01470578	0.9876314	0.8861895	1	0.02010399	50.44047	0.01470353	-3.505855
11394	0	356.7039	352.7456	3.958351	13.34053	0.01078493	-0.04499862	0.01430367	0.9681718	0.8551102	1	0.01756497	64.26995	0.01428918	-1.413799
11395	1	358.64	355.1684	3.471663	13.04033	0.01091136	-0.01477917	0.01607903	0.9694325	0.8567778	1	0.01873201	63.52525	0.016064	-0.4834927
11396	0	356.332	352.9451	3.386933	10.73617	0.01204666	-0.09282805	0.01608901	0.9787355	0.8702127	1	0.01968852	57.53852	0.01608173	-4.365398
11397	1	359.1482	355.872	3.276244	14.52927	0.01032207	-0.04396957	0.01682312	0.9630966	0.848666	1	0.01863596	67.15193	0.0168002	-1.191476
11398	0	358.4768	354.8124	3.664466	8.09222	0.01389363	-0.06076418	0.01530172	0.988217	0.8874309	1	0.0206202	49.88957	0.01529959	-5.15694
11399	1	357.7922	353.5848	4.207404	8.452733	0.01359235	-0.02862804	0.01337957	0.9870258	0.8849391	1	0.01907143	50.99538	0.01337731	-2.206542
11400	0	357.085	353.3913	3.693685	7.75813	0.01419116	-0.01353223	0.0152342	0.989286	0.8897883	1	0.0207938	48.84359	0.01523245	-1.263042
11401	1	359.2337	355.5769	3.656753	8.590704	0.01348204	-0.04650608	0.01538459	0.9865602	0.8839991	1	0.02036741	51.41263	0.01538181	-3.460324
11402	0	359.0171	355.8311	3.186016	14.34894	0.0103887	-0.02364679	0.01716261	0.9638742	0.849628	1	0.01888371	66.72125	0.01714022	-0.6545681
11403	1	358.9375	355.6307	3.30688	14.66246	0.01027362	-0.05145843	0.01669048	0.9625205	0.8479587	1	0.01851873	67.46866	0.01666704	-1.372976
11404	0	359.3751	355.9113	3.463798	10.47245	0.0121994	-0.02939814	0.0161196	0.9797487	0.8718322	1	0.01983176	56.81814	0.01611298	-1.451668
11405	1	356.9606	354.226	2.734596	17.08075	0.009490937	0.007717316	0.01874138	0.9518665	0.8355708	1	0.01886124	73.03253	0.01869796	0.1603316
11406	0	357.5091	353.1885	4.320566	8.132338	0.01385913	-0.04075939	0.01295512	0.9880863	0.887151	1	0.01894975	50.01377	0.01295328	-3.42123
11407	1	357.9941	354.54	3.45408	13.84895	0.01057995	-0.07174215	0.01603928	0.9660165	0.852324	1	0.01842252	65.51519	0.01602076	-2.111086
11408	0	357.5029	354.0482	3.454707	8.453469	0.01359176	-0.07102616	0.01601487	0.9870234	0.8849341	1	0.02086481	50.99762	0.01601217	-5.473387
11409	1	359.5248	355.8319	3.692893	11.08568	0.01185253	-0.03979706	0.01527569	0.9773741	0.8680948	1	0.01902921	58.48096	0.01526786	-1.758916
11410	0	359.1929	355.8274	3.365442	9.862031	0.01257566	-0.04333829	0.01646903	0.9820436	0.8756561	1	0.02035234	55.11817	0.01646372	-2.413528
11411	1	358.5909	354.6141	3.976765	9.035394	0.01314364	-0.02501902	0.01422632	0.9850249	0.8810178	1	0.01933834	52.73631	0.01422313	-1.670706
11412	0	359.6601	356.201	3.459119	11.67013	0.01154713	-0.03990095	0.01613795	0.975054	0.8646211	1	0.01930528	60.02765	0.0161279	-1.59949
11413	1	357.1042	354.5433	2.560913	20.93557	0.008523082	-0.009101782	0.01953367	0.9344146	0.817263	1	0.01824758	81.32589	0.01944965	-0.1387777
11414	0	356.7689	353.5185	3.250323	14.87297	0.01019832	0.009856591	0.01678322	0.9616074	0.8468467	1	0.01850192	67.96683	0.01675848	0.2567318
11415	1	354.9669	352.3164	2.650446	15.90434	0.00985037	0.0286483	0.01886477	0.9570909	0.8414952	1	0.01927822	70.36763	0.01883003	0.6676505
11416	0	356.7538	353.4721	3.281762	11.86261	0.01145141	0.008054999	0.01666135	0.9742789	0.8634948	1	0.01953438	60.52943	0.01665033	0.3131665
11417	1	357.6639	354.9973	2.666653	16.92193	0.00953737	-0.006936989	0.0190796	0.9525757	0.8363602	1	0.01907717	72.67698	0.01903669	-0.1462749
11418	0	357.6231	354.9593	2.663834	14.36409	0.01038306	-0.015119	0.0190992	0.963809	0.849547	1	0.01991523	66.75751	0.01907419	-0.4177557
11419	1	359.0466	355.9395	3.107122	14.6581	0.01027519	-0.05200086	0.01742957	0.9625394	0.8479819	1	0.01892576	67.4583	0.01740511	-1.388148
11420	0	358.8462	355.5337	3.31251	14.90458	0.01018714	-0.02724648	0.01670173	0.9614701	0.8466804	1	0.01844684	68.04138	0.01667694	-0.7071508
11421	1	357.8721	354.1194	3.75264	11.52998	0.0116183	-0.07240791	0.01492499	0.975615	0.8654467	1	0.01862273	59.65996	0.01491612	-2.969368
11422	0	357.6403	354.1903	3.450004	12.93839	0.01095526	-0.08021157	0.01598542	0.9698584	0.857348	1	0.01871494	63.2707	0.0159709	-2.66116
11423	1	358.9393	355.3084	3.630922	12.91446	0.01096564	-0.03140781	0.01551769	0.9699582	0.8574822	1	0.01844784	63.21082	0.01550368	-1.045472
11424	0	358.3776	354.8138	3.563743	10.67034	0.01208427	-0.0735303	0.0156066	0.9789896	0.8706152	1	0.01942135	57.35945	0.01559971	-3.499708
11425	1	357.6256	353.9482	3.677407	7.850926	0.01410664	-0.01833302	0.01530748	0.9889926	0.8891287	1	0.02078158	49.13625	0.01530562	-1.665515
11426	0	358.6648	354.9698	3.694962	7.65938	0.01428277	-0.04233495	0.01524911	0.9895952	0.8904945	1	0.02087101	48.53029	0.01524745	-4.068792
11427	1	358.2741	354.7834	3.490707	8.24116	0.01376679	-0.05761782	0.01595532	0.9877295	0.8863951	1	0.02095966	50.34921	0.01595292	-4.695628
11428	0	358.0458	355.1876	2.858207	17.68612	0.009319438	-0.06062589	0.0183483	0.9491542	0.83259	1	0.01849302	74.3765	0.01830087	-1.192348
11429	1	359.052	355.9471	3.10481	14.77894	0.01023176	-0.05061843	0.01744362	0.9620157	0.8473426	1	0.01889333	67.74466	0.01741845	-1.332614
11430	0	357.9959	353.9681	4.027835	11.01824	0.01188928	-0.03230212	0.01405155	0.9776384	0.868501	1	0.01827911	58.30017	0.01404453	-1.444534
11431	1	356.0274	352.9417	3.085628	8.346746	0.01367892	-0.06403635	0.01742123	0.9873799	0.8856663	1	0.02183133	50.67266	0.01741845	-5.074163
11432	0	359.6652	356.1695	3.495737	11.59748	0.01158387	-0.04174995	0.01599995	0.9753452	0.8650485	1	0.01925312	59.83729	0.01599022	-1.693378
11433	1	359.5753	356.2295	3.34581	12.48106	0.01115856	-0.04230607	0.0165565	0.9717549	0.8599315	1	0.01922222	62.11795	0.01654329	-1.497819
11434	0	359.4076	356.1871	3.22053	12.4659	0.01116549	-0.03422503	0.01702859	0.9718173	0.8600179	1	0.01950039	62.07943	0.01701507	-1.2144
11435	1	356.1147	352.4337	3.680988	5.90348	0.01627491	-0.04230607	0.01529193	0.994496	0.9038911	1	0.0223103	42.58993	0.01529147	-7.686377
11436	0	356.2903	353.0819	3.208451	8.684732	0.01340836	-0.01270282	0.0170231	0.9862399	0.8833627	1	0.02136595	51.69516	0.01701988	-0.923162
11437	1	359.4677	356.197	3.270756	11.60187	0.01158164	-0.04352507	0.01682698	0.9753276	0.8650226	1	0.01974254	59.84881	0.01681673	-1.76412
11438	0	355.5459	352.7853	2.760549	18.96023	0.008984296	-0.09665853	0.01843542	0.9434047	0.8264527	1	0.01820051	77.15097	0.01837637	-1.707891
11439	1	358.7785	354.9687	3.809763	7.700212	0.01424468	-0.03568686	0.0148361	0.9894677	0.890202	1	0.02055897	48.66007	0.01483446	-3.388337
11440	0	358.3415	355.5993	2.742207	17.46046	0.009382379	-0.04811036	0.01883161	0.950167	0.8336961	1	0.01879815	73.87755	0.01878485	-0.965431
11441	1	359.4483	356.0635	3.384766	13.11374	0.01088006	-0.04428634	0.01641243	0.9691251	0.8563685	1	0.01889805	63.70802	0.01639678	-1.43438
11442	0	358.799	355.7801	3.018886	15.77803	0.009891218	-0.05149683	0.01776838	0.9576475	0.8421423	1	0.01874838	70.07703	0.01773651	-1.21591
11443	1	358.9115	355.2749	3.636592	9.070326	0.01311811	-0.02500098	0.01547433	0.9849021	0.8807866	1	0.02014914	52.83897	0.0154708	-1.655928
11444	0	356.7779	354.5687	2.209184	20.8254	0.008547173	-0.05899159	0.02086411	0.9349178	0.817766	1	0.0188854	81.09666	0.02077573	-0.9064162
11445	1	357.563	354.1543	3.408704	7.723547	0.01422305	-0.03734126	0.01630848	0.9893946	0.8900352	1	0.02153863	48.73409	0.01630664	-3.520982
11446	0	358.42	355.0449	3.375064	10.64856	0.01209679	-0.01321551	0.01641789	0.9790735	0.8707487	1	0.01993007	57.30008	0.0164107	-0.6315206
11447	1	358.5729	354.4623	4.110608	7.607255	0.01433184	-0.03882876	0.01372912	0.9897571	0.8908691	1	0.01983752	48.36414	0.01372768	-3.790807
11448	0	359.161	355.7805	3.380498	11.60353	0.01158079	-0.06178071	0.0163571	0.9753209	0.8650128	1	0.01946423	59.85317	0.01634714	-2.503366
11449	1	358.6948	355.5948	3.1	11.79547	0.01148454	-0.06125027	0.01739917	0.9745498	0.8638867	1	0.01999107	60.35482	0.0173879	-2.406673
11450	0	356.972	353.7818	3.190182	19.05149	0.008961518	-0.0217179	0.01718281	0.9429912	0.8260197	1	0.01754902	77.34707	0.01712697	-0.3809568
11451	1	359.0821	355.9363	3.145792	11.48531	0.01164125	-0.03601259	0.01729956	0.9757933	0.8657107	1	0.0200693	59.54236	0.01728942	-1.487709
11452	0	358.8978	355.9186	2.97917	15.79743	0.009884916	-0.04312183	0.01793904	0.9575621	0.8420428	1	0.0188322	70.12171	0.01790673	-1.016116
11453	1	357.8274	354.7337	3.093679	10.63231	0.01210615	-0.01723371	0.0174714	0.979136	0.8708483	1	0.02056752	57.25578	0.01746379	-0.8260034
11454	0	359.4368	356.1813	3.255506	12.44735	0.01117398	-0.03309335	0.01689924	0.9718937	0.8601236	1	0.01943356	62.03228	0.01688589	-1.177434
11455	1	357.5749	354.122	3.452949	11.40635	0.01168213	-0.08298838	0.01594303	0.9761076	0.8661787	1	0.01930018	59.33396	0.01593393	-3.473416
11456	0	350.9972	346.6822	4.314954	3.843941	0.02017213	-0.06189946	0.01288077	0.9984163	0.922457	1	0.02279616	34.36163	0.01288073	-39.08648
11457	1	359.0093	355.4235	3.585782	9.955788	0.01251567	-0.0638048	0.01558306	0.9816959	0.8750616	1	0.01975006	55.38236	0.01557784	-3.485828
11458	0	359.3233	355.5648	3.758566	8.583983	0.01348735	-0.04767105	0.015008	0.986583	0.8840448	1	0.02012055	51.39237	0.0150053	-3.553033
11459	1	354.3585	351.674	2.684448	9.36563	0.01290787	-0.02378071	0.01901086	0.9838527	0.8788489	1	0.02215354	53.69956	0.0190059	-1.472735
11460	0	358.7747	355.3671	3.407594	9.166302	0.01304868	-0.03264465	0.01632133	0.9845634	0.8801536	1	0.02063841	53.12009	0.01631745	-2.11475
11461	1	359.5043	355.8903	3.614072	9.787437	0.01262399	-0.051849	0.01553091	0.9823189	0.8761309	1	0.01980212	54.90715	0.01552606	-2.932449
11462	0	357.0216	353.1928	3.828723	6.968862	0.01497639	-0.06942719	0.01464557	0.9916643	0.8955621	1	0.02094458	46.28266	0.01464455	-8.328854
11463	1	359.0601	356.0269	3.033163	12.73028	0.01104646	-0.03740049	0.01772445	0.9707244	0.8585184	1	0.0197885	62.74835	0.01770926	-1.277531
11464	0	358.5711	354.8561	3.714974	7.570607	0.01436664	-0.05052752	0.01515522	0.9898704	0.8911332	1	0.02086766	48.24699	0.01515366	-4.988123
11465	1	355.959	353.4337	2.525359	12.16712	0.0113045	-0.02070934	0.01962323	0.9730423	0.86173	1	0.02106328	61.31602	0.01960897	-0.7682148
11466	0	357.9265	354.7451	3.181379	9.243589	0.01299355	-0.03483348	0.01715733	0.9842889	0.8796461	1	0.02111562	53.34547	0.0171531	-2.217129
11467	1	357.3796	353.7648	3.614771	11.1886	0.01179706	-0.08264153	0.01535016	0.9769693	0.867477	1	0.01903086	58.75594	0.01534202	-3.588327
11468	0	359.0423	355.7161	3.326174	11.89256	0.01143672	-0.01975929	0.01662204	0.9741578	0.8633203	1	0.0194988	60.60719	0.01661094	-0.7646127
11469	1	357.7231	354.9858	2.737355	12.7153	0.01105311	-0.05670311	0.0187823	0.9707865	0.858603	1	0.02037659	62.71061	0.01876627	-1.940993
11470	0	358.6867	355.3227	3.363994	9.29309	0.0129586	-0.03197002	0.01648275	0.9841124	0.8793221	1	0.0206685	53.48935	0.01647859	-2.012263
11471	1	357.1167	354.4074	2.709357	11.77563	0.01149438	-0.03051981	0.01893522	0.9746298	0.8640027	1	0.02086378	60.30313	0.01892303	-1.202977
11472	0	355.1027	351.9822	3.120444	10.53043	0.01216534	0.01246531	0.01721997	0.979527	0.8714746	1	0.02046884	56.97722	0.01721275	0.6088673
11473	1	358.5681	355.6456	2.922562	15.62544	0.009941198	-0.01910345	0.0181457	0.9583187	0.842927	1	0.01899421	69.72471	0.01811418	-0.4583224
11474	0	354.6125	352.1666	2.445947	19.64695	0.008816578	0.03495323	0.01960647	0.9402878	0.8232156	1	0.01859365	78.61862	0.01953656	0.5853616
11475	1	356.432	353.7084	2.723569	16.07349	0.009796384	-0.09180449	0.01860002	0.956344	0.840632	1	0.01908994	70.75541	0.01856457	-2.102906
11476	0	356.7007	354.5471	2.153606	22.03633	0.008291729	-0.05135176	0.02112813	0.9293806	0.8122936	1	0.01871837	83.59502	0.02102276	-0.7271625
11477	1	356.6217	353.7202	2.90146	16.98399	0.009519151	0.01296738	0.01807493	0.9522987	0.8360514	1	0.01855036	72.81607	0.0180338	0.2718454
11478	0	356.931	354.5823	2.348686	22.03633	0.008291729	-0.015056	0.02038173	0.9293806	0.8122936	1	0.01838476	83.59502	0.02028008	-0.2131993
11479	1	357.9821	355.1053	2.87675	14.45101	0.01035084	-0.007867011	0.01827236	0.9634344	0.8490828	1	0.01944913	66.9653	0.01824793	-0.2151476
11480	0	357.7044	355.274	2.430418	18.13775	0.009196831	-0.03250816	0.02004575	0.9471219	0.830394	1	0.01920195	75.36805	0.0199897	-0.614776
11481	1	356.854	354.2073	2.646663	11.76988	0.01149724	-0.0470901	0.01915229	0.9746529	0.8640364	1	0.02098563	60.28814	0.01913998	-1.857813
11482	0	358.3908	354.5379	3.852911	10.91216	0.01194777	-0.01948336	0.01467954	0.9780526	0.8691423	1	0.018729	58.01476	0.01467247	-0.8877283
11483	1	359.3922	355.9458	3.446454	10.55472	0.01215115	-0.05517454	0.0161387	0.979434	0.871325	1	0.01980424	57.04374	0.01613188	-2.682802
11484	0	358.3663	354.8813	3.48502	8.135435	0.01385647	-0.05094211	0.01600112	0.9880762	0.8871294	1	0.02105797	50.02335	0.01599884	-4.272315
11485	1	358.7577	355.7504	3.007222	14.14984	0.01046369	-0.06051536	0.01776259	0.9647298	0.8506965	1	0.01928015	66.2431	0.01774049	-1.715766
11486	0	359.5021	356.1491	3.352966	12.32893	0.01122861	-0.03222221	0.01653828	0.9723802	0.8608004	1	0.01927184	61.73047	0.01652566	-1.166637
11487	1	357.53	354.8863	2.643718	19.20778	0.008922864	-0.06325055	0.01915917	0.9422824	0.8252803	1	0.01849079	77.68214	0.01909534	-1.095863
11488	0	358.6345	354.9188	3.715714	13.01731	0.01092123	-0.03889474	0.0152028	0.9695288	0.8569064	1	0.01822269	63.46785	0.01518868	-1.276441
11489	1	359.131	355.3322	3.798806	10.09805	0.01242621	-0.05776503	0.01483141	0.981165	0.8741647	1	0.01919887	55.78105	0.01482615	-3.066899
11490	0	359.094	355.359	3.734997	10.67968	0.01207892	-0.05938228	0.01506077	0.9789536	0.8705581	1	0.01907448	57.38488	0.0150541	-2.821493
11491	1	358.8305	355.1391	3.691376	9.298558	0.01295476	-0.02160736	0.01526917	0.9840929	0.8792864	1	0.01989011	53.50523	0.0152653	-1.358344
11492	0	359.4772	356.0397	3.437456	12.58423	0.01111176	-0.03328868	0.01622778	0.9713292	0.859345	1	0.01899049	62.37958	0.01621444	-1.161065
11493	1	358.5926	354.5741	4.018533	8.391286	0.01364234	-0.05834381	0.01401561	0.9872315	0.8853602	1	0.01955535	50.80852	0.01401333	-4.569357
11494	0	358.6832	354.8851	3.798138	11.55866	0.01160363	-0.02482229	0.01489244	0.9755005	0.8652773	1	0.01859066	59.73537	0.0148835	-1.013174
11495	1	358.3692	354.6709	3.698303	10.76926	0.01202789	-0.01255893	0.01522728	0.9786075	0.8700109	1	0.01913907	57.62832	0.01522031	-0.5870717
11496	0	357.9859	354.9854	3.000556	10.67399	0.01208218	-0.05619642	0.0177868	0.9789755	0.8705929	1	0.02073178	57.36939	0.01777894	-2.672904
11497	1	359.0258	355.8147	3.21108	14.62816	0.01028604	-0.02628429	0.01707471	0.962669	0.8481406	1	0.01874199	67.3872	0.01705091	-0.7040877
11498	0	359.2681	356.0305	3.237575	12.17175	0.01130232	-0.02776174	0.01696266	0.9730234	0.8617033	1	0.01958149	61.32789	0.01695031	-1.029104
11499	1	357.1373	354.311	2.826256	11.39638	0.01168732	-0.01899629	0.0184786	0.9761471	0.8662378	1	0.02078294	59.30763	0.01846809	-0.796395
11500	0	358.6008	355.7248	2.875981	13.04135	0.01091093	-0.03650215	0.01831471	0.9694282	0.8567721	1	0.01999152	63.52779	0.01829759	-1.193982
11501	1	358.008	354.4959	3.512143	15.01486	0.01014842	-0.05592605	0.01591874	0.9609902	0.8461011	1	0.01797499	68.30099	0.01589452	-1.433641
11502	0	358.2403	355.2972	2.943019	18.00367	0.009232775	-0.04640709	0.01808633	0.947726	0.8310436	1	0.01827495	75.07463	0.0180369	-0.8877665
11503	1	357.8353	354.6781	3.157233	10.30355	0.01230022	-0.07003192	0.01712835	0.980391	0.8728795	1	0.02052718	56.35243	0.01712177	-3.57141
11504	0	359.2833	355.849	3.434277	11.32153	0.01172652	-0.02429673	0.01622794	0.9764441	0.8666831	1	0.01950883	59.10939	0.01621893	-1.031452
11505	1	358.7427	355.0183	3.724414	7.692151	0.01425218	-0.0479136	0.01512877	0.9894929	0.8902597	1	0.02076622	48.63447	0.0151271	-4.560136
11506	0	358.1627	354.0094	4.15332	9.469996	0.0128359	-0.04488698	0.01356972	0.9834769	0.8781711	1	0.01866438	54.00067	0.01356602	-2.716618
11507	1	357.588	354.5659	3.022062	10.33989	0.01227833	-0.06411424	0.01766654	0.9802533	0.8726536	1	0.02082861	56.45291	0.01765965	-3.246826
11508	0	358.7754	355.1672	3.608165	8.229433	0.01377666	-0.03491901	0.01557858	0.9877681	0.8864763	1	0.02071814	50.31316	0.01557625	-2.854749
11509	1	357.3888	353.0417	4.347081	7.855094	0.01410288	-0.04226497	0.0128534	0.9889793	0.8890991	1	0.01904048	49.14935	0.01285184	-3.835067
11510	0	358.102	355.1159	2.986051	14.83658	0.01021122	-0.006255104	0.01785922	0.9617655	0.8470385	1	0.01909788	67.88092	0.01783311	-0.1635985
11511	1	357.0082	354.2148	2.793375	10.9563	0.01192333	-0.02949331	0.01861397	0.9778805	0.8688751	1	0.02106849	58.13367	0.01860486	-1.33336
11512	0	358.6156	354.8986	3.716992	8.20689	0.01379567	-0.02672511	0.01517732	0.9878422	0.8866326	1	0.02046369	50.2438	0.01517508	-2.198192
11513	1	359.0045	356.0548	2.949727	14.26736	0.01041924	-0.03836767	0.01804493	0.9642252	0.850065	1	0.01939147	66.52567	0.01802184	-1.072477
11514	0	357.8807	354.4507	3.430039	8.20689	0.01379567	-0.06048421	0.01616528	0.9878422	0.8866326	1	0.02111923	50.2438	0.01616289	-4.974944
11515	1	357.2137	354.8777	2.336085	17.17261	0.009464361	-0.02598534	0.02039423	0.9514559	0.8351157	1	0.01964782	73.23761	0.02034617	-0.5352936
11516	0	357.3685	353.6907	3.67782	12.26168	0.01125998	-0.003258942	0.01527157	0.9726558	0.8611861	1	0.01854494	61.5585	0.01526015	-0.1191822
11517	1	357.5678	355.0743	2.493547	18.91012	0.00899687	-0.05820986	0.01975228	0.9436318	0.8266907	1	0.01885252	77.04315	0.01968952	-1.032671
11518	0	356.7163	353.5463	3.170055	19.40185	0.008875478	-0.01714558	0.01725125	0.9414015	0.8243655	1	0.01749932	78.09689	0.01719202	-0.2925941
11519	1	357.9419	355.1221	2.819817	15.03426	0.01014165	-0.008204686	0.01849174	0.9609057	0.8459994	1	0.01936682	68.34659	0.01846348	-0.209869
11520	0	357.6236	354.6277	2.995943	10.77611	0.01202402	-0.01990462	0.01784233	0.978581	0.8699691	1	0.02071408	57.64689	0.01783414	-0.9292968
11521	1	358.4111	355.7101	2.701031	16.62289	0.009626503	-0.04424563	0.01898895	0.9539078	0.8378552	1	0.01912052	72.00404	0.0189486	-0.9599375
11522	0	359.5783	355.8919	3.686345	10.86284	0.01197525	-0.03952753	0.01529903	0.9782445	0.8694415	1	0.01914209	57.88165	0.01529179	-1.816897
11523	1	358.8205	355.9047	2.915816	14.18231	0.01045135	-0.02921305	0.01817406	0.9645905	0.8505218	1	0.01949069	66.32128	0.01815127	-0.8250062
11524	0	359.1948	355.6547	3.540027	13.15332	0.01086329	-0.041872	0.01584504	0.9689591	0.8561482	1	0.0185542	63.80639	0.01582978	-1.34893
11525	1	358.6957	355.4142	3.281457	14.0955	0.01048442	-0.06418412	0.01672451	0.9649628	0.8509893	1	0.01872681	66.11213	0.01670398	-1.831883
11526	0	358.0949	354.9992	3.095651	9.89161	0.01255664	-0.03995998	0.0174739	0.9819341	0.8754682	1	0.0209482	55.20165	0.0174682	-2.211902
11527	1	357.879	354.8935	2.985546	15.59699	0.009950596	-0.07484871	0.0177656	0.9584438	0.8430737	1	0.0188031	69.65886	0.01773492	-1.801143
11528	0	359.2041	355.6397	3.564363	9.279543	0.01296814	-0.05528802	0.0156987	0.9841608	0.8794107	1	0.02017835	53.45001	0.01569476	-3.490574
11529	1	358.3133	354.5832	3.730069	7.643323	0.01429784	-0.02895412	0.01512847	0.9896452	0.8906098	1	0.02079925	48.47916	0.01512685	-2.796198
11530	0	358.9732	355.2619	3.711263	10.81871	0.01199999	-0.06207879	0.01513534	0.9784159	0.8697097	1	0.01905906	57.7623	0.01512829	-2.876133
11531	1	356.1727	353.3746	2.798168	22.65802	0.008168067	-0.05487444	0.01865677	0.9265333	0.8095304	1	0.01745793	84.86061	0.01855607	-0.7469289
11532	0	359.5158	356.1905	3.325257	12.10492	0.01133408	-0.04929028	0.01661391	0.9732959	0.8620888	1	0.01940635	61.15604	0.01660206	-1.845793
11533	1	358.6963	354.9555	3.740735	7.574396	0.01436303	-0.04270472	0.01508015	0.9898587	0.8911059	1	0.0208133	48.25911	0.0150786	-4.210987
11534	0	358.9599	355.5212	3.43868	14.09529	0.0104845	-0.04884391	0.01620813	0.9649636	0.8509904	1	0.01843552	66.11163	0.01618824	-1.394092
11535	1	357.9604	353.888	4.072326	10.68005	0.01207871	-0.04791418	0.01386518	0.9789522	0.8705558	1	0.01830155	57.38588	0.01385904	-2.276442
11536	0	357.7622	354.5187	3.243493	12.86182	0.01098856	-0.0001812209	0.01685921	0.9701776	0.8577776	1	0.01924882	63.07895	0.01684421	-0.006076665
11537	1	358.8653	355.2389	3.626391	8.1333	0.0138583	-0.04791418	0.01549045	0.9880832	0.8871443	1	0.02072058	50.01675	0.01548825	-4.020724
11538	0	358.6629	355.6777	2.98523	15.21925	0.01007773	-0.05966266	0.01785646	0.9600986	0.8450324	1	0.01897116	68.78012	0.01782803	-1.495253
11539	1	358.2326	355.1553	3.077297	15.43858	0.01000337	-0.008878201	0.01753449	0.9591389	0.8438926	1	0.01872986	69.2914	0.01750521	-0.2172773
11540	0	359.1369	355.8156	3.321317	14.22196	0.01043635	-0.03081371	0.01666641	0.9644203	0.8503087	1	0.01865136	66.41663	0.01664532	-0.8660468
11541	1	356.9657	354.0288	2.936934	12.92292	0.01096197	0.003563644	0.01797776	0.9699229	0.8574347	1	0.01985304	63.232	0.01796149	0.1184838
11542	0	359.0554	355.7626	3.29281	10.62784	0.01210873	-0.02886735	0.01675101	0.9791532	0.8708757	1	0.02014118	57.24358	0.01674373	-1.384739
11543	1	358.6121	355.69	2.922152	13.50563	0.01071715	-0.05828677	0.01808666	0.9674746	0.8542003	1	0.01968946	64.67647	0.01806752	-1.792041
11544	0	358.1618	354.4364	3.725422	12.8506	0.01099347	-0.06032973	0.01510211	0.9702243	0.8578407	1	0.01822222	63.0508	0.01508872	-2.02614
11545	1	358.1987	355.4721	2.726607	16.36562	0.009705041	-0.018302	0.01888669	0.9550505	0.8391505	1	0.0191466	71.42135	0.01884853	-0.4071683
11546	0	354.8838	351.03	3.85381	5.08421	0.01753881	-0.03754267	0.01465964	0.9963253	0.9108155	1	0.02267654	39.52076	0.01465944	-10.21649
11547	1	357.8563	354.7417	3.114585	14.26335	0.01042075	-0.001080881	0.01735101	0.9642424	0.8500866	1	0.01901634	66.51604	0.01732882	-0.03022804
11548	0	359.6422	356.1849	3.457377	11.27531	0.0117509	-0.0368251	0.01614572	0.9766271	0.8669586	1	0.01947957	58.98671	0.0161369	-1.575544
11549	1	359.0368	355.0567	3.980096	9.260871	0.01298132	-0.04949198	0.01419327	0.9842274	0.8795329	1	0.01919622	53.39574	0.01418974	-3.137837
11550	0	358.9094	355.0853	3.824091	10.83919	0.01198849	-0.02650023	0.01479569	0.9783364	0.8695851	1	0.01883497	57.81773	0.01478875	-1.223258
11551	1	358.1316	354.4986	3.632977	7.374879	0.01455683	-0.05095612	0.0154539	0.9904679	0.8925543	1	0.0212113	47.61663	0.01545249	-5.345738
11552	0	358.5979	354.8132	3.784683	7.817499	0.01413691	-0.02991138	0.01492935	0.9890986	0.8893659	1	0.02054531	49.03102	0.01492757	-2.74381
11553	1	359.3631	355.8416	3.521547	11.75675	0.01150377	-0.02663628	0.01591135	0.9747058	0.8641132	1	0.01913324	60.25391	0.01590117	-1.053059
11554	0	355.1898	351.2668	3.923009	7.908678	0.01405478	0.001148279	0.0143294	0.9888086	0.88872	1	0.02006971	49.31755	0.01432761	0.1026036
11555	1	358.8639	354.8542	4.0097	9.676999	0.01269655	-0.04689063	0.01409353	0.9827242	0.8768371	1	0.01891767	54.59336	0.01408932	-2.714245
11556	0	355.3417	351.8369	3.504738	16.96513	0.009524678	0.002983404	0.01590438	0.9523829	0.8361452	1	0.01740598	72.77382	0.01586832	0.06265404
