Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
4714	670.1735	664.3148	5.858742	0.6027076	0.05094415	-0.0193084	0.005624585	0.9999999	0.9692956	1	0.02393908	13.60602	0.02405463	0.005624585	-512035.4
4715	669.1089	663.2559	5.852997	0.5848129	0.0517177	-0.01628961	0.005961359	0.9999999	0.9697548	1	0.02483174	13.40251	-0.03816327	0.005961359	330740.2
4716	669.412	663.6743	5.737718	0.7336064	0.04617598	-0.01972025	0.005779682	0.9999996	0.966125	1	0.02310335	15.01099	-0.2167874	0.005779682	506834.2
4717	669.7235	664.3425	5.380992	0.5687693	0.05244204	-0.01940687	0.005383491	0.9999999	0.9701726	1	0.02376221	13.21739	-0.3923214	0.005383491	7107720
4718	662.8175	656.9798	5.837693	0.4017139	0.06240067	-0.03244804	0.005069701	1	0.9749328	1	0.02515364	11.10801	-0.07737839	0.005069701	2.066043e+07
4719	665.0917	662.0044	3.087295	0.8274217	0.04347947	-0.01741819	0.00514052	0.9999991	0.9640241	1	0.02114271	15.94194	-0.9000923	0.00514052	958773.4
4720	669.0221	663.5828	5.439281	0.7289228	0.04632409	-0.01600262	0.005833087	0.9999996	0.9662333	1	0.02324704	14.963	0.3143811	0.005833087	-890905.3
4721	665.2877	659.4604	5.827265	0.4461775	0.05920984	-0.02753482	0.004808221	1	0.9735819	1	0.02386185	11.70662	-0.007941727	0.004808221	-3248956
4722	669.0998	663.3596	5.740181	0.43385	0.06004514	-0.02003634	0.005288614	1	0.9739494	1	0.02520141	11.54377	-0.2070832	0.005288614	4.050886e+07
4723	668.3636	662.5342	5.829417	0.5551169	0.053083	-0.01681403	0.006113794	1	0.9705327	1	0.02547699	13.0578	0.03280143	0.006113794	-1160690
4724	670.0632	664.1912	5.871932	0.6785612	0.04801237	-0.01913789	0.005550117	0.9999998	0.9674207	1	0.02308568	14.43685	-0.01822022	0.005550117	-4244.973
4725	668.0753	662.2262	5.849066	0.3933456	0.06306095	-0.01849874	0.005141232	1	0.9751953	1	0.02546413	10.9917	-0.03067162	0.005141232	6912813
4726	669.1109	663.4988	5.612171	0.4488907	0.05903062	-0.02074273	0.005580535	1	0.9735017	1	0.02566797	11.74216	0.2341393	0.005580535	-3.99118e+07
4727	668.2965	662.7335	5.563041	0.5305717	0.05429698	-0.02550397	0.005216151	1	0.9711916	1	0.02380005	12.76585	0.2594109	0.005216151	-9825210
4728	666.4537	660.6278	5.825894	0.6634984	0.0485543	-0.02441946	0.006388907	0.9999998	0.9677843	1	0.02490819	14.27571	-0.01784382	0.006388907	-36170.5
4729	669.6878	663.8584	5.829475	0.7256351	0.04642891	-0.01965059	0.005479968	0.9999996	0.9663095	1	0.02255788	14.92921	0.08365959	0.005479968	-288076.4
4730	669.2041	663.446	5.758047	0.6569048	0.04879738	-0.0141503	0.005286265	0.9999998	0.9679448	1	0.02271369	14.2046	0.1454193	0.005286265	-948659.1
4731	667.3259	661.5117	5.814192	0.3829293	0.06391288	-0.02530436	0.00568307	1	0.9755259	1	0.0269526	10.84519	0.07907177	0.00568307	-7.782669e+07
4732	666.3766	661.4307	4.945932	0.3974681	0.06273307	-0.01517036	0.005675235	1	0.9750656	1	0.02668426	11.04915	-0.5258723	0.005675235	2.61163e+08
4733	669.241	663.4365	5.804544	0.5598426	0.05285848	-0.01923181	0.005040751	1	0.9704076	1	0.02308447	13.11326	-0.1433239	0.005040751	2701940
4734	668.2392	662.4281	5.811111	0.8244441	0.04355791	-0.02053751	0.005297532	0.9999991	0.9640889	1	0.02148253	15.91323	0.1053105	0.005297532	-140169.1
4735	669.3522	663.983	5.369267	0.5399914	0.05382131	-0.02245693	0.005411192	1	0.970937	1	0.02413452	12.87868	-0.3966216	0.005411192	1.108297e+07
4736	668.8807	663.461	5.419626	0.6352796	0.04962097	-0.01337053	0.005653527	0.9999999	0.9684768	1	0.02368685	13.96884	0.3225898	0.005653527	-2598845
4737	668.6481	663.062	5.586061	0.6277111	0.04991922	-0.01746489	0.006074072	0.9999999	0.9686652	1	0.02462572	13.88538	-0.2954823	0.006074072	2365748
4738	668.5173	663.1701	5.347219	0.67525	0.04812995	-0.01232619	0.005517287	0.9999998	0.9675003	1	0.02304547	14.40158	-0.4052146	0.005517287	1887013
4739	669.2942	663.8076	5.486609	0.5909503	0.05144844	-0.0231467	0.005408277	0.9999999	0.9695965	1	0.02359014	13.47266	-0.3512406	0.005408277	4551813
4740	668.4853	662.7444	5.740866	0.4641752	0.0580506	-0.01899077	0.005919354	1	0.9730544	1	0.02621534	11.9404	-0.2005509	0.005919354	2.078419e+07
4741	668.6683	663.17	5.498331	0.4583514	0.05841823	-0.02284295	0.005176424	1	0.9732239	1	0.02459258	11.86525	0.2861732	0.005176424	-3.978593e+07
4742	669.8286	663.9894	5.839154	0.5782646	0.0520097	-0.01749296	0.005758265	0.9999999	0.9699246	1	0.02447389	13.32727	-0.1079807	0.005758265	1502075
4743	666.0973	660.9026	5.194694	0.4462127	0.0592075	-0.01158291	0.005608682	1	0.9735809	1	0.02577115	11.70708	0.3985572	0.005608682	-6.795928e+07
4744	668.1582	662.5854	5.572793	0.4533388	0.05874031	-0.01638846	0.005805548	1	0.9733707	1	0.02611588	11.8002	0.2503884	0.005805548	-3.807221e+07
4745	667.6255	662.2584	5.367083	0.3716998	0.06487113	-0.02175988	0.005323168	1	0.9758874	1	0.02628003	10.68499	-0.3927464	0.005323168	3.757618e+08
4746	668.3862	663.2992	5.087018	0.531162	0.05426679	-0.02267877	0.005847627	1	0.9711755	1	0.02519254	12.77295	0.4326988	0.005847627	-1.555279e+07
4747	669.2562	663.8611	5.395154	0.5005274	0.05590282	-0.01982763	0.005211979	1	0.9720191	1	0.02413977	12.39914	0.3296551	0.005211979	-2.013631e+07
4748	668.3974	662.7904	5.606988	0.6298368	0.04983491	-0.02412474	0.00592987	0.9999999	0.9686121	1	0.02431109	13.90887	0.2358762	0.00592987	-2153612
4749	669.933	664.2305	5.702441	0.6039419	0.05089207	-0.01655894	0.005457456	0.9999999	0.9692641	1	0.02356867	13.61995	0.1861496	0.005457456	-2354082
4750	668.8497	663.0199	5.829862	0.6251012	0.05002332	-0.02236007	0.005997694	0.9999999	0.9687304	1	0.0244959	13.85648	0.05611981	0.005997694	-690408.7
4751	669.4099	664.1878	5.222098	0.5761601	0.0521046	-0.02060327	0.005649467	0.9999999	0.9699794	1	0.02426369	13.30299	0.3932091	0.005649467	-7080761
4752	669.9075	664.0448	5.862721	0.5962623	0.05121875	-0.01992472	0.00523167	0.9999999	0.9694602	1	0.02314993	13.53307	-0.05384116	0.00523167	437230.9
4753	668.4275	662.7947	5.632751	0.545875	0.05353047	-0.01240416	0.005508096	1	0.9707791	1	0.02428378	12.94865	-0.2786139	0.005508096	7185265
4754	667.2674	661.5269	5.740547	0.3831998	0.06389032	-0.01683286	0.005719525	1	0.9755172	1	0.02703414	10.84902	-0.2019687	0.005719525	1.370523e+08
4755	669.7559	664.3598	5.396128	0.598803	0.05110998	-0.0199948	0.005498154	0.9999999	0.9693952	1	0.02370698	13.56188	-0.3874133	0.005498154	4574688
4756	669.3344	664.0691	5.265222	0.641717	0.04937145	-0.0170814	0.005736187	0.9999999	0.9683175	1	0.02379932	14.03943	-0.4329641	0.005736187	2970471
4757	668.8189	662.9747	5.844108	0.5454858	0.05354957	-0.02143366	0.006010287	1	0.9707895	1	0.02537118	12.94403	0.01522497	0.006010287	-995510.3
4758	669.6834	663.8513	5.832062	0.5956157	0.05124654	-0.01872472	0.005155249	0.9999999	0.9694768	1	0.02298646	13.52573	-0.1172878	0.005155249	1281956
4759	666.6068	661.5947	5.012119	0.4941045	0.05626499	-0.0216703	0.004783124	1	0.9721992	1	0.02320011	12.31933	0.445654	0.004783124	-3.023076e+07
4760	666.9814	661.4021	5.57925	0.4185488	0.06113285	-0.01909471	0.004841778	1	0.9744129	1	0.02433071	11.33838	0.234279	0.004841778	-7.768896e+07
4761	668.1166	663.3586	4.758	0.5764524	0.05209139	-0.02146095	0.005936566	0.9999999	0.9699718	1	0.02486942	13.30637	-0.5757813	0.005936566	9445020
4762	670.1255	664.3108	5.814652	0.5911854	0.05143821	-0.02043781	0.005424598	0.9999999	0.9695905	1	0.02362336	13.47534	-0.1496099	0.005424598	1786219
4763	665.7677	662.538	3.229717	0.6348543	0.04963758	-0.02626071	0.005648123	0.9999999	0.9684874	1	0.02367949	13.96416	-0.8778249	0.005648123	6622424
4764	669.035	663.2395	5.795559	0.476967	0.05726688	-0.02430301	0.005368113	1	0.9726856	1	0.02479577	12.10381	0.1094885	0.005368113	-1.192184e+07
4765	669.6161	663.7504	5.865734	0.7087055	0.04698019	-0.01608993	0.00578654	0.9999997	0.9667049	1	0.02331749	14.75403	-0.03991784	0.00578654	79246.48
4766	669.2471	663.4924	5.754675	0.4404704	0.05959219	-0.01933322	0.005428047	1	0.9737514	1	0.02543498	11.63151	-0.1977522	0.005428047	3.343185e+07
4767	668.561	664.1803	4.380719	0.6120847	0.05055241	-0.01619587	0.005541004	0.9999999	0.9690576	1	0.02366902	13.71146	-0.665657	0.005541004	6766301
4768	669.7327	663.9501	5.782596	0.6546166	0.04888258	-0.02187789	0.005541004	0.9999998	0.9680006	1	0.02327482	14.17984	-0.1839309	0.005541004	990024.3
4769	665.1661	661.621	3.545109	0.873272	0.04232265	-0.01762964	0.006252687	0.9999987	0.9630408	1	0.02300567	16.37769	0.766279	0.006252687	-588287.6
4770	668.2963	662.863	5.433252	0.6517192	0.04899113	-0.01186704	0.005734257	0.9999998	0.9680715	1	0.02370349	14.14842	0.3161999	0.005734257	-2075005
4771	666.4296	660.9505	5.479153	0.720813	0.04658395	-0.01566485	0.004834238	0.9999997	0.9664217	1	0.02122253	14.87953	0.2876863	0.004834238	-888860.1
4772	666.2829	660.6806	5.602315	0.5898338	0.05149711	-0.0294023	0.005297856	0.9999999	0.9696253	1	0.02335912	13.45992	-0.297065	0.005297856	3771644
4773	668.747	663.215	5.532048	0.5490463	0.05337565	-0.02217175	0.005057711	1	0.9706943	1	0.02323612	12.98621	-0.3247575	0.005057711	7772747
4774	666.8708	662.4512	4.419526	0.4961504	0.05614887	-0.01746431	0.006041372	1	0.9721417	1	0.02604673	12.34481	-0.6520846	0.006041372	3.955708e+07
4775	668.0064	662.5901	5.416227	0.5439716	0.05362404	-0.01258675	0.005251538	1	0.97083	1	0.0237322	12.92605	0.3214928	0.005251538	-9290910
4776	669.3698	663.7566	5.613189	0.5800985	0.05192743	-0.01530792	0.005706703	0.9999999	0.969877	1	0.02434479	13.34838	0.2347625	0.005706703	-4043366
4777	669.2346	663.8043	5.430333	0.4923969	0.05636247	-0.01903129	0.005663873	1	0.9722473	1	0.02526776	12.29803	0.3167253	0.005663873	-2.240722e+07
4778	667.4716	661.6931	5.778421	0.5856552	0.05168049	-0.01410009	0.004888557	0.9999999	0.969733	1	0.02247857	13.41216	-0.1574598	0.004888557	2142042
4779	669.6006	663.7471	5.853417	0.4767266	0.05728131	-0.02185517	0.005531347	1	0.9726925	1	0.02517311	12.10076	-0.08086347	0.005531347	5282408
4780	666.0181	661.696	4.32204	0.4385629	0.05972164	-0.01596575	0.004958603	1	0.9738083	1	0.02433663	11.6063	-0.6719865	0.004958603	1.281174e+08
4781	668.6824	662.8345	5.847989	0.4723644	0.0575452	-0.02138919	0.0059127	1	0.9728177	1	0.0260863	12.04526	-0.06105415	0.0059127	3863309
4782	668.7686	663.0832	5.68545	0.5624732	0.05273473	-0.01362466	0.005235229	1	0.9703381	1	0.02349802	13.14403	0.1920951	0.005235229	-4305553
4783	668.6369	662.8501	5.786781	0.5946235	0.05128928	-0.01202176	0.005651264	0.9999999	0.9695022	1	0.02407693	13.51446	-0.1722734	0.005651264	2112977
4784	668.4414	662.9453	5.496117	0.8516354	0.04285691	-0.01766224	0.005812719	0.9999989	0.9635015	1	0.02232107	16.17352	0.2929582	0.005812719	-276516.1
4785	670.0129	664.1519	5.860979	0.5950926	0.05126907	-0.01938137	0.00526422	0.9999999	0.9694902	1	0.02323324	13.51979	-0.06482623	0.00526422	595347
4786	668.4097	662.898	5.511688	0.4723291	0.05754735	-0.02102228	0.004998899	1	0.9728187	1	0.02398639	12.04481	-0.330173	0.004998899	3.013153e+07
4787	665.837	660.0214	5.815521	0.9744156	0.04006596	-0.01350996	0.005182224	0.9999973	0.9609591	1	0.02037797	17.30015	0.09662484	0.005182224	-40176.21
4788	669.6233	663.923	5.700364	0.5184015	0.05493062	-0.02241354	0.005387791	1	0.9715239	1	0.02432919	12.61859	0.1858615	0.005387791	-8794848
4789	668.9022	663.0888	5.813371	0.5776933	0.05203541	-0.01500475	0.005928164	0.9999999	0.9699395	1	0.02483846	13.32068	-0.1330313	0.005928164	1975382
4790	667.7594	663.0649	4.694503	0.6504242	0.04903987	-0.02263089	0.005146715	0.9999998	0.9681033	1	0.0224675	14.13436	0.5390526	0.005146715	-3608405
4791	669.183	663.981	5.202053	0.5291747	0.05436859	-0.01768285	0.005256685	1	0.9712295	1	0.0239081	12.74904	0.3981022	0.005256685	-1.467026e+07
4792	668.3567	663.207	5.149774	0.5006035	0.05589857	-0.01689206	0.005086535	1	0.972017	1	0.02384659	12.40009	-0.4660218	0.005086535	2.584259e+07
4793	668.9439	663.3108	5.63316	0.5989484	0.05110377	-0.01317266	0.005648092	0.9999999	0.9693915	1	0.0240266	13.56352	0.2246581	0.005648092	-2955340
4794	668.6636	664.1044	4.559286	0.5529359	0.05318759	-0.01648707	0.00549607	1	0.9705907	1	0.02417944	13.03212	0.5712346	0.00549607	-1.421642e+07
4795	669.5186	664.2918	5.22678	0.553441	0.05316331	-0.01786179	0.005468895	1	0.9705772	1	0.02411409	13.03807	0.3916131	0.005468895	-9828236
4796	666.7973	662.5257	4.271628	0.6798879	0.0479655	-0.01225025	0.005956157	0.9999998	0.9673888	1	0.02390356	14.45095	0.6315093	0.005956157	-2933603
4797	669.1001	664.0601	5.039935	0.6350972	0.04962809	-0.01582108	0.005633955	0.9999999	0.9684813	1	0.02364751	13.96683	0.4491284	0.005633955	-3604853
4798	669.2917	663.4716	5.820067	0.7422619	0.04590596	-0.01433147	0.005477071	0.9999996	0.9659258	1	0.02242455	15.09929	-0.1468871	0.005477071	312726.8
4799	667.9173	663.8411	4.07627	0.4826692	0.0569276	-0.0208995	0.00528825	1	0.9725228	1	0.02453762	12.17594	0.6722479	0.00528825	-5.54168e+07
4800	669.338	663.6078	5.730231	0.4991313	0.05598095	-0.01940534	0.005776366	1	0.9720582	1	0.02543094	12.38184	0.1607494	0.005776366	-1.064255e+07
4801	667.7772	662.1754	5.601736	0.8236836	0.04357802	-0.01718807	0.006182953	0.9999991	0.9641055	1	0.02321383	15.90589	0.2320792	0.006182953	-279422.8
4802	669.0125	663.7557	5.25686	0.475701	0.05734303	-0.02089416	0.005595508	1	0.9727219	1	0.02533233	12.08773	0.3803249	0.005595508	-3.663262e+07
4803	669.1399	663.6541	5.485834	0.5308437	0.05428306	-0.01510982	0.00551834	1	0.9711842	1	0.02447662	12.76912	-0.349221	0.00551834	1.14706e+07
4804	667.133	661.4083	5.724731	0.5262644	0.05451872	-0.02878045	0.005516271	1	0.9713087	1	0.02452509	12.71393	-0.2248786	0.005516271	7259114
4805	669.6345	663.932	5.702469	0.5073994	0.05552297	-0.01982854	0.005227476	1	0.9718277	1	0.02409336	12.48397	0.1811218	0.005227476	-1.025441e+07
4806	669.1624	663.3093	5.853136	0.4940984	0.05626534	-0.01600563	0.00520374	1	0.9721994	1	0.02419877	12.31926	-0.06203735	0.00520374	2978078
4807	668.6918	664.113	4.578858	0.6985489	0.04732049	-0.01872582	0.005564756	0.9999997	0.9669443	1	0.02294894	14.64793	-0.6225736	0.005564756	2239048
4808	670.1872	664.3219	5.865322	0.5628948	0.05271498	-0.02037968	0.005445707	1	0.970327	1	0.02396123	13.14896	0.0008388101	0.005445707	-441291
4809	667.7905	664.0612	3.729279	0.5802499	0.05192065	-0.02219089	0.005545458	0.9999999	0.969873	1	0.02399682	13.35013	-0.7929231	0.005545458	1.243493e+07
4810	668.7035	663.6882	5.015362	0.4587716	0.05839147	-0.01954219	0.005322245	1	0.9732117	1	0.02493085	11.87069	0.4540644	0.005322245	-6.045764e+07
4811	669.0482	663.4583	5.589876	0.6253579	0.05001305	-0.01831918	0.005081042	0.9999999	0.9687239	1	0.02254411	13.85933	0.2442701	0.005081042	-2302501
4812	669.9442	664.2634	5.680769	0.6392268	0.04946752	-0.01762319	0.005625196	0.9999999	0.968379	1	0.02359087	14.01217	-0.2543559	0.005625196	1743611
4813	666.5292	660.9196	5.609625	0.3642591	0.06553035	-0.01687604	0.005757994	1	0.97613	1	0.02747083	10.5775	-0.283386	0.005757994	3.33259e+08
4814	668.1043	662.567	5.537349	0.7309634	0.04625938	-0.01099429	0.00552485	0.9999996	0.9661861	1	0.02260868	14.98393	-0.3289364	0.00552485	839804.7
4815	667.9116	662.9989	4.91268	0.667475	0.04840945	-0.02243271	0.005980827	0.9999998	0.9676879	1	0.0240636	14.31843	-0.5360721	0.005980827	2697526
4816	667.9464	663.4285	4.51791	0.6633404	0.04856008	-0.02221312	0.005247023	0.9999998	0.9677881	1	0.02257414	14.27401	-0.6356542	0.005247023	3380583
4817	666.7313	662.4341	4.297137	0.4164331	0.06128794	-0.01916636	0.00504478	1	0.9744777	1	0.02486701	11.30968	-0.6785477	0.00504478	2.124541e+08
4818	668.2716	663.0009	5.270695	0.6795453	0.04797759	-0.01656259	0.005070245	0.9999998	0.9673971	1	0.02205711	14.44731	-0.4288132	0.005070245	1885893
4819	669.9482	664.2821	5.666085	0.6333788	0.04969537	-0.01728455	0.005445578	0.9999999	0.968524	1	0.02326457	13.94792	-0.2635725	0.005445578	1951032
4820	668.8445	663.342	5.502434	0.5129931	0.05521943	-0.02328949	0.005753788	1	0.9716728	1	0.02520797	12.5526	0.2865768	0.005753788	-1.43502e+07
4821	664.4517	660.3068	4.144945	0.9322261	0.04096256	-0.01328177	0.005142132	0.9999979	0.9618136	1	0.02052486	16.92148	0.6600403	0.005142132	-327140.9
4822	669.6035	664.2557	5.347828	0.5693966	0.05241315	-0.01709393	0.005481301	0.9999999	0.9701561	1	0.02397049	13.22468	0.3500933	0.005481301	-6934210
4823	667.6552	663.9857	3.669521	0.4971083	0.05609474	-0.02050296	0.005571205	1	0.9721148	1	0.02500061	12.35672	0.7483141	0.005571205	-4.709989e+07
4824	668.9292	663.3703	5.55884	0.4567772	0.05851881	-0.01792704	0.005627669	1	0.9732699	1	0.02566416	11.84486	0.2601495	0.005627669	-3.697218e+07
4825	668.2006	662.3604	5.840198	0.6516742	0.04899281	-0.02050035	0.00621676	0.9999998	0.9680726	1	0.02468103	14.14794	-0.02597836	0.00621676	34666.79
4826	665.3147	663.2955	2.019213	0.738904	0.04601015	-0.02128878	0.005849501	0.9999996	0.9660029	1	0.02320071	15.06509	-1.053935	0.005849501	2518738
4827	667.9762	663.9141	4.062153	0.7165067	0.04672373	-0.01624872	0.005646034	0.9999997	0.9665221	1	0.02296971	14.83501	0.6767875	0.005646034	-2123481
4828	668.814	663.5143	5.299659	0.7517436	0.04561554	-0.02082276	0.005490898	0.9999995	0.9657088	1	0.0223817	15.19542	-0.4243958	0.005490898	867704.6
4829	666.9984	661.1656	5.832825	0.3568179	0.06621011	-0.01925908	0.005780066	1	0.976375	1	0.02766582	10.4689	-0.09315889	0.005780066	1.148361e+08
4830	668.4678	662.6453	5.822459	0.5702997	0.05237163	-0.01913484	0.006140708	0.9999999	0.9701325	1	0.02536134	13.23517	-0.100866	0.006140708	1523118
4831	669.1037	663.6487	5.454939	0.6612761	0.04863582	-0.01441056	0.005356123	0.9999998	0.9678383	1	0.0228254	14.25178	-0.3638617	0.005356123	1972964
4832	669.8695	664.0459	5.823624	0.5982601	0.05113316	-0.02223801	0.005480183	0.9999999	0.9694091	1	0.02367358	13.55573	-0.1403275	0.005480183	1481257
4833	669.2497	663.4385	5.811228	0.6731178	0.04820612	-0.01962952	0.005968465	0.9999998	0.9675516	1	0.02398818	14.37882	-0.1403275	0.005968465	593991.1
4834	670.1196	664.2792	5.840402	0.542005	0.05372124	-0.01923188	0.005551784	1	0.9708828	1	0.0244233	12.90267	-0.1118025	0.005551784	2655675
4835	669.7011	663.8741	5.826959	0.5829881	0.05179858	-0.02101908	0.005199645	0.9999999	0.969802	1	0.02320923	13.38159	-0.1277286	0.005199645	1655757
4836	669.6832	664.2465	5.436677	0.6678159	0.0483971	-0.01809465	0.005571082	0.9999998	0.9676797	1	0.02322172	14.32208	0.3178737	0.005571082	-1757481
4837	665.5875	659.8139	5.773647	0.4643132	0.05804197	-0.02059857	0.006462867	1	0.9730503	1	0.02739042	11.94217	-0.1250184	0.006462867	1.19206e+07
4838	669.3918	663.5425	5.849289	0.4803626	0.05706412	-0.01856057	0.005715834	1	0.9725885	1	0.02554091	12.14681	0.02629655	0.005715834	-3746266
4839	667.3895	662.6671	4.722387	0.612391	0.05053977	-0.01433884	0.006041294	0.9999999	0.9690499	1	0.02471136	13.71489	-0.5827147	0.006041294	5897642
4840	668.7695	664.0044	4.765082	0.5708524	0.05234627	-0.01650265	0.00567567	0.9999999	0.970118	1	0.02437622	13.24158	-0.5760692	0.00567567	1.034373e+07
4841	668.1982	662.3529	5.845339	0.8726527	0.04233767	-0.02149897	0.005708309	0.9999987	0.9630539	1	0.02198529	16.37188	-0.1182866	0.005708309	72984.11
4842	667.919	663.8923	4.026663	0.4877752	0.05662886	-0.0217055	0.005457791	1	0.9723778	1	0.02486236	12.24018	-0.7368455	0.005457791	5.196788e+07
4843	668.7833	663.183	5.600323	0.5611283	0.05279789	-0.01520914	0.005108595	1	0.9703736	1	0.02322598	13.12831	-0.2919234	0.005108595	5909516
4844	667.7713	662.5933	5.177974	0.7378826	0.04604198	-0.01946198	0.005082984	0.9999996	0.9660264	1	0.02163472	15.05468	-0.4605252	0.005082984	1086804
4845	668.5114	664.3125	4.198893	0.6296539	0.04984214	-0.01927257	0.005603194	0.9999999	0.9686167	1	0.02363367	13.90685	0.6494458	0.005603194	-5551880
4846	668.125	662.4753	5.649731	0.4601304	0.05830519	-0.01422983	0.005593456	1	0.973172	1	0.02553928	11.88826	0.2123132	0.005593456	-2.813238e+07
4847	670.028	664.2758	5.752234	0.5355227	0.0540454	-0.01893895	0.005508902	1	0.9710575	1	0.02440208	12.82528	-0.2040374	0.005508902	5889860
4848	668.5572	663.4	5.157201	0.4707719	0.05764245	-0.02114773	0.005737719	1	0.9728636	1	0.0257191	12.02494	-0.4658017	0.005737719	4.467605e+07
4849	669.1331	663.8022	5.33093	0.6720151	0.04824565	-0.02195086	0.005438236	0.9999998	0.9675782	1	0.02290726	14.36704	-0.4125929	0.005438236	1946914
4850	669.189	663.4861	5.702877	0.539876	0.05382706	-0.01617342	0.0058072	1	0.9709401	1	0.02500338	12.8773	-0.2338245	0.0058072	6458817
4851	666.8624	661.0388	5.823575	0.4667654	0.05788931	-0.02614719	0.0060593	1	0.9729793	1	0.02648655	11.97367	0.04749681	0.0060593	-8006804
4852	669.5662	663.6967	5.869497	0.7468247	0.04576551	-0.01928455	0.005445172	0.9999996	0.9658212	1	0.02232492	15.14562	0.0108177	0.005445172	-67899.83
4853	668.3435	662.5019	5.841548	0.4508349	0.0589032	-0.01727722	0.005876435	1	0.9734444	1	0.02631125	11.76756	-0.07844886	0.005876435	9196509
4854	669.4203	664.0975	5.322768	0.5343612	0.05410411	-0.01713839	0.005535582	1	0.9710889	1	0.02447438	12.81136	-0.412785	0.005535582	1.282801e+07
4855	666.9602	661.4115	5.548724	0.4897368	0.05651533	-0.01136048	0.005266063	1	0.9723224	1	0.02439727	12.26476	0.2632815	0.005266063	-1.924645e+07
4856	668.7861	662.9736	5.812535	0.6782615	0.04802298	-0.01268139	0.00529819	0.9999998	0.9674279	1	0.02255814	14.43366	0.09491251	0.00529819	-499394.6
4857	668.7103	662.8882	5.822019	0.5579395	0.05294856	-0.01829172	0.004941343	1	0.9704579	1	0.02287518	13.09096	0.05366215	0.004941343	-1612465
4858	669.3391	663.9444	5.394735	0.6824684	0.04787473	-0.01966485	0.005340912	0.9999998	0.967327	1	0.02261392	14.47835	0.3342707	0.005340912	-1566755
4859	669.3919	663.8035	5.588429	0.6492619	0.04908375	-0.01486577	0.005696191	0.9999998	0.9681318	1	0.023647	14.12173	0.2488465	0.005696191	-1718086
4860	666.784	661.0226	5.761321	0.6492619	0.04908375	-0.0100534	0.00611311	0.9999998	0.9681318	1	0.02449712	14.12173	-0.1761914	0.00611311	1082389
4861	669.2127	663.3528	5.859827	0.469945	0.05769314	-0.02319212	0.005255293	1	0.9728874	1	0.02462496	12.01438	-0.04048719	0.005255293	1766087
4862	668.3838	662.7119	5.671938	0.5266116	0.05450074	-0.0251054	0.005814947	1	0.9712993	1	0.02517614	12.71812	-0.2544234	0.005814947	8440197
4863	668.4738	663.8721	4.601758	0.6833653	0.04784331	-0.01499015	0.005599287	0.9999998	0.9673055	1	0.02314685	14.48786	-0.6166447	0.005599287	2636705
4864	669.7638	663.9043	5.859504	0.531154	0.0542672	-0.01772107	0.005708605	1	0.9711758	1	0.02489137	12.77286	-0.05529216	0.005708605	1283357
4865	669.2514	663.3799	5.871464	0.6206533	0.05020225	-0.02442119	0.005532417	0.9999999	0.9688418	1	0.02356861	13.8071	-0.02512863	0.005532417	6589.876
4866	669.8363	664.0804	5.75593	0.6501797	0.04904909	-0.02102136	0.005432355	0.9999998	0.9681093	1	0.02308472	14.1317	-0.2054933	0.005432355	1188596
4867	670.0793	664.302	5.777304	0.5567887	0.05300325	-0.01886145	0.00557704	1	0.9704884	1	0.02431466	13.07745	0.1294466	0.00557704	-3382152
4868	666.7188	661.9722	4.74658	0.5332444	0.05416073	-0.02782127	0.005499731	1	0.9711191	1	0.02440776	12.79797	-0.5814627	0.005499731	1.827855e+07
4869	668.721	663.1387	5.582231	0.538717	0.05388493	-0.01639396	0.005925842	1	0.9709713	1	0.02527107	12.86347	0.2453304	0.005925842	-7911693
4870	669.2465	663.9956	5.250919	0.4958415	0.05616635	-0.01913044	0.005314058	1	0.9721504	1	0.02443241	12.34097	-0.4365402	0.005314058	2.616376e+07
4871	668.1821	662.3182	5.863923	0.5019162	0.05582543	-0.02688019	0.005592889	1	0.9719803	1	0.02498901	12.41633	-0.04714841	0.005592889	1139267
4872	669.9162	664.164	5.752217	0.5126269	0.05523915	-0.02034717	0.005468892	1	0.9716829	1	0.02458035	12.54812	0.1491726	0.005468892	-7900259
4873	668.8076	663.1339	5.673658	0.4168787	0.06125518	-0.01948648	0.005365086	1	0.974464	1	0.02563744	11.31573	-0.2522506	0.005365086	7.421567e+07
4874	668.8251	662.9666	5.858545	0.417247	0.06122813	-0.02264657	0.00552039	1	0.9744527	1	0.02600012	11.32073	-0.04867753	0.00552039	8228408
4875	667.349	662.6356	4.713358	0.4025317	0.06233725	-0.02312353	0.005540218	1	0.9749073	1	0.02628163	11.11931	0.5331132	0.005540218	-2.506425e+08
4876	668.2413	662.5872	5.654119	0.7055767	0.04708424	-0.01931188	0.006176278	0.9999997	0.9667785	1	0.02411661	14.72143	-0.2558348	0.006176278	813226.8
4877	668.4151	662.8963	5.518794	0.5167921	0.05501609	-0.01399385	0.005726705	1	0.9715681	1	0.02510223	12.59899	0.2782112	0.005726705	-1.26807e+07
4878	666.478	660.6287	5.849267	0.6538946	0.04890956	-0.02774092	0.006112389	0.9999998	0.9680183	1	0.02445217	14.17202	-0.02717928	0.006112389	-3460.966
4879	668.4042	663.0675	5.336693	0.4634973	0.05809304	-0.02413839	0.005614104	1	0.973074	1	0.02553979	11.93167	0.3524089	0.005614104	-4.369419e+07
