Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
5742	427.4083	424.6374	2.770895	33.21001	0.006593366	-0.02179633	0.0189812	0.878467	0.766264	1	0.01582087	105.128	0.01870085	-0.1793449
5743	425.8028	423.8453	1.957492	46.09269	0.005398854	-0.03326033	0.02254378	0.8219594	0.7194538	1	0.01560196	128.3878	0.02182918	-0.1868132
5744	428.9326	425.6309	3.301757	39.61492	0.005935194	-0.05049993	0.01708957	0.8500097	0.7423807	1	0.01424289	116.7859	0.0167051	-0.336688
5745	428.711	425.9329	2.778101	42.66052	0.005669753	-0.003113042	0.01912333	0.8367278	0.7314676	1	0.0147258	122.2535	0.01861354	-0.01906658
5746	427.1539	424.03	3.123922	35.93102	0.006294721	-0.09668166	0.0173426	0.8662934	0.7559468	1	0.01477612	110.1156	0.01703256	-0.7230882
5747	429.5712	426.0381	3.533011	30.5558	0.006918123	-0.008882139	0.01602504	0.8904504	0.7766101	1	0.01489048	100.193	0.01583272	-0.08107869
5748	429.7075	426.2056	3.501826	31.65049	0.006779743	-0.03321999	0.01620592	0.8854959	0.7723067	1	0.01482376	102.238	0.01599344	-0.2901205
5749	429.3628	425.3649	3.997863	27.91879	0.007280942	-0.03962786	0.01430261	0.9024463	0.7872082	1	0.01443167	95.20021	0.0141665	-0.406216
5750	429.3233	425.82	3.503328	27.10438	0.007402552	-0.02742977	0.01612593	0.9061658	0.7905535	1	0.01545141	93.63625	0.01598394	-0.2923215
5751	428.8572	424.9227	3.934463	27.45212	0.007350023	0.005377278	0.0144161	0.9045769	0.7891207	1	0.01455738	94.30544	0.01428483	0.05635196
5752	429.1297	425.2553	3.874355	21.49253	0.008403953	-0.03839207	0.01468492	0.931869	0.814736	1	0.01571059	82.47871	0.01461676	-0.563504
5753	429.4042	425.5757	3.828484	22.98264	0.008105356	-0.02610615	0.01487004	0.9250457	0.8080994	1	0.01552591	85.51718	0.0147865	-0.3482943
5754	427.7304	424.5704	3.160038	28.26706	0.007230406	0.003778271	0.01731435	0.9008577	0.7857885	1	0.01582339	95.8656	0.01714416	0.03810958
5755	428.1038	425.1038	2.999955	34.54558	0.006442852	0.01923545	0.01791725	0.8724769	0.7611658	1	0.01519462	107.5839	0.01762588	0.150839
5756	427.3575	425.0719	2.285647	54.80888	0.004814498	0.0282882	0.02121467	0.7853946	0.6900673	1	0.01429252	143.9708	0.02023762	0.1318149
5757	428.2383	424.6283	3.609996	21.99068	0.008301001	-0.03418104	0.01566762	0.9295896	0.8124978	1	0.01612805	83.50164	0.01558995	-0.4854545
5758	429.4148	425.6381	3.776777	31.82288	0.006758539	-0.01827565	0.01516955	0.8847172	0.7716337	1	0.0143195	102.5587	0.01496795	-0.1585288
5759	429.2163	424.9403	4.27599	21.75566	0.008349162	-0.04014923	0.01320263	0.9306653	0.8135512	1	0.01484795	83.01997	0.01313916	-0.5790638
5760	427.9409	423.6294	4.311514	19.62582	0.008821616	0.00285552	0.01295373	0.9403839	0.8233145	1	0.01511773	78.57372	0.01290769	0.04789846
5761	427.0301	422.8067	4.223394	15.49473	0.009984572	-0.06025382	0.01328709	0.9588926	0.8436019	1	0.01628901	69.42182	0.01326464	-1.465767
5762	426.3232	422.1397	4.183429	14.17662	0.01045352	-0.02245798	0.0134872	0.964615	0.8505524	1	0.01679218	66.30757	0.01347031	-0.6346743
5763	428.98	425.322	3.658047	31.93574	0.006744741	0.007838813	0.01549224	0.8842076	0.7711938	1	0.01445622	102.7685	0.01528452	0.06769712
5764	427.9523	425.5309	2.421349	56.53091	0.004713116	-0.01982733	0.02106334	0.778326	0.6844239	1	0.0140907	147.0677	0.0200283	-0.08944363
5765	428.3427	424.9644	3.37831	25.41661	0.007671278	-0.03122952	0.01656808	0.9138895	0.7976071	1	0.01594355	90.35615	0.01644523	-0.362668
5766	429.4137	425.4713	3.942374	21.96902	0.008305409	-0.02453778	0.01443778	0.9296888	0.8125946	1	0.01548623	83.45732	0.01436641	-0.348988
5767	429.3938	425.3263	4.067442	21.90348	0.008318786	-0.01659401	0.01396044	0.9299888	0.8128881	1	0.01524033	83.32312	0.01389201	-0.2370192
5768	429.4012	425.5676	3.833631	29.65241	0.007037469	-0.008659586	0.01489376	0.8945509	0.7802025	1	0.01447856	98.49382	0.01472815	-0.08212099
5769	428.8981	424.8227	4.075433	19.63492	0.008819444	-0.048833	0.01390653	0.9403425	0.8232719	1	0.01566192	78.59307	0.01385704	-0.8185556
5770	428.7973	424.6646	4.132614	22.46131	0.008206679	-0.0004946111	0.01366052	0.9274344	0.8104015	1	0.01497381	84.46135	0.01358859	-0.006816058
5771	427.274	423.2533	4.020783	16.22179	0.009749719	-0.03405761	0.01410561	0.9556879	0.8398785	1	0.01658468	71.09407	0.01407791	-0.7685848
5772	428.8271	424.5292	4.297897	20.02323	0.008728141	-0.01186127	0.01307709	0.9385757	0.8214615	1	0.01510885	79.41522	0.01302775	-0.1931039
5773	428.3781	423.9425	4.435585	19.72628	0.008797737	-0.01186127	0.01256264	0.9399271	0.8228447	1	0.0148676	78.78699	0.0125173	-0.1974479
5774	427.9558	423.6416	4.314199	25.51107	0.007655597	-0.007480583	0.01305246	0.9134568	0.7972078	1	0.01413679	90.54123	0.0129547	-0.08643754
5775	427.6628	423.474	4.188793	28.67536	0.007172228	-0.05602158	0.01355966	0.8989967	0.7841321	1	0.01394654	96.64322	0.01342133	-0.5546511
5776	427.4013	422.8673	4.534005	17.21649	0.009451738	-0.005071237	0.01214895	0.9512596	0.8348986	1	0.01515445	73.33542	0.01212009	-0.1040459
5777	429.0814	424.9695	4.111913	24.89591	0.007759182	-0.05304171	0.01381018	0.9162754	0.7998183	1	0.01463938	89.3325	0.01371337	-0.633526
5778	429.6067	426.2176	3.389061	32.06254	0.006729316	-0.02350525	0.01662806	0.8836353	0.7707003	1	0.01495965	103.0041	0.01640291	-0.2019964
5779	428.7544	424.454	4.300489	18.22334	0.009174085	-0.04785063	0.01306695	0.9467361	0.8299805	1	0.01548401	75.55491	0.01302988	-0.8983684
5780	429.7793	426.0955	3.683882	28.03673	0.007263733	-0.02262192	0.01546419	0.9019082	0.7867267	1	0.01498851	95.42576	0.01531539	-0.23062
5781	428.6474	425.0265	3.620845	33.36776	0.00657517	-0.06702641	0.01568701	0.877758	0.7656582	1	0.01436278	105.4189	0.0154526	-0.5483093
5782	426.7851	423.4915	3.293614	39.76099	0.005921858	-0.09631943	0.01679183	0.8493689	0.7418514	1	0.0141024	117.0489	0.01641083	-0.6394393
5783	429.1324	425.0328	4.099663	25.97053	0.007580446	-0.0483575	0.01388303	0.9113527	0.7952734	1	0.0145079	91.43884	0.01377393	-0.5455044
5784	428.4698	425.3236	3.146246	38.3543	0.006053057	0.02222768	0.01742045	0.8555555	0.746975	1	0.01452219	114.5119	0.01705699	0.1538838
5785	428.878	425.1838	3.694264	34.47599	0.006450501	-0.05060776	0.01550941	0.8727883	0.7614298	1	0.01414521	107.4563	0.01525843	-0.3978232
5786	429.6891	426.1529	3.536208	33.05472	0.006611393	-0.025396	0.01609904	0.8791653	0.7668612	1	0.01459021	104.8413	0.01586398	-0.2101714
5787	428.3495	424.8994	3.450096	26.10273	0.007559162	0.00414915	0.01619853	0.9107475	0.7947193	1	0.01564911	91.6963	0.0160695	0.04648778
5788	428.205	424.5159	3.689063	22.75175	0.008149833	0.002814087	0.01528092	0.9261038	0.8091164	1	0.01578208	85.05048	0.01519748	0.03808162
5789	427.5752	424.5927	2.982414	50.09306	0.0051144	-0.06080584	0.01855701	0.8050121	0.7057838	1	0.01377737	135.5286	0.01785147	-0.3118441
5790	428.4356	425.4394	2.996164	47.71373	0.005279872	-0.006147716	0.01844417	0.8150576	0.7138739	1	0.01395585	131.281	0.01781332	-0.03324126
5791	427.1948	423.7556	3.439242	21.99499	0.008300124	-0.0234818	0.01629295	0.9295699	0.8124785	1	0.01644588	83.51046	0.01621213	-0.3334058
5792	428.5385	424.2867	4.251768	23.0555	0.008091451	-0.002386265	0.01323506	0.9247118	0.8077793	1	0.01463495	85.66414	0.01316004	-0.03169508
5793	429.5487	425.7495	3.799215	26.64708	0.007473051	-0.04917107	0.01500038	0.9082567	0.7924482	1	0.01497321	92.75291	0.01487412	-0.5359634
5794	429.6081	425.7072	3.900977	24.17916	0.007884418	-0.01742618	0.01460088	0.9195608	0.802891	1	0.01517362	87.91356	0.0145064	-0.216638
5795	428.8878	425.4757	3.412111	26.72279	0.007461265	-0.03292752	0.01646095	0.9079104	0.7921337	1	0.01567288	92.89942	0.01632135	-0.3575595
5796	429.1687	425.6961	3.472635	26.86858	0.007438698	-0.02602701	0.01623518	0.9072437	0.791529	1	0.01554147	93.18125	0.0160955	-0.2805956
5797	427.0295	423.7799	3.24961	35.30995	0.006360167	-0.09903863	0.01682958	0.8690615	0.7582779	1	0.0146314	108.9825	0.01654104	-0.756375
5798	429.0894	425.9118	3.177605	34.36713	0.006462508	-0.0009050274	0.01738805	0.8732756	0.7618431	1	0.01499136	107.2567	0.01710881	-0.007141697
5799	429.2045	426.0603	3.144168	40.35745	0.005868061	-0.03623741	0.01773316	0.8467563	0.7396964	1	0.01442631	118.122	0.01731672	-0.2364691
5800	428.9996	425.656	3.343583	34.96813	0.006396845	-0.06100147	0.01678747	0.8705876	0.7595668	1	0.01465516	108.3577	0.01650632	-0.4713728
5801	426.8462	422.3606	4.485541	24.4847	0.007830412	-0.008633453	0.01240585	0.9181601	0.8015769	1	0.01393864	88.51989	0.01232276	-0.105492
5802	427.7975	423.8258	3.97171	23.79993	0.007952774	0.02028805	0.01411973	0.9212994	0.8045308	1	0.01498606	87.15792	0.01403228	0.2577876
5803	429.2248	424.9495	4.275286	21.88921	0.008321704	-0.02328328	0.01320558	0.9300541	0.812952	1	0.01482518	83.2939	0.01314097	-0.3328754
5804	427.545	423.1205	4.424464	24.50374	0.007827078	-0.048975	0.01265746	0.9180729	0.8014953	1	0.01407629	88.5576	0.0125725	-0.5977874
5805	427.2652	422.7933	4.47191	14.03817	0.01050641	-0.026304	0.01242304	0.9652082	0.8512987	1	0.01615683	65.97372	0.012408	-0.7560411
5806	426.0549	421.8697	4.185178	22.86715	0.008127525	0.03112846	0.01321294	0.925575	0.8086076	1	0.01465527	85.28392	0.01313975	0.4182526
5807	428.4598	424.5074	3.952365	23.32797	0.008039982	0.01002914	0.01426881	0.9234629	0.8065856	1	0.01514734	86.21253	0.01418523	0.1310364
5808	428.7577	425.55	3.207691	43.40031	0.00560901	-0.037751	0.01756766	0.8335266	0.7288539	1	0.01403832	123.5775	0.0170808	-0.226769
5809	427.8596	425.0634	2.796193	39.54149	0.005941924	-0.07305224	0.01889408	0.850332	0.742647	1	0.01498447	116.6537	0.01847085	-0.4880952
5810	427.8941	425.3038	2.590298	55.99773	0.00474408	-0.0299921	0.02038021	0.7805092	0.6861661	1	0.01390578	146.1078	0.01939837	-0.136644
5811	427.9619	425.6661	2.29588	52.39842	0.004963462	-0.02238428	0.02140907	0.7953738	0.6980506	1	0.01457828	139.6499	0.02051263	-0.1093911
5812	427.3859	424.2242	3.161628	39.27718	0.005966281	-0.09159196	0.01733062	0.8514928	0.7436069	1	0.0143805	116.1774	0.0169484	-0.6167508
5813	429.1568	425.7151	3.441719	36.26387	0.006260263	-4.8114e-05	0.01642978	0.8648126	0.754703	1	0.01434257	110.7217	0.01612951	-0.0003559058
5814	428.9882	424.9891	3.999138	26.93749	0.00742809	-0.0004980955	0.01420476	0.9069286	0.7912436	1	0.01452682	93.31432	0.01408172	-0.005351759
5815	427.3674	423.8108	3.556632	43.62774	0.005590607	-0.03012353	0.0162518	0.8325445	0.7280531	1	0.01348016	123.9842	0.01579607	-0.1798897
5816	427.6497	424.9294	2.720229	55.4979	0.004773451	-0.001395996	0.01975995	0.7825603	0.6878034	1	0.01373486	145.2088	0.0188257	-0.006420149
5817	427.7397	424.9044	2.835243	37.18866	0.006166693	-0.07289564	0.01868728	0.8607081	0.7512667	1	0.01518149	112.4018	0.01832471	-0.52333
5818	427.4438	423.9185	3.525266	24.58313	0.007813213	0.01969873	0.01578258	0.917709	0.801155	1	0.01570431	88.71474	0.0156757	0.2393789
5819	429.1598	426.0409	3.118914	37.14049	0.00617149	-0.04513075	0.01773925	0.8609215	0.751445	1	0.01479713	112.3144	0.01739612	-0.3244983
5820	428.8039	425.1645	3.639351	36.17367	0.006269559	-0.005107626	0.01571387	0.8652137	0.7550397	1	0.01403702	110.5576	0.01542839	-0.03789424
5821	429.7265	426.0864	3.640085	28.79096	0.00715596	-0.0382219	0.01564203	0.8984701	0.7836647	1	0.0149622	96.86292	0.01548079	-0.3764597
5822	428.7333	425.2488	3.484481	31.67466	0.00677676	0.01706187	0.01606305	0.8853867	0.7722122	1	0.01475503	102.283	0.01585205	0.1488646
5823	429.4214	425.3982	4.02325	27.57858	0.007331147	-0.02939092	0.01420844	0.9039994	0.7886013	1	0.01443359	94.54826	0.0140775	-0.3061535
5824	429.4903	426.0022	3.488037	28.40625	0.007210445	-0.0283022	0.01620284	0.9002231	0.7852229	1	0.01528592	96.13098	0.01604153	-0.2836548
5825	427.5194	424.6213	2.898097	54.26578	0.00484732	-0.0119019	0.01906388	0.7876343	0.6918573	1	0.01359476	142.996	0.01820412	-0.05604438
5826	426.9785	424.6969	2.281611	51.45829	0.005023963	-0.08000288	0.02122581	0.7992931	0.7011922	1	0.01460395	137.9682	0.02037077	-0.3986055
5827	426.2325	424.0361	2.196327	46.56609	0.005363553	-0.08420086	0.02135179	0.819939	0.7178184	1	0.01513417	129.2328	0.02065953	-0.4676241
5828	425.5345	422.1808	3.353694	50.26936	0.005102543	-0.06551099	0.01710499	0.8042717	0.7051888	1	0.01321204	135.8435	0.01644971	-0.3347037
5829	427.9961	424.6888	3.307283	26.3615	0.007517923	-0.05358289	0.01680572	0.9095632	0.7936375	1	0.01589617	92.19929	0.01666827	-0.5924898
5830	428.4401	424.0109	4.429205	22.27965	0.008242758	-0.02306439	0.01263619	0.9282665	0.8112086	1	0.01443309	84.09166	0.01257117	-0.3215289
5831	427.754	423.7232	4.030773	27.02772	0.007414256	-0.07668502	0.0140029	0.9065162	0.7908703	1	0.01440979	93.48844	0.01388052	-0.8203023
5832	428.413	424.3143	4.098662	29.0185	0.007124199	-0.007544939	0.01389719	0.8974341	0.7827467	1	0.0140717	97.29475	0.013751	-0.0735619
5833	429.1737	425.3518	3.821878	24.41354	0.007842906	-0.05674092	0.01486149	0.9184864	0.8018824	1	0.01526809	88.37887	0.01476275	-0.6960911
5834	429.0947	425.2404	3.854312	27.84021	0.007292464	-0.06046296	0.01476857	0.902805	0.7875294	1	0.01467646	95.04979	0.01462905	-0.6220789
5835	429.2314	425.8118	3.419639	30.47976	0.006927984	-0.05277634	0.01645511	0.8907951	0.776911	1	0.01509972	100.0504	0.01625887	-0.4832783
5836	427.9116	423.9653	3.946221	29.53078	0.007053914	-0.07297812	0.01437731	0.8951037	0.7806892	1	0.01424193	98.26419	0.01421912	-0.6957171
5837	427.0476	423.3988	3.648817	21.76314	0.008347618	-0.07672566	0.01535157	0.9306311	0.8135176	1	0.01600931	83.03532	0.01527769	-1.106052
5838	427.6476	424.7631	2.884553	33.67461	0.006540102	0.01421379	0.01837914	0.87638	0.7644827	1	0.01550493	105.9842	0.01809827	0.1149798
5839	427.4455	424.2852	3.160219	49.97812	0.005122158	-0.04123527	0.01793258	0.8054951	0.706172	1	0.01355386	135.3233	0.01725415	-0.2120011
5840	428.7758	425.6421	3.133682	33.27222	0.006586176	-0.0531922	0.01757677	0.8781873	0.766025	1	0.01521603	105.2427	0.01731596	-0.4366722
5841	429.2653	425.6735	3.59178	29.07485	0.007116385	-0.05733235	0.01577386	0.8971776	0.7825197	1	0.01498351	97.40158	0.01560709	-0.5575864
5842	429.1564	424.8819	4.274512	21.86396	0.008326879	-0.01935828	0.013201	0.9301696	0.8130652	1	0.01482721	83.24214	0.01313663	-0.2772186
5843	428.3939	424.195	4.198892	17.37912	0.00940535	-0.01935828	0.01344428	0.9505315	0.8340962	1	0.01590271	73.69712	0.01341138	-0.3913255
5844	427.1349	422.4884	4.646465	13.87432	0.01057	-0.04395897	0.01175774	0.9659083	0.8521862	1	0.01576575	65.57681	0.01174408	-1.289434
5845	429.7147	425.8133	3.901419	26.38122	0.007514803	-0.01863118	0.01462889	0.9094729	0.7935552	1	0.01482789	92.23757	0.014509	-0.2058079
5846	428.7336	424.8553	3.878319	23.61153	0.007987295	-0.06602137	0.01459744	0.922163	0.8053491	1	0.0152705	86.78122	0.014509	-0.8482006
5847	428.9566	424.8606	4.095954	26.13437	0.00755409	-0.0531871	0.01388319	0.9106027	0.7945868	1	0.01448274	91.75787	0.01377224	-0.5949519
5848	427.7027	423.4338	4.268947	24.40673	0.007844105	-0.06758313	0.01315183	0.9185176	0.8019117	1	0.01436414	88.36537	0.01306451	-0.8294196
5849	427.3081	423.0272	4.280909	17.88182	0.00926577	-0.0727809	0.01301593	0.9482744	0.8316356	1	0.01553078	74.80729	0.01298111	-1.407059
5850	428.8828	425.4788	3.40405	31.05442	0.006854275	-0.06441412	0.01646967	0.8881916	0.7746433	1	0.01502582	101.1263	0.01626378	-0.5761118
5851	428.5782	425.3372	3.241015	35.47555	0.006342568	0.02056422	0.01701555	0.8683228	0.757655	1	0.01469165	109.2849	0.01672052	0.1561714
5852	427.5758	424.6843	2.89151	42.72704	0.005664234	0.03988983	0.01830281	0.8364395	0.731232	1	0.0143994	122.3726	0.01781317	0.2438842
5853	428.7176	425.8868	2.830749	39.5896	0.005937513	-0.03805229	0.01890917	0.8501208	0.7424725	1	0.01498489	116.7403	0.01848439	-0.2538864
5854	426.9582	424.5716	2.386646	44.73507	0.005502764	-0.07644172	0.02060765	0.8277758	0.7241723	1	0.01505982	125.9635	0.0199964	-0.4438501
5855	427.5115	424.1866	3.324939	25.25584	0.007698152	0.00306232	0.01665829	0.914626	0.798288	1	0.01601487	90.04073	0.01653687	0.03586948
5856	428.8503	425.8882	2.962095	45.64119	0.005432964	-0.0244209	0.01856865	0.8238901	0.7210183	1	0.01420442	127.5818	0.01799275	-0.1386685
5857	428.9133	425.9038	3.009478	44.50298	0.005520938	-0.03165528	0.01835886	0.8287735	0.7249832	1	0.01423784	125.5488	0.0178206	-0.1848737
5858	426.8845	424.7637	2.120873	51.56658	0.005016922	0.03298205	0.02169519	0.7988409	0.7008295	1	0.01475419	138.1618	0.02081729	0.16396
5859	429.2198	425.6896	3.530214	26.75683	0.007455982	-0.01311039	0.01599226	0.9077547	0.7919924	1	0.01544267	92.96525	0.01585618	-0.1421254
5860	424.9819	420.5766	4.405302	24.70329	0.007792344	0.02395578	0.01248427	0.9171582	0.8006407	1	0.0139486	88.95233	0.0123986	0.2891751
5861	427.5471	424.1254	3.42167	33.24714	0.006589073	0.03846115	0.01610422	0.8783001	0.7661213	1	0.0145679	105.1965	0.0158657	0.3160327
5862	429.1215	425.2269	3.894566	21.22697	0.008460209	-0.03742104	0.01460884	0.9330832	0.8159376	1	0.0157222	81.93027	0.01454342	-0.5592176
5863	429.2848	426.1547	3.13017	37.39437	0.006146299	-0.03742104	0.0177149	0.859797	0.7505062	1	0.01475677	112.7747	0.01736668	-0.2669062
5864	425.9268	422.8632	3.063518	24.9139	0.007756102	-0.04791225	0.01771363	0.9161929	0.7997416	1	0.01657641	89.36798	0.01758922	-0.571697
5865	428.7487	425.8987	2.850064	40.00911	0.005899351	-0.04224863	0.01883982	0.8482813	0.7409537	1	0.01490924	117.4955	0.01840616	-0.2784669
5866	428.4429	424.7981	3.64486	34.29571	0.006470414	-0.06700369	0.01561446	0.8735954	0.7621145	1	0.01421492	107.1256	0.01536497	-0.5300733
5867	428.0904	424.8994	3.190987	30.31838	0.006949022	-0.06757764	0.01723482	0.8915271	0.7775506	1	0.01547677	99.74745	0.01703203	-0.6229908
5868	426.835	422.8058	4.029202	20.57459	0.00860269	-0.08650589	0.01385571	0.9360625	0.8189152	1	0.01543997	80.57331	0.01379907	-1.352976
5869	429.7976	426.0462	3.751416	27.27776	0.007376247	-0.0335412	0.01521075	0.9053735	0.7898383	1	0.01497987	93.97017	0.01507455	-0.3544587
5870	428.5935	424.9246	3.668826	26.02106	0.007572294	0.01200662	0.01533334	0.9111214	0.7950615	1	0.01523867	91.53728	0.01521221	0.1350901
5871	427.0606	422.8095	4.251064	30.14003	0.006972448	-0.0157756	0.0133743	0.8923363	0.7782587	1	0.01365662	99.41231	0.01321927	-0.1465266
5872	428.1161	424.3894	3.726655	38.20831	0.006067038	-0.02365008	0.01548461	0.8561995	0.7475102	1	0.01370735	114.248	0.01516441	-0.1644646
5873	429.745	425.9407	3.804361	28.25915	0.007231544	-0.03741766	0.01502623	0.9008938	0.7858207	1	0.01474197	95.85051	0.01487865	-0.377551
5874	427.9659	423.6329	4.333008	25.58623	0.007643177	-0.01211898	0.013001	0.9131125	0.7968905	1	0.01409744	90.68836	0.01290285	-0.139479
5875	427.2909	424.2357	3.055197	38.80973	0.006009894	0.04579102	0.01750275	0.8535487	0.7453097	1	0.01450446	115.3343	0.01712735	0.3126706
5876	429.3496	425.491	3.858554	30.94179	0.006868576	-0.03386966	0.01486764	0.8887016	0.7750866	1	0.01429122	100.9157	0.01468347	-0.3043139
5877	426.7303	422.7745	3.955801	21.49258	0.008403941	0.02694198	0.01409146	0.9318688	0.8147357	1	0.01538985	82.47882	0.01402605	0.3954425
5878	429.3265	425.2139	4.112622	22.11471	0.008275871	-0.04845066	0.01379299	0.9290218	0.8119436	1	0.01510953	83.7552	0.0137235	-0.6826128
5879	428.885	424.4973	4.387691	18.36482	0.009136813	-0.02821249	0.01276465	0.9460977	0.8292987	1	0.01527274	75.86313	0.01272757	-0.5234003
5880	428.9819	424.9661	4.015807	19.72251	0.00879863	-0.03884827	0.01414708	0.9399442	0.8228623	1	0.01577814	78.77899	0.01409605	-0.64687
5881	428.7301	424.6026	4.12748	19.25573	0.008911093	-0.05336421	0.01369673	0.9420648	0.8250539	1	0.01562388	77.78475	0.01365076	-0.9211022
5882	428.4064	424.3652	4.041248	19.37373	0.008882302	-0.006690672	0.01399963	0.9415292	0.8244978	1	0.01577016	78.03689	0.01395177	-0.1144276
5883	429.102	425.9642	3.13785	42.11991	0.00571502	-0.02868157	0.01780235	0.8390733	0.7333864	1	0.0142647	121.2852	0.01734131	-0.1782275
5884	427.3285	424.6039	2.724584	43.42429	0.005607064	-0.08773069	0.01914878	0.833423	0.7287694	1	0.0146539	123.6204	0.01861744	-0.5266676
5885	429.4955	425.918	3.577492	27.66649	0.007318093	-0.01360422	0.01583161	0.903598	0.7882407	1	0.01522217	94.71691	0.01568449	-0.1411197
5886	428.1381	425.7044	2.433682	50.75893	0.005069899	-0.03792883	0.02080372	0.8022187	0.7035399	1	0.01452396	136.7181	0.01998993	-0.1917715
5887	427.8931	425.3461	2.547014	50.48883	0.005087859	-0.06154411	0.02026878	0.8033508	0.7044491	1	0.01436139	136.2355	0.01948497	-0.312964
5888	425.9045	424.0901	1.814394	78.06993	0.003702999	-0.008316998	0.02465663	0.6938449	0.6171762	1	0.01351321	187.1854	0.02234554	-0.02716596
5889	428.5615	425.2969	3.264599	42.86511	0.005652817	-0.0007024119	0.01725367	0.8358415	0.7307434	1	0.01396652	122.6198	0.01678871	-0.004278864
5890	429.0226	425.9703	3.052367	41.19557	0.005794212	-0.04447553	0.01809183	0.8430958	0.7366852	1	0.01447949	119.6275	0.01764643	-0.2834565
5891	428.1184	425.05	3.068465	29.9014	0.007004089	-0.02737335	0.01779567	0.8934197	0.7792086	1	0.01578876	98.96322	0.01759352	-0.2568331
5892	427.7793	424.4806	3.298663	46.44831	0.005372292	-0.04024869	0.01729983	0.8204413	0.7182248	1	0.01363376	129.0226	0.01674206	-0.2241534
5893	427.3612	424.9022	2.459048	40.58068	0.005848196	-0.0002858789	0.02028692	0.8457801	0.7388924	1	0.01540402	118.5233	0.01980442	-0.001853709
5894	428.2896	424.3286	3.960953	32.06141	0.006729454	-0.05040271	0.01447611	0.8836404	0.7707047	1	0.01395825	103.002	0.01428011	-0.4331632
5895	428.6566	425.0977	3.558878	34.67003	0.006429224	0.01346898	0.01586918	0.8719201	0.7606941	1	0.01428471	107.8119	0.01560886	0.1051608
5896	425.4815	423.629	1.852469	47.30489	0.005309381	-0.02649371	0.02301036	0.8167939	0.7152758	1	0.01563143	130.5514	0.02223803	-0.1446115
5897	427.6125	424.6452	2.967336	30.88524	0.006875782	0.0008435998	0.0181026	0.8889577	0.7753094	1	0.0157778	100.8099	0.01787939	0.0075971
5898	429.2834	425.9829	3.300453	31.42452	0.006807774	-0.03966924	0.0169492	0.8865173	0.7731907	1	0.0151912	101.817	0.01673092	-0.349562
5899	428.6752	425.6734	3.001845	35.03695	0.006389422	-0.04761303	0.01812991	0.8702802	0.7593069	1	0.01522102	108.4836	0.01782484	-0.3670452
5900	429.4308	425.5927	3.838183	30.51567	0.006923323	-0.03860874	0.01493318	0.8906323	0.7767689	1	0.01437965	100.1177	0.01475456	-0.3530178
5901	429.0502	425.6241	3.42609	28.9971	0.007127171	-0.05414286	0.01640158	0.8975315	0.7828329	1	0.01529032	97.25418	0.01622937	-0.5283855
5902	429.3868	425.4916	3.895207	28.29376	0.007226567	-0.04881418	0.01466865	0.9007359	0.7856799	1	0.01456049	95.91653	0.01452412	-0.4917609
5903	428.2426	423.9263	4.316389	25.49867	0.007657651	-0.04315994	0.01308544	0.9135136	0.7972602	1	0.01415653	90.51695	0.01298756	-0.4990372
5904	429.431	425.5099	3.921136	24.02152	0.007912651	-0.0501533	0.0145148	0.9202835	0.8035714	1	0.01515589	87.59987	0.01442256	-0.6291456
5905	429.4775	425.5395	3.937981	22.19881	0.008258944	-0.02814295	0.01445981	0.9286367	0.8115685	1	0.01545463	83.92685	0.01438617	-0.3943616
5906	428.9078	425.3737	3.534185	35.82256	0.006306041	0.004438072	0.01604787	0.8667763	0.7563529	1	0.01422663	109.918	0.01576304	0.03331294
5907	428.7188	424.9528	3.766001	21.34008	0.008436128	-0.03427436	0.01508553	0.9325661	0.815425	1	0.0159539	82.16414	0.01501693	-0.5082664
5908	429.7245	426.208	3.516569	32.16814	0.006716534	-0.03001556	0.01615982	0.8831588	0.7702898	1	0.0147335	103.2001	0.01593921	-0.256892
5909	428.6894	424.6252	4.064217	25.0119	0.007739383	-0.06431261	0.01393646	0.9157438	0.7993242	1	0.01468738	89.56104	0.01383752	-0.7632985
5910	426.8284	423.4269	3.401541	26.30159	0.00752742	-0.08988424	0.01620614	0.9098373	0.7938875	1	0.01561988	92.08297	0.01607439	-0.9969117
5911	429.3959	426.0871	3.308817	32.48859	0.006678086	-0.01165506	0.01690654	0.881714	0.7690468	1	0.01502686	103.7943	0.01666999	-0.09853289
5912	426.9682	423.481	3.487212	25.11544	0.007721815	-0.08699648	0.01590049	0.9152693	0.7988839	1	0.01567039	89.76481	0.01578633	-1.026741
5913	428.4303	424.1778	4.252424	21.36775	0.008430264	0.0002122635	0.01320289	0.9324396	0.8152998	1	0.01492004	82.22129	0.01314262	0.003141834
5914	428.1627	425.2058	2.956893	43.88669	0.005569806	0.02427113	0.01826169	0.8314273	0.7271429	1	0.01426282	124.4473	0.01774275	0.1439802
5915	429.2829	426.0358	3.247147	32.07977	0.006727226	-0.02120631	0.01715596	0.8835575	0.7706332	1	0.01519289	103.0361	0.01692334	-0.1821183
5916	427.8119	424.3669	3.444938	24.01209	0.007914347	-0.05642103	0.01625117	0.9203267	0.8036121	1	0.01603854	87.5811	0.01614801	-0.7081548
5917	429.3818	425.8016	3.580149	28.81648	0.007152381	-0.05260731	0.01583171	0.8983539	0.7835616	1	0.01504888	96.91139	0.01566814	-0.5175539
