Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
2816	554.9049	552.5473	2.357656	9.410362	0.01287688	-0.02528666	0.01293155	0.9836919	0.8785579	1	0.01824928	53.82881	-0.7817669	0.01292811	45.60507
2817	555.0226	550.6938	4.328833	6.498636	0.01551027	-0.04929496	0.01240083	0.992972	0.899155	1	0.01961327	44.68955	0.2254104	0.01240022	-38.86207
2818	556.6338	552.2352	4.398619	7.809201	0.01414446	-0.02835226	0.01259168	0.9891249	0.8894248	1	0.01887339	49.00486	0.1582067	0.01259019	-16.99642
2819	556.6933	552.6405	4.052852	10.95333	0.01192497	-0.03012106	0.01369855	0.977892	0.8688931	1	0.01807511	58.12568	0.1949506	0.01369185	-9.985614
2820	554.5254	549.7387	4.786688	7.942894	0.01402432	-0.02039482	0.01109004	0.9886991	0.8884786	1	0.01763691	49.42466	0.159184	0.01108863	-15.73148
2821	556.1414	552.012	4.129378	8.426819	0.01361337	-0.05056787	0.01232832	0.9871127	0.8851165	1	0.01832103	50.91665	-0.3792402	0.01232627	25.12435
2822	555.4193	551.2585	4.160787	10.60187	0.01212375	-0.00552395	0.01357446	0.979253	0.8710351	1	0.0181424	57.17268	-0.1880099	0.01356862	8.607784
2823	555.9737	552.0614	3.912302	10.73353	0.01204817	-0.03867419	0.01455952	0.9787457	0.8702289	1	0.01873048	57.53134	-0.1814491	0.01455294	6.536012
2824	556.5644	551.9753	4.589136	8.170177	0.01382681	-0.0217737	0.01229045	0.9879626	0.8868876	1	0.01843571	50.13065	0.03492307	0.01228867	-4.675147
2825	553.2411	551.0132	2.227847	10.91258	0.01194754	-0.01220054	0.01268825	0.9780509	0.8691398	1	0.01741226	58.01591	-0.815667	0.01268214	35.79025
2826	556.5661	552.3929	4.173166	7.889124	0.01407227	-0.04029173	0.01254053	0.988871	0.8888582	1	0.0187869	49.25624	-0.3415135	0.01253898	26.72489
2827	556.1486	552.0896	4.058978	13.15095	0.01086429	-0.02982845	0.01427803	0.968969	0.8561613	1	0.01761367	63.80052	-0.1042588	0.01426428	2.294323
2828	554.8796	552.494	2.385591	8.966137	0.01319471	-0.03256141	0.01344485	0.9852673	0.8814774	1	0.01883618	52.53221	0.6966978	0.01344193	-48.80279
2829	556.3055	552.671	3.634499	8.837162	0.01329138	-0.03277383	0.01303928	0.9857156	0.8823379	1	0.01861774	52.15013	0.4325503	0.01303662	-32.14319
2830	556.3389	551.6232	4.715642	8.063851	0.01391818	-0.03538894	0.01159282	0.9883091	0.8876292	1	0.01796391	49.80157	-0.164204	0.01159123	10.85421
2831	556.6464	552.1787	4.467737	8.063851	0.01391818	-0.03098224	0.01201304	0.9883091	0.8876292	1	0.01828659	49.80157	-0.2661421	0.0120114	19.84867
2832	556.5759	551.9766	4.59922	9.247318	0.01299091	-0.04165876	0.01212447	0.9842756	0.8796217	1	0.01774868	53.35632	0.08335529	0.01212147	-7.866988
2833	552.5079	551.1738	1.33401	7.386388	0.01454544	-0.0554761	0.01245005	0.9904331	0.8924702	1	0.0190311	47.65392	0.9104692	0.01244891	-100.0573
2834	556.5277	552.3064	4.221326	9.318121	0.01294103	-0.04569389	0.01365076	0.9840229	0.8791586	1	0.01879654	53.56198	0.03670599	0.01364728	-5.120675
2835	555.4197	552.1952	3.224432	12.0967	0.011338	-0.02435715	0.01373352	0.9733293	0.8621363	1	0.01764713	61.13489	-0.550783	0.01372375	19.18722
2836	555.7264	551.6022	4.124234	9.04826	0.01313422	-0.05882874	0.0132347	0.9849797	0.8809325	1	0.01864551	52.77414	0.2113865	0.01323171	-17.77862
2837	556.2346	551.7993	4.435317	7.371252	0.01456042	-0.04441936	0.01183863	0.9904788	0.8925808	1	0.01856747	47.60488	0.2493411	0.01183755	-30.6041
2838	553.722	549.8465	3.875547	6.714393	0.01525839	-0.06079545	0.01217552	0.9923828	0.8974911	1	0.01927583	45.42728	-0.4747327	0.01217481	53.86759
2839	555.8891	551.7417	4.147377	9.390458	0.01289064	-0.05168715	0.01394866	0.9837635	0.8786873	1	0.0189635	53.77134	0.002998795	0.01394498	-3.36509
2840	555.6637	552.4801	3.183529	9.47805	0.01283039	-0.0252409	0.01278519	0.9834478	0.8781189	1	0.01811292	54.02384	-0.6219624	0.01278168	35.42888
2841	552.0179	547.6669	4.350974	5.394849	0.01702588	-0.04889056	0.01038932	0.9956706	0.9081292	1	0.0188089	40.71138	-0.4728804	0.01038912	97.4595
2842	552.4938	548.5536	3.940251	13.91947	0.01055237	-0.08125966	0.01397961	0.9657156	0.8519411	1	0.01717662	65.68637	-0.2332025	0.01396318	4.198639
2843	555.7603	551.7116	4.048711	12.00941	0.01137991	-0.01202572	0.01435132	0.9736842	0.8626414	1	0.018073	60.90973	0.01222642	0.01434138	-0.9093558
2844	555.832	552.1516	3.680452	12.77941	0.01102474	-0.02518406	0.01439809	0.9705204	0.8582413	1	0.01781769	62.872	0.2901748	0.01438557	-10.40735
2845	556.5742	552.3621	4.212168	11.89224	0.01143687	-0.04053184	0.01372769	0.9741591	0.8633222	1	0.01772015	60.60636	0.02581657	0.01371853	-2.541754
2846	554.7149	551.4078	3.307105	9.221363	0.01300934	-0.01225605	0.01364044	0.984368	0.8797918	1	0.01883896	53.28075	0.4788369	0.01363711	-30.93701
2847	555.4018	552.7415	2.660321	9.179168	0.01303946	-0.0353183	0.01283933	0.9845178	0.8800689	1	0.01829852	53.15767	0.6747519	0.01283626	-45.1888
2848	555.6361	551.3501	4.28595	7.437835	0.01449484	-0.02136094	0.01289045	0.9902772	0.8920952	1	0.01933106	47.82026	-0.2351219	0.01288923	21.7503
2849	555.9585	552.1019	3.856551	12.60673	0.01110163	-0.04493079	0.0140877	0.9712362	0.8592174	1	0.01768595	62.43652	-0.2978256	0.01407604	8.494282
2850	555.1454	551.7909	3.354582	11.23902	0.01177016	-0.05569157	0.01338517	0.9767705	0.8671754	1	0.01775081	58.89022	-0.5357767	0.01337795	20.13124
2851	555.9885	551.825	4.163531	12.42822	0.01118275	-0.05157511	0.01387832	0.9719724	0.8602328	1	0.01761805	61.98359	-0.07894497	0.01386742	0.8975883
2852	556.8061	552.4245	4.381589	10.28952	0.0123087	-0.04671348	0.01307924	0.9804441	0.8729669	1	0.01794372	56.31359	-0.07178377	0.01307424	1.210195
2853	555.5434	550.9281	4.615251	6.562393	0.01543456	-0.02304263	0.01212417	0.9927999	0.8986605	1	0.01934586	44.90878	0.06342929	0.01212354	-11.94634
2854	556.5706	552.169	4.401574	9.286146	0.01296349	-0.01881299	0.01285868	0.9841372	0.8793675	1	0.01825888	53.46919	-0.1463793	0.01285544	7.89547
2855	556.5417	551.9229	4.618861	7.290272	0.01464138	-0.04315091	0.01199621	0.9907221	0.8931743	1	0.01874252	47.34165	0.09591648	0.01199518	-14.89315
2856	555.0494	552.0337	3.01571	9.307824	0.01294825	-0.02023807	0.01250881	0.9840597	0.8792259	1	0.01799818	53.53211	0.6204613	0.01250563	-39.57334
2857	556.9837	552.562	4.421703	9.549017	0.01278218	-0.03442333	0.01262737	0.9831907	0.8776602	1	0.01796693	54.22762	0.1330173	0.0126238	-9.828172
2858	556.5261	552.7669	3.759242	9.297584	0.01295544	-0.03705466	0.01301427	0.9840963	0.8792928	1	0.01836331	53.5024	-0.4499356	0.01301098	25.51145
2859	553.5398	549.7292	3.810552	5.423711	0.01698047	-0.03932624	0.01137132	0.9956073	0.9078835	1	0.01965148	40.82026	0.5028862	0.0113711	-122.9315
2860	553.3022	548.7897	4.512549	6.032968	0.016099	-0.01560211	0.01261055	0.9941776	0.9028413	1	0.0201503	43.05528	-0.008648629	0.01261012	-1.202916
2861	551.7684	548.5788	3.189632	7.534005	0.01440165	-0.01993976	0.01070392	0.9899832	0.8913976	1	0.01755871	48.12971	0.6791118	0.01070285	-69.10845
2862	552.4847	549.549	2.935661	13.77605	0.01060866	-0.01396719	0.01665264	0.966327	0.8527206	1	0.01879693	65.33784	0.3452208	0.01663376	-10.32173
2863	554.7475	551.1937	3.553796	8.993036	0.01317481	-0.05888395	0.01373406	0.9851733	0.8812987	1	0.01902333	52.61157	-0.4474706	0.01373104	25.76112
2864	555.2197	551.8063	3.413335	8.062566	0.0139193	-0.0214819	0.01305917	0.9883133	0.8876382	1	0.01906696	49.79758	-0.547048	0.01305738	44.42419
2865	555.85	551.4511	4.398912	7.999858	0.01397404	-0.04874289	0.01171703	0.988516	0.8880778	1	0.01809609	49.6025	-0.3341726	0.01171548	24.52038
2866	554.8914	551.2135	3.677881	15.49456	0.009984628	-0.03595352	0.01575392	0.9588934	0.8436028	1	0.0177368	69.42143	-0.0778501	0.0157273	0.9413671
2867	556.3462	552.0579	4.288253	8.66353	0.01342487	-0.04818092	0.01342154	0.9863123	0.8835059	1	0.01898328	51.63158	0.0141462	0.01341902	-4.539372
2868	554.044	551.8815	2.162536	9.562062	0.01277337	-0.01769562	0.01258619	0.9831433	0.8775761	1	0.01793143	54.26501	0.7774479	0.01258261	-46.39338
2869	556.6216	552.4727	4.148908	11.20614	0.01178768	-0.04440392	0.01390895	0.9769002	0.867372	1	0.01810824	58.80269	0.04951609	0.01390152	-4.016319
2870	555.3972	551.1698	4.227447	8.21932	0.01378518	-0.05910428	0.01225023	0.9878014	0.8865464	1	0.01837779	50.28206	-0.3429104	0.01224841	22.92251
2871	555.2049	550.5928	4.612016	6.798863	0.01516304	-0.05469172	0.01171103	0.992147	0.8968469	1	0.01884542	45.71294	-0.2117617	0.01171031	19.78962
2872	554.3431	550.3134	4.029703	9.146716	0.01306276	-0.06118935	0.01430188	0.9846327	0.8802825	1	0.01932988	53.06283	-0.08767997	0.0142985	1.636147
2873	556.7502	552.3826	4.367605	8.321009	0.01370019	-0.04451515	0.01290248	0.9874654	0.8858435	1	0.01880247	50.59399	-0.1635656	0.01290045	9.334202
2874	552.0506	547.8929	4.15769	6.101408	0.01600829	-0.03063825	0.01365554	0.9940063	0.902291	1	0.02090942	43.29926	-0.1760952	0.01365505	24.0923
2875	552.9743	549.6347	3.339636	12.48294	0.01115771	-0.05008305	0.01255367	0.9717471	0.8599208	1	0.01673739	62.12273	0.5432998	0.01254365	-20.45928
2876	555.0781	551.3451	3.733076	10.87875	0.01196637	-0.05534062	0.01468064	0.9781826	0.8693449	1	0.01874427	57.92462	0.2176013	0.01467365	-12.2927
2877	556.7825	552.5403	4.242271	9.949708	0.01251953	-0.02620454	0.0136442	0.9817185	0.8751001	1	0.01848345	55.36526	0.006789779	0.01363964	-1.798007
2878	554.2831	551.9758	2.30724	8.465296	0.0135822	-0.03493518	0.0136368	0.9869837	0.8848533	1	0.0192467	51.0335	-0.7559284	0.01363449	54.63544
2879	555.3795	551.2547	4.124779	12.28486	0.01124914	-0.008758377	0.01364476	0.9725609	0.8610531	1	0.01752095	61.61781	0.1515819	0.01363449	-5.691917
2880	556.2901	552.4541	3.836014	8.000142	0.01397379	-0.03378179	0.01238402	0.9885151	0.8880758	1	0.01860385	49.60339	-0.4781008	0.01238239	38.20907
2881	550.4618	548.1109	2.350889	10.42882	0.01222521	-0.03046856	0.0162889	0.9799151	0.872102	1	0.01995671	56.69818	0.5431071	0.01628233	-28.01449
2882	550.8388	547.8015	3.037273	23.01311	0.008099533	-0.05852551	0.01816506	0.9249061	0.8079654	1	0.01715392	85.57866	0.02253892	0.01806263	-1.056968
2883	554.4186	550.4866	3.932004	16.345	0.009711411	-0.02845641	0.01470211	0.955142	0.8392547	1	0.01689841	71.3745	-0.1323432	0.01467252	2.183559
2884	554.9147	551.9838	2.930855	11.87321	0.0114462	-0.02206637	0.01470164	0.974236	0.8634331	1	0.01834546	60.55696	-0.5594624	0.01469188	20.29896
2885	555.0422	552.3109	2.731359	10.16085	0.01238731	-0.04128121	0.01412391	0.9809293	0.8737707	1	0.018706	55.95622	-0.6426391	0.01411877	30.89049
2886	555.8296	552.6187	3.21085	10.32855	0.01228515	-0.02690694	0.01329308	0.9802963	0.8727241	1	0.01807249	56.42156	-0.5835724	0.01328791	27.6682
2887	553.9939	551.5086	2.485292	7.271586	0.01466025	-0.02583524	0.01282932	0.9907779	0.8933117	1	0.0193949	47.28071	-0.7628528	0.01282823	79.15551
2888	555.7039	551.0869	4.616992	10.64722	0.01209756	-0.04286262	0.01222915	0.9790786	0.8707569	1	0.01720133	57.29644	-0.0235251	0.0122238	-0.9478209
2889	556.5436	552.1017	4.441962	8.079663	0.01390448	-0.03402314	0.01189911	0.9882578	0.8875186	1	0.01819071	49.85063	-0.2957209	0.01189747	21.99124
2890	554.2595	550.6748	3.584667	12.45129	0.01117217	0.0008392784	0.0142038	0.9718775	0.8601012	1	0.01781501	62.0423	-0.3962694	0.01419257	13.72439
2891	556.4721	551.8451	4.626907	9.504578	0.01281231	-0.04419277	0.01217865	0.9833518	0.8779473	1	0.01766559	54.1001	-0.04502267	0.01217527	0.00482705
2892	555.9542	551.2241	4.730116	9.320528	0.01293934	-0.03208627	0.01176526	0.9840143	0.8791429	1	0.01744905	53.56896	0.02942966	0.01176225	-3.818757
2893	554.6949	552.1957	2.499149	9.590219	0.01275443	-0.01801659	0.01321176	0.9830409	0.8773946	1	0.01835802	54.34561	0.686795	0.01320796	-40.87276
2894	554.7675	552.4913	2.276181	10.54417	0.01215731	-0.04065034	0.01404185	0.9794744	0.87139	1	0.01847761	57.01485	0.686795	0.01403593	-34.75413
2895	555.1685	550.9795	4.188996	10.99115	0.01190414	-0.06717504	0.01370533	0.9777443	0.8686645	1	0.01806378	58.22741	0.01297325	0.01369854	-3.588276
2896	556.7667	552.1255	4.641218	7.60004	0.01433867	-0.04267401	0.01210521	0.9897795	0.890921	1	0.01863183	48.34109	0.01035996	0.01210394	-5.178605
2897	555.1566	551.043	4.11354	7.041644	0.01489854	-0.03868614	0.01315678	0.9914542	0.8950168	1	0.01979984	46.52451	0.2380219	0.01315582	-32.14147
2898	554.7121	550.4781	4.234075	7.030491	0.01491039	-0.05258387	0.01307123	0.9914865	0.8951002	1	0.01974321	46.48753	-0.2280186	0.01307028	20.37872
2899	556.7303	552.1071	4.62319	7.695146	0.01424939	-0.03333303	0.01191894	0.9894836	0.8902383	1	0.01843028	48.64398	0.1176558	0.01191763	-14.23979
2900	556.4554	552.0161	4.439296	9.412123	0.01287567	-0.05290432	0.01265853	0.9836856	0.8785465	1	0.01805475	53.83389	-0.1485799	0.01265516	5.715902
2901	556.3965	552.1791	4.217435	9.194587	0.01302843	-0.05027187	0.01259503	0.9844631	0.8799676	1	0.01811593	53.20267	-0.3115508	0.01259199	16.5051
2902	556.4756	552.0717	4.403979	9.067362	0.01312027	-0.05348429	0.01279337	0.9849126	0.8808062	1	0.01832225	52.83027	-0.1469393	0.01279046	6.047288
2903	555.9331	551.2267	4.706409	6.695423	0.01528005	-0.04742756	0.01185621	0.9924353	0.8976364	1	0.01903489	45.36288	-0.02823229	0.01185553	-2.565725
2904	556.3096	551.6215	4.688056	9.076221	0.01311381	-0.0388953	0.01185521	0.9848814	0.8807476	1	0.01763332	52.85628	-0.1140365	0.0118525	4.856079
2905	555.6765	552.7641	2.912343	9.559192	0.01277531	-0.03799329	0.0130447	0.9831537	0.8775946	1	0.01825651	54.25679	-0.6663323	0.013041	36.63211
2906	556.4633	552.6296	3.83365	11.12884	0.01182918	-0.03605353	0.01388821	0.9772046	0.8678354	1	0.01812656	58.59641	-0.3355996	0.01388099	12.80503
2907	552.9254	548.7146	4.210787	5.5651	0.01676312	-0.02349187	0.01246134	0.9952912	0.9066894	1	0.02043971	41.34954	-0.3343972	0.01246107	65.69255
2908	549.4217	551.8671	-2.445342	10.64488	0.01209891	-0.05682082	0.01333704	0.9790877	0.8707713	1	0.01796461	57.29005	1.333249	0.01333121	-65.13803
2909	556.417	552.0591	4.357936	7.939494	0.01402734	-0.03412741	0.0131943	0.98871	0.8885026	1	0.01923959	49.41403	0.01086505	0.01319261	-3.974293
2910	556.1211	551.3729	4.748249	6.530455	0.01547235	-0.03789177	0.01165975	0.9928863	0.8989079	1	0.01899493	44.79909	-0.09278015	0.01165916	7.623112
2911	555.5109	551.8473	3.663677	7.874233	0.01408564	-0.05084425	0.01225569	0.9889185	0.8889636	1	0.01858113	49.20949	-0.5336692	0.01225419	43.03652
2912	556.8214	552.4254	4.395931	9.228285	0.01300442	-0.04822689	0.01286235	0.9843434	0.8797464	1	0.01829029	53.30091	-0.1418098	0.0128592	5.835399
2913	556.6444	552.2843	4.360122	9.831865	0.01259514	-0.05159859	0.01315213	0.9821551	0.8758479	1	0.0182018	55.03293	0.005629577	0.01314794	-3.201338
2914	554.9434	550.7749	4.168548	8.125785	0.01386474	-0.04603652	0.01134661	0.9881077	0.8871966	1	0.01773797	49.9935	0.4020852	0.011345	-37.27963
2915	554.5158	550.0801	4.435726	6.769836	0.01519561	-0.04618005	0.01092672	0.9922284	0.8970678	1	0.01822296	45.61498	0.3468457	0.01092606	-50.22499
2916	553.9091	549.1659	4.743245	6.526617	0.01547691	-0.02173261	0.01073585	0.9928967	0.8989377	1	0.01822952	44.78589	0.2388627	0.01073531	-36.44756
2917	556.0462	551.5369	4.509355	9.15889	0.01305401	-0.01273216	0.01261593	0.9845896	0.8802023	1	0.01814874	53.09843	-0.06435996	0.01261293	3.285831
2918	554.2638	550.833	3.430791	8.138007	0.01385427	-0.0098234	0.01234917	0.9880678	0.8871115	1	0.01849804	50.0313	0.5343374	0.01234741	-45.07018
2919	556.5295	552.3072	4.222324	9.379408	0.0128983	-0.0259962	0.01369969	0.9838032	0.8787592	1	0.01879908	53.7394	0.02155026	0.0136961	-2.913999
2920	555.9814	552.3748	3.606628	9.189672	0.01303194	-0.04469466	0.01249471	0.9844805	0.8799999	1	0.01804607	53.18833	-0.5340336	0.0124917	30.9966
2921	556.3302	552.071	4.259143	11.6486	0.01155798	-0.01917555	0.01354822	0.9751403	0.8647476	1	0.0176969	59.9713	-0.08808205	0.01353985	2.683738
2922	556.1863	552.415	3.771344	10.49658	0.01218519	-0.02912525	0.01293277	0.9796565	0.8716833	1	0.01775322	56.88439	-0.4541297	0.01292742	20.43733
2923	556.3239	552.3994	3.924504	8.463285	0.01358382	-0.04272293	0.01232438	0.9869904	0.884867	1	0.01829821	51.02741	-0.4541297	0.01232229	31.16921
2924	555.4118	550.9879	4.423806	9.276036	0.01297061	-0.05264684	0.01190792	0.9841733	0.8794337	1	0.01757572	53.43982	-0.2974597	0.01190493	15.17087
2925	556.03	552.5448	3.485209	8.894563	0.0132481	-0.04491094	0.01297899	0.9855166	0.8819542	1	0.01854438	52.3205	0.4776924	0.01297627	-35.60532
2926	553.5614	549.8925	3.668946	8.540812	0.01352163	-0.03109707	0.01472107	0.9867292	0.8843382	1	0.01995258	51.26212	-0.3075863	0.01471848	20.52678
2927	555.8074	551.8876	3.919792	7.104024	0.01483276	-0.04049999	0.01196351	0.9912726	0.8945515	1	0.01883889	46.73083	0.4304892	0.0119626	-53.53644
2928	553.8931	549.2405	4.652597	8.830258	0.01329661	-0.01142937	0.01140543	0.9857395	0.8823841	1	0.01741572	52.1296	-0.2471324	0.01140311	16.28125
2929	556.3884	552.0243	4.364107	10.44957	0.01221292	-0.05245377	0.01300846	0.979836	0.8719737	1	0.01782533	56.75526	-0.1290486	0.01300317	3.669551
2930	556.0755	552.2582	3.817298	8.926136	0.01322447	-0.02909376	0.01224391	0.9854068	0.8817436	1	0.01799551	52.41399	-0.4952383	0.0122413	31.4474
2931	556.077	552.0804	3.996632	11.48947	0.0116391	-0.04654205	0.01328683	0.9757767	0.8656861	1	0.01758674	59.55331	-0.3317286	0.01327903	11.44149
2932	553.18	549.2452	3.934803	7.853223	0.01410456	-0.07083571	0.01312464	0.9889853	0.8891124	1	0.01924148	49.14347	-0.3600966	0.01312305	25.90123
2933	554.4037	549.7538	4.649908	6.235179	0.0158353	-0.05659847	0.01178713	0.9936656	0.901224	1	0.01932111	43.77228	-0.1590666	0.01178665	16.01726
2934	556.9292	552.4704	4.458845	8.682407	0.01341016	-0.0259087	0.0128375	0.9862478	0.8833784	1	0.01855548	51.68819	-0.0445432	0.01283507	1.310479
2935	554.744	549.8551	4.888916	7.920883	0.01404389	-0.02213358	0.01107786	0.9887696	0.8886339	1	0.01763952	49.35578	0.06052169	0.01107646	-7.299422
2936	555.4693	550.7836	4.685649	7.326018	0.01460548	-0.01475784	0.01195797	0.990615	0.8929119	1	0.01868967	47.45802	-0.01203635	0.01195692	-0.3020188
2937	555.6327	551.1962	4.436525	12.1669	0.01130461	-0.02542607	0.01293618	0.9730432	0.8617313	1	0.01710196	61.31543	-0.009400313	0.01292678	-0.6038977
2938	556.268	551.9389	4.3291	8.569843	0.01349855	-0.05398587	0.01285014	0.9866309	0.8841408	1	0.01862569	51.34974	-0.2015932	0.01284784	10.83937
2939	555.0516	550.834	4.217603	7.340788	0.01459072	-0.02089138	0.01145937	0.9905706	0.8928037	1	0.01828663	47.50602	-0.4329188	0.01145835	43.26318
2940	552.2767	548.0676	4.209096	5.565221	0.01676293	-0.03298405	0.01302508	0.995291	0.9066884	1	0.02089682	41.34999	-0.259151	0.01302479	47.76912
2941	556.6972	552.5281	4.169079	11.61614	0.0115744	-0.03762637	0.0138344	0.9752704	0.8649386	1	0.01789552	59.88624	-0.1116348	0.01382594	2.881079
2942	555.4023	550.8828	4.519503	6.678148	0.01529986	-0.04298488	0.01124038	0.9924831	0.8977688	1	0.01854595	45.30416	-0.3366369	0.01123974	38.72883
2943	556.0672	551.5585	4.508706	9.953701	0.01251699	-0.04669053	0.01223948	0.9817037	0.8750748	1	0.01750437	55.37649	-0.1941964	0.01223538	7.867868
2944	556.3906	551.992	4.398593	7.393923	0.014538	-0.04430089	0.01217621	0.9904103	0.8924152	1	0.01881583	47.67832	-0.2769693	0.01217509	23.98546
2945	556.9138	552.5681	4.345709	10.49728	0.01218478	-0.03330465	0.01304717	0.9796539	0.871679	1	0.01783126	56.88631	-0.1551297	0.01304177	5.832499
2946	556.5532	552.7216	3.8316	9.367223	0.01290677	-0.03832182	0.01329459	0.983847	0.8788385	1	0.01852513	53.70417	-0.3990744	0.01329112	21.93435
2947	555.4885	551.4788	4.009713	6.878738	0.01507449	-0.04342259	0.0116662	0.9919216	0.8962413	1	0.01875431	45.98148	-0.4803865	0.01166544	53.60988
2948	554.8933	551.1266	3.766732	10.08543	0.01243408	-0.0379601	0.01492073	0.9812123	0.8742441	1	0.01926269	55.74577	0.1651917	0.01491546	-10.64782
2949	556.7465	552.6472	4.099367	10.13324	0.01240437	-0.03930502	0.01302234	0.981033	0.8739438	1	0.01797409	55.87927	-0.3185255	0.01301766	14.40289
2950	555.8413	552.1481	3.693194	9.918489	0.01253943	-0.02559498	0.01409161	0.9818345	0.8752978	1	0.01879898	55.2774	0.3174409	0.01408696	-18.56644
2951	556.045	551.877	4.167953	8.405306	0.01363089	-0.02895739	0.01359657	0.9871847	0.885264	1	0.01925271	50.85121	-0.1837628	0.01359434	11.89594
2952	552.6532	549.1738	3.479444	10.0466	0.01245835	-0.02029248	0.01562007	0.9813575	0.8744884	1	0.01972817	55.63715	-0.2815918	0.01561464	13.73473
2953	555.7897	551.3199	4.469794	9.940407	0.01252545	-0.01000868	0.01275865	0.9817531	0.875159	1	0.0178778	55.3391	0.01244151	0.0127544	-1.217915
2954	556.341	552.3493	3.99174	7.84492	0.01411206	-0.03577357	0.01218643	0.9890117	0.8891713	1	0.01854592	49.11735	-0.4450938	0.01218495	36.80532
2955	555.647	551.2307	4.416313	8.215858	0.0137881	-0.01437058	0.01214734	0.9878128	0.8865704	1	0.01830239	50.27141	0.2191367	0.01214553	-18.94085
2956	555.9515	552.4781	3.473399	10.04315	0.01246051	-0.02767488	0.0138503	0.9813704	0.8745101	1	0.01857858	55.62751	0.4163856	0.0138455	-23.41987
2957	554.4051	552.2161	2.189003	7.821894	0.01413292	-0.0377273	0.01200533	0.9890847	0.8893346	1	0.0184212	49.04487	-0.8526222	0.0120039	73.80342
2958	553.1435	549.2205	3.923009	8.390171	0.01364325	-0.001958462	0.01381855	0.9872352	0.8853678	1	0.01941803	50.80512	0.2400285	0.0138163	-18.71738
2959	553.7443	549.9898	3.754547	6.526879	0.0154766	-0.05281298	0.01119318	0.992896	0.8989357	1	0.01861356	44.7868	-0.5804148	0.01119262	73.68758
2960	555.748	552.4775	3.270495	11.59788	0.01158366	-0.04036104	0.01374304	0.9753436	0.8650462	1	0.01784347	59.83833	-0.5367233	0.01373468	19.59444
2961	555.7917	551.1352	4.656503	6.280537	0.01577789	-0.03597159	0.01198437	0.9935482	0.9008647	1	0.01944675	43.93154	-0.1074816	0.01198387	10.97633
2962	554.3022	549.5215	4.780727	5.369675	0.01706579	-0.03109287	0.01121091	0.9957255	0.908344	1	0.01956134	40.61618	0.1377448	0.01121071	-39.36073
2963	556.4604	551.8618	4.598612	9.444514	0.01285336	-0.03214638	0.01209478	0.9835689	0.8783362	1	0.01763285	53.92729	0.09822875	0.01209151	-7.836414
2964	555.4015	551.548	3.853496	14.54846	0.01031505	-0.04309873	0.01508488	0.9630136	0.8485639	1	0.01764094	67.19764	-0.07202794	0.01506424	0.7101312
2965	555.8722	552.1155	3.756723	8.985944	0.01318005	-0.05241264	0.0131881	0.9851981	0.8813458	1	0.01864509	52.59065	0.3768927	0.01318521	-28.62655
2966	556.1512	551.806	4.34517	7.624644	0.01431542	-0.02715315	0.0129768	0.9897032	0.890744	1	0.01927529	48.41963	0.1177349	0.01297543	-13.95345
2967	554.0479	550.0582	3.98974	8.42638	0.01361373	-0.0543141	0.01431562	0.9871142	0.8851195	1	0.01974279	50.91532	0.09932019	0.01431324	-11.82341
2968	553.1831	549.2459	3.937207	8.145688	0.0138477	0.001393906	0.01266226	0.9880427	0.887058	1	0.01872663	50.05504	-0.4153727	0.01266045	34.43933
2969	557.0505	552.7275	4.322988	9.643496	0.0127188	-0.04072157	0.01326227	0.9828467	0.877052	1	0.01836737	54.49783	-0.1029261	0.01325837	3.523465
2970	555.7516	551.2505	4.501093	7.968564	0.01400159	-0.05602905	0.01202257	0.9886167	0.8882978	1	0.01834858	49.50488	0.1780988	0.01202101	-20.38958
2971	555.7769	551.9233	3.853585	8.823696	0.01330159	-0.04268893	0.01198645	0.9857622	0.8824281	1	0.01785715	52.11009	0.4483143	0.01198402	-34.03754
2972	556.0512	551.4812	4.570069	8.197286	0.0138038	-0.02362243	0.01175058	0.9878738	0.8866993	1	0.01801125	50.21423	0.1915555	0.01174885	-17.55328
2973	555.8529	551.4799	4.372952	9.066574	0.01312084	-0.01105177	0.01314402	0.9849153	0.8808114	1	0.01857206	52.82795	-0.02261487	0.01314103	0.7439315
2974	556.2438	551.9334	4.31035	9.066574	0.01312084	-0.01750954	0.01339292	0.9849153	0.8808114	1	0.01874707	52.82795	-0.03353203	0.01338987	1.028638
2975	555.5831	552.3168	3.26634	8.658055	0.01342914	-0.0487522	0.01272683	0.986331	0.8835429	1	0.0184884	51.61515	-0.6035322	0.01272445	39.98319
2976	554.6118	551.1076	3.504255	7.380211	0.01455155	-0.0465483	0.01140527	0.9904518	0.8925153	1	0.01821891	47.63391	0.574324	0.01140423	-64.45071
2977	555.2304	551.5406	3.68977	11.66548	0.01154947	-0.05886743	0.01439106	0.9750726	0.8646484	1	0.01823234	60.01549	0.2761702	0.01438212	-13.16438
2978	555.135	551.081	4.053978	9.9581	0.0125142	-0.01538594	0.01227108	0.9816873	0.875047	1	0.01752499	55.38886	0.3623391	0.01226696	-20.26411
2979	555.9491	552.3032	3.645887	10.28753	0.01230991	-0.03535775	0.01423194	0.9804516	0.8729793	1	0.01871865	56.30806	-0.3752272	0.0142265	17.01083
