Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
4703	587.2259	581.5433	5.682561	5.497117	0.01686658	-0.009938919	0.004066449	0.9954444	0.9072617	1	0.01171214	41.09589	0.004066364	-2.181702
4704	586.7413	581.0732	5.668132	6.796362	0.01516584	-0.009413941	0.004012234	0.9921541	0.8968659	1	0.01103167	45.70451	0.004011987	-1.199849
4705	586.3537	580.6141	5.739629	8.833548	0.01329412	-0.01108248	0.004279473	0.9857281	0.8823621	1	0.01066694	52.13939	0.004278601	-0.7765259
4706	585.8863	580.0432	5.843041	13.83714	0.01058458	-0.004993398	0.005417939	0.9660668	0.8523882	1	0.01070949	65.48648	0.0054117	-0.1471539
4707	586.8456	581.0523	5.793267	9.648475	0.01271549	-0.01213031	0.004568957	0.9828285	0.8770201	1	0.01077929	54.51204	0.00456761	-0.7064221
4708	587.3368	581.5236	5.813197	6.347153	0.0156947	-0.00653761	0.004807147	0.9933744	0.9003394	1	0.01228387	44.16442	0.004806936	-0.9867154
4709	588.0718	582.2667	5.805164	7.990832	0.01398197	-0.004689417	0.004734986	0.9885451	0.8881412	1	0.0115069	49.57437	0.004734365	-0.40938
4710	586.6153	580.8484	5.76692	8.195083	0.01380567	0.01042239	0.004620552	0.987881	0.8867145	1	0.01129511	50.20744	0.004619873	0.860004
4711	585.5283	579.7437	5.784592	10.3211	0.01228963	0.01529797	0.004861853	0.9803245	0.8727704	1	0.01093164	56.40097	0.00485997	0.7775135
4712	587.4813	581.653	5.828282	8.391447	0.01364221	-0.001801346	0.005075544	0.987231	0.8853591	1	0.01176789	50.809	0.005074716	-0.1410715
4713	587.9728	582.1646	5.808115	7.792875	0.01415934	-0.002577525	0.004791333	0.9891765	0.8895409	1	0.01164836	48.95336	0.004790772	-0.2381407
4714	587.6945	581.9381	5.756434	8.013858	0.01396176	-0.001589008	0.004424686	0.9884708	0.8879795	1	0.01111543	49.64612	0.004424098	-0.1378252
4715	586.9523	581.2838	5.668518	5.91991	0.01625227	-0.01154487	0.004009897	0.994456	0.9037573	1	0.01141665	42.64925	0.004009774	-2.082407
4716	587.4805	581.6627	5.817754	6.743574	0.01522525	-0.01107296	0.004799042	0.9923017	0.8972681	1	0.01208856	45.52616	0.004798758	-1.438357
4717	581.9233	576.3748	5.548581	5.017378	0.01765533	0.01266589	0.003766917	0.9964596	0.911404	1	0.0115331	39.25994	0.00376687	3.577566
4718	587.0456	581.2355	5.810128	10.15549	0.01239062	-0.009512486	0.004716519	0.9809495	0.8738043	1	0.01081116	55.94128	0.004714807	-0.4993299
4719	585.6159	579.7953	5.820566	12.203	0.01128755	-0.00957316	0.004806215	0.9728958	0.8615234	1	0.01041637	61.40811	0.004802684	-0.353198
4720	587.7822	581.9645	5.817702	8.294776	0.01372196	-0.01199532	0.004775175	0.9875524	0.8860244	1	0.01144769	50.5137	0.004774435	-0.9636634
4721	585.3481	579.4935	5.854666	9.977025	0.01250219	-0.02181326	0.005518146	0.9816169	0.8749274	1	0.0117464	55.44204	0.005516281	-1.186596
4722	586.166	580.3429	5.823051	12.15276	0.01131131	-0.00308487	0.004925893	0.9731008	0.8618127	1	0.01055635	61.27912	0.004922328	-0.1146828
4723	585.0542	579.2134	5.840714	9.49611	0.01281807	-0.0288552	0.004923688	0.9833825	0.878002	1	0.01123496	54.07577	0.004922328	-1.736431
4724	584.8895	579.0605	5.828974	15.40185	0.01001571	0.004461487	0.005508955	0.9592998	0.844083	1	0.01050487	69.20598	0.005499829	0.1096183
4725	585.7618	579.9228	5.838977	6.322066	0.01572588	-0.01596185	0.005028718	0.9934401	0.9005369	1	0.01257625	44.07686	0.005028501	-2.433236
4726	586.3234	580.4767	5.846708	11.59215	0.01158657	-0.01651493	0.005094478	0.9753665	0.8650799	1	0.01086531	59.82332	0.005091387	-0.670425
4727	586.9767	581.1624	5.814301	8.083356	0.01390129	-0.01934484	0.004695414	0.9882458	0.8874928	1	0.01142561	49.86209	0.004694765	-1.645783
4728	587.0566	581.2243	5.832328	11.00706	0.01189541	-0.0005257625	0.005180726	0.9776821	0.8685685	1	0.01110197	58.27014	0.005178145	-0.02355791
4729	587.7845	581.9935	5.790988	8.68148	0.01341089	-0.006883777	0.004595731	0.986251	0.8833846	1	0.01110251	51.68542	0.004594862	-0.5006747
4730	587.5603	581.8145	5.745844	5.762555	0.01647302	-0.0115124	0.004321265	0.9948337	0.9050466	1	0.01193183	42.07772	0.00432115	-2.228371
4731	587.3094	581.5427	5.766716	8.906569	0.0132391	-0.001829604	0.00447837	0.9854749	0.8818741	1	0.01088941	52.35607	0.004477425	-0.1259617
4732	585.8848	580.0699	5.8149	5.388837	0.01703539	-0.005154649	0.004858871	0.9956837	0.9081804	1	0.01286645	40.68866	0.00485878	-1.194234
4733	587.5275	581.7635	5.764024	8.532167	0.01352852	-0.003394809	0.004451477	0.9867584	0.8843971	1	0.01097469	51.23599	0.004450697	-0.2563744
4734	587.8785	582.1506	5.72783	6.183308	0.01590172	-0.006849774	0.004257503	0.9937986	0.9016363	1	0.01163629	43.58946	0.004257339	-1.104556
4735	586.9493	581.1262	5.823111	10.7028	0.01206569	-0.009481936	0.004841473	0.9788644	0.8704166	1	0.01080886	57.4478	0.004839311	-0.4486239
4736	586.2361	580.4414	5.794636	11.01466	0.01189124	-0.0001894132	0.004681114	0.9776524	0.8685226	1	0.01055123	58.29055	0.004678776	-0.00847577
4737	584.6023	578.7838	5.818506	5.753666	0.01648576	-0.02419598	0.004734086	0.9948547	0.90512	1	0.0124936	42.0452	0.004733961	-4.702546
4738	587.4527	581.631	5.821699	10.05653	0.01245213	-0.00633645	0.004869576	0.9813204	0.8744258	1	0.01101241	55.66497	0.004867877	-0.3392172
4739	587.2729	581.5613	5.711607	6.119745	0.01598424	0.002394032	0.004242453	0.9939601	0.902144	1	0.01164581	43.3644	0.004242298	0.3963677
4740	587.2522	581.4149	5.83729	8.13848	0.01385387	-0.0147387	0.004985428	0.9880663	0.8871082	1	0.01175308	50.03276	0.004984718	-1.235047
4741	587.3748	581.589	5.785783	6.824947	0.01513395	0.003627861	0.004682023	0.9920737	0.8966488	1	0.01190441	45.80081	0.004681729	0.4576983
4742	587.8191	582.0418	5.777315	7.9403	0.01402662	0.001056074	0.004578865	0.9887074	0.8884969	1	0.01133367	49.41655	0.004578281	0.09351925
4743	587.2042	581.3812	5.822925	10.01542	0.01247794	-0.01188042	0.004817652	0.9814739	0.8746849	1	0.01096489	55.5498	0.004815998	-0.6412797
4744	587.9549	582.1953	5.759569	6.563933	0.01543274	-0.009934328	0.004394015	0.9927957	0.8986486	1	0.01164575	44.91406	0.004393787	-1.378942
4745	587.9049	582.0908	5.81406	7.371423	0.01456025	-0.008970165	0.004776982	0.9904783	0.8925795	1	0.01179441	47.60543	0.004776549	-0.9420788
4746	588.0929	582.3062	5.786675	7.408183	0.01452394	-0.008580983	0.004559718	0.9903672	0.8923112	1	0.0115087	47.72446	0.004559295	-0.8908052
4747	585.3425	579.5281	5.814321	4.992863	0.01769865	-0.008580983	0.004815516	0.9965083	0.9116209	1	0.01305589	39.16384	0.004815458	-2.457556
4748	588.011	582.252	5.758963	6.625936	0.01536018	-0.002425407	0.004439913	0.9926266	0.8981701	1	0.01167886	45.12624	0.004439671	-0.3289416
4749	588.0377	582.2322	5.805514	8.085355	0.01389956	-0.00347802	0.004751928	0.9882393	0.8874788	1	0.01149345	49.86829	0.00475127	-0.2957328
4750	587.0093	581.1782	5.8311	10.67974	0.01207888	0.001336579	0.00524634	0.9789533	0.8705577	1	0.01125788	57.38506	0.005244016	0.06350552
4751	587.9025	582.1386	5.763881	7.766092	0.01418385	-0.006759742	0.00443018	0.9892609	0.8897316	1	0.01121044	48.86876	0.004429669	-0.6294534
4752	588.0993	582.3294	5.769916	7.370736	0.01456094	-0.004168298	0.004486146	0.9904804	0.8925846	1	0.01143	47.60321	0.004485739	-0.4378649
4753	587.2698	581.5265	5.743279	6.22065	0.01585382	0.003689712	0.00440679	0.9937029	0.9013393	1	0.0118207	43.72115	0.004406615	0.5859421
4754	586.0376	580.2657	5.771807	8.259207	0.01375166	0.01373346	0.004713852	0.98767	0.8862702	1	0.01138624	50.40463	0.004713136	1.113821
4755	584.5226	578.697	5.825542	5.958083	0.01620004	0.001583325	0.005201759	0.9943627	0.9034471	1	0.01298219	42.78676	0.005201594	0.2808634
4756	586.9139	581.2686	5.645298	5.308413	0.01716409	-0.005669565	0.003957522	0.9958577	0.9088688	1	0.01165566	40.38358	0.003957454	-1.368694
4757	587.1049	581.3052	5.799609	5.987917	0.01615956	-0.01401905	0.004626088	0.9942892	0.9032053	1	0.01222747	42.89394	0.004625937	-2.454848
4758	586.9209	581.198	5.72288	5.870925	0.01632004	0.004357257	0.004310651	0.9945748	0.9041568	1	0.0118617	42.47214	0.004310525	0.803152
4759	587.2169	581.4992	5.717743	7.598203	0.01434041	0.0005513529	0.004249974	0.9897852	0.8909343	1	0.01104051	48.33523	0.00424953	0.05397565
4760	586.3139	580.4694	5.844542	12.88878	0.01097681	-0.006555	0.005419367	0.9700653	0.8576262	1	0.01090755	63.14652	0.005414511	-0.2189765
4761	587.7589	581.9443	5.814538	9.302562	0.01295194	-0.004768656	0.004816135	0.9840786	0.8792602	1	0.01116945	53.51685	0.004814914	-0.2995115
4762	587.7458	582.0222	5.723616	6.898167	0.01505318	-0.006971931	0.004234554	0.9918664	0.8960945	1	0.01129101	46.04657	0.004234273	-0.8571729
4763	586.2863	580.5489	5.737406	4.937963	0.01779684	0.001285052	0.00436549	0.9966162	0.9121084	1	0.01246531	38.94776	0.00436544	0.3797677
4764	586.1869	580.4588	5.728056	5.750791	0.01648989	0.007592636	0.004365555	0.9948615	0.9051437	1	0.01199896	42.03468	0.00436544	1.477595
4765	587.509	581.6998	5.809267	9.686391	0.01269033	-0.005701065	0.004750053	0.9826899	0.8767769	1	0.01097996	54.62011	0.004748629	-0.3293486
4766	585.1286	579.3104	5.818244	10.28885	0.01230911	0.003652148	0.005803161	0.9804466	0.8729711	1	0.01195255	56.31171	0.005800942	0.1867784
4767	584.3567	578.5645	5.792158	15.03391	0.01014177	0.0008763371	0.006258537	0.9609072	0.8460013	1	0.011267	68.34575	0.006248973	0.02241686
4768	583.7854	577.9999	5.785509	17.13265	0.009475898	0.0124173	0.006109982	0.9516346	0.8353135	1	0.01076081	73.14845	0.00609569	0.2567393
4769	587.0292	581.2282	5.800992	9.105188	0.01309276	0.007632651	0.004882007	0.9847793	0.8805563	1	0.01130654	52.94124	0.004880876	0.5014665
4770	586.2049	580.5922	5.612774	5.567408	0.01675964	0.0001030159	0.003880595	0.995286	0.90667	1	0.01140503	41.35813	0.003880509	0.02185317
4771	584.7738	578.9299	5.843921	7.453474	0.01447957	-0.01031278	0.005532081	0.9902296	0.8919815	1	0.01265718	47.87071	0.005531553	-1.055508
4772	584.7771	578.9751	5.801995	12.71508	0.0110532	0.01775791	0.005360063	0.9707874	0.8586042	1	0.01088539	62.71007	0.005355489	0.6078858
4773	585.4905	579.7181	5.772385	7.363754	0.01456786	0.01481218	0.004746889	0.9905015	0.8926356	1	0.01176028	47.58056	0.004746461	1.559417
4774	587.3986	581.6319	5.766649	7.600961	0.0143378	0.005336084	0.004555672	0.9897766	0.8909144	1	0.01142964	48.34403	0.004555196	0.5219491
4775	586.8463	581.002	5.844275	9.542565	0.01278654	-0.01802015	0.005046887	0.9832141	0.8777018	1	0.01136065	54.20913	0.005045465	-1.07353
4776	585.0451	579.2668	5.778302	6.035118	0.01609613	-0.02547349	0.004444229	0.9941723	0.902824	1	0.01196118	43.06297	0.004444078	-4.371084
4777	587.2933	581.5874	5.705854	7.082262	0.01485561	0.0004783717	0.004200242	0.9913361	0.8947136	1	0.01117114	46.65895	0.004199927	0.05521464
4778	587.7469	581.9516	5.795276	8.922598	0.01322711	-0.005534447	0.004638165	0.9854191	0.8817672	1	0.01107696	52.40352	0.004637179	-0.3795694
4779	587.4589	581.6493	5.809554	7.523077	0.01441215	0.002032841	0.004885252	0.9900167	0.8914766	1	0.01186651	48.09464	0.004884765	0.2036244
4780	587.045	581.2463	5.798767	5.935203	0.01623128	-0.001763445	0.004732316	0.9944187	0.9036329	1	0.01239448	42.70439	0.004732168	-0.3159548
4781	586.5817	580.7758	5.805886	11.01695	0.01188999	0.001097229	0.004801593	0.9776434	0.8685088	1	0.01068559	58.2967	0.004799193	0.04907858
4782	587.5274	581.7525	5.774951	8.640908	0.01344255	-0.007920865	0.004482929	0.9863895	0.8836589	1	0.01097834	51.56366	0.004482098	-0.5819658
4783	587.2072	581.3941	5.813124	6.203838	0.01587533	-0.006696788	0.004806296	0.9937461	0.9014729	1	0.01235326	43.66191	0.004806108	-1.070816
4784	587.3211	581.507	5.814084	6.336979	0.01570732	-0.009897554	0.004778724	0.993401	0.9004195	1	0.01225242	44.12893	0.004778516	-1.499868
4785	586.9196	581.0751	5.844468	11.3376	0.01171807	-0.00814061	0.005268823	0.9763804	0.8665874	1	0.01111219	59.15201	0.005265884	-0.3446554
4786	587.9271	582.112	5.815109	7.617963	0.01432172	-0.005006408	0.004833119	0.9897239	0.8907921	1	0.01176593	48.39831	0.004832609	-0.4871912
4787	586.002	580.1829	5.819047	10.76013	0.01203306	-0.01764777	0.004731222	0.9786429	0.8700666	1	0.01067062	57.60354	0.004729064	-0.8263169
4788	586.4339	580.6377	5.796139	8.445667	0.01359807	0.01137069	0.004917828	0.9870495	0.8849875	1	0.01156486	50.97393	0.004917003	0.8780143
4789	588.0173	582.2596	5.757651	7.005904	0.01493662	-0.002068468	0.004432941	0.9915576	0.8952842	1	0.01150766	46.4059	0.004432625	-0.2450096
4790	587.6962	581.9653	5.73093	5.639724	0.0166517	-0.006759759	0.004275413	0.9951205	0.9060652	1	0.01193255	41.62622	0.004275311	-1.385342
4791	585.186	579.3981	5.787926	4.574854	0.01849007	-0.003715158	0.00463892	0.9972888	0.9154033	1	0.01309763	37.48753	0.004638886	-1.370282
4792	587.9655	582.1504	5.815113	7.639096	0.01430181	-0.007202454	0.004804831	0.9896583	0.8906402	1	0.01172329	48.4657	0.004804317	-0.6964491
4793	587.7185	581.9081	5.810408	8.184906	0.0138143	0.001024413	0.004869628	0.9879144	0.8867852	1	0.01159918	50.17607	0.004868917	0.08476298
4794	587.5937	581.7943	5.799379	8.863824	0.01327123	-0.01074306	0.004625871	0.9856233	0.8821595	1	0.0110807	52.22933	0.004624915	-0.7472554
4795	583.6381	577.8072	5.830877	10.32129	0.01228952	-0.01895467	0.006014203	0.9803238	0.8727692	1	0.01215826	56.40149	0.006011875	-0.9633286
4796	585.1326	579.3243	5.808308	12.9101	0.01096754	0.01348545	0.005624065	0.9699764	0.8575066	1	0.01110695	63.1999	0.005618995	0.4491623
4797	586.1263	580.2929	5.833471	6.496602	0.01551271	-0.005522256	0.005124024	0.9929775	0.8991708	1	0.01260853	44.68254	0.005123771	-0.7863664
4798	586.7888	580.9913	5.797487	5.459669	0.0169244	-0.01085544	0.004637526	0.9955278	0.9075784	1	0.01252895	40.9555	0.004637433	-2.427335
4799	587.1996	581.4402	5.759447	5.372481	0.01706133	-0.002792295	0.004449414	0.9957194	0.90832	1	0.01232176	40.6268	0.004449332	-0.652308
4800	586.3414	580.5771	5.764342	8.90152	0.01324288	-0.01599575	0.004380029	0.9854925	0.8819077	1	0.01077072	52.34111	0.004379108	-1.102582
4801	587.6405	581.8789	5.761642	5.984711	0.0161639	-0.001209005	0.004469973	0.9942971	0.9032312	1	0.012021	42.88243	0.004469827	-0.212
4802	586.0893	580.4015	5.687837	5.167757	0.01739633	-0.01733352	0.004064648	0.9961541	0.9100852	1	0.01189201	39.84444	0.004064588	-4.506964
4803	588.1156	582.3392	5.776415	6.774763	0.01519006	-0.006561508	0.004511835	0.9922146	0.8970303	1	0.01170769	45.63162	0.004511561	-0.8427951
4804	585.6141	579.832	5.782054	6.035431	0.01609571	0.008989259	0.004740589	0.9941715	0.9028215	1	0.01235339	43.06409	0.004740428	1.542292
4805	587.9108	582.11	5.800836	8.382761	0.01364932	-0.0008295557	0.004740359	0.98726	0.8854187	1	0.01137565	50.78254	0.004739589	-0.06511404
4806	586.9646	581.1847	5.779968	5.630953	0.01666468	-0.0002824889	0.004601689	0.9951407	0.9061384	1	0.01238432	41.59379	0.004601581	-0.05813384
4807	587.5801	581.7665	5.81354	9.693541	0.0126856	-0.004441251	0.004807454	0.9826637	0.876731	1	0.01104404	54.64046	0.004806009	-0.2561821
4808	587.2334	581.4208	5.812609	9.019521	0.0131553	0.005260683	0.004984341	0.9850806	0.8811229	1	0.01145168	52.68959	0.004983232	0.3526059
4809	587.3823	581.6257	5.756613	8.422241	0.01361709	0.0008054709	0.004443717	0.987128	0.8851479	1	0.01100096	50.90273	0.004442981	0.06257556
4810	585.9306	580.0976	5.832992	8.777409	0.01333688	-0.0003363757	0.00551681	0.9859219	0.8827386	1	0.01213071	51.97223	0.005515716	-0.02389348
4811	586.2495	580.412	5.837548	10.69075	0.01207258	-0.004427362	0.005621343	0.9789109	0.8704903	1	0.01165024	57.41502	0.005618843	-0.209936
4812	586.8537	581.0165	5.837212	10.48671	0.012191	-0.0017961	0.005400951	0.9796943	0.8717442	1	0.01147545	56.8573	0.005398724	-0.08845282
4813	587.0887	581.249	5.839718	7.893437	0.01406841	-0.01438692	0.005034787	0.9888573	0.8888277	1	0.01190222	49.26976	0.005034162	-1.291146
4814	587.2964	581.4852	5.811231	10.11032	0.01241858	-0.005153847	0.004772827	0.981119	0.8740876	1	0.01088777	55.81532	0.004771126	-0.2729649
4815	587.74	581.9168	5.823226	8.122985	0.01386715	-0.01206513	0.004833067	0.9881168	0.8872162	1	0.01157764	49.98484	0.004832384	-1.015314
4816	586.2666	580.4794	5.787233	8.898957	0.0132448	0.01277341	0.004840597	0.9855014	0.8819248	1	0.01132367	52.33352	0.004839579	0.8810079
4817	586.5635	580.7434	5.820037	8.546931	0.01351675	0.006397195	0.00519706	0.9867085	0.8842966	1	0.01185305	51.2806	0.005196142	0.4812993
4818	587.8143	581.9999	5.814396	7.201608	0.01473157	-0.005238187	0.004826543	0.9909857	0.8938277	1	0.01192498	47.05182	0.004826151	-0.581099
4819	586.9116	581.2597	5.651854	5.317036	0.01715015	-0.00887306	0.003966726	0.9958392	0.9087947	1	0.01166447	40.4164	0.003966657	-2.13253
4820	586.1727	580.4547	5.718046	7.130126	0.01480549	0.01038325	0.004333522	0.9911962	0.8943575	1	0.01132784	46.81689	0.004333186	1.179409
4821	587.681	581.8638	5.817145	8.226131	0.01377944	7.813306e-06	0.004935759	0.987779	0.8864992	1	0.01166293	50.30301	0.004935022	0.0006393328
4822	586.7853	580.9446	5.840725	10.21455	0.01235433	-0.01730651	0.00498707	0.9807272	0.8734347	1	0.01110062	56.10561	0.004985218	-0.8979761
4823	587.1133	581.32	5.793269	9.550162	0.0127814	-0.009782341	0.004585301	0.9831865	0.8776528	1	0.0108265	54.23091	0.004584005	-0.5818162
4824	587.4632	581.6966	5.766608	6.144342	0.01595216	-0.01421462	0.004413481	0.9938978	0.9019473	1	0.0118663	43.45163	0.004413317	-2.329427
4825	586.2082	580.5457	5.662495	4.859147	0.0179407	0.001082046	0.004048959	0.9967683	0.9128131	1	0.01205331	38.63546	0.004048917	0.3348214
4826	586.8934	581.066	5.827412	7.76384	0.01418592	-0.0192505	0.004822686	0.989268	0.8897476	1	0.01169737	48.86164	0.00482213	-1.793752
4827	585.9645	580.3743	5.590192	5.512463	0.01684306	-0.009027711	0.003784882	0.99541	0.9071322	1	0.0112915	41.15328	0.003784802	-1.966838
4828	580.7421	574.9101	5.831954	4.55343	0.01853354	-0.02624692	0.004890025	0.9973262	0.9156017	1	0.01346324	37.39961	0.00488999	-9.81625
4829	587.9269	582.1347	5.792233	6.695421	0.01528005	-0.009953033	0.004593384	0.9924353	0.8976364	1	0.01184797	45.36288	0.004593121	-1.315729
4830	584.3756	578.5209	5.854642	8.16021	0.0138353	-0.02323588	0.005462936	0.9879953	0.8869569	1	0.01229483	50.09989	0.005462149	-1.935561
4831	587.8169	582.0797	5.73726	6.923898	0.01502509	-0.008905892	0.00428623	0.991793	0.8959004	1	0.0113491	46.13264	0.004285941	-1.085161
4832	587.9127	582.1752	5.737564	6.980668	0.01496368	-0.005790947	0.004304157	0.9916303	0.8954735	1	0.01134954	46.32198	0.004303856	-0.6918959
4833	587.8292	582.0522	5.776969	8.348672	0.01367733	-0.00384798	0.004527679	0.9873735	0.885653	1	0.01112893	50.67854	0.004526957	-0.3047546
4834	583.6641	577.9044	5.759676	3.751071	0.02042037	-0.01258118	0.004407557	0.9985372	0.9233996	1	0.0134167	33.94392	0.004407547	-8.600465
4835	587.0269	581.2762	5.750742	8.828784	0.01329773	-0.001238788	0.004393024	0.9857446	0.882394	1	0.010809	52.12522	0.004392132	-0.08689958
4836	586.4115	580.5652	5.84629	8.729981	0.01337332	-0.0103256	0.005401195	0.9860849	0.8830576	1	0.01201931	51.83061	0.005400149	-0.7420427
4837	586.8517	581.0864	5.765364	5.996937	0.01614738	-0.01779794	0.004393362	0.994267	0.9031323	1	0.01191145	42.92629	0.004393218	-3.104452
4838	584.7727	579.0497	5.722993	7.817702	0.01413673	0.01703442	0.004430412	0.989098	0.8893644	1	0.0111921	49.03166	0.004429885	1.562497
4839	587.5694	581.7759	5.793462	7.512719	0.01442212	0.003455913	0.004740232	0.9900485	0.8915516	1	0.01169309	48.06138	0.004739763	0.3472753
4840	587.3234	581.5188	5.804608	8.690437	0.01340392	-0.01518609	0.004636685	0.9862204	0.8833242	1	0.01114897	51.71226	0.004635805	-1.102068
4841	587.8455	582.0572	5.788373	6.861934	0.01509299	-0.000590864	0.004649836	0.9919692	0.8963684	1	0.01184736	45.92512	0.004649537	-0.07357488
4842	587.8147	581.9892	5.825426	8.065107	0.01391709	-0.006612677	0.004930289	0.988305	0.8876204	1	0.01171455	49.80547	0.004929615	-0.5654299
4843	584.2792	578.6396	5.639538	7.81791	0.01413654	0.009774701	0.004009123	0.9890973	0.8893629	1	0.01064661	49.03231	0.004008647	0.8965391
4844	585.6599	579.8505	5.809396	6.236118	0.0158341	-0.02296505	0.004655811	0.9936631	0.9012165	1	0.01214254	43.77559	0.004655624	-3.624038
4845	584.0387	578.2107	5.827976	7.733139	0.01421418	-0.03178937	0.004789586	0.9893646	0.8899666	1	0.01166877	48.76448	0.004789044	-2.989002
4846	587.5546	581.7483	5.806306	8.658898	0.01342848	0.003248269	0.004858489	0.9863281	0.8835372	1	0.01142297	51.61768	0.004857581	0.2375876
4847	586.2135	580.422	5.791528	4.976175	0.01772833	-0.00783486	0.004622493	0.9965413	0.9117688	1	0.01280227	39.09828	0.004622438	-2.265256
4848	585.173	579.3544	5.818548	13.67143	0.01065027	-0.003761992	0.006010418	0.9667718	0.8532915	1	0.01131482	65.08262	0.006003782	-0.1132169
4849	587.415	581.5766	5.838385	8.965923	0.01319487	-0.006659435	0.005157546	0.9852681	0.8814788	1	0.01166646	52.53157	0.005156427	-0.4520414
4850	585.8645	580.13	5.734457	4.333848	0.01899747	-0.00597389	0.004307241	0.9976947	0.9176626	1	0.01279271	36.4863	0.004307218	-2.591359
4851	586.0462	580.2226	5.823634	11.37881	0.01169649	-0.01421011	0.004796715	0.9762169	0.8663423	1	0.0105929	59.26114	0.004794002	-0.5974891
4852	588.0526	582.2603	5.792248	7.279456	0.0146523	-0.009570299	0.004591966	0.9907544	0.8932538	1	0.01160025	47.30639	0.004591573	-1.035118
4853	587.618	581.8004	5.817565	8.247029	0.01376187	0.0005651379	0.004953267	0.9877101	0.8863545	1	0.01167615	50.36724	0.004952518	0.04598404
4854	586.3263	580.5335	5.792833	7.760545	0.01418894	-0.02242399	0.00452824	0.9892784	0.8897711	1	0.01133587	48.85122	0.00452772	-2.091478
4855	586.4897	580.6381	5.851595	9.634869	0.01272455	-0.01581443	0.005347487	0.9828782	0.8771075	1	0.01166571	54.47321	0.005345919	-0.9236428
4856	583.0938	577.4002	5.693615	8.514239	0.01354285	0.02076623	0.004320255	0.9868189	0.8845192	1	0.01081745	51.18178	0.004319505	1.575456
4857	586.6147	580.7831	5.831617	9.0223	0.01315325	0.001293897	0.005361296	0.9850708	0.8811045	1	0.0118759	52.69777	0.005360101	0.08666892
4858	587.1304	581.4214	5.709012	5.322115	0.01714195	-0.0006440747	0.004216018	0.9958283	0.9087511	1	0.01202255	40.43571	0.004215945	-0.1543904
4859	586.8025	580.9714	5.831101	7.834596	0.0141214	-0.0008088302	0.005198253	0.9890444	0.8892445	1	0.01211665	49.08487	0.00519763	-0.07382813
4860	586.1968	580.3587	5.838093	12.99991	0.01092871	-0.002763525	0.00524405	0.9696015	0.8570037	1	0.01070614	63.42441	0.005239205	-0.09090997
4861	587.8449	582.0336	5.811353	8.93262	0.01321963	-0.002448875	0.004817396	0.9853842	0.8817004	1	0.01128576	52.43317	0.004816367	-0.1675504
4862	585.1809	579.3264	5.854543	13.64715	0.01065999	-0.01875553	0.005265301	0.9668749	0.8534243	1	0.0105951	65.02328	0.005259524	-0.5662032
4863	587.7528	581.9825	5.770209	7.867016	0.01409213	-0.01031123	0.00444366	0.9889414	0.8890147	1	0.01119112	49.18682	0.004443116	-0.93242
4864	587.8667	582.0604	5.806275	8.793755	0.01332438	-0.002034977	0.004772643	0.9858655	0.8826288	1	0.01127764	52.02095	0.004771689	-0.1439727
4865	583.3424	577.8273	5.515127	3.768155	0.02037401	-0.01226073	0.003602797	0.9985153	0.9232254	1	0.01211639	34.02114	0.003602789	-8.258136
4866	587.0101	581.3175	5.692699	5.094436	0.01752118	-0.01075673	0.004103019	0.9963045	0.9107258	1	0.01199081	39.56052	0.004102962	-2.910782
4867	587.7144	581.9463	5.768019	5.937101	0.01622869	-0.01008466	0.00444426	0.994414	0.9036174	1	0.01201037	42.71123	0.004444121	-1.805359
4868	586.6339	580.8068	5.827094	7.154368	0.0147803	-0.01953005	0.004823723	0.991125	0.8941775	1	0.0119412	46.89669	0.004823344	-2.20058
4869	588.0529	582.2927	5.760217	6.580917	0.01541276	-0.007881348	0.004409304	0.9927495	0.8985173	1	0.01165844	44.97228	0.004409072	-1.087013
4870	588.0719	582.3021	5.769763	6.731213	0.01523926	-0.003363042	0.004495671	0.9923361	0.8973625	1	0.01170562	45.4843	0.004495407	-0.4388141
4871	587.5688	581.7686	5.800202	9.071852	0.01311699	0.001996829	0.004769858	0.9848968	0.8807765	1	0.01118626	52.84345	0.00476877	0.132212
4872	587.7501	581.944	5.806123	7.766857	0.01418315	-0.01340382	0.00466577	0.9892585	0.8897261	1	0.01150437	48.87118	0.004665231	-1.247857
4873	585.8554	580.19	5.665461	4.222984	0.01924531	-0.00896686	0.004018401	0.9978703	0.9187228	1	0.01243667	36.01642	0.004018383	-4.210336
4874	587.7307	581.9412	5.789508	6.388911	0.01564321	-0.0114998	0.004566162	0.9932644	0.9000116	1	0.01195236	44.30978	0.004565955	-1.707322
4875	587.3427	581.5707	5.772003	8.632194	0.01344938	0.003622209	0.004566672	0.9864191	0.8837179	1	0.01108322	51.53748	0.00456583	0.2667144
4876	587.1494	581.4143	5.735089	8.043716	0.01393568	-0.008981988	0.004271106	0.9883743	0.8877702	1	0.01091062	49.73902	0.004270529	-0.7726005
4877	586.8632	581.0345	5.828711	9.657359	0.01270958	0.003000251	0.005294236	0.9827961	0.876963	1	0.01160065	54.53738	0.005292669	0.1743932
4878	587.6981	581.9212	5.776842	7.142928	0.01479217	0.002575573	0.00459757	0.9911587	0.8942624	1	0.01166259	46.85905	0.00459721	0.2913105
