Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
14952	0	587.0903	581.3272	5.763101	7.637913	0.01430292	0.007447256	0.004556861	0.989662	0.8906487	1	0.01141722	48.46193	0.004556374	0.7203767
14953	1	585.4091	579.5593	5.849804	14.4666	0.01034509	-0.01082748	0.005416762	0.9633671	0.8489997	1	0.01058649	67.00251	0.005409493	-0.2955672
14954	0	585.9289	580.0948	5.83404	9.992239	0.01249257	-0.02344038	0.004855556	0.9815603	0.8748313	1	0.01101439	55.48476	0.004853905	-1.271191
14955	1	586.3711	580.7114	5.659682	4.983244	0.01771574	-0.01356169	0.003979277	0.9965273	0.9117061	1	0.01187399	39.12606	0.003979229	-3.90528
14956	0	585.9901	580.1729	5.817151	10.43573	0.01222112	-0.01914807	0.004707629	0.9798888	0.8720593	1	0.01072683	56.71717	0.004705725	-0.952111
14957	1	585.9012	580.0926	5.808547	5.51164	0.01684432	-0.0008227424	0.004850645	0.9954119	0.9071391	1	0.01278326	41.15021	0.004850543	-0.1793203
14958	0	584.1323	578.3579	5.77444	11.67335	0.01154551	0.01852309	0.004823043	0.9750411	0.8646022	1	0.01055315	60.03606	0.004820039	0.7421424
14959	1	586.6072	580.8153	5.791932	10.31467	0.01229351	0.00544277	0.004738853	0.9803488	0.8728103	1	0.01079418	56.3832	0.004737023	0.2769693
14960	0	586.9386	581.176	5.762605	6.542682	0.01545785	-0.0183323	0.004373419	0.9928533	0.8988131	1	0.01162787	44.84112	0.004373195	-2.565132
14961	1	587.2412	581.4763	5.764817	5.615349	0.01668785	-0.0008261451	0.004495636	0.9951766	0.9062686	1	0.01224928	41.53605	0.004495532	-0.1712775
14962	0	586.3038	580.4524	5.851376	8.826172	0.01329971	-0.01897036	0.005230138	0.9857536	0.8824115	1	0.01179486	52.11745	0.005229077	-1.331592
14963	1	586.5035	580.7521	5.751363	6.756419	0.01521073	-0.020145	0.004310671	0.9922658	0.8971701	1	0.0114515	45.56962	0.004310413	-2.60468
14964	0	585.8824	580.0625	5.819864	11.21932	0.01178064	0.007930497	0.005568684	0.9768482	0.8672931	1	0.01145449	58.8378	0.005565699	0.3425434
14965	1	587.5225	581.6854	5.837052	8.581806	0.01348908	-0.009131149	0.005067389	0.9865904	0.8840595	1	0.01169225	51.38581	0.005066478	-0.6809402
14966	0	586.9866	581.1455	5.841076	7.845147	0.01411186	-0.01008165	0.005153007	0.9890109	0.8891696	1	0.01205973	49.11807	0.005152385	-0.9174256
14967	1	587.2642	581.5617	5.702508	5.224071	0.01730223	-0.009131149	0.004146242	0.9960366	0.9095962	1	0.01197825	40.06116	0.004146177	-2.303875
14968	0	584.9068	579.1028	5.803937	12.2945	0.01124464	-0.007992932	0.004670544	0.9725214	0.8609977	1	0.01024876	61.64248	0.004667017	-0.2908783
14969	1	587.086	581.3103	5.775712	9.423685	0.01286769	-0.003819705	0.004515196	0.9836439	0.8784714	1	0.01077962	53.86725	0.004513988	-0.2335347
14970	0	585.978	580.1373	5.840662	10.19418	0.01236681	-0.008141915	0.005653964	0.980804	0.873562	1	0.01182552	56.04898	0.005651881	-0.4241456
14971	1	587.1957	581.4529	5.742837	5.371109	0.01706351	-0.01241875	0.004305527	0.9957223	0.9083317	1	0.01212167	40.62161	0.004305448	-2.903167
14972	0	581.8067	575.9716	5.835169	10.11757	0.01241408	-0.03095582	0.006007244	0.9810918	0.8740421	1	0.01221265	55.83555	0.006005096	-1.637167
14973	1	584.6695	578.8754	5.794111	12.61098	0.01109972	0.005426009	0.004749731	0.9712186	0.8591933	1	0.01026847	62.44726	0.004745797	0.1885248
14974	0	584.1051	578.2806	5.824423	4.797386	0.01805589	-0.007820201	0.004954289	0.9968851	0.9133692	1	0.01337566	38.38898	0.004954241	-2.510595
14975	1	584.6936	578.9401	5.753453	7.497374	0.01443694	0.01819581	0.004649724	0.9900955	0.8916628	1	0.01158687	48.01207	0.004649267	1.837126
14976	0	587.8226	581.9998	5.822831	8.47322	0.0135758	-0.01034767	0.004843978	0.986957	0.8847991	1	0.0114683	51.05754	0.004843154	-0.7933519
14977	1	587.8554	582.0723	5.783136	8.190896	0.01380922	-0.008688722	0.004530994	0.9878947	0.8867436	1	0.01118655	50.19454	0.004530331	-0.7177642
14978	0	585.0023	579.151	5.851316	8.927059	0.01322378	-0.02819929	0.005115681	0.9854036	0.8817375	1	0.01163174	52.41672	0.005114591	-1.931937
14979	1	587.7072	581.9037	5.803546	6.474227	0.01553956	-0.006609471	0.004713202	0.9930375	0.8993449	1	0.01210298	44.60534	0.004712973	-0.9492973
14980	0	586.9549	581.1981	5.756825	5.155171	0.01741757	-0.01177184	0.004380267	0.9961801	0.9101948	1	0.01235262	39.79585	0.004380203	-3.081703
14981	1	585.9305	580.0936	5.836854	13.64169	0.01066217	-0.002683073	0.005618097	0.9668981	0.8534542	1	0.01094542	65.00994	0.005611941	-0.08105485
14982	0	587.0021	581.2072	5.794938	6.806587	0.01515441	0.004838023	0.004783172	0.9921253	0.8967882	1	0.01204044	45.73898	0.004782876	0.6143794
14983	1	586.4003	580.7409	5.659378	7.002933	0.0149398	-0.009298712	0.003982747	0.9915662	0.8953065	1	0.01090884	46.39603	0.003982464	-1.10255
14984	0	586.5281	580.8277	5.700312	7.070899	0.01486758	0.006878487	0.004221727	0.9913692	0.8947983	1	0.01120418	46.62138	0.004221413	0.7969733
14985	1	585.7992	580.2146	5.584536	4.850295	0.01795707	-0.002849171	0.003792684	0.9967852	0.9128926	1	0.01167095	38.60023	0.003792645	-0.8862564
14986	0	588.0576	582.3024	5.755145	6.561531	0.01543557	-0.004349134	0.004404894	0.9928022	0.8986672	1	0.01166122	44.90583	0.004404666	-0.6042315
14987	1	587.3395	581.6295	5.709929	7.234499	0.01469792	-0.0004816366	0.004210797	0.9908882	0.8935849	1	0.01112564	47.15954	0.004210447	-0.05285884
14988	0	585.3109	579.4668	5.844149	8.194268	0.01380636	-0.02672437	0.004994066	0.9878837	0.8867202	1	0.01174307	50.20493	0.004993333	-2.205651
14989	1	587.8656	582.0953	5.770324	6.062585	0.01605956	-0.005946634	0.004483977	0.9941037	0.9026028	1	0.01200089	43.16103	0.004483821	-1.008544
14990	0	583.8772	578.1632	5.713987	3.573806	0.02092075	-0.008492189	0.004210707	0.9987534	0.9252317	1	0.01327337	33.13203	0.004210701	-6.812167
14991	1	585.8384	580.2555	5.582897	4.9334	0.01780508	-0.003125803	0.003786885	0.9966251	0.912149	1	0.01161256	38.92975	0.003786842	-0.9261942
14992	0	587.9041	582.1356	5.768417	6.413957	0.01561257	-0.01047605	0.004440824	0.9931981	0.8998154	1	0.01177562	44.39675	0.004440619	-1.54017
14993	1	586.75	580.9891	5.760862	5.523144	0.01682675	0.002352312	0.0045019	0.995386	0.9070422	1	0.01230872	41.19318	0.004501804	0.509825
14994	0	585.079	579.253	5.826039	12.06581	0.01135278	-0.009092667	0.005981236	0.9734551	0.8623149	1	0.01165364	61.05528	0.005977021	-0.3425385
14995	1	585.5505	579.7049	5.845587	13.63824	0.01066356	-0.0105263	0.005175994	0.9669127	0.8534731	1	0.01050662	65.00149	0.005170327	-0.3181375
14996	0	582.6809	577.0423	5.638605	8.550347	0.01351403	-0.01777757	0.003891182	0.9866969	0.8842733	1	0.0102553	51.29091	0.003890494	-1.336351
14997	1	585.595	579.7392	5.855788	12.93035	0.01095875	-0.01932015	0.005364168	0.9698919	0.8573931	1	0.01084293	63.2506	0.005359305	-0.6416938
14998	0	585.3167	579.5222	5.794442	5.319761	0.01714575	-0.02083337	0.004563158	0.9958333	0.9087713	1	0.0125091	40.42676	0.004563079	-5.000009
14999	1	584.0045	578.1961	5.808365	13.43199	0.01074723	-0.01408363	0.00626404	0.9677859	0.8546056	1	0.01160354	64.49542	0.00625754	-0.437189
15000	0	587.7918	582.0007	5.791122	7.986703	0.0139856	-0.01190092	0.004563677	0.9885584	0.8881703	1	0.0112983	49.56149	0.004563079	-1.040142
15001	1	580.5213	574.7462	5.775069	17.07437	0.009492792	-0.04038791	0.006640486	0.9518951	0.8356025	1	0.01122825	73.01826	0.00662512	-0.8395797
15002	0	587.7522	581.9241	5.828164	8.700017	0.01339649	-0.004833792	0.00499561	0.9861876	0.8832595	1	0.01156924	51.74095	0.004994657	-0.3499601
15003	1	587.3624	581.5438	5.818646	8.54615	0.01351737	0.002833928	0.005022935	0.9867111	0.8843019	1	0.01165306	51.27824	0.005022048	0.2132558
15004	0	587.1444	581.3492	5.795124	9.336056	0.01292848	0.005823648	0.004780798	0.9839587	0.8790416	1	0.01111832	53.61396	0.004779568	0.3630413
15005	1	586.962	581.145	5.816993	7.700341	0.01424456	-0.01938196	0.004721322	0.9894673	0.8902011	1	0.01159769	48.66048	0.004720798	-1.840176
15006	0	584.5922	578.8019	5.790242	11.72473	0.01151974	-0.01222972	0.004541546	0.9748346	0.8643008	1	0.01022912	60.17036	0.00453867	-0.485974
15007	1	586.6205	580.8286	5.791914	9.962797	0.01251122	0.008178923	0.004787448	0.9816699	0.8750173	1	0.01094503	55.40207	0.004785839	0.4462013
15008	0	582.8626	577.0369	5.825722	19.14209	0.008939055	-0.02341361	0.006168865	0.9425803	0.8255908	1	0.01050179	77.54144	0.006148527	-0.4077629
15009	1	587.968	582.1871	5.78084	7.785273	0.01416628	-0.0006444311	0.004586712	0.9892005	0.889595	1	0.01139971	48.92936	0.004586177	-0.05967209
15010	0	583.8658	578.265	5.600792	7.675393	0.0142678	-0.01089739	0.003801672	0.9895453	0.8903797	1	0.01041552	48.58122	0.003801257	-1.042341
15011	1	587.8933	582.1017	5.791598	6.487156	0.01552402	-0.005310439	0.004629001	0.9930029	0.8992443	1	0.01198839	44.64997	0.004628774	-0.7589445
15012	0	581.6713	575.8313	5.839971	5.89965	0.0162802	-0.01040624	0.005625382	0.9945053	0.9039223	1	0.01353383	42.57608	0.005625212	-1.893857
15013	1	587.2096	581.5164	5.693172	6.666816	0.01531289	0.001046394	0.004153806	0.9925143	0.8978558	1	0.0112789	45.26561	0.004153574	0.1397862
15014	0	587.1437	581.3093	5.834337	10.8929	0.01195848	-0.00720029	0.00502899	0.9781275	0.8692591	1	0.01096714	57.96283	0.005026584	-0.3291944
15015	1	587.7583	581.964	5.794311	7.653927	0.01428788	-0.01330674	0.004578921	0.9896122	0.8905337	1	0.0114388	48.51293	0.004578427	-1.280995
15016	0	586.5608	580.7359	5.824844	7.598461	0.01434017	0.002481937	0.00516523	0.9897844	0.8909324	1	0.0121713	48.33605	0.005164691	0.2429545
15017	1	587.0136	581.2457	5.767854	7.463704	0.0144696	-0.01770742	0.004398319	0.9901984	0.8919071	1	0.01128201	47.90369	0.004397896	-1.806581
15018	0	587.373	581.6334	5.739579	7.744506	0.0142037	0.002481937	0.004368311	0.9893288	0.8898855	1	0.01113967	48.80048	0.004367813	0.2325838
15019	1	586.1396	580.3142	5.825426	5.914842	0.01625924	-0.005954772	0.00497499	0.9944683	0.9037985	1	0.01271924	42.63096	0.004974838	-1.076489
15020	0	587.3095	581.5651	5.744361	6.393323	0.0156378	0.003993777	0.004414323	0.9932528	0.899977	1	0.01174992	44.32512	0.004414122	0.5919126
15021	1	587.7827	581.9583	5.824472	7.741589	0.01420639	-0.007597928	0.00490626	0.989338	0.8899063	1	0.0118068	48.79124	0.004905702	-0.7126186
15022	0	586.7329	580.9259	5.806982	8.934698	0.01321808	0.009159673	0.005009065	0.985377	0.8816866	1	0.01150741	52.43931	0.005007994	0.6263882
15023	1	587.6124	581.8031	5.809339	7.110148	0.01482635	-0.0009126157	0.004835709	0.9912547	0.894506	1	0.01197463	46.75103	0.004835339	-0.1043554
15024	0	585.04	579.3297	5.710296	5.170785	0.01739123	0.009122781	0.004296531	0.9961478	0.9100588	1	0.01222473	39.85612	0.004296467	2.368192
15025	1	586.5106	580.6722	5.83836	8.335242	0.01368841	-0.00382394	0.00535765	0.9874182	0.8857455	1	0.01211096	50.63751	0.005356802	-0.3039254
15026	0	587.6683	581.8726	5.795781	6.24897	0.01581778	-0.009646483	0.004625533	0.99363	0.9011146	1	0.01209675	43.82076	0.004625346	-1.514357
15027	1	587.3165	581.6224	5.694034	6.459521	0.01555728	0.0004198453	0.004154389	0.9930768	0.8994595	1	0.01136934	44.55453	0.00415419	0.06064359
15028	0	587.2778	581.4744	5.803407	8.568439	0.01349966	-0.0158821	0.004624244	0.9866357	0.8841503	1	0.0111737	51.34551	0.004623418	-1.188397
15029	1	586.6261	580.8987	5.72735	5.936411	0.01622963	-0.01805243	0.004212383	0.9944157	0.9036231	1	0.0116932	42.70875	0.004212252	-3.232727
15030	0	588.0816	582.2758	5.805777	7.661542	0.01428075	-0.006445804	0.004723744	0.9895885	0.890479	1	0.01161539	48.53717	0.004723232	-0.6191024
15031	1	587.7419	581.9261	5.815867	9.260258	0.01298175	-0.002118554	0.004870639	0.9842295	0.8795369	1	0.01124539	53.39396	0.004869428	-0.1343369
15032	0	587.9658	582.1505	5.815311	8.466327	0.01358137	-0.007340662	0.004798124	0.9869802	0.8848462	1	0.01141622	51.03663	0.004797311	-0.5638071
15033	1	587.4158	581.6898	5.726047	5.285468	0.01720134	-0.007661461	0.004251076	0.9959067	0.9090661	1	0.01209332	40.29611	0.004251005	-1.871716
15034	0	587.4405	581.6344	5.806071	6.579775	0.0154141	-0.01384804	0.004671937	0.9927526	0.8985261	1	0.01200114	44.96837	0.004671692	-1.910771
15035	1	587.6226	581.8063	5.816312	8.530346	0.01352997	-0.01352002	0.004747271	0.9867645	0.8844095	1	0.01133406	51.23049	0.004746439	-1.0215
15036	0	586.0909	580.4904	5.600503	5.340657	0.01711214	-0.001063254	0.003841275	0.9957883	0.9085922	1	0.01146581	40.50617	0.003841207	-0.252454
15037	1	587.4236	581.5984	5.825217	10.24471	0.01233592	-0.004623123	0.00494038	0.9806135	0.8732463	1	0.0110403	56.18935	0.004938523	-0.2384706
15038	0	587.8508	582.0772	5.77352	6.759135	0.01520766	0.0001667862	0.004551515	0.9922583	0.8971494	1	0.01176588	45.57881	0.004551242	0.02154377
15039	1	583.7628	577.9455	5.817248	10.75731	0.01203466	-0.01232975	0.006128824	0.9786537	0.8700837	1	0.01214564	57.59591	0.006126032	-0.5776071
15040	0	587.6448	581.9089	5.73592	7.567504	0.0143696	-0.002517972	0.004313821	0.98988	0.8911556	1	0.01113444	48.23706	0.004313379	-0.2488116
15041	1	587.617	581.7993	5.817667	7.27391	0.0146579	-0.002939792	0.004898714	0.9907709	0.8932946	1	0.01198373	47.2883	0.004898297	-0.3185363
15042	0	584.7232	579.1431	5.580192	3.928485	0.01995384	-0.006445142	0.003774239	0.9983019	0.9216088	1	0.01227278	34.73753	0.003774228	-3.795499
15043	1	587.1638	581.3773	5.786484	8.503242	0.01355166	-0.01526461	0.00451182	0.986856	0.8845942	1	0.01105827	51.1485	0.004511041	-1.161335
15044	0	587.4027	581.5957	5.80704	9.84207	0.01258854	-0.00469906	0.004740164	0.9821174	0.875783	1	0.01092444	55.06178	0.004738648	-0.2627723
15045	1	587.9273	582.1871	5.740199	6.599465	0.01539103	-0.002230247	0.004341558	0.992699	0.8983741	1	0.01156037	45.03578	0.004341327	-0.3054714
15046	0	587.2772	581.4345	5.842754	10.04479	0.01245948	-0.00898376	0.005189742	0.9813642	0.8744998	1	0.01137203	55.6321	0.00518794	-0.4820711
15047	1	586.6536	580.8709	5.782662	5.436877	0.01695987	-0.0004055747	0.004622316	0.9955783	0.9077717	1	0.01252149	40.86983	0.004622225	-0.09172303
15048	0	587.6372	581.8306	5.806661	6.921702	0.01502748	-0.001514233	0.004800161	0.9917993	0.895917	1	0.01201119	46.1253	0.004799838	-0.1846465
15049	1	584.5198	578.9559	5.563901	4.278074	0.01912095	0.0003719599	0.003753423	0.9977839	0.9181943	1	0.01198074	36.25067	0.003753404	0.1678451
15050	0	587.8027	582.0425	5.760173	7.963948	0.01400567	-0.004146267	0.004426496	0.9886315	0.8883303	1	0.01113517	49.49046	0.004425923	-0.3647168
15051	1	587.8207	582.097	5.72375	6.018971	0.01611775	-0.004514507	0.004252939	0.9942124	0.9029543	1	0.01170878	43.00522	0.004252797	-0.7800307
15052	0	586.9037	581.1218	5.781839	6.793171	0.01516941	0.00665133	0.004692836	0.992163	0.8968902	1	0.0119321	45.69375	0.004692548	0.8487103
15053	1	587.584	581.8615	5.722564	5.549461	0.01678675	-0.004112036	0.00425289	0.9953267	0.9068207	1	0.01194924	41.29133	0.004252797	-0.879895
15054	0	587.1201	581.3386	5.781472	9.285435	0.01296399	0.004047332	0.004636982	0.9841397	0.8793722	1	0.01096483	53.46713	0.004635815	0.2551869
15055	1	587.5251	581.7141	5.810997	9.184394	0.01303572	0.002439663	0.004894782	0.9844992	0.8800346	1	0.01129664	53.17293	0.004893606	0.1573899
15056	0	586.4729	580.6513	5.821566	7.029606	0.01491133	0.002156456	0.005084762	0.9914891	0.8951068	1	0.01231427	46.48459	0.005084394	0.2533756
15057	1	584.9819	579.4398	5.542116	4.599802	0.01843984	-0.009792567	0.003665963	0.9972449	0.9151728	1	0.01162753	37.58966	0.003665935	-3.554311
15058	0	587.4425	581.63	5.812467	8.472803	0.01357614	0.003459654	0.004943097	0.9869584	0.8848019	1	0.01158518	51.05628	0.004942256	0.2652788
15059	1	586.0203	580.3496	5.670657	4.443444	0.01876162	-0.002132469	0.004064206	0.9975142	0.9166276	1	0.01234918	36.94495	0.004064181	-0.8578529
15060	0	587.7778	582.0193	5.75847	6.294074	0.01576088	-0.01164694	0.004380943	0.9935131	0.9007578	1	0.01175138	43.97896	0.004380759	-1.795446
15061	1	587.3418	581.5707	5.771141	7.353025	0.01457853	-0.01598439	0.004423508	0.9905338	0.8927141	1	0.01135678	47.54575	0.004423111	-1.688574
15062	0	587.7104	581.9993	5.711065	6.385782	0.01564705	-0.007445651	0.00418155	0.9932727	0.9000361	1	0.01143931	44.29891	0.004181361	-1.106779
15063	1	587.7174	581.8943	5.823151	9.441242	0.01285561	-0.004157862	0.00492678	0.9835807	0.8783575	1	0.01125493	53.91787	0.004925452	-0.2532297
15064	0	588.0174	582.2732	5.744149	6.680588	0.01529705	-0.004526125	0.004345623	0.9924763	0.8977501	1	0.01153041	45.31246	0.004345377	-0.6015855
15065	1	585.6708	579.9197	5.751023	10.01278	0.01247961	0.006405782	0.004459068	0.9814837	0.8747016	1	0.01054964	55.54238	0.004457539	0.3459545
15066	0	586.5061	580.6827	5.823451	6.484123	0.01552766	-0.0179617	0.004803223	0.993011	0.8992679	1	0.01221334	44.6395	0.004802988	-2.569995
15067	1	586.7346	581.0435	5.691091	5.913491	0.01626111	0.004472266	0.004171311	0.9944716	0.9038095	1	0.01164733	42.62608	0.004171183	0.8089661
15068	0	583.8728	578.0547	5.818153	17.68006	0.009321115	0.006248278	0.005787645	0.9491815	0.8326197	1	0.01038723	74.36312	0.005772698	0.1229527
15069	1	584.092	578.2955	5.796505	4.319157	0.01902976	-0.01583665	0.004613499	0.9977184	0.9178023	1	0.01325094	36.42438	0.004613475	-6.940912
15070	0	585.777	579.9349	5.842111	13.82851	0.01058798	-0.004771119	0.005303367	0.9661036	0.8524351	1	0.01059735	65.4655	0.005297274	-0.1407559
15071	1	587.59	581.7722	5.817747	8.406191	0.01363017	-0.01415018	0.004756614	0.9871817	0.8852579	1	0.01138714	50.8539	0.004755832	-1.103906
15072	0	587.8518	582.0374	5.814334	7.3289	0.0146026	-0.004851931	0.004829741	0.9906063	0.8928908	1	0.0118766	47.46739	0.004829314	-0.5165112
15073	1	584.2737	578.4798	5.793882	16.5207	0.00965749	0.004536072	0.006183142	0.9543621	0.8383687	1	0.01092828	71.77302	0.006170263	0.0993926
15074	0	586.0375	580.2265	5.811002	6.402849	0.01562613	0.004393599	0.004973901	0.9932276	0.8999024	1	0.01246779	44.3582	0.004973673	0.6487465
15075	1	587.3882	581.5476	5.840683	8.84204	0.01328769	-0.01034985	0.005115047	0.9856988	0.8823052	1	0.01165908	52.16463	0.005114	-0.7237025
15076	0	586.3733	580.5395	5.83386	11.193	0.0117947	-0.01536885	0.004902922	0.976952	0.8674507	1	0.0107544	58.76766	0.004900318	-0.6668197
15077	1	584.0353	578.2568	5.778488	5.493131	0.01687271	-0.02688223	0.00444751	0.9954533	0.9072953	1	0.01225084	41.08097	0.004447418	-5.912511
15078	0	585.808	579.9535	5.854486	9.346923	0.0129209	-0.02036276	0.005381316	0.9839198	0.8789708	1	0.01179249	53.64543	0.005379925	-1.266324
15079	1	585.4013	579.5972	5.804123	7.632633	0.01430789	0.01248621	0.005102331	0.9896784	0.8906866	1	0.01208334	48.4451	0.005101788	1.209717
15080	0	585.3382	579.682	5.656125	5.856305	0.01634043	-0.01970993	0.003949383	0.9946101	0.9042764	1	0.01136087	42.41914	0.003949268	-3.656794
15081	1	586.3753	580.5325	5.842726	11.47175	0.01164824	-0.007550355	0.005585146	0.9758473	0.865791	1	0.01140676	59.50662	0.005581888	-0.312609
15082	0	587.917	582.0996	5.817413	8.488341	0.01356363	-0.008796482	0.00480294	0.9869062	0.8846958	1	0.01141449	51.10337	0.004802116	-0.6718033
15083	1	585.356	579.5468	5.809189	11.60907	0.01157798	0.01392236	0.005513644	0.9752987	0.8649802	1	0.01129928	59.86771	0.005510279	0.5636297
15084	0	587.5585	581.7288	5.829687	7.888716	0.01407264	-0.005397887	0.005020399	0.9888723	0.8888611	1	0.01188699	49.25495	0.005019777	-0.485086
15085	1	586.1131	580.2855	5.827597	6.853565	0.01510223	0.0001356305	0.00516184	0.9919929	0.8964318	1	0.01248642	45.89702	0.005161509	0.01693878
15086	0	586.7458	580.908	5.837752	9.538902	0.01278902	-0.01928807	0.004930949	0.9832274	0.8777255	1	0.01123049	54.19862	0.004929562	-1.149976
15087	1	586.5911	580.9343	5.656714	5.92831	0.01624073	0.002743166	0.004032033	0.9944355	0.9036889	1	0.01144405	42.67955	0.004031908	0.4929771
15088	0	585.2634	579.4376	5.82572	15.04202	0.01013895	0.0004892303	0.005803624	0.9608719	0.8459587	1	0.01084828	68.36481	0.005794739	0.0125033
15089	1	587.2877	581.5326	5.755119	8.52894	0.0135311	0.0008074271	0.004434791	0.9867693	0.884419	1	0.01095514	51.22624	0.004434014	0.06102674
15090	0	586.9103	581.1258	5.784513	9.649161	0.01271503	0.004856551	0.004669849	0.982826	0.8770157	1	0.01089746	54.514	0.004668471	0.2827853
15091	1	584.6908	578.8607	5.83006	5.607419	0.01669966	-0.003535573	0.005131639	0.9951947	0.9063349	1	0.01309172	41.50667	0.005131521	-0.7357724
15092	0	586.3949	580.5955	5.799331	7.540148	0.01439576	0.009559545	0.004923163	0.9899643	0.8913532	1	0.01190568	48.14941	0.004922667	0.9525504
15093	1	587.4353	581.6367	5.798654	9.516584	0.01280415	-0.005958245	0.004657456	0.9833083	0.8778696	1	0.01092106	54.13458	0.004656158	-0.3569592
15094	0	585.9815	580.2173	5.764145	8.214472	0.01378927	-0.02114829	0.004364882	0.9878173	0.88658	1	0.01097165	50.26714	0.004364234	-1.73593
15095	1	588.0846	582.2896	5.79503	7.105	0.01483174	-0.007738327	0.004628151	0.9912698	0.8945443	1	0.01171696	46.73405	0.004627799	-0.8863842
15096	0	584.3953	578.5838	5.811447	6.104425	0.01600433	0.007973549	0.00510622	0.9939987	0.9022668	1	0.01278449	43.30999	0.005106036	1.328642
15097	1	586.6173	580.7889	5.828408	10.66348	0.01208821	-0.01511224	0.004843378	0.979016	0.8706573	1	0.01082107	57.34077	0.004841245	-0.7201799
15098	0	587.4366	581.6282	5.808374	7.893218	0.0140686	-0.01618804	0.004665122	0.988858	0.8888293	1	0.01145703	49.26908	0.004664543	-1.452878
15099	1	587.6811	581.9174	5.763735	8.25048	0.01375897	-0.001882646	0.004463039	0.9876988	0.8863306	1	0.01108213	50.37784	0.004462363	-0.1530451
15100	0	587.1552	581.3951	5.760048	7.822816	0.01413208	-0.01500321	0.004365876	0.9890818	0.8893281	1	0.01110846	49.04777	0.004365356	-1.374141
15101	1	587.8568	582.0861	5.770691	6.797084	0.01516503	0.000334232	0.004534213	0.992152	0.8968604	1	0.01172702	45.70695	0.004533933	0.04258837
15102	0	587.709	581.9294	5.779661	7.375985	0.01455573	0.002752012	0.004618565	0.9904646	0.8925462	1	0.0115954	47.62022	0.004618145	0.2886088
15103	1	587.5012	581.6634	5.837756	9.588305	0.01275571	-0.007426529	0.005107798	0.9830479	0.877407	1	0.01141522	54.34014	0.00510633	-0.4380888
15104	0	587.7274	581.9693	5.758183	7.650069	0.0142915	-0.009927706	0.004380891	0.9896242	0.8905614	1	0.01119013	48.50065	0.004380419	-0.9568129
15105	1	586.2788	580.6635	5.615281	5.203139	0.01733703	-0.001142062	0.003884304	0.9960805	0.9097777	1	0.01160537	39.98074	0.003884245	-0.2913763
15106	0	587.1105	581.3103	5.800219	7.466361	0.01446701	0.005717051	0.004848064	0.9901903	0.8918878	1	0.01184373	47.91225	0.004847597	0.5827939
15107	1	586.242	580.4859	5.756126	5.598639	0.01671277	-0.01951873	0.004342958	0.9952148	0.9064084	1	0.01204847	41.47411	0.004342858	-4.07901
15108	0	584.4467	578.8186	5.628127	8.01742	0.01395864	-0.007892971	0.003887318	0.9884593	0.8879545	1	0.01041745	49.65721	0.0038868	-0.6839275
15109	1	587.1691	581.3495	5.819585	7.881932	0.01407872	0.002435346	0.005038105	0.9888939	0.8889091	1	0.01191051	49.23366	0.005037484	0.2192807
15110	0	587.9857	582.231	5.754671	6.243716	0.01582445	-0.00476562	0.004401515	0.9936435	0.9011562	1	0.01180267	43.8023	0.004401337	-0.749729
15111	1	583.791	578.041	5.749997	11.14798	0.01181886	-0.01082815	0.004324195	0.9771293	0.8677205	1	0.0101101	58.64754	0.004321933	-0.4734506
15112	0	585.9739	580.2695	5.704359	8.697161	0.0133987	-0.0007647775	0.004180879	0.9861974	0.8832788	1	0.01058474	51.7324	0.004180083	-0.05540808
15113	1	587.0556	581.3425	5.713118	7.113668	0.01482267	0.004252054	0.004257732	0.9912444	0.8944798	1	0.01123485	46.76264	0.004257405	0.4856402
15114	0	587.9158	582.1148	5.801084	7.202802	0.01473034	-0.01124667	0.004645696	0.9909822	0.8938189	1	0.01169895	47.05574	0.004645318	-1.247163
15115	1	588.086	582.3137	5.772316	7.004887	0.01493771	-0.002741519	0.004515005	0.9915605	0.8952918	1	0.01161411	46.40252	0.004514683	-0.3248453
15116	0	587.2732	581.5777	5.695554	7.068732	0.01486987	-0.004332536	0.004131793	0.9913755	0.8948145	1	0.01108506	46.61421	0.004131486	-0.5023546
15117	1	584.8821	579.1571	5.72506	4.17853	0.01934744	0.0001588387	0.004303549	0.9979387	0.9191519	1	0.01290447	35.8263	0.004303531	0.07705682
15118	0	587.7665	582.0055	5.760979	5.848407	0.01635148	-0.005164277	0.004436531	0.9946291	0.904341	1	0.01204524	42.39048	0.004436403	-0.9615203
15119	1	586.9775	581.1405	5.83702	8.631067	0.01345027	-0.01830471	0.004937802	0.986423	0.8837255	1	0.01152517	51.53409	0.004936892	-1.348213
15120	0	587.7493	582.0391	5.710203	6.20542	0.0158733	-0.005894603	0.004186406	0.993742	0.9014603	1	0.01152841	43.66749	0.004186242	-0.941936
15121	1	588.0535	582.2777	5.775752	6.771221	0.01519405	-0.009008719	0.004490666	0.9922245	0.8970573	1	0.01168173	45.61965	0.004490395	-1.158602
15122	0	587.7232	581.9005	5.822731	9.029117	0.01314825	-0.00188631	0.004968237	0.9850469	0.8810593	1	0.0114301	52.71784	0.004967126	-0.1261484
15123	1	586.7217	580.9423	5.779397	5.377278	0.01705371	-0.01447159	0.004492749	0.9957089	0.9082791	1	0.01237886	40.64495	0.004492667	-3.372483
