Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
9787	1	556.6215	552.4834	4.138086	8.596473	0.01347749	-0.04005769	0.01235427	0.9865406	0.88396	1	0.01824853	51.43	-0.3766404	0.01235203	24.63064
9788	0	555.7351	551.3761	4.359007	6.485322	0.01552622	-0.03637882	0.01174488	0.9930078	0.8992585	1	0.01909731	44.64364	-0.3513409	0.01174431	44.69331
9789	1	556.3262	551.8855	4.440666	9.48304	0.01282699	-0.05288918	0.01253435	0.9834297	0.8780866	1	0.01793198	54.03819	0.1257172	0.0125309	-10.65302
9790	0	553.6745	551.6947	1.979844	9.537981	0.01278964	-0.04785854	0.01219572	0.9832308	0.8777314	1	0.01766233	54.19598	-0.8777917	0.01219229	48.61359
9791	1	555.9486	551.7753	4.173296	10.30419	0.01229984	-0.01234316	0.01378751	0.9803886	0.8728756	1	0.01841652	56.35418	-0.1182382	0.01378221	5.281418
9792	0	556.8602	552.3743	4.485916	8.740929	0.01336488	-0.03127925	0.01226039	0.9860473	0.8829839	1	0.01810296	51.86333	0.1586991	0.012258	-13.4572
9793	1	556.7808	552.7538	4.027006	9.768867	0.0126361	-0.03183692	0.01332152	0.9823872	0.8762494	1	0.01834841	54.8545	-0.3162455	0.01331739	15.83161
9794	0	552.3682	549.4978	2.870417	9.204814	0.01302113	-0.05231671	0.01135763	0.9844268	0.8799004	1	0.0171982	53.23251	0.7061465	0.01135487	-47.9969
9795	1	552.761	549.5826	3.17836	12.79074	0.01101974	-0.04731722	0.01647149	0.9704733	0.8581775	1	0.01905317	62.90049	-0.3162455	0.01645713	8.791725
9796	0	556.2615	552.1057	4.155749	9.219814	0.01301044	-0.02331986	0.01370811	0.9843735	0.879802	1	0.01888643	53.27623	-0.1681285	0.01370477	9.09873
9797	1	554.0342	549.976	4.058234	12.91997	0.01096325	-0.02171091	0.01279173	0.9699352	0.8574513	1	0.01674747	63.22463	0.3112728	0.01278016	-10.76428
9798	0	555.6795	550.9576	4.721943	7.863537	0.01409526	-0.02546779	0.01138748	0.9889525	0.8890393	1	0.01791701	49.17589	0.1513937	0.01138609	-15.85778
9799	1	553.8739	550.1865	3.687353	12.91997	0.01096325	-0.06994878	0.01520899	0.9699352	0.8574513	1	0.01826143	63.22463	-0.1941316	0.01519524	3.936378
9800	0	556.713	552.5821	4.130937	11.16922	0.01180745	-0.03567508	0.01348688	0.9770457	0.8675931	1	0.01784632	58.70424	0.180462	0.01347978	-9.235509
9801	1	555.1873	552.3989	2.788384	11.95996	0.01140385	-0.0396269	0.01426779	0.9738849	0.8629284	1	0.01803928	60.78185	-0.6217162	0.01425806	21.66765
9802	0	556.8149	552.7441	4.070751	10.38913	0.01224884	-0.03694231	0.01348514	0.9800662	0.8723479	1	0.01817565	56.58882	0.2164196	0.01347978	-12.49377
9803	1	555.9897	551.7751	4.214565	9.963906	0.01251051	-0.05805361	0.01363399	0.9816658	0.8750103	1	0.01846988	55.40518	-0.08673898	0.0136294	1.47784
9804	0	556.1376	551.9761	4.161485	7.973529	0.01399721	-0.02322728	0.01220567	0.9886008	0.8882629	1	0.01848488	49.52038	-0.3837767	0.01220408	31.24545
9805	1	556.1126	551.8245	4.288068	10.17536	0.01237838	-0.02120416	0.01255456	0.9808748	0.8736798	1	0.01762981	55.99661	0.2332811	0.01254996	-13.07299
9806	0	556.0784	551.9238	4.15463	11.32279	0.01172585	-0.01957734	0.01317355	0.9764391	0.8666756	1	0.01757675	59.11274	-0.271415	0.01316623	10.4174
9807	1	555.148	550.9044	4.243518	10.30699	0.01229814	-0.002694089	0.01340567	0.9803779	0.8728581	1	0.01815846	56.36194	-0.1481627	0.01340051	7.265364
9808	0	556.6411	552.3793	4.261814	9.160988	0.0130525	-0.04473026	0.01249381	0.9845822	0.8801885	1	0.01805965	53.10456	-0.3054361	0.01249084	16.60394
9809	1	555.3564	551.5354	3.820945	11.55832	0.01160381	-0.03944741	0.01279046	0.9755018	0.8652794	1	0.01722893	59.73446	-0.4496161	0.01278278	16.29321
9810	0	555.5866	551.7781	3.808505	10.45039	0.01221243	-0.02644759	0.01460783	0.9798329	0.8719686	1	0.018889	56.7575	0.1951135	0.01460189	-10.79116
9811	1	553.2956	550.8631	2.43251	11.18746	0.01179767	-0.04695835	0.01535004	0.9769738	0.8674838	1	0.01903127	58.7529	0.580824	0.0153419	-26.68304
9812	0	553.5138	550.8065	2.707277	8.482277	0.01356851	-0.007974843	0.01248751	0.9869266	0.8847372	1	0.01840852	51.085	0.6822139	0.01248538	-52.11102
9813	1	554.3322	551.118	3.214231	13.45266	0.01073876	-0.03851736	0.01585214	0.9676986	0.8544917	1	0.01845169	64.54629	-0.3752107	0.0158356	10.04828
9814	0	556.6831	552.7138	3.9693	9.936203	0.01252813	-0.02930526	0.01328245	0.9817687	0.8751856	1	0.01824304	55.32727	0.2927885	0.01327803	-17.3743
9815	1	551.7596	548.5078	3.251803	17.96843	0.009242284	-0.0182297	0.01448313	0.9478847	0.8312146	1	0.01636198	74.99739	0.4353079	0.01444379	-8.267267
9816	0	553.5958	549.0218	4.574005	5.860762	0.01633421	-0.04254913	0.01055078	0.9945993	0.9042399	1	0.01856549	42.4353	0.3309533	0.01055047	-68.82742
9817	1	556.747	552.4257	4.32134	10.81729	0.01200079	-0.0255341	0.01322748	0.9784214	0.8697183	1	0.01781798	57.75847	0.07390967	0.01322132	-4.534526
9818	0	552.8048	548.348	4.456837	4.959191	0.01775868	-0.04461737	0.01111914	0.9965747	0.9119196	1	0.01987266	39.03145	-0.3741097	0.01111901	95.81929
9819	1	556.8221	552.4908	4.331341	9.961393	0.01251211	-0.04658467	0.01304121	0.9816751	0.8750262	1	0.01806505	55.39812	0.1086812	0.01303683	-8.364266
9820	0	553.7948	548.9082	4.88666	7.530465	0.01440505	-0.03310766	0.01059679	0.989994	0.8914232	1	0.01747268	48.11835	0.1760292	0.01059573	-20.72517
9821	1	555.3493	551.1809	4.168406	7.9172	0.01404717	-0.05702311	0.01303847	0.9887814	0.8886599	1	0.01913916	49.34425	0.2166827	0.01303683	-24.18073
9822	0	555.255	550.3644	4.89062	6.521455	0.01548305	-0.04035464	0.01094869	0.9929106	0.8989777	1	0.01841299	44.76814	-0.1489159	0.01094814	15.16429
9823	1	556.1294	551.8282	4.301178	9.531296	0.01279417	-0.05700415	0.01289498	0.983255	0.8777746	1	0.01816483	54.17681	0.1572911	0.01289136	-12.64028
9824	0	556.0409	551.5957	4.44515	6.758558	0.01520832	-0.039965	0.01224444	0.9922599	0.8971538	1	0.01929856	45.57685	-0.2400901	0.0122437	25.61546
9825	1	549.9283	545.8391	4.089207	5.820485	0.01639072	-0.05291294	0.01381832	0.994696	0.90457	1	0.02128343	42.28901	-0.1847548	0.01381793	24.67227
9826	0	556.5193	552.1295	4.389863	7.579459	0.01435821	-0.0433649	0.0121991	0.9898431	0.8910693	1	0.01871669	48.27531	0.2246009	0.01219784	-26.15805
9827	1	556.7189	552.1039	4.615027	8.549011	0.0135151	-0.04337427	0.01206031	0.9867015	0.8842824	1	0.01805526	51.28688	0.08215738	0.01205817	-9.357347
9828	0	556.1482	552.3192	3.828968	8.081522	0.01390287	-0.02967706	0.01290722	0.9882518	0.8875056	1	0.01894452	49.8564	-0.4365826	0.01290544	34.19889
9829	1	556.3328	551.8791	4.453737	9.244852	0.01299266	-0.02697462	0.01211673	0.9842844	0.8796378	1	0.01774421	53.34914	0.2050785	0.01211374	-14.56072
9830	0	555.3632	551.1978	4.165396	10.04211	0.01246116	-0.005904768	0.01355596	0.9813742	0.8745167	1	0.01838059	55.6246	0.1337024	0.01355126	-7.36168
9831	1	556.0066	552.053	3.953608	11.54557	0.01161032	-0.01783065	0.01356929	0.9755528	0.8653546	1	0.01775071	59.70097	0.2655693	0.01356118	-11.32674
9832	0	555.2548	551.1816	4.073217	13.22522	0.010833	-0.05887847	0.01414716	0.9686572	0.8557487	1	0.0175075	63.98477	0.04658067	0.01413326	-3.318115
9833	1	554.6313	551.269	3.362337	14.36047	0.01038441	-0.04500318	0.01425867	0.9638246	0.8495664	1	0.01720859	66.74885	-0.4707988	0.01424001	11.2995
9834	0	555.3044	551.9477	3.356687	9.658575	0.01270877	-0.05356594	0.01375072	0.9827916	0.8769552	1	0.01869517	54.54085	-0.5083939	0.01374665	25.92221
9835	1	555.909	552.1953	3.713646	7.930064	0.01403572	-0.02796223	0.01217448	0.9887402	0.8885691	1	0.01848662	49.38452	-0.5293674	0.01217294	44.00118
9836	0	555.8544	551.8397	4.014747	11.03178	0.01188188	-0.01825984	0.01448744	0.9775854	0.8684193	1	0.01855468	58.33651	0.0109571	0.01448016	-1.292519
9837	1	555.0884	550.2472	4.841162	7.777795	0.01417312	-0.02042486	0.01123544	0.9892241	0.8896482	1	0.01784608	48.90575	0.07081993	0.01123413	-8.396629
9838	0	555.7907	551.6261	4.164534	11.05018	0.01187183	-0.009459445	0.01365511	0.9775133	0.8683084	1	0.01800618	58.38586	0.114402	0.01364821	-5.393805
9839	1	555.995	551.1982	4.796759	8.381977	0.01364996	-0.03749753	0.01147314	0.9872626	0.8854241	1	0.01769791	50.78015	-0.0968981	0.01147128	4.566568
9840	0	555.923	552.082	3.840993	12.3288	0.01122867	-0.03467047	0.01355647	0.9723808	0.8608012	1	0.01744827	61.73011	0.3162756	0.01354613	-12.39033
9841	1	555.5767	551.0134	4.563341	7.047039	0.01489282	-0.05434045	0.01215219	0.9914386	0.8949765	1	0.01902527	46.54239	0.09964824	0.0121513	-17.88668
9842	0	556.1917	552.0451	4.146569	7.463172	0.01447012	-0.03422896	0.01274365	0.9902	0.891911	1	0.01920428	47.90197	-0.3305022	0.01274243	29.90145
9843	1	554.3417	551.7162	2.625449	11.22086	0.01177982	-0.02312221	0.01483044	0.9768421	0.8672839	1	0.01869224	58.8419	0.5706176	0.01482248	-25.06817
9844	0	554.9799	550.6317	4.348167	7.189664	0.01474385	-0.02192277	0.01323442	0.991021	0.8939161	1	0.01975481	47.01265	0.005721095	0.01323336	-3.073012
9845	1	553.6504	549.9817	3.66869	16.05984	0.009800712	-0.0551152	0.01456757	0.9564043	0.8407016	1	0.01689808	70.72417	0.2695899	0.01453988	-7.178513
9846	0	551.7948	551.1862	0.6085933	8.424515	0.01361524	-0.04390847	0.01154067	0.9871204	0.8851323	1	0.01772733	50.90965	-1.097968	0.01153876	80.74156
9847	1	555.5086	551.3926	4.115969	7.945241	0.01402223	-0.03591986	0.01367721	0.9886916	0.8884621	1	0.01958495	49.432	0.1524077	0.01367546	-16.50133
9848	0	556.7664	552.6073	4.159035	10.68032	0.01207855	-0.03363614	0.01396179	0.9789511	0.8705542	1	0.01836509	57.38661	-0.05271366	0.0139556	0.8536309
9849	1	555.9431	551.2817	4.661396	8.798867	0.01332049	-0.01667823	0.01203737	0.9858479	0.8825945	1	0.01790774	52.03618	0.01658686	0.01203496	-2.333955
9850	0	556.3307	552.0551	4.27565	7.383444	0.01454835	-0.02994556	0.01238518	0.990442	0.8924917	1	0.01898336	47.64438	-0.3149561	0.01238405	29.50419
9851	1	556.0611	551.9557	4.105394	12.7114	0.01105484	-0.04835203	0.01413505	0.9708027	0.858625	1	0.01767828	62.7008	0.00102146	0.014123	-1.690007
9852	0	554.9752	550.8898	4.085422	10.66971	0.01208464	-0.03566579	0.01211682	0.978992	0.8706191	1	0.017113	57.35772	-0.4206611	0.01211147	17.9055
9853	1	554.3177	551.0308	3.28686	16.27222	0.00973399	-0.03001879	0.01550752	0.9554646	0.839623	1	0.01737527	71.20894	0.3314564	0.01547676	-7.785116
9854	0	555.5122	552.0785	3.433788	9.212208	0.01301585	-0.05222184	0.01263525	0.9844005	0.8798519	1	0.01813607	53.25407	-0.5676376	0.01263217	32.47294
9855	1	556.0467	551.9291	4.117675	12.19228	0.01129261	-0.01570367	0.01408441	0.9729396	0.8615851	1	0.01783535	61.3806	0.02699837	0.0140741	-1.551027
9856	0	556.4861	552.3746	4.111508	10.30172	0.01230133	-0.02039029	0.0134191	0.9803979	0.872891	1	0.01816991	56.34734	0.2036497	0.01341395	-11.22575
9857	1	555.4919	551.7072	3.784706	13.54525	0.01070105	-0.01754194	0.01470403	0.9673069	0.8539827	1	0.01773971	64.77373	0.1951129	0.01468832	-6.309468
9858	0	554.8992	550.4725	4.426788	12.17194	0.01130222	-0.01115222	0.01292612	0.9730226	0.8617022	1	0.0170935	61.32839	-0.07334315	0.01291671	2.231954
9859	1	556.6546	552.3224	4.332185	9.471486	0.01283488	-0.02036401	0.01303479	0.9834715	0.8781614	1	0.01829208	54.00496	-0.1707423	0.01303123	8.927382
9860	0	552.0563	549.0441	3.012133	7.170985	0.0147631	-0.007925717	0.01326487	0.9910761	0.8940544	1	0.01979044	46.95132	0.5751327	0.01326382	-64.76184
9861	1	556.4414	552.359	4.082458	9.471486	0.01283488	-0.03337112	0.01385693	0.9834715	0.8781614	1	0.01886012	54.00496	-0.1973812	0.01385314	9.725486
9862	0	554.7467	550.5596	4.187109	9.531868	0.01279378	-0.002309555	0.01358496	0.9832529	0.8777709	1	0.0186442	54.17845	0.1017243	0.01358115	-6.110336
9863	1	555.5151	550.998	4.517134	11.52338	0.01162168	-0.04294882	0.01255605	0.9756414	0.8654857	1	0.01708346	59.64259	-0.09084281	0.0125486	1.875361
9864	0	555.9172	552.1136	3.803598	7.3618	0.01456981	-0.03543856	0.01248079	0.9905074	0.8926499	1	0.01907054	47.57422	0.4254408	0.01247966	-48.12576
9865	1	556.4047	552.1831	4.221649	8.083404	0.01390124	-0.03505994	0.01319782	0.9882457	0.8874925	1	0.01915548	49.86224	-0.2233744	0.013196	15.79747
9866	0	556.5129	552.0881	4.424829	8.044313	0.01393516	-0.04762906	0.01289507	0.9883724	0.887766	1	0.01895758	49.74087	0.02419467	0.01289333	-6.152815
9867	1	553.8995	549.8614	4.038106	8.35126	0.0136752	-0.0603569	0.01152676	0.9873649	0.8856352	1	0.0177556	50.68644	-0.4774296	0.01152492	32.53164
9868	0	557.113	552.7241	4.388849	9.563063	0.0127727	-0.03022486	0.01306486	0.9831397	0.8775696	1	0.01826875	54.26787	0.02897157	0.01306115	-3.48202
9869	1	553.5326	549.4704	4.062125	8.932575	0.01321967	0.003416329	0.01281079	0.9853844	0.8817007	1	0.01840404	52.43303	-0.3514921	0.01280805	23.93136
9870	0	554.8791	551.2192	3.659912	13.53324	0.01070592	-0.04450798	0.01569372	0.9673578	0.8540486	1	0.01833116	64.74427	0.07076763	0.015677	-3.460718
9871	1	556.264	552.0449	4.21904	8.87356	0.01326389	-0.02881506	0.01207924	0.9855895	0.8820944	1	0.01790071	52.25822	-0.3747687	0.01207673	23.63236
9872	0	554.4492	549.79	4.659131	11.48981	0.01163893	-0.03616054	0.01207664	0.9757753	0.8656841	1	0.01676658	59.55423	-0.0006612182	0.01206956	-1.466079
9873	1	556.8281	552.3698	4.458306	8.623156	0.01345648	-0.04724706	0.01262192	0.9864499	0.8837791	1	0.01843077	51.5103	-0.143651	0.0126196	6.970983
9874	0	557.1367	552.6567	4.480084	9.268483	0.01297594	-0.03930812	0.0127098	0.9842002	0.8794831	1	0.01816159	53.41787	0.02775299	0.01270663	-4.21668
9875	1	556.4642	552.2589	4.205271	9.222607	0.01300845	-0.03057045	0.01379364	0.9843636	0.8797837	1	0.0189438	53.28437	-0.02013264	0.01379026	-0.6876633
9876	0	556.3268	551.6229	4.703965	6.796119	0.01516611	-0.03773208	0.0117352	0.9921547	0.8968678	1	0.01886676	45.70369	0.07860487	0.01173448	-14.75035
9877	1	555.4455	551.6492	3.796288	11.17219	0.01180585	-0.02669618	0.01493979	0.977034	0.8675753	1	0.01878175	58.71216	-0.1962853	0.01493191	7.188072
9878	0	552.264	552.045	0.2189481	9.278235	0.01296906	-0.05441394	0.01290914	0.9841654	0.8794193	1	0.0182986	53.44621	1.04631	0.0129059	-68.46768
9879	1	555.8607	551.8047	4.056001	7.84525	0.01411176	-0.0211619	0.01275462	0.9890106	0.8891689	1	0.01897315	49.11839	0.3137406	0.01275308	-30.16134
9880	0	555.9324	552.5726	3.359746	10.73291	0.01204852	-0.02591447	0.01364397	0.9787481	0.8702326	1	0.01813228	57.52965	0.4659971	0.01363781	-22.68071
9881	1	555.211	550.7658	4.445241	6.547728	0.01545188	-0.03792025	0.01282658	0.9928396	0.898774	1	0.01990953	44.85845	0.03133387	0.01282592	-9.64051
9882	0	555.6131	552.392	3.221141	8.856038	0.0132771	-0.02341268	0.01285169	0.9856503	0.8822116	1	0.01847339	52.20621	0.5545195	0.01284904	-39.72029
9883	1	555.7075	551.1869	4.520597	7.008484	0.01493386	-0.02221333	0.01256683	0.9915502	0.8952649	1	0.01937376	46.41447	-0.07556501	0.01256593	6.238362
9884	0	552.234	550.1988	2.035187	18.2142	0.009176507	-0.03949993	0.01644689	0.9467773	0.8300246	1	0.01737383	75.53497	0.6076737	0.0164003	-11.55205
9885	1	553.0867	549.2893	3.797417	11.2724	0.01175245	-0.07397159	0.01513289	0.9766386	0.866976	1	0.01885993	58.97897	-0.006184897	0.01512463	-2.907836
9886	0	554.7717	551.4662	3.305503	12.15985	0.01130795	-0.008569205	0.0143915	0.9730719	0.8617719	1	0.01804098	61.29733	0.421778	0.01438107	-15.55959
9887	1	556.6069	552.2537	4.353214	11.25752	0.01176033	-0.04331682	0.01322482	0.9766974	0.8670648	1	0.0176368	58.93942	-0.01268376	0.01321764	-1.32726
9888	0	552.5371	551.9738	0.5633147	7.285233	0.01464646	-0.04110899	0.01251455	0.9907371	0.8932113	1	0.01914649	47.32523	-1.070953	0.01251348	110.1089
9889	1	553.3674	549.8191	3.548292	12.25826	0.01126158	-0.05865	0.01593794	0.9726698	0.8612057	1	0.01894657	61.54974	-0.1591706	0.01592603	3.518835
9890	0	554.9841	550.6945	4.289639	7.511336	0.01442346	-0.05942055	0.01281454	0.9900527	0.8915616	1	0.01922654	48.05694	-0.2308599	0.01281328	17.00396
9891	1	554.6574	550.7302	3.927138	13.34752	0.01078204	-0.06598468	0.01446193	0.9681424	0.8550716	1	0.01765951	64.28722	0.1116282	0.01444726	-5.463575
9892	0	556.0276	552.0182	4.009459	11.36438	0.01170403	-0.05401758	0.01390912	0.9762742	0.866428	1	0.01804399	59.22296	-0.2308599	0.01390129	7.222729
9893	1	555.9402	551.5644	4.375789	7.352493	0.01457906	-0.04354039	0.01299458	0.9905354	0.892718	1	0.01946529	47.54402	0.07057614	0.01299342	-11.98661
9894	0	554.7854	552.3536	2.431765	11.36438	0.01170403	-0.04242285	0.01431484	0.9762742	0.866428	1	0.01830526	59.22296	0.6414266	0.01430678	-28.18161
9895	1	556.7463	552.4504	4.295902	8.913611	0.01323383	-0.04487044	0.01254634	0.9854504	0.8818271	1	0.01822285	52.37692	0.2261606	0.01254368	-18.40194
9896	0	556.6594	552.4985	4.160902	10.14969	0.0123942	-0.02358076	0.01357867	0.9809713	0.8738406	1	0.01834648	55.92513	0.1408499	0.01357375	-8.500331
9897	1	555.655	551.5898	4.065168	7.482929	0.01445092	-0.03286173	0.01317878	0.9901397	0.8917675	1	0.01951643	47.9656	0.260487	0.0131775	-29.48996
9898	0	555.2624	550.8586	4.403765	12.09932	0.01133675	-0.05435314	0.01299772	0.9733187	0.8621212	1	0.01716694	61.14162	-0.04127659	0.01298846	-0.531378
9899	1	555.1885	551.1487	4.039821	11.56715	0.0115993	-0.06490013	0.01413686	0.9754665	0.8652273	1	0.01810954	59.75766	0.08295621	0.01412835	-5.943761
9900	0	555.4996	550.9313	4.568322	10.80063	0.01201017	-0.02108334	0.01232308	0.978486	0.8698198	1	0.01720479	57.71335	-0.1162875	0.01231738	4.30893
9901	1	555.5263	550.9394	4.586885	10.47589	0.01219737	-0.02548499	0.01212705	0.9797356	0.871811	1	0.01719989	56.82758	0.1034485	0.01212207	-6.259115
9902	0	556.4457	552.2618	4.18388	8.55971	0.01350659	-0.02489867	0.01316235	0.9866653	0.8842097	1	0.01885622	51.31917	0.2007002	0.01316001	-16.71742
9903	1	554.0122	551.2713	2.740917	11.56279	0.01160153	-0.00573989	0.01422694	0.9754839	0.865253	1	0.01816888	59.74621	-0.6333444	0.01421839	24.9664
9904	0	553.6388	550.143	3.495804	12.43986	0.01117741	-0.04015235	0.01618292	0.9719245	0.8601663	1	0.01902015	62.01322	0.1108361	0.01617016	-5.267112
9905	1	555.996	551.9506	4.045369	11.56279	0.01160153	-0.01537808	0.01423267	0.9754839	0.865253	1	0.01817254	59.74621	0.08048985	0.01422411	-3.829925
9906	0	554.8378	551.2227	3.615083	8.926917	0.01322389	-0.01134955	0.01352828	0.9854041	0.8817384	1	0.01891542	52.4163	0.3966307	0.0135254	-27.55508
9907	1	552.219	551.7415	0.4775346	11.02892	0.01188344	-0.04499143	0.01274609	0.9775966	0.8684366	1	0.01740502	58.32884	-1.074349	0.0127397	44.87207
9908	0	555.862	551.6938	4.168264	13.36305	0.01077561	-0.03676281	0.01384507	0.9680769	0.8549858	1	0.01727363	64.32554	-0.1127051	0.01383096	2.266208
9909	1	553.7537	549.8164	3.937269	10.05323	0.01245419	-0.06857815	0.01462508	0.9813327	0.8744466	1	0.01908631	55.65573	-0.07223215	0.01461999	0.1235113
9910	0	551.7031	549.8567	1.846417	17.85369	0.009273433	-0.008440439	0.01669716	0.948401	0.8317725	1	0.01759773	74.74548	-0.6867384	0.01665271	12.45882
9911	1	555.1868	550.5728	4.613908	7.028786	0.0149122	-0.01440541	0.01222317	0.9914915	0.8951129	1	0.01909316	46.48187	-0.0004845387	0.01222229	-1.636592
9912	0	556.3599	552.4186	3.94133	11.90211	0.01143205	-0.04098751	0.01402543	0.9741192	0.8632648	1	0.0179075	60.63195	0.2075795	0.01401603	-9.396712
9913	1	556.0996	551.6224	4.477161	7.789526	0.0141624	-0.01911465	0.01271071	0.989187	0.8895647	1	0.01897441	48.94279	0.03460523	0.01270923	-4.933495
9914	0	555.1445	550.8262	4.318305	10.36651	0.01226236	-0.03870282	0.01198651	0.9801522	0.8724882	1	0.01714542	56.52643	0.2888569	0.01198178	-16.21471
9915	1	555.6928	551.2966	4.3962	9.956019	0.01251552	-0.02162545	0.01216979	0.9816951	0.8750602	1	0.01745343	55.38301	0.2295597	0.01216571	-13.49272
9916	0	556.4065	552.7081	3.69835	9.267114	0.01297691	-0.03870282	0.0132622	0.9842051	0.879492	1	0.01855275	53.41389	0.3936458	0.01325889	-26.97903
9917	1	555.5392	551.1309	4.408365	6.689593	0.01528673	-0.044294	0.01257183	0.9924515	0.897681	1	0.01960521	45.34308	-0.2030943	0.01257112	20.83414
9918	0	554.913	552.003	2.910047	8.642013	0.01344169	-0.02661155	0.01358591	0.9863857	0.8836514	1	0.01911112	51.56698	0.581141	0.01358339	-44.05961
9919	1	555.3869	551.4675	3.919406	8.582073	0.01348887	-0.02130023	0.01375865	0.9865895	0.8840577	1	0.01926596	51.38662	-0.3110848	0.01375618	21.29766
9920	0	553.124	549.3831	3.740957	10.93841	0.01193322	-0.07773199	0.01451664	0.9779503	0.8689834	1	0.01861345	58.0855	0.215352	0.01450958	-13.07659
9921	1	553.2956	549.8084	3.487171	15.56685	0.009960576	-0.002051122	0.01644621	0.9585761	0.8432293	1	0.01810048	69.58906	-0.05339538	0.01641799	1.186089
9922	0	555.2059	551.0919	4.114037	12.96946	0.01094183	-0.0317371	0.0132101	0.9697287	0.857174	1	0.01700251	63.34837	-0.2896714	0.013198	8.231089
9923	1	554.336	551.7529	2.583067	11.74822	0.01150802	-0.01863362	0.0147833	0.9747401	0.8641632	1	0.01844595	60.23166	-0.6373253	0.01477387	23.85575
9924	0	556.1787	552.4563	3.722384	10.86562	0.0119737	-0.02320988	0.01378258	0.9782337	0.8694246	1	0.01816747	57.88916	-0.3927779	0.01377605	16.58612
9925	1	555.7063	551.6181	4.08822	7.806069	0.01414731	-0.01889387	0.01270696	0.9891348	0.8894471	1	0.0189615	48.99498	0.305448	0.01270546	-29.54589
9926	0	556.4116	551.9947	4.4169	10.62409	0.0121109	-0.01834333	0.01300075	0.9791676	0.8708987	1	0.01774547	57.23335	-0.03260015	0.01299511	0.6517594
9927	1	555.4023	551.888	3.514345	13.37884	0.0107691	-0.02716139	0.01503998	0.9680103	0.8548986	1	0.01799817	64.36448	0.2879614	0.01502459	-9.562794
9928	0	556.4794	552.4162	4.063186	10.81684	0.01200104	-0.02193359	0.01372109	0.9784231	0.8697211	1	0.01814758	57.75726	0.1842358	0.0137147	-9.370863
9929	1	553.5868	550.0523	3.534467	5.805138	0.0164124	-0.02570831	0.01143138	0.9947326	0.904696	1	0.01937093	42.23313	0.5673442	0.01143106	-112.0225
9930	0	556.7234	552.3929	4.330527	9.66367	0.01270539	-0.04747918	0.01281642	0.982773	0.8769226	1	0.01804647	54.55537	-0.2135175	0.01281262	9.424738
9931	1	552.4091	550.283	2.126111	10.4719	0.01219972	-0.0163731	0.0120646	0.9797508	0.8718357	1	0.0171572	56.81663	-0.8608992	0.01205965	40.8458
9932	0	556.9021	552.6006	4.301494	10.31846	0.01229122	-0.02666729	0.01324682	0.9803345	0.8727867	1	0.01804547	56.39368	-0.1459483	0.01324169	5.919538
9933	1	556.0127	551.6234	4.389293	7.41169	0.01452049	-0.02217658	0.01209526	0.9903565	0.8922856	1	0.01874189	47.7358	0.2419534	0.01209414	-27.14757
9934	0	556.4751	552.6215	3.853594	9.016645	0.01315741	-0.03356466	0.01330813	0.9850906	0.881142	1	0.01871366	52.68113	-0.3900915	0.01330517	23.52286
9935	1	556.9369	552.4416	4.495281	8.030557	0.01394716	-0.03199851	0.01267128	0.9884169	0.8878624	1	0.01880045	49.69809	-0.07244328	0.01266958	3.419265
9936	0	552.3742	548.8737	3.500458	13.83696	0.01058465	-0.07449997	0.01620042	0.9660676	0.8523891	1	0.01851896	65.48605	0.03718061	0.01618177	-3.254084
9937	1	556.7048	552.1036	4.601255	9.416647	0.01287254	-0.04000296	0.01223556	0.9836693	0.8785171	1	0.01774839	53.84695	0.0361543	0.01223229	-4.627286
9938	0	557.0689	552.6185	4.450426	8.442998	0.01360024	-0.0357155	0.01257948	0.9870585	0.8850058	1	0.01849778	50.96582	0.1170544	0.01257737	-11.68759
9939	1	556.0826	551.7626	4.320013	10.09333	0.01242915	-0.05336584	0.01266307	0.9811827	0.8741944	1	0.01774211	55.76786	-0.2443118	0.01265859	9.90304
9940	0	556.7288	552.563	4.165773	10.37219	0.01225895	-0.02472496	0.01349327	0.9801306	0.872453	1	0.01818864	56.54211	-0.2095637	0.01348794	9.093118
9941	1	556.1761	552.1654	4.01069	9.714772	0.01267159	-0.04514247	0.01399386	0.9825859	0.8765951	1	0.01883213	54.70087	-0.2192314	0.01398962	9.777775
9942	0	551.5824	548.4821	3.100249	9.622404	0.01273287	0.008091422	0.01433698	0.9829237	0.8771876	1	0.01910764	54.43762	0.4781421	0.0143328	-27.0483
9943	1	555.4196	550.5424	4.877166	7.362301	0.01456931	-0.04040229	0.01104381	0.9905058	0.8926462	1	0.01793882	47.57585	0.08316459	0.01104281	-12.93188
9944	0	554.8255	550.5604	4.265134	6.357005	0.01568251	-0.0228001	0.01224144	0.9933485	0.900262	1	0.01959472	44.19875	0.2820544	0.0122409	-45.55037
9945	1	555.6434	551.0974	4.546023	7.617033	0.0143226	-0.05779286	0.01228952	0.9897268	0.8907987	1	0.01876262	48.39535	0.07227949	0.01228822	-12.58907
9946	0	556.3844	552.1003	4.284105	7.467879	0.01446554	-0.03371291	0.01265782	0.9901856	0.8918768	1	0.01913647	47.91714	0.2189649	0.01265661	-25.52676
9947	1	556.5396	552.0012	4.538303	9.578548	0.01276227	-0.02527567	0.01233898	0.9830834	0.8774698	1	0.01774674	54.31222	-0.14911	0.01233545	7.171172
