species,log10_carL,log10_cheL,log10_cheW,log10_cheD
BUTH_Tityus_discrepans,0.8789442533299829,1.134305364964706,0.5335800809615534,0.47760808351229217
BUTH_Tityus_ecuadorensis,0.7994208111232852,1.060948720584599,0.42249364168396575,0.40092400695546054
BUTH_Tityus_elii,0.5753038774316828,0.8505028501949848,0.30631139192770823,0.2728189466335515
BUTH_Tityus_engelkei,0.9030899869919436,1.1866696128906733,0.6215190243431472,0.5553303441835404
BUTH_Tityus_forcipula,0.8256887746573258,1.1188891396824865,0.5088454757791359,0.5094242059659119
BUTH_Tityus_gaffini,0.5951672500305683,0.8294586100222587,0.2362173152470552,0.24120809537359933
BUTH_Tityus_kuryi,0.8949265614412064,1.1521560515029488,0.45963659128576817,0.449980945045255
BUTH_Tityus_mattogrossensis,0.555700440332245,0.8002026692054522,0.1600706574241702,0.07766801873253093
BUTH_Tityus_metuendus,0.9404067961403956,1.2618082095271854,0.6827439924454498,0.5887298346099997
BUTH_Tityus_neglectus,0.7958433965346131,1.1253884342737392,0.4299265762580699,0.3632747777504724
BUTH_Tityus_neibae,0.6573548464775869,0.9331879807841554,0.4675015757268274,0.2955323035132496
BUTH_Tityus_nematochirus,0.9147432298919064,1.3374923085342612,0.42459910871442474,0.4326289972413681
BUTH_Tityus_obscurus,0.9084850188786496,1.3636119798921444,0.3979400086720376,0.3617278360175928
BUTH_Tityus_panguana,0.8419398442419121,1.123802532075385,0.4573037838855402,0.44895093713411394
BUTH_Tityus_paraguayensis,0.5242694534223473,0.7489518214965838,0.16102690884778312,0.18304329950999987
BUTH_Tityus_pictus_microdon,0.7200651076314074,1.038390334328017,0.4009202291310667,0.3471308950527417
BUTH_Tityus_potameis,0.8609053076062734,1.187080780302487,0.4168921873282395,0.362955816147524
BUTH_Tityus_pusillus,0.5555472504882435,0.8134117340322102,0.09389878943320762,0.06004383352160412
BUTH_Tityus_riverai,0.7896586910066141,1.0489718275988542,0.4223205251152049,0.3945299816997414
BUTH_Tityus_sastrei,0.8325089127062363,1.118909691014519,0.43136376415898736,0.4471580313422192
BUTH_Tityus_serrulatus,0.8860354779722119,1.1230085980251876,0.4182514312084519,0.4362895343737995
BUTH_Tityus_smithii,0.8171398129724138,1.1354854845017868,0.5747041027013068,0.5386820518600389
BUTH_Tityus_soratensis,0.7271018598277429,0.965591590407142,0.35239064598701153,0.340107194741039
BUTH_Tityus_spelaeus,0.7686843948195654,1.0534928174220712,0.3189898443086915,0.30338920906866956
BUTH_Tityus_stigmurus,0.792047575678861,1.0661018368329822,0.3159318937817884,0.25037292579628323
BUTH_Tityus_trivittatus,0.8292918577035313,1.092912679806481,0.4582269742749625,0.4401208879477401
BUTH_Tityus_uruguayensis,0.534426746835749,0.741155175016766,0.05198733469319408,0.06588950468459354
BUTH_Troglorhopalurus_lacrau,0.6812412373755872,0.949280322469856,0.35207525841989956,0.3116246451989503
BUTH_Troglorhopalurus_translucidus,0.7745004079244799,1.146268376956145,0.22305022132188332,0.25760851340382523
BUTH_Trypanothacus_barnesi,0.7364145882930392,0.8547305932853537,0.2293340298824493,0.2714273968653334
BUTH_Uroplectes_emiliae,0.7389152958928336,0.9578999034806176,0.36038657035357347,0.368698119608366
BUTH_Uroplectes_fischeri,0.6147451812942668,0.8662139017769459,0.15719892792999124,0.07918124604762482
BUTH_Uroplectes_flavoviridis,0.6233605924737062,0.8491881374968007,0.2163293629465978,0.18911993531643095
BUTH_Uroplectes_gracilior,0.5797835966168101,0.8323569730759901,0.18306594013627417,0.16269496217081156
BUTH_Uroplectes_otjimbinguensis,0.6176874402209055,0.8466727271559018,0.2077967655585825,0.18471885008773892
BUTH_Vachoniolus_globimanus,0.7811702278823023,0.912376528376504,0.4243715909478418,0.463037394682125
BUTH_Xenobuthus_xanthus,0.6649057616111135,0.8118718902500659,0.1615983125082613,0.2103263969379092
BUTH_Zabius_birabeni,0.684474258500203,0.7841431136019877,0.3374305703689058,0.4064566783214278
BUTH_Zabius_fuscus,0.8323895992256969,1.0777469670122413,0.609215231809616,0.6820849999307159
CHAE_Chaerilus_borneensis,0.6812412373755872,0.9242792860618816,0.505149978319906,0.568201724066995
CHAE_Chaerilus_julietteae,0.8808135922807914,1.1398790864012365,0.6434526764861874,0.6627578316815741
CHAE_Chaerilus_sejnai,0.35121526822276267,0.6329981852475396,-0.13076701623549897,-0.14415715530976866
DIPL_Bioculus_caboensis,0.8070611453190667,1.0436159179677391,0.6162618100615528,0.581626674380734
DIPL_Bioculus_comondae,0.7093254938994072,0.8976008644585398,0.4743248618626465,0.46914659198084646
DIPL_Didymocentrus_krausi,0.6772114095120447,0.926348639963382,0.38468866303806926,0.5314789170422551
DIPL_Didymocentrus_lesueurii,0.7778367492230118,1.0076404546706992,0.72618944858627,0.5365243558162219
DIPL_Diplocentrus_anophthalmus,0.3116246451989503,0.5531804544033752,-5.435478206070807e-4,-0.11092437480817816
DIPL_Diplocentrus_bereai,0.5871265439286159,0.793742974591607,0.18684663936830304,0.4595547266861518
DIPL_Diplocentrus_coddingtoni,0.7306007206357183,0.909599827193786,0.48924618215527554,0.512582578642129
DIPL_Diplocentrus_colwelli,0.6627578316815741,0.8569551770644777,0.5851308576974787,0.37018134474712194
DIPL_Diplocentrus_coylei,0.8566612524935138,1.1376556772709057,0.5699395432006182,0.727574760589914
DIPL_Diplocentrus_cozumel,0.8343698122237897,1.1109528038235164,0.7329315000585328,0.5526704655523708
DIPL_Diplocentrus_diablo,0.7983966604961783,1.0157856384792334,0.5973168746435858,0.5763350577966391
DIPL_Diplocentrus_formosus,0.8951191230919068,1.0570398187539425,0.5849462704696538,0.750947128312732
DIPL_Diplocentrus_gertschi,0.8269065522676045,1.0721750269140091,0.6199093895851542,0.6365860329116432
DIPL_Diplocentrus_hoffmanni,0.8406116923053287,1.0162106533261124,0.7323567511789003,1.195752077603623
DIPL_Diplocentrus_jaca,0.9637878273455552,1.2988530764097066,0.6020599913279624,0.8893017025063102
DIPL_Diplocentrus_keyserlingii,0.7193787460423906,0.9455004475314324,0.6493144014198917,0.4573180090467104
DIPL_Diplocentrus_kraepelini,0.7955323035132496,1.0765108718130691,0.5183144476810806,0.7156818820794937
DIPL_Diplocentrus_lindo,0.7340258957271188,0.8813955303398652,0.4310656896565186,0.6548150837129494
DIPL_Diplocentrus_melici,0.8847329742801272,1.1125253480690245,0.5205541633031033,0.7370060925849251
DIPL_Diplocentrus_mexicanus,0.934179207422965,1.2034094168260414,0.8474771340230427,0.6345797974507856
DIPL_Diplocentrus_mitlae,0.8027737252919757,1.0969100130080565,0.6812412373755872,0.4623979978989561
DIPL_Diplocentrus_motagua,0.650085104220883,0.8557131128821244,0.3177283396096325,0.5641194792550386
DIPL_Diplocentrus_rectimanus,0.8301022998656542,1.0653426618153508,0.7529588764573771,0.5208356614284518
DIPL_Diplocentrus_reddelli,0.5797835966168101,0.8061799739838872,0.3979400086720376,0.2304489213782739
DIPL_Diplocentrus_sagittipalpus,0.8059678125200613,1.036767532529392,0.4771212547196624,0.7074866739854091
DIPL_Diplocentrus_sissomi,0.8085001705604495,1.075485616031306,0.5965622991772308,0.7558748556724915
DIPL_Diplocentrus_tehuacanus,0.7925640936405475,1.0475148983242255,0.6014933963686643,0.545311967147963
DIPL_Diplocentrus_tehuano,0.8449207045687523,1.077668018732531,0.7516228857325564,0.4749388520184374
DIPL_Kolotl_magnus,1.0182043515189627,1.312559446901856,0.8634653157280043,0.751395136487364
DIPL_Kolotl_poncei,1.0809833081820377,1.3983495961339416,0.7152793847613788,0.9722413360750845
DIPL_Nebo_hierichonticus,1.1305463944504115,1.4398716222021564,0.9185741483011528,1.0203096428807796
EUSC_Alpiscorpius_alpha,0.8076490426078147,1.0220150055929544,0.5618895341339388,0.5517666018126876
EUSC_Alpiscorpius_germanus,0.8076490426078147,1.0220150055929544,0.5618895341339388,0.5517666018126876
EUSC_Alpiscorpius_lambda,0.5460488664017343,0.8363241157067517,0.414973347970818,0.3344537511509309
EUSC_Alpiscorpius_mingrelicus,0.6403506332552735,0.8829087576549591,0.5011867182341461,0.4149870511051656
EUSC_Euscorpius_alanyaensis,0.5925755143800446,0.829196513139562,0.3747135495608744,0.3065545326563464
EUSC_Euscorpius_amorgensis,0.5860210946932212,0.8451839955807972,0.440498207314531,0.31556536642149763
EUSC_Euscorpius_arikani,0.5164704688904268,0.775705479256014,0.40090758429071854,0.27627272434141537
EUSC_Euscorpius_avcii,0.5718562772869271,0.8256792149947336,0.46426161940847854,0.3311346915339398
EUSC_Euscorpius_balearicus,0.6830856315342967,0.9514065228526738,0.4132949851169217,0.4717804918157811
EUSC_Euscorpius_carpathicus,0.707146463218027,0.9329833419430548,0.4977750317749428,0.5705517443506487
EUSC_Euscorpius_carpathicus_candiota,0.7403626894942439,0.9867717342662448,0.5118833609788743,0.6074550232146685
EUSC_Euscorpius_carpathicus_ossae,0.7386443208601001,1.0170283201200043,0.5757615337824721,0.622756333907075
EUSC_Euscorpius_carpathicus_scaber,0.5950220435432522,0.8496803457091799,0.4035693706963564,0.4464640911871059
EUSC_Euscorpius_celanus,0.6483325951307656,0.8912542277830791,0.5116776804132228,0.442325346992588
EUSC_Euscorpius_ciliciensis,0.60422605308447,0.8292866148403042,0.43592651759459605,0.35996219849222566
EUSC_Euscorpius_concinnus,0.6366686647673717,0.8712125013141359,0.4735751379725619,0.3085001705604494
EUSC_Euscorpius_curcici,0.6709940845240943,0.9179276909588366,0.5079605623423311,0.4588899197817984
EUSC_Euscorpius_drenskii,0.7198399952578132,0.8463371121298052,0.4237246312495864,0.42279322996051943
EUSC_Euscorpius_erymanthius,0.5301826917229895,0.7134702319890465,0.3461942990756923,0.24511869654322227
EUSC_Euscorpius_gamma,0.8076490426078147,1.0220150055929544,0.5618895341339388,0.5517666018126876
EUSC_Euscorpius_gocmeni,0.6263294447503096,0.862694429127155,0.45925106981808694,0.36850404204877096
EUSC_Euscorpius_hadzii,0.7181629322121973,0.9628899572479552,0.5088382230879606,0.5666759987034815
EUSC_Euscorpius_italicus,0.8287415415320715,1.0757920398866476,0.6024184510789694,0.6572740326778236
EUSC_Euscorpius_koci,0.5670120126381542,0.7943519149766414,0.3790572982720425,0.32325087501580596
EUSC_Euscorpius_lycius,0.5136503352140804,0.7271021875177576,0.2830890672397237,0.19361107548474749
EUSC_Euscorpius_naupliensis,0.7444189587167267,0.9896381612367136,0.5439301511705559,0.5883815717190478
EUSC_Euscorpius_parthenopeius,0.7296419502823951,0.9626942107943974,0.5275476680483129,0.5315907848882357
EUSC_Euscorpius_phrygius,0.5449101813921273,0.7781506471960254,0.40538500561718177,0.32523451798499703
EUSC_Euscorpius_sicanus,0.8100316912222475,1.0244460962928936,0.5668646512174083,0.5701368376288306
EUSC_Euscorpius_tauricus,0.6345363642762835,0.8808152807366371,0.48220986930187426,0.37920123608654216
EUSC_Euscorpius_tergestinus,0.7151659054182578,0.962859756234547,0.5094932940326347,0.5683187597931714
EUSC_Megacormus_gertschi,0.776808264790866,0.9795351320837864,0.4676295459675065,0.4529170157463611
EUSC_Megacormus_granosus,0.6161241411547246,0.8231301516616785,0.3283459734573136,0.2501272127029646
EUSC_Tetratrichobothrius_flavicaudis,0.8054859618311102,1.0183195160807486,0.5463976762283047,0.5429975526330817
HEMI_Hemiscorpius_lepturus,0.7921656121837655,1.0314037665860796,0.6483325951307656,0.4231685560649026
HORM_Hadogenes_paucidens,1.1353752863946274,1.2041199826559248,1,0.8694128850389313
HORM_Opisthacanthus_asper,0.976635899927706,1.248936983353172,0.7433824456349604,0.7280389119980285
HORM_Opisthacanthus_madagascariensis,1.062382492031356,1.3728964072333274,0.8406206186877936,0.8026525230705548
IURI_Anatoliurus_kraepelini,1.0293837776852095,1.307496037913213,0.7923916894982539,0.9395192526186184
IURI_Calchas_birulai,0.5230244134398568,0.7544483810313497,0.3320184136282888,0.40798897346080226
IURI_Calchas_kosswigi,0.587878297273376,0.8151234461111061,0.4016625071446097,0.456366266549758
IURI_Calchas_nordmanni,0.6666543611333535,0.8943698474707787,0.438845482467852,0.5172846371139438
IURI_Iurus_dekanum,1.0608914821319315,1.3521353956953377,0.7791041673457539,0.8706255799148012
IURI_Iurus_dufoureius,1.0526876295659795,1.3367698781564414,0.7742930862977504,0.8612340120928154
IURI_Iurus_kinzelbachi,1.0589952701534429,1.378033283705205,0.7898633414332236,0.8930232264172541
IURI_Letoiurus_rhodiensis,1.054159973418954,1.333292792673713,0.7946210980263844,0.8833278986568156
IURI_Metaiurus_kadleci,1.0530104095701345,1.3687394481779074,0.7362319483034947,0.8320858526809654
IURI_Neocalchas_gruberi,0.5544055642429226,0.7941114864860354,0.2719279442473975,0.3556674177310689
IURI_Protoiurus_asiaticus,1.0754998510979736,1.3750019003514946,0.7894407612482507,0.8933061681938708
PSEU_Aemngvantom_lao,0.5681584952471076,0.914183440148064,0.14389227953595832,0.10749850423806814
PSEU_Aemngvantom_thamnongpaseuam,0.6020599913279624,0.919078092376074,0.2304489213782739,0.17609125905568124
PSEU_Pseudochactas_ovchinnikovi,0.529888398262892,0.7976948148885311,0.32060712807758485,0.2475883062760536
PSEU_Troglokhammouanus_steineri,0.693382891553154,0.9107626423435808,0.5017879780158496,0.4012990147967097
PSEU_Vietbocap_canhi,0.5769347686972106,0.9638611292528853,0.13679705379751023,0.15465902097915418
SCOR_Chersonesometrus_bastawadei,1.1788584715425796,1.382862184413663,1.0413892441939612,0.956378036915308
SCOR_Chersonesometrus_beccaloniae,1.2624510897304295,1.5118833609788744,1.1335389083702174,1.0289157229765824
SCOR_Chersonesometrus_fulvipes,1.1545488087060072,1.4065401804339552,1.1687920203141815,0.9615249896206732
SCOR_Chersonesometrus_hendersoni,1.2961125587987186,1.5477136198596635,1.2375571947104007,1.0517237998475877
SCOR_Chersonesometrus_madraspatensis,1.0606978403536116,1.34861688499712,0.9871805442530291,0.9008986481430336
SCOR_Chersonesometrus_pelekomanus,1.236789099409293,1.5051186516399837,1.1418147359734183,1.0461265978011312
SCOR_Chersonesometrus_tristis,1.164648582795717,1.550228353055094,1.0969100130080565,1.015045614275543
SCOR_Deccanometrus_bengalensis,1.1102351345325892,1.3747367478132282,0.877327034627716,0.919078092376074
SCOR_Deccanometrus_latimanus,1.1290471402894235,1.293652949923013,0.9550791113999132,0.9477910912162708
SCOR_Deccanometrus_obscurus,1.2093232883167189,1.491232060314039,1.070413406840881,1.0106977779934418
SCOR_Deccanometrus_xanthopus,0.9898473334040192,1.2174839442139065,0.9222062774390164,0.7121450303283382
SCOR_Gigantometrus_swammerdami,1.2387198103099115,1.4605971888976017,1.190051417759206,1.0451710440971818
SCOR_Gigantometrus_titanicus,1.276310858463552,1.5122796180015057,1.142893514184314,1.0504670656441075
SCOR_Heterometrus_glaucus,1.1192755573458133,1.3698942752731202,0.9723061425187156,0.9168043370961086
SCOR_Heterometrus_laevigatus,1.2249737210071945,1.494272702934405,1.067444250340832,1.0025702732594144
SCOR_Heterometrus_laoticus,1.2692778189132206,1.4919450153871394,1.1556991147824682,1.0378620825827245
SCOR_Heterometrus_longimanus,1.0511525224473812,1.3970568900453972,0.969137513341238,0.9552379432540532
SCOR_Heterometrus_petersii,1.1957059747470984,1.469262225177402,0.9929175520967436,0.9218667394885964
SCOR_Heterometrus_silenus,1.25436809804829,1.4989525199376632,1.0591846176313713,0.9720758257338532
SCOR_Heterometrus_spinifer,1.292477593667784,1.5779740813769634,1.0573940906820576,0.9991147338766436
SCOR_Heterometrus_thorellii,1.249711866874659,1.5795892635076791,0.8783494222177755,0.961607881565935
SCOR_Javanimetrus_cyaneus,1.1072099696478683,1.354108439147401,1.0253058652647702,0.9046860671018612
SCOR_Opistophthalmus_boehmi,0.911711604033432,1.128612545259164,0.7824393856520883,0.6611151688780554
SCOR_Opistophthalmus_capensis,0.9302682638263692,1.1597231272754074,0.7929309022898736,0.6788430801535724
SCOR_Opistophthalmus_carinatus,1.2172844520170991,1.48803644442108,1.0276798753781018,0.9928473835156904
SCOR_Opistophthalmus_holmi,0.9221767572532944,1.060740099671474,0.6955051632211461,0.5964123815614095
SCOR_Pandinus_cavimanus,1.2126045105437893,1.387746543609323,1.18348938030505,1.0195075267057443
SCOR_Pandinus_dictator,1.3521825181113625,1.5193016867600704,1.0765372117270495,1.0334163466038473
SCOR_Pandinus_imperator,1.3579348470004535,1.5289167002776547,1.08278661141401,1.3424226808222062
SCOR_Pandinus_viatoris,1.1763805958619151,1.4276483711869326,1.0380105708917728,0.7881683711411677
SCOR_Sahyadrimetrus_kanarensis,1.1172688217080955,1.3503268936013493,0.9741392515826204,0.9165081918549872
SCOR_Sahyadrimetrus_mathewi,1.2168511267079578,1.4643990379290914,1.0370967639666993,0.9950811187590168
SCOR_Sahyadrimetrus_rugosus,1.2369337293479663,1.50295213405631,1.0918714826945564,1.0315492160858335
SCOR_Sahyadrimetrus_scaber,1.1379062550203596,1.3042737134335562,0.9370088519310932,0.9325112970716736
SCOR_Sahyadrimetrus_tikaderi,1.1885982197987874,1.4486692300492572,0.9919464768037436,0.94565373226022
SCOR_Scorpio_fuliginosus,0.9037293409141942,1.11838169184571,0.7797220569179757,0.6589820333431362
SCOR_Scorpio_fuscus,0.9067989989100872,1.0974320320571396,0.8360168678611454,0.7241333551278211
SCOR_Scorpio_kruglovi,0.6020599913279624,0.8512583487190752,0.4771212547196624,0.3881659506129703
SCOR_Scorpio_maurus,0.8920647671297031,1.132579847659737,1.0060379549973173,0.6731889328453028
SCOR_Scorpio_palmatus,0.8741925903897227,1.0243173778660362,0.7766612626388328,0.637008024019288
SCOR_Scorpio_propinquus,0.8004864478433742,0.950974232536542,0.6895620730351959,0.4969384574706056
SCOR_Srilankametrus_gravimanus,0.9294189257142929,1.2597511299285251,0.8664369718514752,0.7860337284915683
SCOR_Srilankametrus_indus,1.1240058081750572,1.3662111287149403,0.986913960924345,0.9298388715415292
SCOR_Srilankametrus_pococki,1.2671717284030135,1.515873843711679,1.0086001717619175,1.0453229787866574
SCOR_Srilankametrus_serratus,1.2041199826559248,1.5021812265558825,1.0910003015398233,1.0301205541706184
SCPP_Scorpiops_anthracinus,0.9637878273455552,1.2253092817258628,0.6334684555795865,0.6109206811948211
SCPP_Scorpiops_citadelle,0.9241561518136422,1.2301782579309235,0.5675663256883874,0.5907055133941767
SCPP_Scorpiops_wongpromi,0.9992749422165604,1.2770980215352756,0.7531654675064385,0.6543880811365907
SCPP_Scorpiops_grandjeani,0.8450980400142568,0.9030899869919436,0.4771212547196624,0.4815415729328995
SCPP_Scorpiops_montanus,0.9033453620081748,1.22233480578886,0.6901357739133732,0.5185139398778874
SCPP_Scorpiops_neradi,0.5821764278922186,0.8159247310799089,0.39575760597081255,0.3333305528141816
SCPP_Scorpiops_orioni,0.9319586884789302,1.264997336534571,0.6662192299578027,0.601148911249572
SCPP_Scorpiops_problematicus,0.8798716837988625,1.1624291940994338,0.6662192299578027,0.5794366680047338
SCPP_Scorpiops_thaomischorum,0.9182886374203244,1.2288501361090538,0.5953058989068025,0.5968898187491163
SCPP_Scorpiops_leptochirus,0.8406581573291313,1.0983643613116434,0.5547892734521933,0.5482460254067932
UROD_Urodacus_planimanus,0.9505792583010356,1.187520720836463,0.6532125137753437,0.5185139398778874
VAEJ_Balsateres_cisnerosi,0.8129134057906381,0.984232540240698,0.4763824817987532,0.5081531642431959
VAEJ_Chihuahuanus_bilineatus,0.6179804819601633,0.749086330318272,0.28989179830840506,0.22969624387961543
VAEJ_Chihuahuanus_cazieri,0.8087098733685882,0.97562017516217,0.5210907972578831,0.5395906230238124
VAEJ_Chihuahuanus_coahuilae,0.7412938847633839,0.875177044381354,0.4057875029352967,0.4310656896565186
VAEJ_Chihuahuanus_crassimanus,0.769165345971071,0.9405101208058836,0.49749367004295886,0.4718703650676248
VAEJ_Chihuahuanus_glabrimanus,0.7074866739854091,0.8661968799114843,0.3756395519916711,0.3891660843645325
VAEJ_Chihuahuanus_globosus,0.6696185213320709,0.7481187725833677,0.2798679098236123,0.25527250510330607
VAEJ_Chihuahuanus_kovariki,0.8228216453031046,0.9395192526186184,0.4065401804339551,0.4548448600085102
VAEJ_Chihuahuanus_russelli,0.6737625799993447,0.8771741678555094,0.28989179830840506,0.3323209877780628
VAEJ_Franckeus_kochi,0.7596514246177144,0.9659830573640864,0.3883505919942054,0.4460473013452402
VAEJ_Kochius_barbatus,0.8194940796718411,0.9731032769213914,0.4913616938342727,0.5851308576974787
VAEJ_Kochius_bruneus,0.7710390731678128,0.9410344722180742,0.4893184741922372,0.5167118777434748
VAEJ_Kochius_cerralvensis,0.7864358011002401,0.9471580313422192,0.4969384574706056,0.5773641037200778
VAEJ_Kochius_hirsuticauda,0.6626551858555306,0.8388034763602465,0.37409401350310023,0.3965458000882901
VAEJ_Kochius_insularis,0.7491552768948002,0.923477662509912,0.4375306316958501,0.4814213406006213
VAEJ_Kochius_magdalensis,0.7317225158852139,0.9022400945529964,0.397592294841212,0.4621396430309408
VAEJ_Kochius_punctipalpi,0.8429156373130318,1.0131031485415591,0.5491487682473488,0.6514899683741247
VAEJ_Kochius_sonorae,0.568201724066995,0.7160033436347992,0.2304489213782739,0.3010299956639812
VAEJ_Kochius_villosus,0.7074866739854091,0.8855731744074926,0.3979400086720376,0.4146518864155125
VAEJ_Konetontli_acapulco,0.5145903944537734,0.6855339311358681,0.13765567727090583,0.08732059633022422
VAEJ_Konetontli_chamelaensis,0.2348895381776115,0.3259139636624456,-0.2596851745588624,-0.3078472040959495
VAEJ_Konetontli_nayarit,0.43128928388353527,0.5436688357466599,0.0192107228212297,0.04228813896716551
VAEJ_Konetontli_pattersoni,0.467974002983134,0.604325792097975,0.13137763943139286,0.09027309152663504
VAEJ_Kuarapu_purhepecha,0.5524998715641045,0.7058370269627601,0.07037444070842726,0.02934282390210332
VAEJ_Maaykuyak_vittatus,0.6505249569669361,0.7477375061012433,0.20769065165079867,0.2291891984207148
VAEJ_Maaykuyak_waueri,0.4186881383858427,0.521860165259725,-1.738569154127942e-4,-0.00886438348021578
VAEJ_Mesomexovis_atenango,0.8152139375125119,1.0035536914870289,0.48377398810943106,0.4842414742769676
VAEJ_Mesomexovis_oaxaca,0.7685946131218223,0.9240945584956994,0.36007965170297845,0.4460473013452402
VAEJ_Mesomexovis_occidentalis,0.8085001705604495,0.9259348003648832,0.4667436439243527,0.4097719677709344
VAEJ_Mesomexovis_punctatus,0.7787231466921841,0.891297436519517,0.41768236190380253,0.36447389505407835
VAEJ_Mesomexovis_spadix,0.7927303647542503,0.9302887756222078,0.49781759729877495,0.4460473013452402
VAEJ_Mesomexovis_subcristatus,0.7650232959561171,0.6855339311358681,0.46519825713519375,0.39087768732623446
VAEJ_Mesomexovis_variegatus,0.7062347418571437,0.8531027709409853,0.4097719677709344,0.2988475929627562
VAEJ_Paravaejovis_confusus,0.727299899169099,0.8809639192102645,0.25925696993894376,0.2235790156711096
VAEJ_Paravaejovis_diazi,0.7074866739854091,0.8414333978311623,0.26573945852112757,0.3105881408875176
VAEJ_Paravaejovis_eusthenura,0.7985231101725787,0.9675543359479584,0.4134483445217209,0.4202167020189815
VAEJ_Paravaejovis_gravicaudus,0.8855731744074926,1.0218382928013587,0.45424250943932487,0.4692598625882459
VAEJ_Paravaejovis_hoffmanni,0.6416506143517748,0.773764288229891,0.145017305681259,0.1751240091670814
VAEJ_Paravaejovis_pumilis,0.5114203054382639,0.5667694541851087,0.073064017839119,0.073064017839119
VAEJ_Paravaejovis_puritanus,0.7583337795495215,0.9334389071687494,0.3217263382430937,0.3712780565504662
VAEJ_Paravaejovis_schwenkmeyeri,0.7979684531345868,0.966084622960396,0.33137891584078705,0.36859632135236864
VAEJ_Paravaejovis_spinigerus,0.8324010469106042,0.9873895639916423,0.5212848724871427,0.4739786992010986
VAEJ_Paravaejovis_waeringi,0.7871314148535133,0.938800839864636,0.2235790156711096,0.2864358011002401
VAEJ_Paruroctonus_becki,0.708010555194998,0.9024126047763722,0.30330621026777427,0.24598914673695577
VAEJ_Paruroctonus_boreus,0.7506625153073199,0.913177476177922,0.521421884685444,0.4337010009967494
VAEJ_Paruroctonus_silvestrii,0.7392110938700402,0.942256079595197,0.4097719677709343,0.3494850021680094
VAEJ_Paruroctonus_variabilis,0.802113026542235,0.97762734141009,0.4194245453686276,0.4310656896565186
VAEJ_Pseudouroctonus_glimmei,0.6742730576426702,0.8856895809750319,0.4171989466697228,0.42880522729122567
VAEJ_Pseudouroctonus_reddelli,0.86779944984909,1.1364311377944532,0.6532125137753437,0.5374082203225874
VAEJ_Pseudouroctonus_sprousei,0.9344984512435676,1.1931245983544616,0.5440680443502757,0.6334684555795865
VAEJ_Serradigitus_minutus,0.3965458000882901,0.5424667874683581,-0.10032972527320916,-0.10032972527320916
VAEJ_Smeringurus_grandis,0.9205232327046518,1.161729183424734,0.5773641037200778,0.6928031367991561
VAEJ_Smeringurus_mesaensis,0.9031121972121222,1.1541232796383374,0.66657749400308,0.5437782101368555
VAEJ_Smeringurus_vachoni,0.9929376786541968,1.2757249989864377,0.8562827639366541,0.7045436847239176
VAEJ_Stahnkeus_deserticola,0.7160033436347992,0.9661353879497452,0.35207525841989956,0.43136376415898736
VAEJ_Syntropis_macrura,0.825639006999072,1.1280219493510155,0.3177418734074561,0.30533008154493996
VAEJ_Syntropis_williamsi,0.9516535399820868,1.2174520377757707,0.4842414742769676,0.49825583607708934
VAEJ_Thorellius_cristimanus,0.8709428922678784,1.0424446639915743,0.5544436029455042,0.5483688761412291
VAEJ_Thorellius_intrepidus,0.9636315077980016,1.119010280050682,0.6667922683161869,0.7365993795250931
VAEJ_Uroctonites_giulianii,0.6071569487121998,0.8248620929647612,0.3617278360175928,0.505149978319906
VAEJ_Vaejovis_bandido,0.49147730499224435,0.6324297148998999,0.0068699511259015,0.03999816183787213
VAEJ_Vaejovis_carolinianus,0.7348868086437795,0.9210369219718092,0.4037654424494662,0.4018252318990869
VAEJ_Vaejovis_cashi,0.44971325254386374,0.5975982334432656,-0.03312985025153235,-0.00958941667783217
VAEJ_Vaejovis_crumpi,0.4643811417357809,0.6616594084045078,0.09595658506804844,0.1305508734887277
VAEJ_Vaejovis_deboerae,0.578526074105977,0.7529560433460922,0.12676024109011136,0.08348959890016182
VAEJ_Vaejovis_electrum,0.4183012913197454,0.5774917998372253,-0.03151705144606486,-0.00350913319281951
VAEJ_Vaejovis_feti,0.4666803633641055,0.5945822704337587,0.00570062996237194,6.504665102090371e-4
VAEJ_Vaejovis_franckei,0.414973347970818,0.6232492903979004,0.146128035678238,0.2304489213782739
VAEJ_Vaejovis_granulatus,0.623126156149661,0.7074866739854091,0.207486673985409,0.07766801873253093
VAEJ_Vaejovis_intermedius,0.8083575469678681,1.000242932926453,0.4664831670482965,0.4426540995479218
VAEJ_Vaejovis_jonesi,0.6989700043360189,0.8864510604805793,0.3424226808222063,0.25527250510330607
VAEJ_Vaejovis_lapidicola,0.5261661841446729,0.650167284001165,-0.01408386003753742,0.01076003205701632
VAEJ_Vaejovis_mexicanus,0.7428607132407901,0.9795206961605468,0.510594649534969,0.47008220533543393
VAEJ_Vaejovis_montanus,0.5459366162154826,0.7143535839343821,0.11721184727360136,0.1986059150800487
VAEJ_Vaejovis_paysonensis,0.4640134775146936,0.63684201254514,0.02168113901056475,0.06192582048354288
VAEJ_Vaejovis_pequeno,0.38283427737950704,0.464197926128357,-0.1419983281826004,-0.12883385882142584
VAEJ_Vaejovis_rossmani,0.7379441158415212,0.9371493995531102,0.4180034713793496,0.4074681034192121
VAEJ_Vaejovis_smithi,0.6900126222025851,0.8739358412885592,0.36540486178213505,0.27750297090207876
VAEJ_Vaejovis_tenuipalpus,0.5336024039881423,0.7459972310057473,0.02091338131877184,0.04452843987989249
